,radiant_H1_AvgElo,match_id,radiant_H2_AvgElo,radiant_H3_AvgElo,radiant_H4_AvgElo,radiant_H5_AvgElo,dire_H1_AvgElo,dire_H2_AvgElo,dire_H3_AvgElo,dire_H4_AvgElo,dire_H5_AvgElo
0,2.540572026058055,2897064589,-0.49240762553112966,3.6852798506547026,-3.6367783138747924,1.418878298386313,1.7508667015528676,-0.4901001720525811,5.880369192818661,-7.223957194681052,5.409233599655045
1,0.0,2897074199,-2.3298102218884034,-3.3400227933200313,0.0,0.0,-11.846628240743282,-3.636932258631255,0.0,1.801682692883197,1.7508667015528676
2,-1.411954301941067,2897190211,2.028956013349919,0.00941840495519097,0.0,5.409233599655045,1.140587088951334,7.60209835334946,-2.2132950449744553,0.0,-3.0720996078588927
3,-3.6367783138747924,2897294037,0.0,-3.3400227933200313,-1.3429950322595305,-0.8135316096202955,0.0,6.404930310707544,-0.7025102219905224,1.025688890449507,-3.636932258631255
4,-0.8135316096202955,2897415426,-3.6367783138747924,1.7633217718574992,0.00941840495519097,2.860677864186544,-0.7025102219905224,0.0,1.418878298386313,-5.440587146506396,-0.22143478362788316
5,1.9742260024265625,2897508853,-3.6367783138747924,0.00941840495519097,5.409233599655045,1.025688890449507,-3.636932258631255,0.0,1.801682692883197,-11.846628240743282,1.7508667015528676
6,-2.3298102218884034,2899199807,-1.7697006226280596,0.0,0.0,0.0,-3.636932258631255,-3.3663720739916485,-0.8135316096202955,5.409233599655045,-2.7210692256111955
7,1.7508667015528676,2899277641,0.0,-5.00817278909932,-0.8135316096202955,-2.3298102218884034,0.6670727399885087,-11.846628240743282,-13.946223607872321,0.8554849631160262,-5.440587146506396
8,-0.819783237478922,2899438605,-0.22143478362788316,-2.4407126242256645,1.9114454433505534,-3.3400227933200313,5.409233599655045,-11.846628240743282,0.0,6.404930310707544,0.0
9,-4.31495416691505,2899561092,-2.6355054059169194,0.0,1.140587088951334,0.0,-3.0720996078588927,-0.8135316096202955,-3.6367783138747924,-0.49240762553112966,0.25963941560533227
10,2.860677864186544,2899672816,0.0,-2.6355054059169194,6.404930310707544,-3.6367783138747924,-11.846628240743282,-1.412158751470441,0.0,-0.49240762553112966,-1.3429950322595305
11,-3.4296314757781587,2899868494,-5.440587146506396,0.0,-0.8135316096202955,2.860677864186544,0.8554849631160262,-0.22143478362788316,-11.846628240743282,-3.3400227933200313,0.0
12,5.409233599655045,2900041187,-0.6804268574967697,6.404930310707544,3.6852798506547026,-3.6367783138747924,0.0,-2.3298102218884034,0.0,0.0,-1.7697006226280596
13,-1.7697006226280596,2900244171,2.860677864186544,-2.118204593631816,3.6852798506547026,-3.6367783138747924,0.0,-0.6804268574967697,-2.3298102218884034,0.0,-11.846628240743282
14,0.00941840495519097,2900410744,1.801682692883197,-0.5838895299177498,1.7508667015528676,2.028956013349919,5.409233599655045,0.0,-0.49240762553112966,-3.3400227933200313,3.6852798506547026
15,-0.819783237478922,2901935479,-11.846628240743282,-1.411954301941067,3.6852798506547026,0.0,0.0,-2.6355054059169194,1.7508667015528676,-7.223957194681052,5.409233599655045
16,1.801682692883197,2902067614,-0.7025102219905224,0.0,-11.846628240743282,-3.0720996078588927,1.6697437043174304,0.0,0.0,-7.223957194681052,1.025688890449507
17,-0.5838895299177498,2902215999,2.028956013349919,-0.3710637714338348,0.00941840495519097,-2.4407126242256645,3.6852798506547026,1.6697437043174304,-3.3663720739916485,0.0,0.0
18,1.6697437043174304,2911922683,-3.3400227933200313,0.00941840495519097,-2.4407126242256645,1.9114454433505534,0.0,-3.6367783138747924,2.860677864186544,-0.8135316096202955,-5.00817278909932
19,-3.636932258631255,2911933046,0.0,0.8554849631160262,-3.3400227933200313,1.6697437043174304,0.00941840495519097,-3.6367783138747924,0.0,-1.412158751470441,-0.22143478362788316
20,-2.3298102218884034,2911941849,-1.7697006226280596,3.6852798506547026,1.025688890449507,5.880369192818661,-1.411954301941067,-0.22143478362788316,1.418878298386313,-0.8135316096202955,2.5650441570523212
21,-2.3298102218884034,2911996278,-3.3400227933200313,0.0,-7.8940672059992645,-0.7025102219905224,1.7508667015528676,0.0,-11.846628240743282,-3.4296314757781587,1.801682692883197
22,0.0,2911996447,-3.6367783138747924,-3.3400227933200313,-3.614249469765669,-2.3298102218884034,1.801682692883197,-0.49240762553112966,-3.0720996078588927,-1.7697006226280596,-1.411954301941067
23,-4.31495416691505,2912003522,6.404930310707544,-5.440587146506396,-0.49240762553112966,-2.7210692256111955,-2.977325553415905,-2.3298102218884034,-3.3400227933200313,-2.4407126242256645,5.409233599655045
24,1.025688890449507,2912046467,-1.3429950322595305,-0.8135316096202955,-2.3298102218884034,-1.7697006226280596,2.860677864186544,0.0,1.7508667015528676,0.0,2.088578388205369
25,-2.977325553415905,2912047092,2.088578388205369,-0.7025102219905224,5.409233599655045,-3.3400227933200313,-0.49240762553112966,-0.22143478362788316,-2.7210692256111955,-4.31495416691505,-0.4901001720525811
26,-0.22143478362788316,2912048548,-1.7697006226280596,-2.4407126242256645,-0.7025102219905224,-3.6367783138747924,1.801682692883197,-0.8135316096202955,0.00941840495519097,-1.3429950322595305,-3.3400227933200313
27,1.9114454433505534,2912107760,5.409233599655045,0.0,-3.0720996078588927,-1.7697006226280596,0.0,0.00941840495519097,6.404930310707544,-3.6367783138747924,-0.8135316096202955
