,hero,kills,deaths,assists,kda,avgKal,gpm,xpm,lastHits,denies,level,heroDamage,towerDamage,heroHealing,goldSpent
0,86,2.75,5.717299578059071,12.725738396624473,2.706826568265683,3.143640356654597,289.1476793248945,331.3966244725738,59.630801687763714,2.1350210970464136,16.464135021097047,8397.758438818566,223.2710970464135,247.21729957805908,9719.815400843881
1,16,2.948356807511737,5.853286384976526,12.288732394366198,2.603168237417285,3.0150547225604183,325.2723004694836,396.12089201877933,112.78990610328638,2.255868544600939,18.161971830985916,10486.1279342723,151.9988262910798,19.983568075117372,11039.00234741784
2,107,2.833930704898447,5.998805256869773,14.531660692951016,2.894841665006971,3.331181840294716,268.2090800477897,336.6953405017921,36.57945041816009,1.1959378733572281,16.63679808841099,10297.549581839903,107.81003584229391,324.63082437275983,9055.274790919952
3,13,6.153141361256544,4.1636125654450264,10.38219895287958,3.9713926438226967,4.6952756304196095,478.49869109947645,533.2657068062828,232.83769633507853,12.19109947643979,20.794502617801047,18854.38219895288,1097.8324607329844,8.815445026178011,16948.023560209425
4,65,4.234794908062235,5.243281471004243,13.343705799151344,3.3525762071756136,3.9799986611690996,346.76237623762376,418.3253182461103,136.86421499292786,3.473833097595474,18.58981612446959,12671.570014144272,165.8854314002829,1.057991513437058,11549.285714285714
5,7,3.178723404255319,5.824113475177305,12.13049645390071,2.6285923039454455,3.127248124216209,296.98297872340424,379.74326241134753,91.67234042553191,2.819858156028369,17.712056737588654,12066.18865248227,311.41560283687943,11.127659574468085,10005.985815602837
6,88,2.567335243553009,5.8796561604584525,12.527220630372494,2.5672514619883042,2.937217598215407,284.8080229226361,370.6074498567335,50.96418338108882,3.1232091690544412,17.39541547277937,10341.848137535817,132.85100286532952,17.44842406876791,9354.169054441261
7,51,4.4171597633136095,6.090236686390533,13.076923076923077,2.87247996113675,3.6017572712316883,303.7544378698225,351.09615384615387,81.16420118343196,20.782544378698226,17.15532544378698,17380.460059171597,189.62573964497042,71.25147928994083,10516.701183431953
8,87,2.4779299847793,5.952815829528158,14.150684931506849,2.7934032216824343,3.1892627091425103,258.38812785388126,308.30289193302895,35.754946727549466,2.4307458143074583,15.660578386605783,7327.943683409437,173.98325722983256,149.4337899543379,8769.360730593608
9,28,1.9523052464228936,5.624801271860095,12.580286168521463,2.5836630864895422,3.063165172161712,292.0476947535771,365.0572337042925,62.38314785373609,2.9650238473767887,17.054054054054053,5742.4260731319555,214.64705882352942,26.52623211446741,9301.14467408585
10,8,6.816053511705686,3.531772575250836,8.372909698996656,4.300662878787879,5.080893713774149,543.8244147157191,523.7023411371238,271.75752508361205,15.591973244147157,20.463210702341136,16854.729096989966,4384.055183946488,0.25752508361204013,18881.053511705686
11,54,6.7613240418118465,3.1306620209059233,8.439024390243903,4.855314412910406,5.736737584908316,508.84843205574913,525.0888501742161,224.98257839721254,15.987804878048781,20.646341463414632,17797.226480836238,4062.5871080139373,1441.0766550522649,17356.08013937282
12,39,8.941696113074205,3.531802120141343,9.049469964664311,5.094047023511756,5.903780740264839,531.7773851590106,587.3250883392226,278.1943462897527,17.687279151943464,21.604240282685513,23070.256183745583,2331.8392226148408,2.441696113074205,19058.303886925794
13,63,7.524064171122995,3.443850267379679,10.358288770053475,5.192546583850932,6.038314453421405,494.0445632798574,530.5454545454545,238.92513368983958,10.793226381461675,20.910873440285204,19725.92869875223,3663.729055258467,22.611408199643495,17957.04991087344
14,68,3.5714285714285716,5.458928571428571,15.3375,3.463853451095846,3.9871711639201135,271.64464285714286,319.05357142857144,40.292857142857144,3.342857142857143,16.357142857142858,9469.380357142858,234.99464285714285,42.59285714285714,9808.80357142857
15,106,7.809259259259259,4.107407407407408,11.075925925925926,4.597835888187556,5.537435866602533,508.51666666666665,570.4425925925926,263.28333333333336,7.435185185185185,21.52037037037037,22992.56111111111,857.9388888888889,0.5351851851851852,17985.166666666668
16,60,3.646840148698885,5.074349442379182,13.75092936802974,3.4285714285714284,3.9715150561832173,290.82156133828994,368.1115241635688,66.51115241635688,3.0817843866171004,17.17472118959108,9153.828996282527,569.0780669144981,151.44795539033458,9884.061338289963
17,5,2.476547842401501,5.930581613508442,12.536585365853659,2.5314773805757675,3.0664473241506682,282.4953095684803,333.95684803001876,68.40712945590994,0.8086303939962477,16.692307692307693,8914.91181988743,201.51594746716697,341.5684803001876,9812.307692307691
18,55,3.3894324853228963,3.892367906066536,13.74559686888454,4.40221216691805,5.2042306302091035,410.1409001956947,423.9021526418787,197.44618395303326,1.1545988258317026,18.39921722113503,12853.232876712329,482.1545988258317,2651.009784735812,13440.332681017613
19,37,2.484848484848485,4.501010101010101,12.12929292929293,3.246858168761221,3.7919878297908602,267.4141414141414,326.3212121212121,54.30707070707071,3.2505050505050503,16.31919191919192,9349.012121212121,501.1636363636364,5845.729292929293,9254.454545454546
20,104,4.96969696969697,5.5353535353535355,9.642424242424243,2.6397810218978104,3.0444369418790096,383.54949494949494,466.4020202020202,159.59595959595958,6.937373737373737,19.755555555555556,15416.29494949495,1481.6929292929292,47.78787878787879,12944.282828282829
21,40,4.602941176470588,5.5210084033613445,11.678571428571429,2.949010654490107,3.5247672499271707,473.08193277310926,550.453781512605,255.3109243697479,9.792016806722689,21.071428571428573,27643.636554621848,2497.5966386554624,171.25210084033614,16654.863445378152
22,50,1.6391304347826088,4.891304347826087,11.889130434782608,2.7657777777777777,3.3271260020173066,246.5804347826087,295.6195652173913,48.778260869565216,2.743478260869565,15.365217391304348,4266.73695652174,262.37608695652176,7005.093478260869,8280.380434782608
23,75,3.502212389380531,5.134955752212389,13.119469026548673,3.2369668246445498,3.5846066544075392,290.2234513274336,335.57522123893807,76.71017699115045,5.3053097345132745,16.484513274336283,11159.137168141593,524.433628318584,126.65707964601769,10335.984513274336
24,114,5.945945945945946,5.941441441441442,11.141891891891891,2.8760424564063682,3.47904417463241,394.4527027027027,457.76576576576576,168.08333333333334,8.5,19.18018018018018,15883.57882882883,1433.518018018018,33.8490990990991,13787.30855855856
25,25,8.006896551724138,5.620689655172414,7.967816091954023,2.842126789366053,3.4974041680575256,550.0114942528736,587.1540229885057,310.95862068965516,9.183908045977011,21.71954022988506,20262.255172413792,3486.6275862068965,1666.1264367816093,19284.48275862069
26,9,7.732558139534884,3.8767441860465115,10.790697674418604,4.778044391121776,5.3940656694726465,499.1697674418605,531.706976744186,258.4488372093023,11.774418604651164,20.94418604651163,19794.43488372093,3045.6,64.9860465116279,17976.523255813954
27,84,1.819477434679335,5.4560570071258905,12.118764845605702,2.554636482368307,2.911879770401148,258.0095011876485,316.4964370546318,29.53206650831354,2.125890736342043,15.819477434679335,6397.596199524941,233.3562945368171,499.5083135391924,8443.527315914489
28,41,5.409638554216867,4.272289156626506,11.180722891566266,3.8832487309644663,4.57696127834682,447.5903614457831,502.67710843373493,216.40481927710843,12.775903614457832,20.50843373493976,12718.804819277108,1970.243373493976,322.0457831325301,16181.807228915663
29,74,7.728155339805825,4.186893203883495,9.330097087378642,4.074202898550725,5.000917569485531,596.1553398058253,577.4514563106796,305.2742718446602,16.526699029126213,21.99271844660194,22837.223300970873,3466.2087378640776,6.157766990291262,21519.85436893204
30,20,3.4292803970223327,5.739454094292804,11.342431761786601,2.5737137916126245,3.0263800749842935,342.7940446650124,381.9801488833747,113.15632754342431,8.885856079404466,17.42183622828784,9978.116625310173,1643.955334987593,135.58312655086849,11336.178660049629
31,53,5.164948453608248,5.278350515463917,12.244845360824742,3.2983398437500004,3.8963305131967956,508.0283505154639,476.00515463917526,279.4201030927835,9.561855670103093,19.667525773195877,17637.417525773195,5039.069587628866,50.920103092783506,17297.02319587629
32,11,7.590673575129534,4.22020725388601,7.709844559585492,3.6255371393492943,4.54337562983936,613.2746113989638,585.7720207253886,330.4507772020725,21.6580310880829,21.528497409326423,21627.645077720208,5288.334196891192,11.746113989637307,20912.396373056996
33,71,3.150395778364116,6.936675461741425,17.20580474934037,2.9345758843666796,3.4899546764364353,261.7810026385224,334.03430079155675,39.46174142480211,1.3298153034300793,16.224274406332455,8121.374670184697,204.81002638522426,235.62796833773086,8613.984168865436
34,36,7.539893617021277,4.787234042553192,9.412234042553191,3.541111111111111,4.366215374460055,475.6755319148936,521.8058510638298,250.1968085106383,13.457446808510639,20.56382978723404,20964.175531914894,1879.7101063829787,3248.6728723404253,15901.502659574468
35,96,3.3114754098360657,4.6530054644808745,13.03551912568306,3.513211978860834,4.322531760134219,401.7103825136612,452.4836065573771,173.9262295081967,4.901639344262295,19.24863387978142,10906.210382513662,1213.344262295082,19.05464480874317,13469.603825136612
36,31,2.8694444444444445,4.830555555555556,13.816666666666666,3.4542840713053478,3.9290703432370098,245.74444444444444,360.39444444444445,41.50833333333333,2.522222222222222,17.355555555555554,9406.497222222222,245.29166666666666,75.4,8624.916666666666
37,46,8.212290502793296,3.611731843575419,7.726256983240224,4.412993039443156,5.5426147951985945,633.7793296089385,647.7402234636871,320.9553072625698,15.569832402234637,22.120111731843576,19395.572625698325,4654.203910614525,0.0,20581.801675977655
38,70,8.796610169491526,4.175141242937853,8.025423728813559,4.029093369418133,5.0167176180445585,490.96610169491527,514.6779661016949,206.49717514124293,13.016949152542374,20.471751412429377,18497.361581920904,2137.186440677966,274.1779661016949,16892.9802259887
39,64,2.6384180790960454,6.2175141242937855,11.268361581920905,2.2367105860972285,2.5821207415050886,304.3898305084746,389.61299435028246,99.38135593220339,3.426553672316384,17.717514124293785,10780.242937853107,1857.5254237288136,112.78813559322033,10341.158192090395
40,18,6.8352272727272725,4.099431818181818,8.232954545454545,3.675675675675675,4.596379173225764,549.9034090909091,580.7670454545455,316.15340909090907,9.727272727272727,21.636363636363637,17557.59375,3593.78125,0.0,19357.684659090908
41,97,2.7982954545454546,4.252840909090909,10.045454545454545,3.0200400801603204,3.5755808506518734,399.19602272727275,462.50284090909093,159.45170454545453,3.559659090909091,19.335227272727273,8590.321022727272,418.84659090909093,55.53693181818182,13352.102272727274
42,30,3.811965811965812,6.1253561253561255,10.814814814814815,2.387906976744186,2.842465709346051,250.002849002849,307.4757834757835,39.73789173789174,2.6866096866096867,15.43019943019943,8521.039886039885,309.6068376068376,3072.5413105413104,8288.333333333334
43,109,6.588921282798834,3.623906705539359,9.227405247813412,4.364440868865648,4.895690631040485,626.1049562682216,521.0174927113702,369.2973760932945,11.83673469387755,20.92128279883382,21695.737609329444,7480.542274052478,6.122448979591836,22697.390670553938
44,27,2.773134328358209,7.053731343283582,10.35223880597015,1.8607702073635208,2.1098052162450758,282.8716417910448,331.1940298507463,77.3731343283582,3.743283582089552,16.04776119402985,8901.99104477612,2617.5850746268657,7.537313432835821,9289.597014925374
45,76,7.228915662650603,4.409638554216867,6.590361445783133,3.1338797814207653,3.705590694446116,524.0873493975904,544.1114457831326,261.105421686747,17.82831325301205,20.83433734939759,19455.921686746988,1567.801204819277,2.1686746987951806,17693.102409638555
46,23,2.3446153846153845,5.147692307692307,14.107692307692307,3.1960549910340705,3.535083378160301,262.2923076923077,338.6215384615385,61.49846153846154,2.08,16.92,8037.830769230769,174.11384615384614,490.3076923076923,9353.153846153846
47,17,8.72360248447205,4.413043478260869,9.590062111801242,4.149894440534835,4.7161434838453475,555.0093167701864,619.9223602484471,313.00931677018633,7.906832298136646,22.108695652173914,22363.785714285714,1776.416149068323,1295.8167701863354,19944.4099378882
48,95,5.741433021806854,3.9065420560747666,8.862928348909657,3.738437001594896,4.512967907827721,544.5669781931464,558.1869158878504,282.398753894081,15.05607476635514,20.85981308411215,14162.183800623054,4770.844236760125,329.92211838006233,18195.280373831774
49,100,2.76271186440678,6.762711864406779,13.891525423728813,2.4626566416040103,2.720099105226224,272.6949152542373,395.6542372881356,56.054237288135596,1.840677966101695,17.73898305084746,9310.454237288135,120.68813559322034,480.26440677966104,9004.677966101695
50,3,2.766101694915254,6.342372881355932,12.091525423728813,2.3425975414216995,2.69519386352571,234.8237288135593,320.6779661016949,28.759322033898304,4.393220338983051,16.28135593220339,7500.094915254237,200.5864406779661,84.2813559322034,8273.0
51,57,2.387543252595156,3.8442906574394464,10.56401384083045,3.369036903690369,4.052570420736511,407.89273356401384,448.3217993079585,138.73010380622839,6.896193771626297,18.865051903114185,7581.840830449827,699.993079584775,6292.314878892734,13760.467128027682
52,43,7.369718309859155,4.144366197183099,9.02112676056338,3.9549702633814783,4.590020855513814,484.26056338028167,529.8978873239437,243.67957746478874,14.450704225352112,20.83450704225352,19547.728873239437,3745.676056338028,7.485915492957747,16808.82042253521
53,49,6.131205673758865,4.4361702127659575,9.47163120567376,3.5171862509992007,4.3023701279020425,496.2695035460993,525.7092198581561,239.2127659574468,8.705673758865249,20.49290780141844,17157.758865248226,4538.478723404255,0.0,17118.510638297874
54,91,2.192857142857143,6.767857142857143,13.803571428571429,2.3635883905013193,2.6882026446942415,251.10357142857143,316.14285714285717,39.50714285714286,1.6428571428571428,15.596428571428572,6534.332142857143,260.36785714285713,9617.478571428572,7667.785714285715
55,98,6.445652173913044,5.369565217391305,8.46376811594203,2.7766531713900138,3.4547402376206726,522.2789855072464,581.5507246376811,293.79347826086956,6.615942028985507,21.68840579710145,22585.46376811594,670.5326086956521,1071.4565217391305,18922.028985507244
56,112,2.3260869565217392,5.409420289855072,11.73913043478261,2.6001339584728735,3.047929264777091,296.42753623188406,339.45652173913044,70.94202898550725,2.0217391304347827,16.6231884057971,10334.840579710146,217.09782608695653,381.39130434782606,9944.257246376812
57,4,7.377289377289378,5.054945054945055,9.747252747252748,3.38768115942029,4.321270065912923,511.6043956043956,539.7509157509157,278.6923076923077,17.520146520146522,21.08058608058608,21435.274725274725,2023.6886446886447,1582.7802197802198,18481.50183150183
58,69,4.612546125461255,5.623616236162362,12.74169741697417,3.0859580052493434,3.669433047477328,424.01476014760146,433.45387453874537,121.12915129151291,4.029520295202952,19.088560885608857,14129.343173431735,579.6383763837638,239.83025830258302,14811.678966789668
59,15,6.958955223880597,4.630597014925373,9.716417910447761,3.60112812248187,4.126672777885465,503.48880597014926,547.6716417910447,283.35820895522386,20.492537313432837,21.544776119402986,21472.89552238806,2889.582089552239,1.492537313432836,18364.123134328358
60,90,1.8047808764940239,5.047808764940239,9.900398406374501,2.3188634569850035,2.786368987655945,340.2231075697211,335.61354581673305,141.16733067729083,1.2310756972111554,16.56573705179283,10336.884462151394,177.5776892430279,3319.828685258964,11378.625498007968
61,48,6.02,3.528,8.816,4.205215419501134,5.518833333333333,619.392,549.356,332.272,13.416,20.832,19334.844,5990.528,0.0,20529.78
62,80,5.601659751037344,3.0663900414937757,7.987551867219917,4.431664411366712,5.3593666361301215,585.8423236514523,534.045643153527,298.33609958506224,12.141078838174273,20.95435684647303,18693.452282157676,6405.904564315353,78.69709543568464,20495.58091286307
