,hero,kills,deaths,assists,kda,avgKal,gpm,xpm,lastHits,denies,level,heroDamage,towerDamage,heroHealing,goldSpent
0,86,2.7672833495618305,5.700097370983447,12.793573515092502,2.7299282541851726,3.1449206465394393,288.41382667964945,334.1129503407984,59.59493670886076,2.1742940603700096,16.466407010710807,8460.01071080818,226.9367088607595,247.777994157741,9639.240506329113
1,16,2.9787449392712553,5.863360323886639,12.291497975708502,2.6043500776799586,3.0199540396856723,325.56174089068827,399.70546558704456,110.47773279352226,2.32085020242915,18.111336032388664,10517.988866396761,151.51518218623482,30.754048582995953,10902.661943319838
2,107,2.819264069264069,5.945887445887446,14.412337662337663,2.89807062249727,3.314382298286494,267.2121212121212,337.74675324675326,36.404761904761905,1.2467532467532467,16.553030303030305,10243.670995670996,107.93614718614718,354.81060606060606,8949.664502164502
3,13,5.994252873563219,4.144827586206897,10.4,3.9553521907931226,4.679961564616737,479.05632183908045,534.2908045977011,229.14597701149424,12.019540229885058,20.693103448275863,18704.83563218391,1079.2183908045977,13.204597701149424,16822.908045977012
4,65,4.222082810539523,5.244667503136763,13.243412797992471,3.3301435406698565,3.9651745212127896,348.2446675031368,422.9987452948557,136.0138017565872,3.4968632371392725,18.607277289836887,12635.726474278545,166.2245922208281,9.461731493099121,11489.253450439148
5,51,4.349367088607595,6.082278481012658,13.155696202531646,2.8780437044745057,3.5213982015750447,301.8050632911392,354.33417721518987,77.48354430379747,20.878481012658227,17.11139240506329,16961.49746835443,193.10632911392406,149.9518987341772,10313.303797468354
6,87,2.481958762886598,5.961340206185567,14.21520618556701,2.8009079118028533,3.208572272339538,255.75,312.0438144329897,34.777061855670105,2.4329896907216493,15.663659793814434,7363.083762886598,172.83891752577318,144.83118556701032,8611.04381443299
7,88,2.5947019867549668,5.833112582781457,12.486092715231788,2.5853769300635787,2.922767358166657,286.0503311258278,372.3483443708609,50.31258278145695,3.1165562913907285,17.397350993377483,10312.849006622517,135.117880794702,55.087417218543045,9368.278145695363
8,7,3.1848275862068967,5.813793103448276,12.157241379310344,2.638908659549229,3.12857989711438,297.6,381.0689655172414,91.55310344827586,2.8717241379310345,17.729655172413793,12074.773793103448,316.09655172413795,14.284137931034483,10005.606896551724
9,39,8.735512630014858,3.5438335809806834,8.898959881129272,4.976100628930818,5.750728522756755,530.224368499257,586.0683506686479,271.1054977711739,17.326894502228825,21.426448736998513,22604.393759286777,2258.765230312036,7.583952451708766,18704.858841010402
10,8,6.831070889894419,3.4917043740573153,8.322775263951735,4.339956803455723,5.130046560193619,550.9441930618401,534.0754147812971,275.9562594268477,15.642533936651583,20.553544494720967,16939.105580693817,4400.337858220211,0.23227752639517346,19016.915535444947
11,28,1.937116564417178,5.651840490797546,12.599693251533742,2.5720488466757123,3.0345008123517685,291.22085889570553,365.0782208588957,61.77300613496933,2.9616564417177913,17.041411042944784,5753.076687116564,209.67484662576686,27.37116564417178,9256.83282208589
12,68,3.555732484076433,5.453821656050955,15.128980891719745,3.425985401459854,3.912233079875455,270.1640127388535,318.0875796178344,38.92675159235669,3.343949044585987,16.238853503184714,9386.835987261147,233.85031847133757,57.781847133757964,9664.21178343949
13,54,6.6967741935483875,3.138709677419355,8.356451612903225,4.795991778006166,5.649543767164735,507.8209677419355,525.0145161290322,224.24193548387098,16.217741935483872,20.59032258064516,17658.782258064515,3992.6532258064517,1422.0854838709677,17254.90322580645
