,hero,kills,deaths,assists,kda,avgKal,gpm,xpm,lastHits,denies,level,heroDamage,towerDamage,heroHealing,goldSpent
0,86,2.6475,5.35,11.8775,2.7149532710280373,3.1258210747585746,296.2775,315.06,51.985,1.89,15.93,7693.45,234.4675,304.655,9530.75
1,28,1.9397260273972603,5.3561643835616435,12.605479452054794,2.715601023017903,3.2568252425343482,308.786301369863,371.4767123287671,67.66301369863014,2.808219178082192,17.26027397260274,5649.761643835616,237.71506849315068,32.3041095890411,9630.17808219178
2,8,6.483483483483483,3.5285285285285286,8.144144144144144,4.145531914893617,4.967865809532476,551.6846846846847,508.015015015015,261.5975975975976,14.591591591591591,20.186186186186188,15871.735735735736,4358.951951951952,0.0,18677.537537537537
3,107,2.731629392971246,5.559105431309904,14.594249201277956,3.1166666666666667,3.5246243195923705,281.8402555910543,330.50159744408944,36.4185303514377,1.0702875399361023,16.706070287539937,10045.162939297124,134.3003194888179,668.7891373801917,9572.923322683706
4,96,3.262975778546713,4.591695501730104,13.044982698961938,3.5516201959306706,4.255312320320971,404.6020761245675,449.6297577854671,172.39446366782008,4.411764705882353,19.235294117647058,10628.515570934256,1166.2179930795849,24.131487889273355,13590.813148788928
5,54,6.913043478260869,2.9818840579710146,8.492753623188406,5.166464155528554,6.294736312399356,522.8550724637681,520.3369565217391,222.15217391304347,15.090579710144928,20.590579710144926,18061.79347826087,4523.010869565217,1402.7101449275362,17466.43115942029
6,106,7.547244094488189,3.9015748031496065,11.283464566929133,4.826437941473259,5.9186443696286215,517.1653543307086,552.7480314960629,243.16535433070865,7.330708661417323,21.271653543307085,22582.035433070865,863.6220472440945,0.0,17753.05118110236
7,63,6.882591093117409,3.473684210526316,9.995951417004049,4.858974358974359,5.506310648415911,492.6437246963563,497.6761133603239,216.1497975708502,8.935222672064777,20.352226720647774,17954.344129554655,3612.8704453441296,39.48178137651822,17216.943319838058
8,5,2.5601659751037342,6.128630705394191,12.593360995850622,2.472579553148273,2.9978123129819494,290.91701244813277,339.38589211618256,67.92116182572614,0.8589211618257261,17.224066390041493,9324.402489626556,221.36929460580913,531.7883817427386,10243.070539419086
9,87,2.3598326359832638,5.686192468619247,13.581589958158995,2.803532008830022,3.3732478353817266,270.97071129707115,302.26778242677824,34.82426778242678,2.096234309623431,15.451882845188285,6740.179916317991,193.63598326359832,308.9665271966527,8822.55230125523
10,84,1.995798319327731,5.218487394957983,12.491596638655462,2.7761674718196456,3.1392886058852447,266.6932773109244,308.046218487395,29.529411764705884,1.7394957983193278,15.756302521008404,6353.878151260505,235.60084033613447,695.1722689075631,8558.4243697479
11,37,2.748936170212766,4.259574468085106,12.587234042553192,3.6003996003996,4.2135082352635544,290.46382978723403,341.2255319148936,59.42127659574468,3.1148936170212767,16.75744680851064,9792.421276595745,576.0553191489362,6026.88085106383,9924.08510638298
