,team_Name,current_elo32,sevenDayAgo_elo32,sevenDayAvg_elo32,thirtyDayAgo_elo32,thirtyDayAvg_elo32,current_elo64,sevenDayAgo_elo64,sevenDayAvg_elo64,thirtyDayAgo_elo64,thirtyDayAvg_elo64,mu_glicko,phi_glicko,rating_glicko,ratingSevenDaysAgo_glicko,sigma_glicko,mu_glicko2,phi_glicko2,rating_glicko2,ratingSevenDaysAgo_glicko2,sigma_glicko2
0,LGD-GAMING,1127.2901879041203,1133.5712110482118,1130.4090912188515,1130.855294244105,1135.7047017420196,1198.8540569016948,1208.6663366560217,1203.7264401342943,1171.374766976465,1205.659028998214,1933.4384978821133,,1508.6563092820409,1558.6853688066276,169.912875440029,1888.8567974816724,42.69966412257036,1782.1076371752465,1785.3903252057642,
1,Vici_Gaming Reborn,1018.2137646581888,1019.1125069669464,1018.6600439189984,1022.3896867725529,1020.2323356882655,1028.507601025309,1029.91428369874,1029.2061030292487,1035.0436205568626,1031.6670037433407,1837.1291751140807,,962.1291751140807,962.1291751140807,350.0,1860.4485687880144,64.69650463080336,1698.707307211006,1700.8200438901727,
2,Faceless,1216.2763667792367,1183.1417968173223,1197.9878416011577,1048.0548155015092,1135.6993909889939,1356.157259388712,1309.676054463395,1328.855708924205,1034.7402407945851,1217.929102756973,2093.3653481306164,,1920.424424813233,1878.7737512578683,69.17636932695342,1974.1740937018724,49.93571576060128,1849.3348043003691,1830.2358264418403,
3,Escape Gaming,988.2089168254741,987.6270961248174,987.9200080807954,985.5055413341989,986.9021502477796,1004.4215802342827,1004.6397592490382,1004.5299191524359,1005.4353286288227,1004.9116092829491,1828.1322647048692,,1138.062757961648,1167.6809613244968,276.0278026972885,1778.0070678968195,54.13727964554472,1642.6638687829577,1645.212099053139,
4,The Mongolz,964.8046170703373,963.0679316400912,963.9422489782638,956.735270581148,960.9040297009751,970.8609146978904,969.423071984373,970.1469398720741,964.1801129532221,967.6315266752817,1520.150180910649,,822.888693596237,852.1879202312706,278.9045949257648,1579.1234873107685,61.51892752399052,1425.3261685007922,1427.5465764201429,
5,Virtus.pro,1148.0832478160185,1171.8936384041228,1167.3672986538695,1239.2877473788556,1197.7802606601451,1168.611328038371,1213.8517663034972,1207.3583443106984,1319.6115661727756,1255.1098409751135,2003.8087299714807,,1673.5343031504324,1745.525985558253,132.1097707284193,1981.4200478181674,47.25011135067168,1863.2947694414881,1876.1396592156716,
6,Fantastic Five,988.5201186654622,987.9536539477892,988.2388350839344,1009.8086736508407,991.2598986583796,985.555378051824,984.8426207980406,985.2014514843802,1040.0954822704732,993.2349369205351,1658.946125756516,,1133.5628169384079,1173.1193858742165,210.15332352724326,1732.267335025075,57.01821590553408,1589.7217952612398,1592.1222996415136,
7,White Fries Gaming,952.8964298179106,950.572145288565,951.7422836610423,942.0968590493032,947.6760976149247,930.1202196204131,926.6720628921125,928.4080037595742,914.0986817499981,922.3756757048901,1538.7709795504309,,909.8345394602047,942.4815819645216,251.57457603609043,1574.510909451934,62.3434100855938,1418.6523842379495,1420.843111706308,
8,Fnatic,946.0453726437513,943.3830286820103,944.7233597778952,996.6373543747944,974.5578106700241,918.6288584587628,914.6136705507471,916.6350777341432,968.8598438657158,953.3561881919144,1597.4083135824453,,1214.3296600977092,1270.6832690026358,153.23146139389442,1763.9945181437838,51.040454881990286,1636.3933809388081,1639.1706663523457,
9,EHOME.X,943.9932468456166,941.2296425287382,942.6209521626037,931.1524177561757,937.7862044506079,921.6594410790633,917.7937946234689,919.7399166214477,903.6980762218274,912.9772171849102,1520.6816716997582,,929.8953485186079,964.7783710638449,236.31452927246013,1622.1007034196887,69.36369850798121,1448.6914571497357,1450.6641818449868,
10,KEEN GAMING,1062.618406574061,1065.7082571541707,1064.1527020216736,1076.9751084248926,1069.5581965533459,1088.811983505687,1093.1943332614442,1090.988082027534,1109.1741619406193,1098.6547205999987,1823.1067853769432,,1331.4214204929972,1373.935884670921,196.6741459535784,1704.7432190556626,47.44431831503898,1586.1324232680652,1589.072529569129,
11,Vici Gaming,1116.0501986668196,1121.7765943592494,1118.8936963099354,1126.200995334582,1126.9216398802982,1151.5109096181916,1158.9870831203552,1155.2232765021342,1170.0965341122758,1168.5828051216213,1935.2759693942858,,1498.9229307254573,1547.4564567914254,174.54121546753143,1832.7838540280134,42.48125215703373,1726.580723635429,1729.8505631433202,
12,Team Empire,1026.226710956383,994.8029517608078,1008.9059139074498,993.9118252556507,998.1061729868027,1063.8531558434097,996.69977050911,1026.8011440798646,996.1338873698589,1004.2543396182201,2002.4218827846028,,1725.5069516919775,1588.1720454696072,110.76597243705011,1848.9737422163143,52.77820118828086,1717.0282392456122,1695.4844173560705,
13,Alliance,1024.3869176805586,1039.9732166487815,1028.63682753273,970.136583807052,1069.718549009055,1030.6463260467715,1015.0244138450671,1013.6497980778238,948.6399269481038,1119.8894400669317,1853.6766978278865,,1682.7802711706404,1637.192618729935,68.35857066289844,1802.6536166797432,41.64340471775847,1698.545104885347,1693.6605238122393,
14,Kaipi,1004.1419297445411,1004.3463096501334,1004.2434165804265,1005.09156186843,1004.6009660584417,1003.7697644004536,1003.9557801321992,1003.8621323266694,1004.634069107428,1004.1875548656199,1823.1548261984778,,1046.114803772853,1072.2945219798999,310.8160089702499,1797.7210641546642,67.54735144244704,1628.8526855485466,1630.8905711808418,
15,Trust,916.8100146093965,955.9517722985919,941.5457189760708,941.9432450650406,948.559666730548,877.4085836313635,940.1498076395271,919.9472540211744,909.1477795869328,928.4152099857586,1435.548874196075,,1023.3374054833139,1057.6098309349027,164.8845874851045,1591.6912674482116,56.5658698245211,1450.276592886909,1470.3730003110459,
16,TongFu|,960.0676308049327,958.0972029248077,959.0891956191712,947.4453002079758,954.7633113465524,984.8479163534817,984.1002500201059,984.4766553420218,978.634881946848,982.3315827302465,1665.7985306628182,,1212.9552314182565,1259.5140814518008,181.13731969782467,1622.6956144489532,48.04921347755108,1502.5725807550755,1505.465877863653,
17,Invictus Gaming,1181.8102790575635,1190.7815484805803,1186.2650504059409,1172.9049639209568,1198.1260676066706,1247.0291355697702,1259.2185725038046,1253.0819193895575,1247.2108307350084,1276.5289594679396,2040.029705133034,,1657.0205950706795,1713.3862016146618,153.20364402494184,1912.7236086299904,43.06621192170727,1805.0580788257223,1808.3280747330052,
18,Team Liquid,1189.6137239771117,1175.9845793103582,1179.1584319980698,1100.681180931871,1131.7800017870766,1296.4066257939655,1288.496745741291,1285.3384120298306,1173.3485721138695,1219.9004510998325,2247.499881200213,,2038.163770083314,1887.750165961866,83.73444444675968,1977.0856273595316,44.92343241057126,1864.7770463331035,1820.490017691183,
19,We.are.young,955.5224686082518,953.3277636693757,954.4326664611037,1055.052634226353,969.4253130653691,917.4780748307842,913.4061025097654,915.4560972519456,1095.2477560045413,941.8214201844648,1647.0110831626098,,1183.093310844413,1228.4185611645717,185.56710892727867,1606.7532035035117,48.81351672065984,1484.719411701862,1487.5430394566013,
20,Avalon_Club,898.5654288257169,893.5602285062976,896.0800477804623,875.3092334769293,887.3237722729303,898.5711877729622,893.5662716237644,896.0859478352032,875.3163127945429,887.3301694651668,1492.489673518479,,923.2412303650711,959.5320860571702,227.6993772613632,1463.5424089228336,56.09708771477482,1323.2996896358966,1325.7403578496626,
21,Natus Vincere,1024.525357716347,1045.4259152259726,1050.2930084734287,990.2826946295683,1006.2720476054982,1085.3471740290083,1140.9599811772484,1142.2994512225703,985.8901783839615,1030.002334873688,1878.0187758088518,,1657.7706965506593,1676.7089162819848,88.099231703277,1827.901289161443,49.01943527230485,1705.3527009806808,1717.2785581429548,
22,Team VDuoBao,1005.5850733781899,1005.8606639459115,1005.7219205630287,1006.8655791861884,1006.2040485068159,1021.8733265364036,1022.9526467297002,1022.4092735073515,1026.8882869090796,1024.2974746522043,1713.5536602181073,,1202.7947966980967,1243.5806645425548,204.30354540800428,1640.4498216371612,50.92526315307389,1513.1366637544766,1515.8324072229527,
23,MAX.Y,1016.2322259738125,1017.0331909869088,1016.629952964626,1000.3479042969706,1016.9699533005166,1022.596214404485,1023.711204868246,1023.149873796202,990.8724273096379,1022.6885563656813,1720.3636473499168,,1237.679646573834,1281.0643819223435,193.07360031043314,1665.699514795957,58.83709162070753,1518.606785744188,1520.9325890593814,
24,Effect,1041.6752911980211,1018.2162179464013,1024.6328523345628,1021.3397130321958,1021.0507264092964,1116.5807969516597,1074.917802887731,1085.258809419518,1087.7637948409933,1082.433687157211,1935.3980603701727,,1554.646076960026,1528.3659512209165,152.3007933640587,1777.4192791797416,62.93380603413172,1620.0847640944123,1607.185660827367,
