,team_Name,current_elo32,sevenDayAgo_elo32,sevenDayAvg_elo32,thirtyDayAgo_elo32,thirtyDayAvg_elo32,current_elo64,sevenDayAgo_elo64,sevenDayAvg_elo64,thirtyDayAgo_elo64,thirtyDayAvg_elo64,mu_glicko,phi_glicko,rating_glicko,ratingSevenDaysAgo_glicko,sigma_glicko,mu_glicko2,phi_glicko2,rating_glicko2,ratingSevenDaysAgo_glicko2,sigma_glicko2
0,OpTic Gaming,1062.7549082403373,1065.8514943759455,1064.2925482937392,1025.0935903757374,1056.06216226632,1085.606832135796,1089.831026496655,1087.704397053471,1045.6822654641715,1100.2946331995531,1983.9265611031722,,1678.8182587063395,1753.5115524959265,122.04332095873306,1862.8078485525125,52.31950480633543,1732.009086536674,1734.6314090821397,
1,Immortals,1030.7693181015868,1032.2876032287131,1031.5232373926112,1037.8238880005413,1034.1793794096507,1055.0073738775757,1057.7216646969198,1056.3551814623256,1067.6190724110336,1061.1036583873208,1887.5889816286945,,1403.5939576044034,1446.8496218248824,193.59800960971643,1844.69959618271,66.87166818579975,1677.5204257182106,1679.567454023132,
2,iG.Vitality,966.1289772152754,976.0196390250089,978.0883045654905,971.9077789297164,975.0019410524866,953.591302290913,972.511451257833,978.6432867833058,967.7980498720783,972.3153309304477,1759.485849692485,,1386.9305571637676,1288.2673339081878,149.022117011487,1790.49939378451,53.361595763076664,1657.0954043768184,1672.5721240573953,
3,ForTheDream,1076.677119931039,1080.4606854425608,1078.5558862951607,1094.257103355377,1085.1749904079652,1132.2192083392797,1138.74344969163,1135.45888402796,1162.533485832671,1146.8726239610378,1797.7092004196459,,1280.6092078145737,1320.8524060335685,206.83999704202887,1749.6914338887905,65.64598272323492,1585.5764770807032,1587.6583923977282,
4,CDEC Gaming,928.4183810461284,964.4930450059693,938.049887146916,958.4047450217628,955.3716779401682,878.3044481080917,933.7893987099039,893.4353451327414,922.4364115879004,919.0915743796687,1457.0986035162448,,998.2025418220387,902.1072632087091,183.5584246776824,1738.4123909551454,61.21602300135257,1585.372333451764,1617.1353285550651,
5,PENTA Sports,970.3697544619135,954.6675793663545,968.3688996785588,980.4057005291419,970.4642297067148,979.4588274067715,941.9973523282947,971.6000139571473,1009.5166923924492,978.7155464514061,1666.5718376254017,,1358.8876747808556,1300.6189569111584,123.07366513781845,1604.426678145696,65.09769804617234,1441.6824330302652,1433.9642911919218,
6,Team VGJ,985.7977993823739,985.0970041974102,985.4498126968947,982.5416200726723,984.2238166683071,989.2150699911066,988.6828970396116,988.9508143205969,986.7423781247518,988.0198120262702,1756.7946784015228,,881.7946784015228,881.7946784015228,350.0,1815.295245349731,69.53806469928632,1641.4500836015152,1643.4246590511475,
7,Newbee.Young,1056.1612186069583,1058.9324448866805,1057.5372980499749,1069.0374624341762,1062.3853798949342,1068.0039364257789,1071.359531272582,1069.6701897814019,1083.5953941674118,1075.5405867875443,1797.2316813475193,,1233.1024963087627,1269.7454375340035,225.65167401550264,1728.0983462397771,55.16383386069689,1590.1887615880348,1592.6873079626992,
8,OG,1170.9305735834023,1204.0398339823798,1178.203122111186,1141.9496143416275,1165.9988142620493,1207.8367224620656,1269.422402104192,1219.345471490289,1221.6320616181465,1246.7886289009805,2100.686051847196,,1836.069498670657,1927.4177044347732,105.84662127061553,1942.647806067394,42.192645722879504,1837.1661917601953,1840.4493029857908,
9,M19,961.2567187930679,959.3449654211419,960.3074190067333,952.3739354799378,956.9629296439223,939.7161217340271,936.7414664142519,938.2390276166846,925.8946638907523,933.0350597717138,1706.2132196851603,,1140.2642551886659,1176.7812312157685,226.37958579859776,1722.0568293329984,69.05079501405643,1549.4298417978573,1551.4072206500646,
10,KEEN GAMING,1012.218457041858,1051.6579089815452,1030.2002576961634,1060.5155777534621,1049.462755617436,1015.2514818457877,1075.7787037442088,1043.2407188066177,1088.772312486119,1072.2847427520926,1859.632535694908,,1546.123583656372,1265.4720786107582,125.40358081541443,1808.3659905350949,54.17341824514633,1672.932444922229,1667.2301852513076,
11,Newbee,1172.754621604517,1181.2790475199229,1176.9875084501498,1190.5293319320836,1200.6884436866237,1247.0037223084528,1259.1919052473045,1253.055883444699,1326.9800568532796,1307.0385482101206,2141.4767246954516,,1779.8025163510756,1840.1326804843025,144.66968333775034,1991.9154100112664,39.82676572611738,1892.348495695973,1895.951906545131,
12,Team NP,1056.9816184191018,1059.7933266109992,1058.3777995505175,1070.0459576665942,1063.2967018928507,1085.0300315623808,1089.2257642027353,1087.11346353509,1104.5251110173988,1094.4536274866396,2122.3627931275246,,1247.3627931275246,1247.3627931275246,350.0,1957.7659097990465,65.91958627213512,1792.9669441187089,1795.0351005815105,
13,Vici Gaming Potential,1149.400990451343,1156.7730518350686,1153.0616594472426,1183.6545844579575,1165.9586059058859,1244.5977134806,1256.6671740153017,1250.5909218489069,1300.6773334831132,1271.7056655004435,1942.0520367544634,,1419.3667606733422,1459.144283832647,209.0741104324485,1799.2517891279686,55.60293035925774,1660.2444632298243,1662.7083353746104,
14,w33ha earthspirit,1031.2866024962862,1032.8304125700618,1032.05319644857,1038.4597716735223,1034.7539927153716,1047.043213286201,1049.364519557236,1048.1958805598517,1057.8289458560052,1052.256856334924,1890.9754549157071,,1015.9754549157071,1015.9754549157071,350.0,1923.6589004899402,69.5746350713565,1749.7223128115488,1751.690802089586,
15,Mineski.???,1065.5529613194294,1068.7876149403453,1067.1591601295345,1096.5643822083944,1073.3335235829504,1098.3990261763872,1103.254440179197,1100.8100293649366,1157.3567188871461,1110.4783751509146,1943.7828710564406,,1518.6272756753292,1568.606538802036,170.06223815244456,1900.4731885599797,43.17524724762711,1792.535070440912,1795.7621248835476,
16,Gambit Esports,974.2253232601562,963.7330808800242,973.6146226030636,957.5144715077907,963.9366595927011,985.7673150077136,974.3076624855456,988.0297586217278,969.9022535139854,976.1865352888595,1644.2359985088508,,1280.1811385921847,1167.0412235144677,145.62194396666646,1627.1342703096354,67.93063079935169,1457.3076933112561,1449.0327729942921,
17,Evil Geniuses,1108.3724692500073,1113.7200140902614,1111.0278448067158,1156.7310000075079,1148.6841913130145,1127.4066276887036,1133.6933964522643,1130.528384046832,1264.968960985922,1222.9545829275867,2033.4685372000397,,1729.5385333482195,1804.6160798364199,121.5720015407281,1968.5160779584467,46.02790060481697,1853.4463264464043,1856.4227793616428,
18,CAVALRY,913.8787753045151,909.6291986920796,911.7686065822112,894.133514867087,904.3342460703095,871.5707860255387,865.2335586348565,868.4239739438802,842.1254514211315,857.3374028886925,1310.9309080871833,,695.4785778177501,728.8814507091392,246.1809321077733,1492.8463566405858,61.30686740039361,1339.5791881396017,1341.813560491708,
19,Effect,994.850116740264,994.5960002488332,994.723932717491,993.669388220142,994.2793722867441,1012.980848809523,1013.6213774562713,1013.2989095575404,1015.9570052837161,1014.4194731600867,1782.1972562038416,,1250.9169659189038,1289.9993825338636,212.51211611397505,1750.7297782127114,52.660569236888904,1619.078355120489,1621.6975065341824,
20,paiN Gaming,1052.557371492665,1055.3545386512903,1058.5377304241815,987.0231506903757,1040.149601684755,1097.4462422556155,1113.6185598910151,1111.134991064219,962.1800698813405,1077.264559142175,1731.3875233909184,,1450.5648807548714,1328.601747842828,112.32905705441885,1622.5315869269732,67.04526303882282,1454.918429329916,1417.1015593229456,
21,Team Secret,1250.4012067216424,1262.7570355614255,1256.5366140654128,1162.4959877475458,1231.667572090669,1401.480029882609,1421.2907112957175,1411.3172169951179,1185.4008039586906,1351.7459828734575,2187.895636632701,,1816.686203025501,1875.1714073203912,148.48377344287996,2029.353160594125,41.87755880045298,1924.6592635929926,1928.0098612269403,
22,Natus Vincere,1110.5745505056782,1116.0307551221472,1113.2838821342623,1154.8994688587575,1132.7222796495594,1160.886669861131,1168.8254820634882,1164.82876450478,1235.4985759226872,1200.9418534136496,2040.5922864499246,,1713.385498870344,1781.6245629047908,130.88271503183225,1896.1775798748472,41.497670805692785,1792.4334028606152,1795.8551558026738,
23,Vega Squadron,1004.9692033314988,1000.705195828164,1006.7944502830642,1010.5584946234067,1002.6361907809497,1030.0208905428078,1041.2271177288724,1040.7005971431097,1069.0088319279673,1044.4268146266982,1767.3911435074856,,1468.8071519444143,1419.0867247128451,119.43359662522856,1756.806843540166,43.50700640991322,1648.0393275153829,1650.497200649807,
24,Faceless,1015.9967046467087,1016.7860480656286,1016.3886608215632,1019.6643150471267,1017.7695662808916,1016.7586302589623,1017.5855702317361,1017.1692553693943,1020.6009295319675,1018.6159335775983,1859.9406035080074,,984.9406035080074,984.9406035080074,350.0,1881.0081739299915,68.0076973295524,1710.9889306061104,1713.004169156073,
25,Execration.????,1013.1631861804958,1013.8127121055575,1013.4857146148297,1016.1811476672171,1014.6220183761513,1050.4036621428338,1052.8907868276099,1051.6386681674169,1061.9598544697476,1055.9897325747668,1721.966697752812,,1226.8720002365162,1269.0663118965485,198.03787900651832,1754.9916677169304,50.10703161213224,1629.7240886865998,1632.4691319808103,
26,LYG.Gaming,936.5480113136452,933.4170283522733,934.9932911808631,922.000191698738,929.5158381980541,922.2949557461188,918.4606682066981,920.3910028642415,904.479297161143,913.6831638313056,1472.4158762338864,,851.6861021012669,884.7889091070084,248.2919096530478,1453.4750764589394,68.52854243836478,1282.1537203630273,1284.1480746554569,
27,VGJ.Storm,998.4361637321923,998.3589975974462,998.3978461352144,1051.407885735942,1024.500529753013,999.6941142074496,999.6790205401835,999.6866192997271,1110.2808734557366,1053.9533766468242,1830.971512701974,,1449.9968327662116,1506.7158932407892,152.38987197430498,1744.4092617048736,57.1709059634879,1601.481996796154,1603.877735715677,
28,VGJ Thunder,1090.9557717846042,1010.5240871217846,1044.0413201212036,1012.3286293436711,1019.8546118815505,1177.8144752704259,1048.4754511854728,1104.784005799664,1056.787430873299,1066.1430887378026,2036.1461023793302,,1808.248332930458,1476.352325701369,91.15910777954888,1897.7976186653734,54.908090628699554,1760.5273920936245,1684.239073072884,
29,Virtus.pro,1239.255493830644,1205.8281600026824,1236.7278240569583,1161.533250153544,1164.0992563069647,1388.3964205564212,1349.3587949289963,1387.4088329980514,1191.6084305695438,1230.6485437400258,2146.5458684813248,,1998.3410960570386,1972.809078884985,59.28190896971443,2011.1712235276182,41.30456358907622,1907.9098145549276,1905.8721811274734,
