,team_Name,current_elo32,sevenDayAgo_elo32,sevenDayAvg_elo32,thirtyDayAgo_elo32,thirtyDayAvg_elo32,current_elo64,sevenDayAgo_elo64,sevenDayAvg_elo64,thirtyDayAgo_elo64,thirtyDayAvg_elo64,mu_glicko,phi_glicko,rating_glicko,ratingSevenDaysAgo_glicko,sigma_glicko,mu_glicko2,phi_glicko2,rating_glicko2,ratingSevenDaysAgo_glicko2,sigma_glicko2
0,w33ha earthspirit,1078.362305344386,1082.2290248582515,1080.2823626395536,1096.3286560665583,1087.0469393224068,1128.8767460577867,1135.2360565282363,1132.0345237081283,1158.4246876277894,1143.1597276887048,2092.268809691839,,1544.910117262909,1582.7577321110782,218.94347697157207,1938.2229758548956,56.23660316310737,1797.6314679471272,1800.0739686636014,
1,team_ftd_a,1019.5987531728937,1020.56583653023,1020.0789678480545,1024.0922155802848,1021.7708178790573,1012.5001604412238,1013.1169699402823,1012.8064432150711,1015.3661081131752,1013.8855116967987,1740.9587404611088,,1021.773046706935,1050.141787787919,287.6742775016695,1684.061659659673,58.40557986036111,1538.0477100087703,1540.3954405935679,
2,Vici Gaming,1017.1454311118073,1017.9914574348244,1017.5655337356434,1021.0764133268378,1019.0456022839934,1031.7750641107295,1033.342976896237,1032.5536264996501,1039.0602242846678,1035.296588907851,1919.1644910953287,,1324.3148465954957,1358.94480243598,237.93985779993318,1869.1620372661018,50.1071826321171,1743.894080685809,1746.660691897072,
3,Team. Spirit,1045.3366924450804,1047.573791935723,1046.4475460204749,1055.7311660822706,1050.3612074581254,1105.4627538175814,1110.666721291232,1108.0468346322796,1129.6425021657922,1117.1508404709116,1883.8116638099295,,1232.7996331805462,1264.282274657007,260.40481225175336,1773.6729830798242,58.59237662636287,1627.192041513917,1629.5361604334303,
4,White Fries Gaming,962.8484117543991,961.0151990814305,961.9381121183109,954.330560456217,958.7310246484783,958.726918661553,956.6903345117203,957.7156329347018,949.2641208092889,954.1527601679475,1590.5981695696776,,827.0988255232324,853.75948413076,305.39973761857806,1514.0855810865962,65.18245360482075,1351.1294470745443,1353.2326600303625,
5,Newbee.Young,1065.75292681304,1068.9974475565837,1067.3640252391413,1080.828289118178,1073.0401052573864,1119.0903080871433,1124.9667153236207,1122.0082954258464,1146.3944849270426,1132.2886913087868,1813.84223294916,,1090.4568711279194,1118.6542139951166,289.3541447284963,1722.7094397286194,59.874635376563276,1573.022851287211,1575.3248464008639,
6,Evil Geniuses,1119.2068159159044,1125.0889721294316,1122.127657965244,1141.0440715208708,1142.5701574572645,1156.4051431842734,1164.1228183670246,1160.237430083605,1186.0189655642143,1194.598217286126,2075.0039474847445,,1675.7001492680558,1729.3979242874136,159.72151928667543,1995.0560975165722,45.71452638180026,1880.7697815620716,1883.769427281667,
7,Danish Bears,993.7794996994863,993.4725545452789,993.6270830888582,992.353307736715,993.0901023159778,991.9716174473456,991.5754639224501,991.7749035500085,990.1309271302495,991.081858479703,1728.558674950867,,858.3870137212963,881.6828162755646,348.0686644918283,1808.5125689332642,65.3035069848586,1645.2538014711176,1647.3503911021874,
8,Mineski.???,1031.8206688795033,1033.3908319924933,1032.6003486904874,1039.1162849897082,1035.3472479016468,1030.3672015806048,1031.865644619221,1031.1112680890164,1037.32957707033,1033.732697650499,1808.8890552880732,,1154.44489318155,1185.754108976033,261.77766484260934,1798.914602785472,54.054526739727365,1663.7782859361537,1666.3193070768295,
9,the wings gaming,998.1868241701802,998.0973545925253,998.1423971786036,997.7711121421033,997.9858759164175,1002.8859770505898,1003.0283830674757,1002.9566901474712,1003.5476532945338,1003.2058202997542,1880.6443230061423,,1005.6443230061423,1005.6443230061423,350.0,1864.7908723435376,62.26708768065094,1709.1231531419103,1711.3396722815287,
