,team_Name,current_elo32,sevenDayAgo_elo32,sevenDayAvg_elo32,thirtyDayAgo_elo32,thirtyDayAvg_elo32,current_elo64,sevenDayAgo_elo64,sevenDayAvg_elo64,thirtyDayAgo_elo64,thirtyDayAvg_elo64,mu_glicko,phi_glicko,rating_glicko,ratingSevenDaysAgo_glicko,sigma_glicko,mu_glicko2,phi_glicko2,rating_glicko2,ratingSevenDaysAgo_glicko2,sigma_glicko2
0,Vici Gaming Potential,927.8712120494549,924.312080006898,926.1038903137376,948.7137062556887,943.5359165709386,901.4759623145873,896.6143797280523,899.0618960556138,914.8480169120039,913.3174235935938,1608.580772080479,,1221.046108796556,1276.642351215127,155.01386531356917,1664.927615713337,53.450792610658205,1531.3006341866915,1533.864758002679,
1,MVP Phoenix,987.8534248182683,987.2540626750105,987.555805699146,985.0685446538938,986.5072602423761,988.7486473112546,988.1934591400063,988.4729632088589,986.1690173780046,987.5016972702884,1714.031050033746,,839.0310500337459,839.0310500337459,350.0,1768.7421671949146,68.13703196885403,1598.3995872727796,1600.4395312026022,
2,Evil Geniuses,1135.4046381575868,1142.086061762097,1138.722364226919,1162.9420998649866,1151.6502491237457,1186.2215027657608,1195.4104401697996,1190.7843592735055,1233.0403863329666,1215.682950935716,2038.2108390408662,,1632.5837518572043,1685.3180311556644,162.25083487346473,1966.8664607187497,47.08187155438378,1849.1617818327902,1852.0664892055045,
3,Escape Gaming,993.9508984511479,993.6524108186375,993.8026815054232,992.5640035722505,993.280496621891,1002.2683741135297,1002.3803050529143,1002.323954513388,1002.7884507589739,1002.519770480886,1828.1322647048692,,953.1322647048692,953.1322647048692,350.0,1778.0070678968195,66.79361729135367,1611.0230246684355,1613.0816517332744,
4,Team. Spirit,952.0914040430367,949.7273962199571,950.9175328971568,1034.765059151974,1006.8968158088426,924.6373798043494,920.9186771341577,922.7908217168394,1088.6846376369836,1018.1421364125808,1725.3056216596829,,1395.2572943003092,1462.7567721236007,132.01933094374948,1746.5126470278994,51.98100870430065,1616.560125267148,1619.208639409195,
5,Trust,936.4123047954304,933.2746255144461,934.854259539821,921.8333713574826,929.3650917772491,898.8717738111762,893.8816898174958,896.3938989249298,875.6858150567122,887.6640684554354,1276.2733228859274,,544.9201127945241,572.798008527989,292.5412840365613,1573.7875679764054,67.91148989209647,1404.0088432461641,1406.0301278513139,
6,White Fries Gaming,848.896349398295,841.4402717365906,845.1939612999707,840.8846792517932,834.5913173639112,800.4439976726001,790.5970810343364,795.5544151573928,789.8299945268029,781.4558214907761,1533.787067239175,,1111.0935696016036,817.2010476550234,169.07739905502854,1481.2168871689637,56.74969270829445,1339.3426553982276,1310.5622414049678,
7,SG e-sports,1025.8433506406445,1059.9928368394276,1038.1214274931635,1077.8711643924573,1054.6801581581944,1061.9323463477224,1125.4171837732242,1081.870416416697,1139.1754773608122,1110.0891346007795,1916.681732562199,,1628.6221430643143,1709.369583613591,115.22383579915387,1796.2207646657996,54.45972049928796,1660.0714634175797,1662.5859925559967,
8,Geek Fam,939.2850692109384,984.6811150700386,949.1280868510133,986.6289014912339,975.5269363905104,914.7358578033549,961.8833868403179,915.710080592339,945.7299237404902,945.3739537728665,1685.9903029371362,,1367.2060099846226,1437.7496426229281,127.51371718100542,1715.9426149659275,53.13649529658941,1583.101376724454,1585.6785118742564,
9,Rock Gaming,927.4879228270895,923.9098777126283,925.7112096210175,906.4112662857142,918.3977903993978,913.6502323710263,909.3893785071523,911.5344638195089,860.6491669210586,900.007086319515,1445.2614723635443,,1132.1794712961878,1112.518286508635,125.23280042694257,1481.5220035405462,61.63991708856927,1327.422210819123,1337.4235605481902,
10,Mineski.???,1117.0415512779737,1065.015327023934,1086.299555279183,1103.7681615027743,1076.4608918058657,1180.4794226935153,1097.6783324956484,1139.5173704267067,1178.2082338850103,1118.5171848539874,1905.2074659864581,,1613.9060101853747,1693.4138443831846,116.5205823204334,1810.5975914898227,41.36128923675804,1707.1943683979275,1710.53984381898,
11,Team NP,1148.8553372541637,1142.948854337668,1153.148189101334,1102.3237090350838,1109.9790301945493,1264.786449676092,1224.577515012162,1235.986250631192,1124.773864783564,1146.8150719958448,2119.6947688367572,,1915.6977107584253,1871.166863547511,81.59882323133279,1927.4071007546497,43.09536620558926,1819.6686852406765,1812.5276157043177,
12,OG,1204.1793012341377,1214.254350518864,1209.182165240422,1224.263018582625,1207.9318784014201,1320.3690004576924,1336.1773289679775,1328.218780192618,1304.5926163831493,1301.7212986300283,2068.4708633249006,,1659.7918502149319,1712.0742643560861,163.4716052439875,2015.9364922884354,45.70434972715433,1901.6756179705496,1904.6980431494067,
13,Faceless,1127.2714493556284,1075.9018525321492,1118.7363476052158,1098.2398119909997,1092.1891639026944,1223.018053061501,1122.0037333244147,1205.2274959046035,1182.7481773626046,1159.5180545548385,1944.2607121958101,,1761.9937336044902,1778.3430295427129,72.90679143652798,1890.420206474898,41.16685226055843,1787.5030758235018,1797.7510073086726,
14,LGD.Forever Young,1103.0904287599976,1039.195615518082,1094.5782600253042,1061.204578753763,1066.5508582523,1187.002336774947,1069.3082555203516,1173.2559725803692,1116.5526565981106,1124.9657454211613,2014.5850310483797,,1716.7968844759216,1793.9546155589014,119.11525862898326,1854.9747489028944,41.55774297181874,1751.0803914733474,1754.4143037387312,
