,team_Name,current_elo32,sevenDayAgo_elo32,sevenDayAvg_elo32,thirtyDayAgo_elo32,thirtyDayAvg_elo32,current_elo64,sevenDayAgo_elo64,sevenDayAvg_elo64,thirtyDayAgo_elo64,thirtyDayAvg_elo64,mu_glicko,phi_glicko,rating_glicko,ratingSevenDaysAgo_glicko,sigma_glicko,mu_glicko2,phi_glicko2,rating_glicko2,ratingSevenDaysAgo_glicko2,sigma_glicko2
0,TongFu|,975.8353289318292,974.6429443439232,975.2432387327742,970.2950254199725,973.1572387135278,990.8308691746556,990.3784264225987,990.6062043124598,988.7286362260252,989.8146848655708,1665.7985306628182,,887.9379688198233,914.0891096291984,311.144224737198,1622.6956144489532,58.37378050246408,1476.761163192793,1479.1333214208917,
1,Vici Gaming,1228.0667677388094,1272.6061922198112,1239.2100801775207,1156.3995260585918,1205.5071793643651,1305.6892840915154,1446.1701556173098,1335.540120981969,1213.5908275798272,1296.2581073064944,2145.805469152144,,1886.693701221849,1981.0665597228203,103.64470717211786,1928.2706936625425,39.047399828091116,1830.6521940923146,1834.2269695781265,
2,MVP Phoenix,985.6724319331198,984.9654506008712,985.3213734558591,982.387509268401,984.0845551611285,986.7283971752857,986.0735215256087,986.4032122830065,983.6855786932838,985.257549523117,1714.031050033746,,839.0310500337459,839.0310500337459,350.0,1768.7421671949146,64.81151197033616,1606.7133872690742,1608.8593717737429,
3,Escape Gaming,992.8647447623756,992.5126618247632,992.6899145450705,991.2288243089382,992.0739681280462,1002.675674750001,1002.8077035835469,1002.7412349552637,1003.2891343817171,1002.9722108938251,1828.1322647048692,,953.1322647048692,953.1322647048692,350.0,1778.0070678968195,63.43571171909729,1619.4177885990764,1621.5868591257106,
4,Friends,952.5499474534146,950.2085660544182,951.387311679138,941.6709376783587,947.291215761003,927.9236214969853,924.3670755528411,926.1575839136626,911.3984632684438,919.9356359086457,1626.8861808502618,,1051.8758839043867,1087.778731825688,230.00411877834998,1720.9097971207184,68.79642543702751,1548.9187335281497,1550.904001412419,
5,Danish Bears,993.8837591189985,1045.3266615554464,1017.261063555244,1053.0987251660424,1041.0165952146388,988.073672412556,1063.077896104475,1013.684136030197,1073.893725113784,1054.4123059816914,1740.7782504801621,,1427.2424247237427,1336.7375456384916,125.41433030256775,1815.8361970170795,48.593367753077764,1694.3527776343851,1719.0372842082243,
6,Trust,924.9947398646392,921.2936708144963,923.1569379231834,938.1164591244444,933.296886266806,880.713573783136,874.8274892688414,877.7907810977292,908.8064399792805,897.8761367385305,1276.2733228859274,,664.0009015643393,697.58729582894,244.90896852863526,1573.7875679764054,64.61676408637439,1412.2456577604694,1414.371345142874,
7,Invictus Gaming,1286.3742450036314,1289.76561015095,1288.480571921539,1291.0216839642412,1317.741053650601,1396.6861918357276,1349.5795766890362,1387.0346024829917,1447.0877271577074,1450.0500267393838,2196.29753036192,,1967.8971575736398,2085.994627907699,91.36014911531211,2015.939559723578,35.761342624608815,1926.536203162056,1930.5265371037942,
8,Fantastic Five,993.0530654217984,992.7102750026419,992.8828494951827,991.4603217866099,992.2831597405426,991.258982496714,990.8276646226104,991.0448073987429,989.2549043185327,990.2902445648999,1658.946125756516,,836.7371370044696,861.4327270072141,328.8835955008186,1732.267335025075,65.85466488636602,1567.63067280916,1569.7046376382086,
9,Team Secret,1171.0590288168714,1179.4997871871387,1175.2503697267734,1210.2782234591382,1190.0169327144342,1262.4816237103526,1275.4335501751427,1268.9130291448616,1322.66153915542,1291.5715900897612,2095.4579297131177,,1601.1915636051638,1643.4631944942637,197.70654644318157,1925.136274124474,49.06122842769762,1802.48320305523,1805.3123885209077,
10,compLexity Gaming,1112.821349902481,1118.3884208727814,1115.5857333005818,1138.6882247013882,1125.3249653142943,1193.0666638056623,1202.5933697025014,1197.7972425535006,1237.3316121050796,1214.463600778625,2012.6149600405797,,1530.6541064200896,1574.1103826156782,192.784341448196,1832.0391016272838,48.047000521308796,1711.9216003240117,1714.8022880069725,
11,Team AD FINEM,1015.8235429345265,1016.6043418400019,1016.2112562478769,1019.4514520520501,1017.5772136313998,1019.6558000189342,1020.6256983030624,1020.1374124734537,1024.1623417204974,1021.8341870375322,1842.6293250718068,,1213.1542698278047,1245.7718503138544,251.79002209760085,1831.8590819109613,53.145539248089044,1698.9952337907387,1701.5772565285565,
12,Team VG.J,1063.3701948693006,1066.4971417862105,1064.9229108648328,1077.899261380944,1070.3933030478706,1097.7159419776858,1102.5376497873315,1100.1102080272092,1120.1195565344958,1108.5454752100768,1825.2381559630755,,987.7750441204576,1012.007276263392,334.9852447370472,1768.475291208954,61.49945980146326,1614.726641705296,1616.9563712595773,
