,team_Name,current_elo32,sevenDayAgo_elo32,sevenDayAvg_elo32,thirtyDayAgo_elo32,thirtyDayAvg_elo32,current_elo64,sevenDayAgo_elo64,sevenDayAvg_elo64,thirtyDayAgo_elo64,thirtyDayAvg_elo64,mu_glicko,phi_glicko,rating_glicko,ratingSevenDaysAgo_glicko,sigma_glicko,mu_glicko2,phi_glicko2,rating_glicko2,ratingSevenDaysAgo_glicko2,sigma_glicko2
0,LGD.Forever Young,1135.3268264107812,1142.004410462608,1138.6426459127727,1172.2242726956974,1140.9912230147902,1188.916703526785,1198.2386332583292,1193.5455986721172,1228.6916119803893,1189.912481495364,2187.350254747453,,1795.841344098264,1850.780459433443,156.6035642596756,1976.7196082556345,43.83448366625013,1867.133399090009,1870.3067283727344,
1,Mineski.???,1216.9240526166923,1192.9066700119952,1213.5886259338442,1156.3580992879265,1158.399848043511,1353.153302865438,1303.6387658992462,1345.128606733721,1214.5258900801782,1232.3836419990798,2118.8691256285324,,1851.3509258563563,1941.200931487471,107.00727990887042,1928.9321507661484,43.124291245497545,1821.1214226524046,1824.3457266232576,
2,Newbee,1138.479158648618,1148.0329199494822,1145.6301932517617,1154.5392355016124,1165.7556265743895,1178.7579245931138,1190.2006036044393,1188.0818232046202,1249.4314450295876,1243.7823942935509,2132.7999851100376,,1920.6439475913844,1872.2132702608244,84.86241500746124,1986.2590634627945,42.29784319532941,1880.514455474471,1875.8969417183084,
3,Sacred,1077.7519109206607,1081.5885110548195,1079.657012144015,1034.7873050825963,1081.6682726083268,1119.108109192444,1124.9853948089149,1122.0265326993017,1087.4599271832706,1135.1277482192468,1666.5547627656415,,1290.080216924789,1347.5985217762604,150.58981833634093,1673.0814771990497,59.232841855283596,1524.9993725608406,1527.3086096936502,
4,Fnatic,1003.2989543622019,1043.7412519581799,1036.4817174777056,1071.8496863189416,1046.6140317909178,994.3773622734094,1070.432601067873,1056.9759938881823,1169.6697276685968,1078.3066020834085,1795.1882821663855,,1458.3287382113447,1465.2362224840756,134.74381758201636,1788.2970608520402,47.00257783692563,1670.7906162597262,1681.0780753172237,
5,Team Liquid,1270.629800755498,1302.8573437226983,1294.275247424833,1261.8808884278055,1273.159841814745,1390.493965097789,1465.9197710087778,1449.095417204062,1417.2858723329496,1426.0512543953296,2200.7370365216652,,1925.8862626090788,1954.6857797710456,109.94030956503457,2075.2016593891767,45.52867213440818,1961.3799790531561,1970.4650825414237,
6,Effect,985.8661481227177,985.1687255466488,985.5198361390856,1089.0002987526482,1006.7223163304532,956.5911385182432,954.449166162676,955.5275212497532,1144.5378399312171,988.6882486164687,1802.5531872682882,,1475.4697032472066,1543.741275797102,130.83339360843266,1755.482325078114,50.0961716452408,1630.241895965012,1633.0003896032306,
7,LYG.Gaming,906.075908528335,918.6636254078213,911.4635252551369,908.2435443607346,916.4959954303291,884.9779835839756,885.7609901690412,883.814745032715,861.474268891904,883.212816881357,1472.4158762338864,,1216.866561042605,1175.5300421743375,102.21972607651254,1453.4750764589394,61.85921944060634,1298.8270278574234,1292.7445735054157,
8,TEAM MAX,995.4546737464399,995.2303885924453,995.343302765281,1009.2249598462187,998.8680229046694,994.5552615070969,994.2865956417185,994.4218528507586,975.197584090305,987.7918907462274,1790.9382821139695,,1248.9493881045207,1287.2002934436832,216.7955576037795,1783.71888753676,62.218830249354546,1628.1718119133734,1630.366610391237,
9,Vega Squadron,982.6610905182731,981.8055171740806,982.2362472279395,1021.1349705480827,1005.8749678889989,971.4913164151752,970.0845803237904,970.7927878860295,1042.604839331391,1016.1817721775144,1764.6380966478564,,1440.5568944079457,1509.630987638586,129.63248089596428,1771.779735881139,44.92390155834095,1659.4699819852867,1662.5385400214864,
