,team_Name,current_elo32,sevenDayAgo_elo32,sevenDayAvg_elo32,thirtyDayAgo_elo32,thirtyDayAvg_elo32,current_elo64,sevenDayAgo_elo64,sevenDayAvg_elo64,thirtyDayAgo_elo64,thirtyDayAvg_elo64,mu_glicko,phi_glicko,rating_glicko,ratingSevenDaysAgo_glicko,sigma_glicko,mu_glicko2,phi_glicko2,rating_glicko2,ratingSevenDaysAgo_glicko2,sigma_glicko2
0,Team Liquid,1113.9136717028487,1119.5346423383307,1116.7048195054963,1038.086194631291,1112.539449983788,1196.1279689045257,1205.805732227657,1200.9335566909824,1039.9488581061373,1190.7361497029838,2054.2661608295116,,1590.812869414794,1636.1884726863445,185.38131656588703,1894.4093060319703,45.27320293902108,1781.2262986844175,1784.2777493928588,
1,"Friendship, Dedication, Love",955.1472619702093,952.9340427874927,954.0482663946725,944.8637459512319,950.1763820172918,915.1741734217015,910.9885170979296,913.0957449422876,895.7259126296508,905.7732088574504,1623.8215192196774,,1072.8689370193188,1110.4515280503035,220.38103288014347,1657.5421624088813,56.41308202193974,1516.5094573540318,1518.9427458773614,
2,Team AD FINEM,1131.613708300397,1138.1080717821856,1134.8385478409857,1057.7774823309219,1087.4604971585225,1262.7468168934006,1275.7118290841827,1269.1847201728046,1098.3671473356446,1167.206601470178,1975.5859281281844,,1646.1450954301222,1713.8011649184198,131.77633307922486,1856.083092188504,41.592757927895114,1752.1011973687662,1755.4215393700408,
3,Trust,934.2860000804498,931.0434001504659,932.6758554530593,955.835736053867,930.5223936745723,897.1534771337017,892.0786052912694,894.6335000140365,949.3241976365126,893.0358927685152,1548.329543144462,,1099.1519819271525,1146.134961503772,179.67102448692373,1614.2762559972252,52.885908238388225,1482.0614854012547,1484.66666032901,
4,Team Secret,1133.200039122529,1139.7726787131992,1136.4637474285805,1163.739194505531,1147.9621569616277,1227.167354088385,1238.3767287629357,1232.7334784325387,1279.2506655509983,1252.343557281271,1970.4113382622368,,1435.8322585771461,1474.6545506768741,213.8316318740362,1879.0182004644691,49.47040066658968,1755.342198797995,1758.1514237071467,
5,Kaipi,1005.7473697517446,1006.0309686922658,1005.8881935722201,1007.065085715256,1006.3843316482954,1005.178592194913,1005.434125303675,1005.3054796528412,1006.3659028950259,1005.7525183643461,1823.6146907774223,,1254.5912235052244,1290.897405243647,227.60938690887917,1797.7630696919941,61.61510237390943,1643.7253137572206,1645.9621658573703,
6,Vici_Gaming Reborn,1025.321460299395,1026.5709256415507,1025.941894503806,1031.1269841994022,1028.1277536252842,1039.6117776132317,1041.5663861817625,1040.5823575655006,1048.6936835908618,1044.001819333901,1837.505104909976,,962.5051049099759,967.1108295440483,350.0,1860.4682157984669,58.52508125161809,1714.1555126694216,1716.4944768783753,
7,Team Braveheart,974.8850088482932,973.6457315458954,974.2696336144103,1022.077552918021,999.1404212196836,951.8680056222587,949.4929743992269,950.6886606995972,1031.0102212737693,986.1789094450213,1630.057378069948,,1319.3155865582735,1392.232944943566,124.29671660466978,1650.9506264606848,43.86282033818476,1541.2935756152228,1544.4494601863332,
8,MAX.Y,1024.5936461542726,1025.807198143126,1025.1962472327598,1025.1059809645824,1024.750603089522,1033.5095549632226,1035.163054684904,1034.3306163802165,1056.1925448983793,1049.3171690693391,1645.134947209419,,1258.2060787335909,1313.9039866094402,154.77154739033122,1642.552278572168,61.3343914391167,1489.2162999743762,1491.4459331186931,
9,Effect,1024.1516617471661,1025.3434044014898,1024.7434331878385,1029.688982574647,1026.828310185638,1099.3188372990442,1104.2196385783184,1101.7523779824828,1122.0899522680468,1110.3260140950072,2098.5661665554667,,1416.3797617244145,1446.3558546649565,272.87456193242093,1751.4329413360592,64.94057714095256,1589.081498483678,1591.2011252034777,
10,Team. Spirit,1003.0950771136371,1003.2478009905013,1003.1709136445435,1003.8046943293557,1003.4380942281484,1012.581449686859,1013.2022703327433,1012.889724234792,1015.4660347775356,1013.9758099594807,1857.3534107699195,,982.3534107699195,982.3534107699195,350.0,1786.9137802767752,69.81611560477347,1612.3734912648415,1614.333587825393,
