,team_Name,current_elo32,sevenDayAgo_elo32,sevenDayAvg_elo32,thirtyDayAgo_elo32,thirtyDayAvg_elo32,current_elo64,sevenDayAgo_elo64,sevenDayAvg_elo64,thirtyDayAgo_elo64,thirtyDayAvg_elo64,mu_glicko,phi_glicko,rating_glicko,ratingSevenDaysAgo_glicko,sigma_glicko,mu_glicko2,phi_glicko2,rating_glicko2,ratingSevenDaysAgo_glicko2,sigma_glicko2
0,Geek Fam,960.0965327766752,958.1275310391022,959.1188057559103,950.947750284707,955.6741640655262,943.9621381552871,941.1969988072553,942.5890812375806,931.1141766871025,937.7516480874739,1685.9903029371362,,1036.664941170607,1068.233534108794,259.73014470661167,1715.9426149659275,60.75690415224378,1564.050354585318,1566.2990359513888,
1,Vici Gaming Potential,952.5950422995248,950.255886066323,951.4335114530304,941.7263715493027,947.3413083191002,935.2473821942033,932.0522208249305,933.6607936469057,920.4013636070142,928.0710646740562,1608.580772080479,,922.8817745264621,952.6973104452709,274.2795990216067,1664.927615713337,61.038676731434684,1512.3309238847503,1514.5711963745193,
2,Comanche,918.64406198968,914.6296242866184,916.650653786649,1014.2872155089906,950.2532695590671,846.0622239795764,838.4662988744727,842.290393268995,1043.332806103955,911.4185957638842,1444.50529531905,,997.9299046914175,1045.2189575685297,178.630156251053,1635.5079333779613,67.20975660815986,1467.4835418575617,1469.5183739196696,
3,Mineski.???,1044.2737776803124,1046.4584285702606,1045.3585873913862,1094.559136043465,1066.7522595300684,1042.251491841486,1044.336354803026,1043.2867508832592,1145.8112789618667,1086.9273131233192,1808.8890552880732,,1423.795350697477,1479.8037148134338,154.0374818362385,1798.914602785472,46.47518446455453,1682.7266416240857,1685.6921198975635,
4,TongFu|,986.5358984330438,985.8715241010635,986.2059968774057,983.4489452117498,985.0437167847628,994.8911322498506,994.6390396329164,994.7659532017022,993.7198074733656,994.3249334090028,1665.7985306628182,,790.7985306628182,790.7985306628182,350.0,1622.6956144489532,68.74608244370108,1450.8304083397004,1452.8400375990473,
5,Virtus.pro,1202.2168506922114,1212.1950645689933,1207.1716301320337,1152.6670594620866,1215.1734852646432,1320.9666869460807,1336.804507774103,1328.831111379082,1204.813367847156,1338.1538795558552,2171.0913255158066,,1791.7358298782426,1848.7396664997223,151.7421982550256,2025.0794752639122,45.5944624867928,1911.0933190469302,1914.2080420795307,
6,Digital Chaos,1152.5115754457288,1160.037125929149,1156.248460951396,1092.8555000088988,1129.5457316298885,1283.1507268931525,1297.1225522016505,1290.088573047805,1137.0024999688344,1218.5570565618814,1978.8268891281627,,1638.1737200160028,1703.0650686631866,136.26126764486395,1924.313116307216,43.77191074811445,1814.8833394369299,1818.0357771934941,
7,Team Onyx,1035.5611264865968,1037.3158592132115,1036.4324561397368,1043.7143280511236,1039.502247999357,1071.4917189358086,1075.0194153642633,1073.2434310106835,1087.8828305868371,1079.4149086465816,1946.3760612009535,,1097.7994532019527,1121.705060350863,339.4306431996003,1800.1884002575152,69.59418694984268,1626.2029328829085,1628.161813939035,
8,LGD.Forever Young,1171.7229264926257,1206.8600838057325,1179.2634893639565,1170.5451149943935,1168.6176072613512,1244.5996677750609,1323.0773936983826,1258.8939451475496,1277.819881233966,1259.49756695025,2100.3592076777395,,1840.1680313264396,1933.9276954840648,104.07647054051998,1924.8582566739246,39.736215299452496,1825.5177184252934,1829.0137907196895,
9,WarriorsGaming.Unity,1030.7100433283513,1032.2254035935646,1031.4625102506602,1037.7510231298702,1034.1135354102112,1028.7937762583585,1030.2145799987125,1029.4992902158324,1035.3954080071933,1031.9848948267809,1845.9391048941293,,1291.4474303131014,1328.7727707426568,221.7966698324111,1826.5936294047424,51.13087760278369,1698.7664353977832,1701.4474563653312,
