,id matches,patch,region,league_name,league_id,radiant_name,radiant_id,dire_name,dire_id,radiant_score,dire_score,first_ban_radiant,ban1,ban2,ban3,ban4,ban5,ban6,pick1,pick2,pick3,pick4,ban7,ban8,ban9,ban10,pick5,pick6,pick7,pick8,ban11,ban12,pick9,pick10,radiant_win
298,3558423965,20.0,15,2017 Mars Dota 2 League,5504,Sacred,22.0,Infamous,52.0,24,31,1,64,60,78,3,112,31,13,26,85,51,54,1,63,46,16,30,8,104,15,43,48,47,0
299,3558510788,20.0,3,Dota Summit 8,5850,Team Kinguin,,HellRaisers,10.0,33,14,0,97,92,47,38,68,112,64,87,107,7,77,13,33,57,78,54,15,65,17,63,39,80,1
300,3558534311,20.0,15,2017 Mars Dota 2 League,5504,Infamous,52.0,Sacred,22.0,33,10,1,53,31,60,112,51,13,3,71,68,7,8,39,54,65,41,38,75,70,15,43,9,76,1
301,3558597688,20.0,3,Dota Summit 8,5850,HellRaisers,10.0,Team Kinguin,,36,31,1,97,38,78,112,107,92,31,51,47,77,55,58,33,81,57,86,30,15,69,44,7,1,0
302,3558607751,20.0,3,2017 Mars Dota 2 League,5504,Team Empire,21.0,Natus Vincere,17.0,45,23,0,75,85,79,112,68,58,38,107,78,47,60,35,88,11,30,87,15,51,18,109,1,81,1
303,3558619997,20.0,2,DreamLeague season 8,5627,Evil Geniuses,14.0,compLexity Gaming,31.0,15,25,1,38,60,53,88,91,20,85,68,16,86,80,81,1,12,47,25,23,13,6,19,56,46,0
304,3558662392,20.0,10,2017 Mars Dota 2 League,5504,Infamous,52.0,SG e-sports team,54.0,18,48,0,60,3,75,53,38,112,28,84,13,9,80,57,63,93,86,27,20,16,81,94,109,74,0
305,3558701651,20.0,2,DreamLeague season 8,5627,Evil Geniuses,14.0,compLexity Gaming,31.0,34,18,1,38,88,53,60,91,20,86,16,23,84,1,68,29,47,112,13,92,72,94,46,43,35,1
306,3558704700,20.0,3,2017 Mars Dota 2 League,5504,Natus Vincere,17.0,Team Empire,21.0,36,39,1,75,85,79,112,68,58,38,107,78,30,60,15,88,31,47,51,86,11,20,81,12,72,1
307,3558713613,20.0,3,Dota Summit 8,5850,Team Kinguin,,HellRaisers,10.0,9,32,0,97,38,78,92,107,77,3,112,51,53,65,47,60,80,20,16,13,46,42,81,61,18,0
308,3558733611,20.0,10,2017 Mars Dota 2 League,5504,Infamous,52.0,SG e-sports team,54.0,37,20,0,60,53,38,3,75,9,28,51,68,39,63,57,65,41,13,27,16,46,54,93,20,81,1
309,3558777126,20.0,3,Dota Summit 8,5850,HellRaisers,10.0,Team Kinguin,,21,29,1,97,38,78,112,107,92,3,68,51,77,33,47,65,58,69,60,81,7,34,13,17,49,0
310,3558793494,20.0,2,DreamLeague season 8,5627,Evil Geniuses,14.0,compLexity Gaming,31.0,26,14,1,53,20,38,88,91,60,86,16,68,13,1,47,6,80,85,58,81,19,84,76,94,9,1
311,3558795848,20.0,10,2017 Mars Dota 2 League,5504,Infamous,52.0,SG e-sports team,54.0,33,19,0,60,53,38,3,51,9,13,85,26,28,63,16,54,65,57,50,4,78,109,93,81,70,1
312,3558866805,20.0,2,DreamLeague season 8,5627,compLexity Gaming,31.0,Digital Chaos,2.0,17,11,1,60,38,88,16,31,112,20,53,28,64,68,86,47,54,50,13,43,18,39,15,25,72,1
313,3558899818,20.0,15,Dota Summit 8,5850,Infamous,52.0,Sacred,22.0,27,37,0,38,53,3,31,26,60,112,78,85,51,13,1,63,86,39,25,87,8,16,93,7,80,0
314,3558923187,20.0,2,DreamLeague season 8,5627,Digital Chaos,2.0,compLexity Gaming,31.0,16,31,1,53,60,16,20,13,88,112,64,23,51,54,39,47,9,19,38,91,94,63,98,17,2,0
315,3558951952,20.0,15,Dota Summit 8,5850,Sacred,22.0,Infamous,52.0,38,19,0,53,3,31,60,112,38,68,51,86,107,18,63,41,7,13,16,8,81,47,65,46,97,1
316,3558979253,20.0,2,DreamLeague season 8,5627,Evil Geniuses,14.0,compLexity Gaming,31.0,25,15,1,91,60,53,20,64,86,84,38,112,19,13,47,17,23,43,68,100,29,94,70,39,67,1
317,3558994461,20.0,15,Dota Summit 8,5850,Infamous,52.0,Sacred,22.0,28,27,0,38,31,3,60,26,51,112,68,7,53,8,18,23,41,1,28,13,46,63,15,54,106,1
318,3559037317,21.0,2,DreamLeague season 8,5627,Evil Geniuses,14.0,compLexity Gaming,31.0,27,15,0,60,53,86,20,19,47,64,13,84,83,46,1,80,8,112,15,48,65,54,88,42,102,1
319,3559037923,20.0,15,Dota Summit 8,5850,Sacred,22.0,Infamous,52.0,40,18,0,51,60,112,3,31,38,7,26,13,90,78,8,1,53,16,57,15,93,43,104,106,2,1
320,3559242135,20.0,5,2017 Mars Dota 2 League,5504,Mineski.???,6.0,New Beginning,,29,39,0,60,85,107,38,88,3,78,57,86,27,109,76,43,12,51,84,39,19,35,1,94,34,0
321,3559304353,20.0,12,ProDotA Cup Series,5562,Rock.Y,,Rock Gaming,59.0,42,31,0,13,107,85,60,51,16,62,71,65,39,54,88,8,3,87,75,40,12,38,18,43,9,1
322,3559320287,20.0,5,2017 Mars Dota 2 League,5504,New Beginning,,Mineski.???,6.0,4,23,0,19,107,3,60,84,13,78,57,86,85,43,17,27,109,72,39,38,20,50,94,64,25,0
323,3559373858,20.0,12,ProDotA Cup Series,5562,Rock Gaming,59.0,Rock.Y,,33,9,0,62,13,85,3,88,60,107,38,87,31,57,40,104,70,39,78,23,17,63,1,93,20,1
324,3559378355,20.0,5,2017 Mars Dota 2 League,5504,New Beginning,,Mineski.???,6.0,13,34,1,107,19,60,78,38,94,3,13,85,83,57,27,9,20,64,43,98,65,4,12,36,1,0
325,3559450483,20.0,5,2017 Mars Dota 2 League,5504,Happy Feet,41.0,Execration,39.0,51,47,0,88,38,57,20,78,28,112,19,13,40,49,31,104,75,86,107,98,114,108,63,39,1,0
326,3559457622,20.0,12,ProDotA Cup Series,5562,Newbee.Young,47.0,Eclipse,24.0,37,33,0,85,53,78,88,60,62,107,69,13,87,104,109,42,54,84,43,112,72,57,1,108,94,1
327,3559494297,20.0,7,AEF Season 2,5491,Greedy Goblins,,Dan Schneider,,33,5,0,87,60,96,47,1,85,7,68,23,51,43,16,59,26,38,64,101,72,92,74,35,44,1
328,3559503916,20.0,7,AEF Season 2,5491,SIX,,Mum I Need Tangoes!,,33,13,1,60,31,38,88,78,91,51,86,26,69,95,18,1,47,9,112,96,46,20,40,70,12,1
329,3559516799,20.0,7,AEF Season 2,5491,IM Ridiculously Strong,,No Lich Gaming,,35,27,0,60,96,107,112,88,64,51,87,65,68,54,1,41,22,75,71,19,8,39,43,13,21,0
330,3559554502,20.0,5,2017 Mars Dota 2 League,5504,Execration,39.0,Happy Feet,41.0,30,45,0,20,112,40,38,63,88,57,107,31,39,19,13,83,49,47,3,16,28,54,1,67,73,0
331,3559563373,20.0,7,AEF Season 2,5491,Mum I Need Tangoes!,,SIX,,25,52,1,31,60,88,38,91,51,69,68,53,71,20,107,39,13,100,27,9,44,47,41,74,82,0
332,3559577057,20.0,12,ProDotA Cup Series,5562,Eclipse,24.0,Newbee.Young,47.0,17,31,0,88,60,107,51,62,13,78,79,9,85,1,23,114,17,16,87,108,43,41,76,36,34,0
333,3559618931,20.0,7,AEF Season 2,5491,No Lich Gaming,,IM Ridiculously Strong,,30,39,1,60,68,107,96,88,112,64,91,3,78,8,38,63,65,13,85,72,39,48,7,106,29,0
334,3559643591,20.0,5,2017 Mars Dota 2 League,5504,Execration,39.0,Happy Feet,41.0,34,26,0,20,38,40,57,88,112,78,60,107,31,49,39,19,13,86,16,8,54,74,34,43,9,1
335,3559711476,20.0,7,AEF Season 2,5491,No Lich Gaming,,IM Ridiculously Strong,,39,25,0,96,60,68,107,112,91,71,38,64,13,22,88,43,47,83,15,52,35,20,67,9,17,1
336,3559770954,20.0,5,2017 Mars Dota 2 League,5504,Execration,39.0,Mineski.???,6.0,43,25,0,57,60,38,13,112,85,107,88,3,78,31,34,9,39,96,64,54,109,98,74,43,35,1
337,3559790736,,12,ProDotA Cup Series,5562,Team Waooo,79.0,Vici Gaming Potential,58.0,20,9,1,112,62,60,85,107,51,84,20,92,78,94,13,76,16,49,43,57,109,79,28,86,9,1
338,3559883602,20.0,5,2017 Mars Dota 2 League,5504,Mineski.???,6.0,Execration,39.0,49,28,1,88,13,57,60,38,107,85,112,39,96,9,51,34,16,19,87,28,20,106,61,74,12,1
339,3560025919,21.0,5,2017 Mars Dota 2 League,5504,Mineski.???,6.0,Execration,39.0,35,17,1,88,112,57,60,38,85,13,39,107,84,20,65,98,3,87,64,96,54,92,63,114,81,1
340,3560062514,20.0,5,ESL India Premiership - 2017 Edition,5407,Knuckleheads,,Sara KoLLo,,29,36,1,88,9,7,38,71,60,75,107,20,28,54,92,82,47,64,41,45,51,34,29,35,44,0
341,3560068096,20.0,3,Dota Summit 8,5850,Team Empire,21.0,Natus Vincere,17.0,11,24,0,75,85,78,38,107,112,20,79,41,58,47,44,51,15,23,60,39,46,87,40,12,94,0
342,3560138395,20.0,3,ProDotA Cup Series,5562,Helsinki REDS,86.0,Clavis Aurea,,23,45,0,40,91,108,82,3,92,112,107,47,100,38,1,94,78,30,97,29,44,13,4,15,17,0
343,3560160171,20.0,3,Dota Summit 8,5850,Natus Vincere,17.0,Team Empire,21.0,30,16,0,85,75,20,78,58,112,38,30,107,60,15,47,77,104,39,87,19,18,13,94,49,29,1
344,3560174696,20.0,3,2017 Mars Dota 2 League,5504,PENTA Sports,38.0,OG,0.0,8,24,0,31,107,20,112,38,78,60,3,55,13,54,9,97,41,28,87,77,4,17,43,94,34,0
345,3560267988,20.0,3,2017 Mars Dota 2 League,5504,PENTA Sports,38.0,OG,0.0,33,34,1,13,31,112,20,107,78,38,79,48,52,9,104,109,65,88,51,96,10,70,15,57,74,0
346,3560337697,20.0,3,Dota Summit 8,5850,Vega Squadron,8.0,Virtus.pro,18.0,18,34,1,78,3,112,85,58,31,84,19,79,29,68,38,86,57,107,16,69,15,61,48,9,13,0
347,3560422984,20.0,3,Dota Summit 8,5850,Virtus.pro,18.0,Vega Squadron,8.0,19,10,1,112,78,85,58,19,38,3,86,84,57,107,15,71,114,96,60,39,49,20,1,48,10,1
348,3560426486,20.0,3,ProDotA Cup Series,5562, iPlay Esports,,M19,34.0,29,33,0,85,69,91,61,112,60,38,30,57,86,15,19,12,56,47,83,14,78,1,59,94,114,0
349,3560477029,20.0,2,Dota Summit 8,5850,BLUE PIKACHU,68.0,Digital Chaos,2.0,18,25,0,80,60,9,51,62,28,112,78,86,19,43,20,38,94,83,84,47,61,65,98,13,18,0
350,3560498417,20.0,3,ProDotA Cup Series,5562, iPlay Esports,,M19,34.0,43,11,0,85,69,57,38,91,61,112,60,30,19,78,56,94,59,13,107,29,55,46,1,47,54,1
351,3560540470,20.0,2,Dota Summit 8,5850,BLUE PIKACHU,68.0,Digital Chaos,2.0,4,25,0,78,112,80,28,62,60,3,27,38,19,43,15,13,39,51,16,20,98,61,47,57,70,0
352,3560548646,20.0,3,ProDotA Cup Series,5562, iPlay Esports,,M19,34.0,12,45,0,85,69,57,38,91,61,112,60,30,78,94,54,1,56,13,20,55,8,34,12,43,59,0
353,3560641643,20.0,2,Dota Summit 8,5850,VGJ.Storm,28.0,Team Leviathan,43.0,30,19,0,19,9,112,60,38,61,86,91,39,71,96,81,47,18,107,13,16,48,78,109,108,94,1
354,3560681188,20.0,2,Dota Summit 8,5850,Team Leviathan,43.0,VGJ.Storm,28.0,15,38,0,9,112,19,91,61,60,3,107,39,57,47,15,18,81,87,28,53,13,109,1,67,77,0
355,3560725931,20.0,2,Dota Summit 8,5850,VGJ.Storm,28.0,Digital Chaos,2.0,16,33,0,91,112,107,60,3,28,57,15,68,51,19,16,61,86,84,87,81,39,98,13,18,47,0
356,3560781378,20.0,2,Dota Summit 8,5850,Digital Chaos,2.0,VGJ.Storm,28.0,26,30,0,19,91,51,112,57,60,28,3,13,86,47,38,94,53,16,43,54,109,29,22,102,74,0
357,3560847623,20.0,2,Dota Summit 8,5850,VGJ.Storm,28.0,Digital Chaos,2.0,13,26,1,57,91,19,112,51,60,3,28,38,107,98,17,94,35,50,13,43,109,29,93,22,18,0
358,3560911496,21.0,2,Tecnolan 2015,3782,LEYHORSE...,,DERCOP +4,,9,52,1,48,3,20,65,54,107,28,86,57,112,87,114,88,82,27,53,81,94,43,13,40,17,0
359,3560985499,20.0,5,2017 Mars Dota 2 League,5504,Fnatic,7.0,ThePrime.NND,,34,33,1,60,107,27,3,86,112,51,13,68,26,74,38,34,16,7,19,57,46,85,18,114,81,1
360,3560986992,20.0,2,Tecnolan 2015,3782,DickButt,,LEYHORSE...,,53,20,0,60,68,73,51,74,45,20,50,84,2,87,94,106,34,69,64,18,48,98,9,43,39,1
361,3561056149,20.0,12,ProDotA Cup Series,5562,Sun Gaming,45.0,KEEN GAMING,55.0,40,35,1,112,107,60,57,62,88,86,84,72,51,8,3,68,39,26,54,108,11,29,15,110,13,0
362,3561106491,20.0,5,2017 Mars Dota 2 League,5504,ThePrime.NND,,Fnatic,7.0,14,36,0,60,107,27,112,38,3,100,13,86,87,74,84,46,20,16,72,34,17,88,1,57,15,0
363,3561165859,20.0,12,ProDotA Cup Series,5562,KEEN GAMING,55.0,Sun Gaming,45.0,23,11,1,57,88,107,60,86,112,51,16,20,87,78,64,1,8,40,63,12,49,96,15,29,76,1
364,3561193219,20.0,5,2017 Mars Dota 2 League,5504,TNC Pro Team,29.0,WarriorsGaming.Unity,36.0,19,14,0,60,51,38,57,85,71,19,107,3,75,15,78,39,9,69,7,54,43,98,17,13,94,1
365,3561257727,20.0,5,2017 Mars Dota 2 League,5504,WarriorsGaming.Unity,36.0,TNC Pro Team,29.0,23,31,0,51,60,71,107,85,112,57,15,3,100,94,98,13,39,23,68,69,81,47,34,109,9,0
366,3561259209,20.0,12,ProDotA Cup Series,5562,Vici Gaming Potential,58.0,Rock.Y,,32,14,0,60,62,92,85,9,3,13,88,68,51,54,16,69,107,41,20,74,17,5,78,86,104,1
367,3561287632,20.0,7,AEF Season 2,5491,Equinox,,Sweet Original Name,,46,33,1,60,1,77,19,112,13,86,71,20,97,95,11,18,73,8,68,38,72,74,47,17,34,1
368,3561296724,20.0,7,AEF Season 2,5491,Natural 9,,Generation of Miracles,,44,22,0,91,111,60,112,51,79,100,16,30,88,75,38,114,41,29,13,39,69,59,1,54,81,1
369,3561318259,20.0,12,The Summit 5,4442,LGD.Forever Young,4.0,Vici Gaming,11.0,33,30,1,112,107,85,60,57,51,38,3,103,84,20,72,88,9,18,79,34,35,63,2,93,104,1
370,3561344965,20.0,12,ProDotA Cup Series,5562,Rock.Y,,Vici Gaming Potential,58.0,30,46,0,88,60,62,92,3,9,85,78,64,13,54,49,63,1,26,86,72,65,109,17,67,46,0
371,3561363358,20.0,7,AEF Season 2,5491,Natural 9,,Generation of Miracles,,34,16,0,60,111,88,112,64,79,16,84,9,39,104,41,29,63,89,87,47,57,59,70,8,18,1
372,3561369955,20.0,5,2017 Mars Dota 2 League,5504,TNC Pro Team,29.0,Fnatic,7.0,22,7,0,60,112,38,3,85,107,100,84,57,86,109,87,89,1,28,15,9,74,7,12,19,94,1
373,3561406189,20.0,7,AEF Season 2,5491,Sweet Original Name,,Equinox,,24,10,1,1,60,68,77,13,112,20,97,111,85,6,95,11,72,86,41,19,74,48,39,42,94,1
374,3561414435,20.0,12,The Summit 5,4442,LGD.Forever Young,4.0,Vici Gaming,11.0,15,24,1,85,107,57,38,112,60,84,3,16,72,69,63,98,78,29,87,43,39,41,54,103,114,0
375,3561453880,21.0,5,2017 Mars Dota 2 League,5504,TNC Pro Team,29.0,Fnatic,7.0,38,35,1,112,60,7,57,3,85,107,84,100,69,94,109,15,54,87,111,20,59,12,34,77,82,1
376,3561469558,20.0,12,ProDotA Cup Series,5562,Newbee.Young,47.0,KEEN GAMING,55.0,35,17,1,51,57,88,62,60,107,78,16,101,3,94,43,84,49,72,23,13,54,46,29,17,41,1
377,3561492355,20.0,7,AEF Season 2,5491,Sweet Original Name,,Equinox,,41,25,1,1,60,68,77,13,20,97,112,38,111,11,95,8,72,69,41,74,35,71,18,64,73,1
378,3561495630,20.0,12,Dota Summit 8,5850,LGD.Forever Young,4.0,Vici Gaming,11.0,33,38,1,57,107,112,38,3,60,84,85,29,72,69,63,98,43,87,30,54,49,13,70,53,34,0
379,3561561697,20.0,12,ProDotA Cup Series,5562,KEEN GAMING,55.0,Newbee.Young,47.0,29,37,1,57,51,78,88,20,60,3,62,69,28,54,72,43,39,112,80,15,65,17,63,9,34,0
380,3561636602,20.0,12,Dota Summit 8,5850,LGD-GAMING,5.0,Newbee,12.0,28,35,1,3,60,38,84,112,92,16,86,28,57,12,114,93,70,63,87,69,43,20,17,113,35,0
381,3561782689,20.0,12,Dota Summit 8,5850,Newbee,12.0,LGD-GAMING,5.0,18,38,1,92,60,57,3,112,38,84,107,68,39,88,13,1,43,101,28,29,114,69,12,65,93,0
382,3561828351,20.0,5,ESL India Premiership - 2017 Edition,5407,Akatsuki,,Five Little Chimps,,39,4,0,27,114,16,47,7,3,29,86,9,112,31,8,75,13,98,76,88,84,70,48,4,17,1
383,3561866441,20.0,3,ProDotA Cup Series,5562, iPlay Esports,,Game-Life Balance,,27,28,0,57,78,91,92,85,58,3,112,16,60,93,59,13,47,19,69,14,39,98,43,54,49,1
384,3561888741,20.0,12,Dota Summit 8,5850,Newbee,12.0,LGD-GAMING,5.0,17,33,0,3,60,38,84,86,57,112,88,92,72,107,54,16,4,78,51,39,17,29,1,69,42,0
385,3561952591,21.0,3,Dota Summit 8,5850,Natus Vincere,17.0,Virtus.pro,18.0,25,12,1,3,112,78,38,79,85,20,19,84,58,47,57,39,44,68,51,54,17,63,65,94,1,1
386,3561964474,20.0,3,ProDotA Cup Series,5562,Insane;,,Team Doggie,37.0,34,29,1,91,19,112,107,60,90,97,78,87,3,44,47,8,39,51,16,9,48,17,42,65,93,1
387,3561966598,20.0,3,DreamLeague season 8,5627,Team Liquid,16.0,Team Secret,1.0,25,4,0,107,7,3,60,13,57,86,28,79,5,53,54,29,80,39,19,77,98,9,4,17,46,1
388,3562026562,20.0,3,Dota Summit 8,5850,Natus Vincere,17.0,Virtus.pro,18.0,19,31,0,38,3,85,78,19,112,79,20,58,9,44,47,57,51,60,107,39,48,65,94,13,6,0
389,3562039160,20.0,3,DreamLeague season 8,5627,Team Secret,1.0,Team Liquid,16.0,37,22,0,57,112,86,107,60,13,7,30,51,39,54,29,77,53,38,80,72,90,47,35,9,6,1
390,3562057303,20.0,3,ProDotA Cup Series,5562,Insane;,,Team Doggie,37.0,26,20,1,91,97,112,90,60,107,3,78,51,14,19,39,65,47,75,21,43,48,29,42,57,109,1
391,3562093731,20.0,3,Dota Summit 8,5850,Natus Vincere,17.0,Virtus.pro,18.0,22,27,1,78,3,79,85,60,51,112,71,20,58,47,57,38,13,69,28,87,94,43,76,39,61,0
392,3562124673,21.0,2,2017 Mars Dota 2 League,5504,Leviathan,,Digital Chaos,2.0,20,25,1,3,60,13,57,112,61,38,19,51,28,39,11,54,104,79,9,98,75,63,109,8,2,0
393,3562170839,21.0,3,DreamLeague season 8,5627,Mid or Feed,27.0,Team Liquid,16.0,13,28,1,3,7,107,112,38,41,51,60,68,30,39,77,47,46,85,9,36,1,65,18,69,109,0
394,3562171562,20.0,3,Dota Summit 8,5850,Natus Vincere,17.0,Virtus.pro,18.0,13,30,0,51,78,38,3,85,112,79,91,107,23,57,47,48,19,13,53,12,18,49,39,43,17,0
395,3562194356,20.0,2,2017 Mars Dota 2 League,5504,Digital Chaos,2.0,Team Leviathan,43.0,29,9,1,61,3,13,38,39,112,57,28,86,60,19,15,18,9,69,87,47,109,17,70,20,94,1
396,3562232404,21.0,3,DreamLeague season 8,5627,Mid or Feed,27.0,Team Liquid,16.0,20,43,1,3,7,107,41,85,39,112,91,19,51,55,86,28,53,110,54,57,98,95,70,17,88,0
397,3562303498,20.0,3,DreamLeague season 8,5627,Mid or Feed,27.0,Natus Vincere,17.0,22,32,0,51,38,30,20,68,58,112,64,60,19,85,57,91,39,55,88,28,65,47,54,43,35,0
398,3562308019,20.0,2,Dota Summit 8,5850,BLUE PIKACHU,68.0,Leviathan,,15,28,0,112,61,57,9,79,3,19,28,86,60,75,78,13,80,39,37,29,53,43,81,46,18,0
399,3562345749,20.0,2,Dota Summit 8,5850,Team Leviathan,43.0,BLUE PIKACHU,68.0,48,42,0,61,112,9,28,3,57,19,60,37,78,86,15,47,94,98,27,20,68,46,13,43,34,1
400,3562356718,20.0,3,DreamLeague season 8,5627,Mid or Feed,27.0,Natus Vincere,17.0,16,36,0,51,38,30,58,68,60,112,64,7,19,91,39,47,57,65,88,20,45,43,46,11,35,0
401,3562437228,20.0,2,Dota Summit 8,5850,Team Leviathan,43.0,VGJ.Storm,28.0,10,20,0,9,57,38,91,19,60,112,28,78,51,29,1,13,39,86,16,72,17,54,94,93,76,0
402,3562473552,20.0,2,Dota Summit 8,5850,VGJ.Storm,28.0,Leviathan,,8,18,0,91,112,16,57,19,9,28,60,38,13,78,17,61,46,50,30,47,109,96,18,43,34,0
403,3562508474,20.0,2,Dota Summit 8,5850,Leviathan,,VGJ.Storm,28.0,34,7,0,9,91,19,57,28,16,60,112,13,86,63,109,17,81,18,64,61,4,94,51,47,58,1
404,3562576369,20.0,2,2017 Mars Dota 2 League,5504,VGJ.Storm,28.0,BLUE PIKACHU,68.0,20,14,0,91,112,16,78,3,43,19,28,57,15,51,17,27,61,79,86,48,69,85,46,9,39,1
405,3562611021,20.0,2,2017 Mars Dota 2 League,5504,BLUE PIKACHU,68.0,VGJ.Storm,28.0,20,39,0,78,91,38,19,51,57,112,62,64,107,13,43,61,94,9,54,8,17,104,29,16,69,0
406,3562748886,20.0,12,ProDotA Cup Series,5562,Team Waooo,79.0,ForTheDream,30.0,22,13,0,60,112,62,38,51,3,23,84,43,79,9,72,35,54,86,20,19,49,65,4,13,69,1
407,3562810513,20.0,12,ProDotA Cup Series,5562,ForTheDream,30.0,Team Waooo,79.0,38,38,0,112,62,60,84,38,51,3,85,39,69,72,81,12,65,114,49,30,86,1,57,109,74,0
408,3562908209,20.0,12,ProDotA Cup Series,5562,Sun Gaming,45.0,Newbee.Young,47.0,10,21,1,62,3,51,88,57,85,60,78,112,86,104,49,39,80,16,1,109,108,13,43,101,47,0
409,3562933432,20.0,7,AEF Season 2,5491,Fox Gaming Youth,,Yellow Solo Mid Reborn,,29,19,0,38,47,6,51,60,31,86,112,78,1,97,18,17,81,71,7,109,2,34,46,74,39,1
410,3562940116,20.0,7,AEF Season 2,5491,Nah Bro,,Team Question,,19,42,1,7,112,82,38,27,3,71,64,108,68,18,12,94,81,23,104,114,15,8,46,19,39,0
411,3562942078,20.0,7,AEF Season 2,5491,Unlucky,,Robot House,,39,36,0,88,60,71,1,16,68,78,30,96,75,17,34,54,20,51,11,35,107,8,15,44,48,1
412,3562971666,20.0,12,ProDotA Cup Series,5562,Newbee.Young,47.0,Sun Gaming,45.0,21,34,1,88,60,51,62,3,112,78,57,16,86,15,76,94,49,43,54,101,85,34,1,35,72,0
413,3562994282,20.0,7,AEF Season 2,5491,Yellow Solo Mid Reborn,,Fox Gaming Youth,,32,51,1,38,47,6,31,60,51,107,112,78,98,74,109,1,7,28,17,13,27,8,54,19,48,0
414,3563042575,20.0,7,AEF Season 2,5491,Team Question,,Nah Bro,,7,29,0,108,31,114,38,23,112,26,64,30,32,39,81,1,17,57,13,73,35,6,59,41,22,0
415,3563098098,20.0,7,AEF Season 2,5491,Nah Bro,,Team Question,,25,32,1,108,13,114,41,23,32,26,64,102,28,109,81,56,1,48,78,79,35,44,17,77,82,0
416,3563102080,21.0,5,2017 Mars Dota 2 League,5504,TNC Pro Team,29.0,Mineski.???,6.0,10,25,0,57,13,100,60,107,85,84,112,38,19,98,94,44,59,28,20,54,29,9,17,34,11,0
417,3563110560,20.0,12,ProDotA Cup Series,5562,Rock Gaming,59.0,ForTheDream,30.0,28,29,0,107,85,51,62,60,9,88,38,87,111,72,63,39,114,100,78,20,12,43,49,46,74,0
418,3563161917,20.0,12,Dota Summit 8,5850,LGD-GAMING,5.0,Vici Gaming,11.0,35,8,0,107,3,60,85,16,57,112,68,51,13,69,17,84,43,29,100,35,97,8,93,114,19,1
419,3563181598,21.0,5,2017 Mars Dota 2 League,5504,TNC Pro Team,29.0,Mineski.???,6.0,24,20,1,13,57,3,107,84,100,60,85,19,91,94,20,59,29,39,71,54,12,63,34,109,98,1
420,3563233343,20.0,12,ProDotA Cup Series,5562,ForTheDream,30.0,Rock Gaming,59.0,23,20,0,88,62,9,51,78,60,38,112,16,39,3,57,109,72,86,23,8,68,1,43,81,76,1
421,3563253639,20.0,12,Dota Summit 8,5850,Vici Gaming,11.0,LGD-GAMING,5.0,29,38,0,3,107,85,51,57,60,112,84,72,29,16,69,19,34,87,27,41,17,4,43,76,36,0
422,3563273489,20.0,5,2017 Mars Dota 2 League,5504,TNC Pro Team,29.0,Mineski.???,6.0,38,35,0,57,13,107,60,100,20,84,91,71,34,29,17,54,65,88,87,109,18,97,76,78,22,1
423,3563513021,20.0,5,ESL India Premiership - 2017 Edition,5407,Knuckleheads,,The Council,,47,54,0,60,88,78,58,94,38,27,107,96,16,47,34,92,17,64,8,98,66,45,54,101,82,0
424,3563631724,21.0,3,ProDotA Cup Series,5562,Double Dimension,56.0,M19,34.0,30,12,0,58,107,65,38,85,69,112,78,19,43,57,47,28,88,68,71,39,54,55,1,13,12,1
425,3563705876,21.0,3,ProDotA Cup Series,5562,M19,34.0,Double Dimension,56.0,23,46,1,19,107,78,38,57,69,112,58,3,51,47,39,61,9,13,49,15,65,81,6,34,67,0
426,3563757526,21.0,3,DreamLeague season 8,5627,Team Liquid,16.0,Virtus.pro,18.0,16,35,0,112,84,19,18,38,79,3,60,68,51,57,54,70,39,2,72,61,7,47,1,55,94,0
427,3563798494,21.0,2,2017 Mars Dota 2 League,5504,OpTic Gaming,13.0,idc mmr,,21,11,0,107,60,78,112,57,38,84,7,3,19,86,94,65,29,64,51,39,41,43,8,72,10,1
428,3563801635,21.0,2,2017 Mars Dota 2 League,5504,Immortals,35.0,CES,,21,6,1,84,112,78,71,79,19,60,50,107,86,47,81,4,109,108,13,49,98,72,1,94,52,1
429,3563837364,21.0,3,DreamLeague season 8,5627,Team Liquid,16.0,Virtus.pro,18.0,43,32,0,112,51,38,72,19,84,3,86,107,60,18,61,55,54,57,70,20,79,39,17,52,76,1
430,3563853766,20.0,2,2017 Mars Dota 2 League,5504,OpTic Gaming,13.0,idc mmr,,23,3,1,3,78,60,64,80,38,112,75,65,54,19,63,28,4,15,23,13,88,76,71,43,18,1
431,3563857761,20.0,2,2017 Mars Dota 2 League,5504,Immortals,35.0,CES,,40,19,0,60,86,112,107,13,78,79,19,51,23,48,50,57,94,64,16,75,47,52,18,109,89,1
432,3563931981,20.0,3,DreamLeague season 8,5627,Natus Vincere,17.0,Virtus.pro,18.0,34,13,1,3,112,69,19,79,38,20,51,87,107,39,55,47,57,53,63,4,17,58,61,30,49,1
433,3564002609,20.0,1,Dota Summit 8,5850,Immortals,35.0,Leviathan,,20,13,0,57,112,64,19,51,86,28,13,60,50,61,1,81,89,31,16,72,54,63,94,9,17,1
434,3564003018,20.0,3,DreamLeague season 8,5627,Natus Vincere,17.0,Virtus.pro,18.0,33,31,0,38,3,19,79,51,112,107,85,20,57,61,15,12,47,53,50,68,63,17,13,39,41,1
435,3564012840,20.0,3,ProDotA Cup Series,5562,Team Singularity,63.0,No Creativity,66.0,32,13,0,88,91,58,112,53,38,3,107,27,16,9,63,54,43,80,65,29,35,15,39,98,76,1
