,radiant_P1_different_H_7day_ago,radiant_P1_winrate_7day_ago,radiant_P1_kills_7day_ago,radiant_P1_deaths_7day_ago,radiant_P1_assists_7day_ago,radiant_P1_eloShift_7day_ago,radiant_P1_gpm_7day_ago,radiant_P1_xpm_7day_ago,radiant_P1_kda_7day_ago,radiant_P1_lastHits_7day_ago,radiant_P1_denies_7day_ago,radiant_P2_different_H_7day_ago,radiant_P2_winrate_7day_ago,radiant_P2_kills_7day_ago,radiant_P2_deaths_7day_ago,radiant_P2_assists_7day_ago,radiant_P2_eloShift_7day_ago,radiant_P2_gpm_7day_ago,radiant_P2_xpm_7day_ago,radiant_P2_kda_7day_ago,radiant_P2_lastHits_7day_ago,radiant_P2_denies_7day_ago,radiant_P3_different_H_7day_ago,radiant_P3_winrate_7day_ago,radiant_P3_kills_7day_ago,radiant_P3_deaths_7day_ago,radiant_P3_assists_7day_ago,radiant_P3_eloShift_7day_ago,radiant_P3_gpm_7day_ago,radiant_P3_xpm_7day_ago,radiant_P3_kda_7day_ago,radiant_P3_lastHits_7day_ago,radiant_P3_denies_7day_ago,radiant_P4_different_H_7day_ago,radiant_P4_winrate_7day_ago,radiant_P4_kills_7day_ago,radiant_P4_deaths_7day_ago,radiant_P4_assists_7day_ago,radiant_P4_eloShift_7day_ago,radiant_P4_gpm_7day_ago,radiant_P4_xpm_7day_ago,radiant_P4_kda_7day_ago,radiant_P4_lastHits_7day_ago,radiant_P4_denies_7day_ago,radiant_P5_different_H_7day_ago,radiant_P5_winrate_7day_ago,radiant_P5_kills_7day_ago,radiant_P5_deaths_7day_ago,radiant_P5_assists_7day_ago,radiant_P5_eloShift_7day_ago,radiant_P5_gpm_7day_ago,radiant_P5_xpm_7day_ago,radiant_P5_kda_7day_ago,radiant_P5_lastHits_7day_ago,radiant_P5_denies_7day_ago,dire_P1_different_H_7day_ago,dire_P1_winrate_7day_ago,dire_P1_kills_7day_ago,dire_P1_deaths_7day_ago,dire_P1_assists_7day_ago,dire_P1_eloShift_7day_ago,dire_P1_gpm_7day_ago,dire_P1_xpm_7day_ago,dire_P1_kda_7day_ago,dire_P1_lastHits_7day_ago,dire_P1_denies_7day_ago,dire_P2_different_H_7day_ago,dire_P2_winrate_7day_ago,dire_P2_kills_7day_ago,dire_P2_deaths_7day_ago,dire_P2_assists_7day_ago,dire_P2_eloShift_7day_ago,dire_P2_gpm_7day_ago,dire_P2_xpm_7day_ago,dire_P2_kda_7day_ago,dire_P2_lastHits_7day_ago,dire_P2_denies_7day_ago,dire_P3_different_H_7day_ago,dire_P3_winrate_7day_ago,dire_P3_kills_7day_ago,dire_P3_deaths_7day_ago,dire_P3_assists_7day_ago,dire_P3_eloShift_7day_ago,dire_P3_gpm_7day_ago,dire_P3_xpm_7day_ago,dire_P3_kda_7day_ago,dire_P3_lastHits_7day_ago,dire_P3_denies_7day_ago,dire_P4_different_H_7day_ago,dire_P4_winrate_7day_ago,dire_P4_kills_7day_ago,dire_P4_deaths_7day_ago,dire_P4_assists_7day_ago,dire_P4_eloShift_7day_ago,dire_P4_gpm_7day_ago,dire_P4_xpm_7day_ago,dire_P4_kda_7day_ago,dire_P4_lastHits_7day_ago,dire_P4_denies_7day_ago,dire_P5_different_H_7day_ago,dire_P5_winrate_7day_ago,dire_P5_kills_7day_ago,dire_P5_deaths_7day_ago,dire_P5_assists_7day_ago,dire_P5_eloShift_7day_ago,dire_P5_gpm_7day_ago,dire_P5_xpm_7day_ago,dire_P5_kda_7day_ago,dire_P5_lastHits_7day_ago,dire_P5_denies_7day_ago,match_id
0,5,0.9,6.5,4.8,18.2,28.724021298706504,334.6,455.3,6.2666666666666675,130.2,2.2,6,0.8333333333333334,4.5,4.916666666666667,19.08333333333333,23.956337126626305,448.25,522.3333333333334,5.6420634920634924,242.75,16.75,5,0.8,10.3,6.1,15.9,20.657325734423388,607.0,625.3,4.323157894736842,405.4,16.7,6,0.8333333333333334,4.083333333333333,10.083333333333334,20.666666666666668,25.345250096862234,288.3333333333333,371.33333333333326,2.797123464770524,57.08333333333334,3.6666666666666665,4,0.9166666666750001,12.5,5.0,15.625,28.88056283985333,638.6666666666666,621.5833333333334,5.770833333333332,447.5,19.125,6,0.8333333333333334,9.0,3.8333333333333335,12.083333333333336,15.919459522201546,566.0833333333334,565.9166666666666,7.540873015873015,270.1666666666667,20.166666666666668,5,0.9,7.1,5.0,13.8,21.187962599878237,469.3,524.9,4.339510489510491,178.6,4.8,6,0.8333333333333334,2.75,4.833333333333333,18.166666666666668,17.172000021058153,316.6666666666667,396.91666666666674,6.840476190476191,57.0,2.25,6,0.8333333333333334,12.333333333333336,4.0,11.833333333333336,15.919459522201542,585.0,649.6666666666666,7.2638888888888875,282.1666666666667,17.333333333333332,6,0.8333333333333334,2.1666666666666665,7.166666666666668,18.416666666666668,17.172000021058153,300.75,340.0,2.9525462962962963,44.5,4.583333333333333,3760408738
1,6,0.8333333333333334,9.0,3.8333333333333335,12.083333333333336,15.919459522201546,566.0833333333334,565.9166666666666,7.540873015873015,270.1666666666667,20.166666666666668,5,0.9,7.1,5.0,13.8,21.187962599878237,469.3,524.9,4.339510489510491,178.6,4.8,6,0.8333333333333334,2.75,4.833333333333333,18.166666666666668,17.172000021058153,316.6666666666667,396.91666666666674,6.840476190476191,57.0,2.25,6,0.8333333333333334,12.333333333333336,4.0,11.833333333333336,15.919459522201542,585.0,649.6666666666666,7.2638888888888875,282.1666666666667,17.333333333333332,6,0.8333333333333334,2.1666666666666665,7.166666666666668,18.416666666666668,17.172000021058153,300.75,340.0,2.9525462962962963,44.5,4.583333333333333,5,0.9,6.5,4.8,18.2,28.724021298706504,334.6,455.3,6.2666666666666675,130.2,2.2,6,0.8333333333333334,4.083333333333333,10.083333333333334,20.666666666666668,25.345250096862234,288.3333333333333,371.33333333333326,2.797123464770524,57.08333333333334,3.6666666666666665,5,0.8,10.3,6.1,15.9,20.657325734423388,607.0,625.3,4.323157894736842,405.4,16.7,6,0.8333333333333334,4.5,4.916666666666667,19.08333333333333,23.956337126626305,448.25,522.3333333333334,5.6420634920634924,242.75,16.75,4,0.9166666666750001,12.5,5.0,15.625,28.88056283985333,638.6666666666666,621.5833333333334,5.770833333333332,447.5,19.125,3760517861
2,8,0.625,7.4375,4.0625,10.1875,3.145748179583338,557.375,555.625,6.1193910256410255,265.125,19.4375,6,0.8333333333333334,6.222222222222222,4.5555555555555545,13.777777777777775,18.365406505544872,442.5,504.5,4.973710317460316,164.55555555555554,5.277777777777779,7,0.6428571428571429,2.261904761904762,4.666666666666667,15.952380952380953,5.426701107400737,296.92857142857144,355.30952380952385,6.052701080432173,45.61904761904761,2.023809523809524,7,0.6428571428571429,11.214285714285712,4.357142857142857,10.214285714285714,4.670164174876565,561.1428571428571,614.7142857142858,5.666666666666666,285.35714285714283,17.357142857142858,7,0.7857142857142857,1.8928571428571428,7.178571428571429,17.071428571428573,15.546249018814663,285.2142857142857,330.5357142857143,2.728721948549534,42.07142857142857,4.5,6,0.8333333333333334,6.166666666666668,5.0,16.666666666666668,24.122735821033515,326.1666666666667,438.02777777777777,5.541666666666668,112.72222222222223,2.4722222222222223,6,0.75,3.9583333333333335,10.208333333333334,18.95833333333333,20.967541476154388,285.9166666666667,358.16666666666674,2.503071266968325,54.91666666666666,3.5416666666666665,6,0.75,9.5,6.083333333333332,14.833333333333336,16.590463662445085,604.4166666666666,619.6666666666666,4.076441102756893,400.75,17.25,6,0.8333333333333334,4.0,4.833333333333333,17.0,21.92379699577842,446.58333333333326,495.08333333333326,5.314351851851852,225.83333333333331,13.666666666666664,6,0.7777777777833332,10.75,4.166666666666667,13.916666666666664,19.04692425557499,657.2777777777778,640.6388888888888,6.5694444444444455,434.91666666666674,18.5,3760649937
3,1,1.0,4.0,5.0,14.0,17.56268966884412,279.0,334.0,3.6,24.0,2.0,1,1.0,2.0,4.0,13.0,17.56268966884412,475.0,561.0,3.75,244.0,1.0,1,1.0,6.0,3.0,13.0,17.56268966884412,554.0,625.0,6.333333333333332,231.0,15.0,1,1.0,3.0,6.0,15.0,17.56268966884412,328.0,305.0,3.0,65.0,0.0,1,1.0,11.0,3.0,11.0,17.56268966884412,628.0,576.0,7.333333333333332,291.0,12.0,1,0.0,5.0,3.0,2.0,-17.56268966884412,687.0,665.0,2.333333333333333,453.0,31.0,1,0.0,4.0,9.0,14.0,-17.56268966884412,320.0,284.0,2.0,15.0,0.0,1,0.0,1.0,5.0,8.0,-17.56268966884412,515.0,481.0,1.8,284.0,36.0,1,0.0,6.0,4.0,10.0,-17.56268966884412,286.0,276.0,4.0,49.0,3.0,1,0.0,5.0,7.0,8.0,-17.56268966884412,439.0,398.0,1.8571428571428568,183.0,10.0,3760977296
4,1,0.0,5.0,3.0,2.0,-17.56268966884412,687.0,665.0,2.333333333333333,453.0,31.0,1,0.0,4.0,9.0,14.0,-17.56268966884412,320.0,284.0,2.0,15.0,0.0,1,0.0,1.0,5.0,8.0,-17.56268966884412,515.0,481.0,1.8,284.0,36.0,1,0.0,5.0,7.0,8.0,-17.56268966884412,439.0,398.0,1.8571428571428568,183.0,10.0,1,0.0,6.0,4.0,10.0,-17.56268966884412,286.0,276.0,4.0,49.0,3.0,1,1.0,11.0,3.0,11.0,17.56268966884412,628.0,576.0,7.333333333333332,291.0,12.0,1,1.0,6.0,3.0,13.0,17.56268966884412,554.0,625.0,6.333333333333332,231.0,15.0,1,1.0,4.0,5.0,14.0,17.56268966884412,279.0,334.0,3.6,24.0,2.0,1,1.0,3.0,6.0,15.0,17.56268966884412,328.0,305.0,3.0,65.0,0.0,1,1.0,2.0,4.0,13.0,17.56268966884412,475.0,561.0,3.75,244.0,1.0,3761035234
5,1,0.0,5.0,3.0,2.0,-17.56268966884412,687.0,665.0,2.333333333333333,453.0,31.0,1,0.0,4.0,9.0,14.0,-17.56268966884412,320.0,284.0,2.0,15.0,0.0,1,0.0,1.0,5.0,8.0,-17.56268966884412,515.0,481.0,1.8,284.0,36.0,1,0.0,5.0,7.0,8.0,-17.56268966884412,439.0,398.0,1.8571428571428568,183.0,10.0,1,0.0,6.0,4.0,10.0,-17.56268966884412,286.0,276.0,4.0,49.0,3.0,1,1.0,11.0,3.0,11.0,17.56268966884412,628.0,576.0,7.333333333333332,291.0,12.0,1,1.0,4.0,5.0,14.0,17.56268966884412,279.0,334.0,3.6,24.0,2.0,1,1.0,6.0,3.0,13.0,17.56268966884412,554.0,625.0,6.333333333333332,231.0,15.0,1,1.0,3.0,6.0,15.0,17.56268966884412,328.0,305.0,3.0,65.0,0.0,1,1.0,2.0,4.0,13.0,17.56268966884412,475.0,561.0,3.75,244.0,1.0,3761093569
6,2,0.5,2.0,4.75,16.75,1.277120750319277,254.25,345.5,3.7159090909090913,14.0,0.0,3,0.6666666666666666,11.333333333333336,3.6666666666666665,6.666666666666668,11.943787416985945,616.6666666666666,586.0,10.825396825396824,262.3333333333333,11.333333333333336,3,0.6666666666666666,1.3333333333333333,6.666666666666668,18.0,11.943787416985945,282.0,342.0,5.518518518518518,38.66666666666666,3.6666666666666665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.75,10.0,1.25,12.0,17.277120750319277,627.5,604.0,19.33333333333333,253.5,9.5,3,0.6666666666666666,3.333333333333333,6.0,9.0,-3.7706436644892163,347.33333333333326,361.0,3.8666666666666663,94.66666666666669,1.6666666666666667,3,0.6666666666666666,6.0,3.6666666666666665,11.0,-3.7706436644892163,569.6666666666666,621.0,6.0,277.6666666666667,21.0,2,0.75,2.5,4.5,14.0,1.5626896688441176,346.75,414.5,4.25,68.0,1.25,3,0.6666666666666666,8.0,3.6666666666666665,7.333333333333332,-3.7706436644892163,639.3333333333334,576.0,4.444444444444444,338.3333333333333,13.0,3,0.6666666666666666,2.6666666666666665,2.6666666666666665,11.333333333333336,-3.7706436644892163,434.33333333333326,452.66666666666674,6.916666666666668,186.33333333333331,4.333333333333333,3763027660
7,3,0.6666666666666666,11.333333333333336,3.6666666666666665,6.666666666666668,11.943787416985945,616.6666666666666,586.0,10.825396825396824,262.3333333333333,11.333333333333336,3,0.6666666666666666,1.3333333333333333,6.666666666666668,18.0,11.943787416985945,282.0,342.0,5.518518518518518,38.66666666666666,3.6666666666666665,2,0.5,2.0,4.75,16.75,1.277120750319277,254.25,345.5,3.7159090909090913,14.0,0.0,2,0.75,10.0,1.25,12.0,17.277120750319277,627.5,604.0,19.33333333333333,253.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6666666666666666,3.333333333333333,6.0,9.0,-3.7706436644892163,347.33333333333326,361.0,3.8666666666666663,94.66666666666669,1.6666666666666667,3,0.6666666666666666,8.0,3.6666666666666665,7.333333333333332,-3.7706436644892163,639.3333333333334,576.0,4.444444444444444,338.3333333333333,13.0,3,0.6666666666666666,6.0,3.6666666666666665,11.0,-3.7706436644892163,569.6666666666666,621.0,6.0,277.6666666666667,21.0,2,0.75,2.5,4.5,14.0,1.5626896688441176,346.75,414.5,4.25,68.0,1.25,3,0.6666666666666666,2.6666666666666665,2.6666666666666665,11.333333333333336,-3.7706436644892163,434.33333333333326,452.66666666666674,6.916666666666668,186.33333333333331,4.333333333333333,3763089954
8,6,0.5,4.833333333333333,5.0,8.333333333333334,-10.505052102852256,599.8333333333334,594.1666666666666,3.695436507936509,349.33333333333326,13.166666666666664,6,0.5,6.666666666666668,5.166666666666667,6.833333333333332,-10.50505210285226,488.0,507.66666666666674,5.436111111111112,243.66666666666663,14.833333333333336,5,0.6,1.9,8.1,10.2,-4.858987813261612,290.7,343.3,1.5266666666666668,56.7,2.1,4,0.416666666675,2.833333333333333,5.25,13.666666666666664,-15.210105677511132,283.6666666666667,318.0,3.225,60.66666666666667,0.5833333333333334,5,0.5,6.4,5.9,8.9,-10.505052102852256,469.2,494.5,2.996092796092796,211.1,10.9,2,0.0,4.0,9.0,13.0,-11.710499481858154,224.5,269.5,1.925,45.5,1.5,2,0.0,3.0,8.5,12.0,-11.710499481858154,212.5,279.0,1.7777777777777777,24.0,1.0,2,0.0,6.5,4.5,8.0,-11.710499481858154,468.0,500.0,3.583333333333333,241.5,17.0,2,0.0,5.5,3.5,8.0,-11.710499481858154,437.5,511.0,4.0,193.0,12.0,2,0.0,0.5,6.0,5.5,-11.710499481858154,356.0,448.5,1.2222222222222223,192.0,4.0,3763492629
9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3763575506
