"match_id","win","hero_id","account_id","leaguename"
3181490967,false,11,113372833,"ProDotA Cup by Azubu"
3181490967,false,75,65096161,"ProDotA Cup by Azubu"
3181490967,false,51,90125566,"ProDotA Cup by Azubu"
3181490967,false,98,113995822,"ProDotA Cup by Azubu"
3181490967,false,57,86723143,"ProDotA Cup by Azubu"
3181490967,true,8,100058342,"ProDotA Cup by Azubu"
3181490967,true,97,98092287,"ProDotA Cup by Azubu"
3181490967,true,55,24009418,"ProDotA Cup by Azubu"
3181490967,true,32,98167706,"ProDotA Cup by Azubu"
3181490967,true,87,60943014,"ProDotA Cup by Azubu"
3181413350,true,83,119540075,"Dota 2 The Open Tournament "
3181413350,true,112,45614257,"Dota 2 The Open Tournament "
3181413350,true,106,282359850,"Dota 2 The Open Tournament "
3181413350,true,104,58429537,"Dota 2 The Open Tournament "
3181413350,true,63,107578266,"Dota 2 The Open Tournament "
3181413350,false,95,141596790,"Dota 2 The Open Tournament "
3181413350,false,96,121292402,"Dota 2 The Open Tournament "
3181413350,false,64,166905408,"Dota 2 The Open Tournament "
3181413350,false,110,136851557,"Dota 2 The Open Tournament "
3181413350,false,8,195695802,"Dota 2 The Open Tournament "
3181382296,true,95,292955772,"ESL India Premiership - Season One"
3181382296,true,23,116054300,"ESL India Premiership - Season One"
3181382296,true,52,110209831,"ESL India Premiership - Season One"
3181382296,true,25,137530209,"ESL India Premiership - Season One"
3181382296,true,97,141162274,"ESL India Premiership - Season One"
3181382296,false,83,97013021,"ESL India Premiership - Season One"
3181382296,false,10,162798699,"ESL India Premiership - Season One"
3181382296,false,5,357253678,"ESL India Premiership - Season One"
3181382296,false,43,350137891,"ESL India Premiership - Season One"
3181382296,false,88,398509581,"ESL India Premiership - Season One"
3181311283,false,83,105338676,"BEYOND GODLIKE LEAGUE"
3181311283,false,46,109469423,"BEYOND GODLIKE LEAGUE"
3181311283,false,70,100781036,"BEYOND GODLIKE LEAGUE"
3181311283,false,33,107917119,"BEYOND GODLIKE LEAGUE"
3181311283,false,110,62156123,"BEYOND GODLIKE LEAGUE"
3181311283,true,93,101229364,"BEYOND GODLIKE LEAGUE"
3181311283,true,5,166812606,"BEYOND GODLIKE LEAGUE"
3181311283,true,107,163883162,"BEYOND GODLIKE LEAGUE"
3181311283,true,28,162588284,"BEYOND GODLIKE LEAGUE"
3181311283,true,11,189993240,"BEYOND GODLIKE LEAGUE"
3180953074,true,106,110759067,"ProDotA Cup Series by Azubu.tv"
3180953074,true,93,113825167,"ProDotA Cup Series by Azubu.tv"
3180953074,true,14,108717482,"ProDotA Cup Series by Azubu.tv"
3180953074,true,5,89249333,"ProDotA Cup Series by Azubu.tv"
3180953074,true,97,110539311,"ProDotA Cup Series by Azubu.tv"
3180953074,false,18,90547237,"ProDotA Cup Series by Azubu.tv"
3180953074,false,102,237201026,"ProDotA Cup Series by Azubu.tv"
3180953074,false,83,121404228,"ProDotA Cup Series by Azubu.tv"
3180953074,false,87,117891932,"ProDotA Cup Series by Azubu.tv"
3180953074,false,11,119939006,"ProDotA Cup Series by Azubu.tv"
3180828452,false,106,110759067,"ProDotA Cup Series by Azubu.tv"
3180828452,false,55,110539311,"ProDotA Cup Series by Azubu.tv"
3180828452,false,15,113825167,"ProDotA Cup Series by Azubu.tv"
3180828452,false,107,108717482,"ProDotA Cup Series by Azubu.tv"
3180828452,false,37,89249333,"ProDotA Cup Series by Azubu.tv"
3180828452,true,99,90547237,"ProDotA Cup Series by Azubu.tv"
3180828452,true,104,237201026,"ProDotA Cup Series by Azubu.tv"
3180828452,true,51,121404228,"ProDotA Cup Series by Azubu.tv"
3180828452,true,5,117891932,"ProDotA Cup Series by Azubu.tv"
3180828452,true,11,119939006,"ProDotA Cup Series by Azubu.tv"
3180807310,false,114,169672157,"WCA Tournament Platform Classic"
3180807310,false,109,175538337,"WCA Tournament Platform Classic"
3180807310,false,13,194710965,"WCA Tournament Platform Classic"
3180807310,false,51,134679634,"WCA Tournament Platform Classic"
3180807310,false,30,131766964,"WCA Tournament Platform Classic"
3180807310,true,93,103275898,"WCA Tournament Platform Classic"
3180807310,true,107,133705802,"WCA Tournament Platform Classic"
3180807310,true,104,216067541,"WCA Tournament Platform Classic"
3180807310,true,55,119594755,"WCA Tournament Platform Classic"
3180807310,true,5,176996872,"WCA Tournament Platform Classic"
3180707501,true,59,103275898,"WCA Tournament Platform Classic"
3180707501,true,111,133705802,"WCA Tournament Platform Classic"
3180707501,true,34,216067541,"WCA Tournament Platform Classic"
3180707501,true,5,176996872,"WCA Tournament Platform Classic"
3180707501,true,102,119594755,"WCA Tournament Platform Classic"
3180707501,false,32,169672157,"WCA Tournament Platform Classic"
3180707501,false,95,175538337,"WCA Tournament Platform Classic"
3180707501,false,55,134679634,"WCA Tournament Platform Classic"
3180707501,false,25,194710965,"WCA Tournament Platform Classic"
3180707501,false,30,131766964,"WCA Tournament Platform Classic"
3180507665,true,10,157475523,"WCA Tournament Platform Classic"
3180507665,true,14,173812218,"WCA Tournament Platform Classic"
3180507665,true,74,139174891,"WCA Tournament Platform Classic"
3180507665,true,5,89166519,"WCA Tournament Platform Classic"
3180507665,true,57,110837826,"WCA Tournament Platform Classic"
3180507665,false,106,376376587,"WCA Tournament Platform Classic"
3180507665,false,37,250604896,"WCA Tournament Platform Classic"
3180507665,false,65,194624542,"WCA Tournament Platform Classic"
3180507665,false,109,231622898,"WCA Tournament Platform Classic"
3180507665,false,32,141010367,"WCA Tournament Platform Classic"
3180426986,false,25,89871557,"Zotac Cup Masters"
3180426986,false,54,192914280,"Zotac Cup Masters"
3180426986,false,50,91443418,"Zotac Cup Masters"
3180426986,false,65,86802844,"Zotac Cup Masters"
3180426986,false,23,111034589,"Zotac Cup Masters"
3180426986,true,100,94296097,"Zotac Cup Masters"
3180426986,true,5,121917409,"Zotac Cup Masters"
3180426986,true,34,113457795,"Zotac Cup Masters"
3180426986,true,104,101525357,"Zotac Cup Masters"
3180426986,true,95,113435203,"Zotac Cup Masters"
3180414625,false,5,250604896,"WCA Tournament Platform Classic"
3180414625,false,16,141010367,"WCA Tournament Platform Classic"
3180414625,false,57,194624542,"WCA Tournament Platform Classic"
3180414625,false,109,376376587,"WCA Tournament Platform Classic"
3180414625,false,20,231622898,"WCA Tournament Platform Classic"
3180414625,true,70,157475523,"WCA Tournament Platform Classic"
3180414625,true,107,173812218,"WCA Tournament Platform Classic"
3180414625,true,11,139174891,"WCA Tournament Platform Classic"
3180414625,true,96,110837826,"WCA Tournament Platform Classic"
3180414625,true,86,89166519,"WCA Tournament Platform Classic"
3180330881,false,11,89871557,"Zotac Cup Masters"
3180330881,false,20,192914280,"Zotac Cup Masters"
3180330881,false,87,91443418,"Zotac Cup Masters"
3180330881,false,55,86802844,"Zotac Cup Masters"
3180330881,false,88,111034589,"Zotac Cup Masters"
3180330881,true,23,94296097,"Zotac Cup Masters"
