,id matches,patch,region,league_name,league_id,radiant_name,radiant_id,dire_name,dire_id,radiant_score,dire_score,first_ban_radiant,ban1,ban2,ban3,ban4,pick1,pick2,pick3,pick4,ban7,ban8,ban9,ban10,pick5,pick6,pick7,pick8,ban11,ban12,pick9,pick10,radiant_win
0,411978002,20,3,SLTV Star Series Season 8 - No Contribution,124,Team Aspera.,,_PowerRangers,,0,0,0,69,51,45,76,31,9,40,63,53,13,103,47,17,39,21,3,98,62,97,49,1
0,412034914,20,3,SLTV Star Series Season 8 - No Contribution,124,Team Aspera.,,SuperStrongDinosaurs,,0,0,0,5,51,92,45,40,98,9,76,31,63,23,47,53,86,21,48,103,3,89,62,0
0,412096852,20,3,SLTV Star Series Season 8 - No Contribution,124,_PowerRangers,,TheRerereTRY,,0,0,0,51,45,40,53,5,54,92,17,13,98,76,72,65,63,73,66,88,62,26,21,1
0,415769388,20,3,SLTV Star Series Season 8 - No Contribution,124,Virtus.pro,18,"Relax, you are doing fine.",,0,0,0,102,103,99,40,31,5,69,51,76,54,47,39,9,92,7,73,72,13,98,88,0
0,415865536,20,3,SLTV Star Series Season 8 - No Contribution,124,Virtus.pro,18,_PowerRangers,,0,0,0,102,73,69,103,99,40,9,86,76,47,51,5,7,48,39,13,58,54,36,92,1
0,415917517,20,3,SLTV Star Series Season 8 - No Contribution,124,Virtus.pro,18,QPAD Red Pandas,,0,0,1,73,92,103,69,40,5,21,9,51,3,53,99,63,7,62,17,60,76,38,36,1
0,415961481,20,3,SLTV Star Series Season 8 - No Contribution,124,4 Friends + Chrillee,,Radical Online X-tremists,,0,0,1,103,98,92,99,40,45,53,9,102,88,5,15,76,51,7,84,23,21,66,63,0
0,416014288,20,3,SLTV Star Series Season 8 - No Contribution,124,QPAD Red Pandas,,_PowerRangers,,0,0,0,51,53,98,65,92,9,3,73,13,17,5,39,40,86,43,103,62,55,99,69,0
0,416060207,20,3,SLTV Star Series Season 8 - No Contribution,124,mousesports,57,4 Friends + Chrillee,,0,0,1,40,103,76,92,5,80,79,99,9,73,23,3,52,13,98,58,63,62,72,8,1
0,416972601,20,3,SLTV Star Series Season 8 - No Contribution,124,Alliance,,Natus Vincere,17,0,0,1,54,103,5,53,92,48,58,73,76,62,45,65,13,40,21,69,49,51,86,60,1
0,417028462,20,3,SLTV Star Series Season 8 - No Contribution,124,"Relax, you are doing fine.",,Fnatic,7,0,0,1,91,103,74,45,92,53,58,51,73,99,54,60,86,40,63,32,13,17,97,49,1
0,417093185,20,3,SLTV Star Series Season 8 - No Contribution,124,Alliance,,Fnatic,7,0,0,1,58,5,92,54,103,53,66,73,76,69,60,40,49,91,86,72,3,48,1,43,1
0,417135773,20,3,SLTV Star Series Season 8 - No Contribution,124,QPAD Red Pandas,,Fnatic,7,0,0,0,92,53,73,40,103,3,9,5,54,74,98,62,66,91,56,19,65,60,97,17,0
0,418008080,20,3,SLTV Star Series Season 8 - No Contribution,124,Osliki Gaming,,Team Empire,21,0,0,0,31,45,51,47,103,92,73,5,9,72,76,13,17,102,63,69,98,99,53,60,0
0,418076233,20,3,SLTV Star Series Season 8 - No Contribution,124,"Relax, you are doing fine.",,Team Empire,21,0,0,1,51,40,31,103,92,73,99,98,17,76,5,54,58,69,86,9,3,97,45,60,0
0,418174972,20,3,SLTV Star Series Season 8 - No Contribution,124,TheRerereTRY,,"Relax, you are doing fine.",,0,0,1,51,31,92,98,73,40,103,47,49,102,63,5,86,52,8,100,76,39,17,21,1
0,418231763,20,3,SLTV Star Series Season 8 - No Contribution,124,Aspera/,,Natus Vincere,17,0,0,0,40,45,5,76,103,58,63,92,73,47,39,3,86,91,54,32,98,49,21,13,0
0,418263589,20,3,SLTV Star Series Season 8 - No Contribution,124,TheRerereTRY,,Natus Vincere,17,0,0,1,103,73,40,92,47,5,63,86,51,49,98,38,54,45,21,53,58,65,99,33,0
0,419141130,20,8,SLTV Star Series Season 8 - No Contribution,124,TheRerereTRY,,Radical Online X-tremists,,0,0,1,45,47,53,15,73,103,102,76,69,98,50,51,28,92,60,72,55,5,66,100,0
0,419210687,20,8,SLTV Star Series Season 8 - No Contribution,124,Radical Online X-tremists,,Alliance,,0,0,1,92,103,54,83,53,73,5,45,72,49,99,40,102,7,63,76,58,69,23,66,0
0,419278024,20,3,SLTV Star Series Season 8 - No Contribution,124,QPAD Red Pandas,,Alliance,,0,0,0,46,103,92,102,99,40,73,5,76,98,54,49,63,91,31,50,53,51,39,70,0
0,419338855,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,SuperStrongDinosaurs,,0,0,0,92,103,51,5,73,3,9,40,54,45,76,49,13,86,26,53,65,47,28,72,0
0,419392977,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,Aspera/,,0,0,0,40,103,73,91,76,31,9,3,58,102,47,53,45,5,51,63,56,92,21,29,1
0,420695191,20,3,SLTV Star Series Season 8 - No Contribution,124,mousesports,57,xGame.kz,,0,0,0,98,53,99,73,103,5,92,63,69,102,76,79,51,21,56,62,65,17,39,49,1
0,420835302,20,3,SLTV Star Series Season 8 - No Contribution,124,mousesports,57,Alliance,,0,0,0,40,53,51,76,103,5,99,92,58,65,66,72,86,48,73,79,60,8,17,13,1
0,420949358,20,3,SLTV Star Series Season 8 - No Contribution,124,Alliance,,Team Empire,21,0,0,1,40,53,76,31,103,92,73,5,45,13,99,63,54,49,62,3,9,86,20,93,1
0,421036490,20,3,SLTV Star Series Season 8 - No Contribution,124,Osliki Gaming,,Alliance,,0,0,0,31,93,103,99,5,45,73,55,92,98,54,47,63,80,102,19,91,3,59,2,1
0,422854981,20,3,SLTV Star Series Season 8 - No Contribution,124,Osliki Gaming,,xGame.kz,,0,0,0,98,99,92,47,73,103,45,51,59,54,102,17,31,5,88,69,76,63,11,65,0
0,423196442,20,3,SLTV Star Series Season 8 - No Contribution,124,FlipSideTactics,,SIGMA.int,,0,0,0,91,103,53,40,3,73,9,5,92,93,45,76,99,98,79,49,47,51,13,8,0
0,423283355,20,3,SLTV Star Series Season 8 - No Contribution,124,FlipSideTactics,,mousesports,57,0,0,0,40,103,53,98,5,92,51,99,48,58,76,31,54,93,17,49,102,68,88,66,0
0,425073553,20,3,SLTV Star Series Season 8 - No Contribution,124,xGame.kz,,QPAD Red Pandas,,0,0,0,9,98,103,99,92,5,51,73,63,47,65,23,76,48,69,49,53,72,66,29,1
0,425167311,20,3,SLTV Star Series Season 8 - No Contribution,124,Virtus.pro,18,Aspera),,0,0,1,45,99,58,66,103,51,5,73,69,92,21,63,76,47,31,33,88,93,48,30,1
0,425279636,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,Alliance,,0,0,1,53,103,40,73,9,99,5,3,66,31,58,76,93,92,79,69,13,65,49,11,0
0,425364069,20,3,SLTV Star Series Season 8 - No Contribution,124,QPAD Red Pandas,,Radical Online X-tremists,,0,0,0,92,45,93,103,99,73,3,102,98,47,51,91,76,15,55,17,65,72,86,5,0
0,425430945,20,3,SLTV Star Series Season 8 - No Contribution,124,mousesports,57,"Relax, you are doing fine.",,0,0,0,76,40,31,53,5,86,99,98,45,72,102,48,73,92,26,67,13,103,43,65,0
0,426787326,20,3,SLTV Star Series Season 8 - No Contribution,124,Natus Vincere,17,Team Empire,21,0,0,1,40,58,92,76,103,73,9,5,51,13,69,62,79,48,88,83,93,99,33,53,0
0,426859991,20,3,SLTV Star Series Season 8 - No Contribution,124,Radical Online X-tremists,,Natus Vincere,17,0,0,1,98,99,58,73,103,92,76,15,33,102,66,3,93,50,91,28,79,51,19,31,1
0,426939706,20,3,SLTV Star Series Season 8 - No Contribution,124,_PowerRangers,,Alliance,,0,0,1,93,103,53,99,5,92,73,63,62,102,45,76,51,40,58,39,98,13,8,7,1
0,427017801,20,3,SLTV Star Series Season 8 - No Contribution,124,mousesports,57,_PowerRangers,,0,0,0,99,76,93,103,5,86,53,69,51,73,45,31,21,63,49,102,39,48,56,74,0
0,428114544,20,3,SLTV Star Series Season 8 - No Contribution,124,Virtus.pro,18,xGame.kz,,0,0,0,99,103,102,51,69,73,5,98,47,9,31,15,76,58,21,86,11,54,48,72,1
0,428191058,20,3,SLTV Star Series Season 8 - No Contribution,124,xGame.kz,,Natus Vincere,17,0,0,0,58,76,51,92,103,99,5,73,98,86,49,91,66,79,13,48,46,63,56,33,0
0,428277951,20,3,SLTV Star Series Season 8 - No Contribution,124,Virtus.pro,18,Natus Vincere,17,0,0,0,76,103,99,73,92,5,53,48,54,33,69,66,84,58,63,62,39,49,17,13,0
0,428370985,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,TheRerereTRY,,0,0,0,91,73,59,103,93,5,98,51,45,76,13,31,92,86,9,58,65,47,49,54,1
0,428443356,20,3,SLTV Star Series Season 8 - No Contribution,124,QPAD Red Pandas,,Natus Vincere,17,0,0,1,54,73,92,103,51,99,5,91,66,97,102,28,48,79,88,93,23,11,39,69,0
0,428511634,20,3,SLTV Star Series Season 8 - No Contribution,124,FlipSideTactics,,Alliance,,0,0,0,99,51,73,40,103,98,5,92,102,76,63,13,91,49,81,54,66,17,82,58,0
0,429568769,20,3,SLTV Star Series Season 8 - No Contribution,124,Alliance,,TheRerereTRY,,0,0,0,103,93,5,3,73,92,99,15,49,31,58,79,40,53,13,26,33,69,80,47,1
0,429625547,20,8,SLTV Star Series Season 8 - No Contribution,124,Natus Vincere,17,Osliki Gaming,,0,0,0,76,103,40,73,92,5,99,51,54,102,63,59,48,45,13,93,86,79,33,31,1
0,429747320,20,3,SLTV Star Series Season 8 - No Contribution,124,Natus Vincere,17,"Relax, you are doing fine.",,0,0,0,58,103,92,73,5,99,48,98,33,65,45,93,79,56,66,52,76,13,17,49,1
0,429790968,20,3,SLTV Star Series Season 8 - No Contribution,124,SuperStrongDinosaurs,,TheRerereTRY,,0,0,0,103,93,99,102,5,73,86,53,9,76,98,15,54,49,51,33,47,17,13,11,0
0,429865860,20,3,SLTV Star Series Season 8 - No Contribution,124,Osliki Gaming,,SuperStrongDinosaurs,,0,0,0,93,73,103,76,5,40,51,92,49,45,102,98,86,99,59,47,9,54,63,65,0
0,430873550,20,3,SLTV Star Series Season 8 - No Contribution,124,Virtus.pro,18,TheRerereTRY,,0,0,1,73,99,51,69,103,5,53,48,92,17,98,76,49,84,33,52,47,11,54,93,0
0,431009448,20,3,SLTV Star Series Season 8 - No Contribution,124,mousesportz,,Natus Vincere,17,0,0,1,40,99,102,93,73,103,56,86,66,49,3,54,5,9,92,98,58,48,69,97,0
0,432581947,20,3,SLTV Star Series Season 8 - No Contribution,124,Radical Online X-tremists,,_PowerRangers,,0,0,1,69,99,92,103,45,5,88,102,98,93,73,40,48,50,53,56,28,76,33,51,1
0,432647284,20,3,SLTV Star Series Season 8 - No Contribution,124,QPAD Red Pandas,,TheRerereTRY,,0,0,0,59,99,103,73,53,92,76,91,69,66,55,81,102,47,21,70,33,15,6,101,1
0,434155251,20,3,SLTV Star Series Season 8 - No Contribution,124,mousesports,57,Fnatic,7,0,0,0,93,92,73,74,103,5,9,76,15,54,88,8,3,58,69,79,72,65,39,48,0
0,434403915,20,3,SLTV Star Series Season 8 - No Contribution,124,Fnatic,7,SuperStrongDinosaurs,,0,0,1,93,103,73,58,92,53,5,91,76,19,13,81,89,17,23,74,51,72,9,98,1
0,435678652,20,3,SLTV Star Series Season 8 - No Contribution,124,Virtus.pro,18,Fnatic,7,0,0,0,93,53,76,91,103,99,73,92,5,49,40,58,50,33,63,48,39,86,87,74,0
0,435768241,20,3,SLTV Star Series Season 8 - No Contribution,124,xGame.kz,,Fnatic,7,0,0,0,93,99,92,103,5,73,51,98,56,58,9,74,76,91,79,15,19,63,39,17,0
0,435860071,20,3,SLTV Star Series Season 8 - No Contribution,124,Fnatic,7,Team Empire,21,0,0,1,93,58,73,92,103,9,98,76,5,33,15,66,79,91,75,19,40,74,13,86,1
0,435950064,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,Team Empire,21,0,0,0,76,103,92,73,9,3,5,93,69,102,99,79,98,86,13,33,49,72,54,51,1
0,436010648,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,QPAD Red Pandas,,0,0,0,76,103,102,73,92,3,5,93,98,40,13,51,53,65,49,99,58,54,48,33,1
0,436077361,20,3,SLTV Star Series Season 8 - No Contribution,124,Fnatic,7,Natus Vincere,17,0,0,1,48,91,73,103,92,58,99,53,46,93,5,65,20,33,69,74,63,76,54,45,0
0,436140475,20,3,SLTV Star Series Season 8 - No Contribution,124,SuperStrongDinosaurs,,Natus Vincere,17,0,0,1,54,73,93,103,92,5,99,88,69,9,13,62,48,76,46,79,23,58,21,72,0
0,437230656,20,3,SLTV Star Series Season 8 - No Contribution,124,TheRerereTRY,,Team Empire,21,0,0,1,99,47,92,103,73,5,98,86,69,76,63,53,93,13,75,54,51,9,28,21,1
0,437304066,20,3,SLTV Star Series Season 8 - No Contribution,124,Osliki Gaming,,QPAD Red Pandas,,0,0,0,99,92,98,45,103,73,47,5,93,31,3,40,86,48,9,49,79,89,51,71,1
0,437423132,20,3,SLTV Star Series Season 8 - No Contribution,124,Virtus.pro,18,Radical Online X-tremists,,0,0,0,69,102,45,103,99,40,53,50,73,98,36,76,13,93,68,56,92,67,81,5,1
0,437475846,20,3,SLTV Star Series Season 8 - No Contribution,124,mousesports,57,Team Empire,21,0,0,0,73,93,99,92,103,9,5,102,86,40,76,63,51,28,23,60,50,46,14,3,0
0,437528445,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,Natus Vincere,17,0,0,1,91,3,103,73,5,99,58,98,54,49,13,93,92,53,48,72,26,46,17,88,0
0,437578490,20,3,SLTV Star Series Season 8 - No Contribution,124,_PowerRangers,,Natus Vincere,17,0,0,1,51,73,58,103,5,99,48,98,40,93,86,56,92,3,33,70,76,13,69,23,1
0,437616621,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,Virtus.pro,18,0,0,0,9,73,92,103,40,5,51,99,98,50,60,31,91,63,19,7,45,13,76,17,1
0,442375694,20,3,SLTV Star Series Season 8 - No Contribution,124,xGame.kz,,Radical Online X-tremists,,0,0,0,69,45,93,102,103,73,51,76,15,56,92,50,91,48,54,83,86,98,97,40,0
0,442466388,20,3,SLTV Star Series Season 8 - No Contribution,124,QPAD Red Pandas,,Team Empire,21,0,0,1,51,103,76,93,5,99,92,73,91,98,83,48,40,43,11,8,53,72,88,31,0
0,442544497,20,3,SLTV Star Series Season 8 - No Contribution,124,QPAD Red Pandas,,"Relax, you are doing fine.",,0,0,1,42,82,73,31,103,5,92,76,99,93,69,102,80,30,53,23,3,45,18,85,1
0,442636090,20,3,SLTV Star Series Season 8 - No Contribution,124,Osliki Gaming,,Fnatic,7,0,0,1,91,103,45,73,5,53,92,99,74,9,93,47,58,63,48,13,40,76,46,50,0
0,442684892,20,3,SLTV Star Series Season 8 - No Contribution,124,FlipSideTactics,,SuperStrongDinosaurs,,0,0,0,103,99,93,76,92,40,51,9,45,98,54,46,91,3,81,13,80,47,63,97,0
0,442738204,20,3,SLTV Star Series Season 8 - No Contribution,124,_PowerRangers,,Team Empire,21,0,0,0,5,103,76,9,92,99,73,98,3,28,79,48,74,46,40,50,63,72,56,60,0
0,443945314,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,_PowerRangers,,0,0,0,3,73,13,103,5,92,51,9,76,99,93,63,49,23,58,28,88,48,54,50,1
0,444046300,20,3,SLTV Star Series Season 8 - No Contribution,124,QPAD Red Pandas,,mousesports,57,0,0,0,76,92,102,93,5,103,9,99,3,48,79,23,86,73,85,72,94,45,60,65,0
0,444117232,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,Radical Online X-tremists,,0,0,0,92,73,98,103,99,5,76,15,93,83,91,3,58,102,53,50,45,48,9,28,0
0,444219403,20,3,SLTV Star Series Season 8 - No Contribution,124,mousesports,57,TheRerereTRY,,0,0,0,103,93,92,102,99,5,73,86,63,51,76,3,98,54,28,33,46,13,11,39,0
0,444285016,20,3,SLTV Star Series Season 8 - No Contribution,124,Radical Online X-tremists,,Fnatic,7,0,0,1,92,103,58,99,98,91,5,76,15,102,17,93,74,48,19,83,31,63,55,50,0
0,445629224,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,Fnatic,7,0,0,1,58,103,5,98,73,99,76,3,91,47,53,51,93,72,92,102,9,31,33,63,1
0,445710230,20,3,SLTV Star Series Season 8 - No Contribution,124,_PowerRangers,,Fnatic,7,0,0,1,58,103,91,98,73,99,5,51,74,93,53,76,49,86,48,9,39,66,92,97,1
0,445792693,20,3,SLTV Star Series Season 8 - No Contribution,124,SuperStrongDinosaurs,,QPAD Red Pandas,,0,0,0,42,103,99,93,92,98,5,72,63,86,15,76,9,85,16,83,49,69,73,13,1
0,453007953,20,3,SLTV Star Series Season 8 - No Contribution,124,mousesports,57,Radical Online X-tremists,,0,0,0,73,40,98,103,99,93,53,76,15,102,92,17,26,83,72,48,3,23,33,50,0
0,453083523,20,3,SLTV Star Series Season 8 - No Contribution,124,"Relax, you are doing fine.",,Alliance,,0,0,1,73,92,40,103,5,53,58,98,48,76,45,49,54,89,13,60,72,86,25,93,0
0,453164462,20,3,SLTV Star Series Season 8 - No Contribution,124,SuperStrongDinosaurs,,"Relax, you are doing fine.",,0,0,0,9,92,76,40,73,98,5,74,93,66,88,53,54,51,13,33,3,86,87,39,1
0,453262657,20,3,SLTV Star Series Season 8 - No Contribution,124,SuperStrongDinosaurs,,Alliance,,0,0,1,53,92,58,51,73,66,99,98,13,76,74,5,54,79,17,87,9,86,75,72,0
0,453377129,20,3,SLTV Star Series Season 8 - No Contribution,124,Radical Online X-tremists,,SuperStrongDinosaurs,,0,0,1,73,83,98,103,99,53,48,76,15,3,33,50,88,9,92,102,79,58,5,86,0
0,454490211,20,3,SLTV Star Series Season 8 - No Contribution,124,Fnatic,7,FlipSideTactics,,0,0,1,99,53,73,45,103,40,48,76,88,58,15,91,86,5,46,93,89,98,51,17,1
0,454695138,20,3,SLTV Star Series Season 8 - No Contribution,124,xGame.kz,,SuperStrongDinosaurs,,0,0,1,76,73,92,88,93,5,98,74,46,53,97,51,66,79,63,52,103,13,17,69,1
0,454932812,20,3,SLTV Star Series Season 8 - No Contribution,124,Fnatic,7,TheRerereTRY,,0,0,1,53,76,99,92,103,73,9,91,54,19,33,17,88,86,25,32,74,93,28,13,1
0,456270143,20,3,SLTV Star Series Season 8 - No Contribution,124,FlipSideTactics,,Natus Vincere,17,0,0,1,70,73,99,5,53,58,54,9,13,3,17,79,48,40,25,88,76,39,38,93,0
0,456440571,20,3,SLTV Star Series Season 8 - No Contribution,124,Osliki Gaming,,FlipSideTactics,,0,0,0,92,73,98,99,103,3,9,5,51,45,76,13,17,48,53,75,49,66,26,97,0
0,456538504,20,3,SLTV Star Series Season 8 - No Contribution,124,FlipSideTactics,,TheRerereTRY,,0,0,1,92,99,73,93,5,53,88,103,33,48,49,98,17,54,63,13,40,25,21,26,1
0,456610321,20,3,SLTV Star Series Season 8 - No Contribution,124,Osliki Gaming,,"Relax, you are doing fine.",,0,0,0,103,73,99,53,40,92,9,51,3,33,5,54,79,66,98,8,45,13,89,80,0
0,468947816,20,3,SLTV Star Series Season 8 - No Contribution,124,B HATYPE,,Osliki Gaming,,0,0,0,99,76,103,93,73,92,98,58,5,86,66,47,9,17,39,53,54,79,7,13,0
0,468994512,20,3,SLTV Star Series Season 8 - No Contribution,124,Osliki Gaming,,B HATYPE,,0,0,1,99,73,51,76,103,92,98,58,9,13,5,48,86,69,56,50,93,17,97,47,1
0,472467415,20,3,SLTV Star Series Season 8 - No Contribution,124,Fnatic,7,Alliance,,0,0,0,92,53,40,51,91,73,98,58,5,13,3,100,93,47,74,27,81,86,20,54,0
0,472551560,20,3,SLTV Star Series Season 8 - No Contribution,124,Fnatic,7,Alliance,,0,0,1,40,73,27,91,98,66,51,5,45,74,49,58,54,89,75,93,76,13,17,11,0
0,472788363,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,Natus Vincere,17,0,0,1,58,73,91,74,3,92,40,9,48,102,76,51,49,93,72,53,5,99,89,31,1
0,472854544,20,3,SLTV Star Series Season 8 - No Contribution,124,Natus Vincere,17,SIGMA.int,,0,0,1,3,58,74,73,92,40,49,93,83,98,72,76,9,91,45,99,19,102,31,88,0
0,473921254,20,3,SLTV Star Series Season 8 - No Contribution,124,Natus Vincere,17,Fnatic,7,0,0,1,53,58,91,73,92,40,49,74,45,54,63,72,48,51,5,3,9,103,55,23,1
0,474012340,20,3,SLTV Star Series Season 8 - No Contribution,124,Fnatic,7,Natus Vincere,17,0,0,1,58,53,92,91,73,74,98,40,3,93,86,63,5,54,27,51,13,48,47,45,0
0,474273572,20,3,SLTV Star Series Season 8 - No Contribution,124,Alliance,,SIGMA.int,,0,0,1,3,73,74,53,98,40,54,5,13,58,45,76,49,102,31,63,17,93,72,47,1
0,474344704,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,Alliance,,0,0,1,53,3,40,74,73,98,91,92,54,45,58,76,93,88,66,13,51,49,46,9,0
0,475367584,20,3,SLTV Star Series Season 8 - No Contribution,124,Natus Vincere,17,SIGMA.int,,0,0,1,3,58,53,92,74,73,40,98,45,91,9,5,48,66,65,86,72,46,102,54,1
0,475465395,20,3,SLTV Star Series Season 8 - No Contribution,124,SIGMA.int,,Natus Vincere,17,0,0,1,58,3,91,74,73,98,5,92,66,53,54,15,45,51,76,88,9,50,102,72,0
0,475760161,20,3,SLTV Star Series Season 8 - No Contribution,124,Alliance,,Natus Vincere,17,0,0,1,74,53,92,73,40,58,98,66,76,93,45,51,48,54,17,49,69,86,3,103,0
0,475803414,20,3,SLTV Star Series Season 8 - No Contribution,124,Natus Vincere,17,Alliance,,0,0,1,53,92,27,58,74,73,98,48,5,3,31,51,91,50,100,83,99,66,97,46,1
