"match_id","start_time","radiant_team_id","radiant_score","dire_team_id","dire_score","radiant_win"
3792813426,1521643063,46,2,1838315,14,false
3794924119,1521756555,3,16,5228654,49,false
3781335278,1521068682,5228654,31,5051649,35,false
3797253665,1521881420,15,29,3349045,20,true
3783126806,1521172731,3725701,38,67,34,false
3794997140,1521763310,5196328,32,2103577,17,true
3780075814,1521009500,5101460,8,5269247,36,false
3796451752,1521834459,3704482,9,5229049,22,false
3783090410,1521169960,5231224,11,5065748,38,false
3781482163,1521082819,5266795,23,5259419,32,false
3783078056,1521169023,67,44,3725701,34,true
3792117569,1521612066,5152964,15,15,39,false
3778429888,1520923839,5242529,11,4,40,false
3794293773,1521726430,4,28,4288603,57,false
3778241468,1520911538,5242529,25,5268328,32,false
3796529751,1521838849,5026801,15,5228654,21,false
3783480887,1521193673,350190,28,5059375,15,true
3795337808,1521788538,15,25,726228,9,true
3781916923,1521109665,5198700,6,5259419,1,true
3798116566,1521910206,2163,23,350190,45,false
3796013772,1521816922,350190,34,46,12,true
3783282607,1521182959,5196328,10,5059375,21,false
3792178308,1521615715,2626685,19,5027210,27,false
3795730639,1521807340,15,28,4,16,true
3786958899,1521344351,36,11,39,20,false
3795519841,1521798074,3331948,9,3349045,24,false
3781615535,1521092491,5198700,31,5266795,15,true
3781706342,1521098260,39,35,36,23,true
3783203719,1521177917,67,44,5270154,41,true
3783274152,1521182257,3725701,51,5051765,17,true
3780128734,1521012491,67,20,1605750,7,true
3781534918,1521086930,5258269,11,4,24,false
3781943140,1521110930,5027210,34,350190,28,true
3795410349,1521792659,5027210,20,4288603,16,true
3794887472,1521753279,4324365,35,3477208,60,false
3783083001,1521169403,5138057,33,769603,6,true
3784894222,1521255422,67,35,2626685,15,true
3796719492,1521853435,5134637,25,5026801,39,false
3779891824,1520996806,3715574,34,2880140,9,true
3782033688,1521114975,2626685,34,4,40,false
3783447476,1521191535,67,35,5051765,18,true
3793855547,1521707031,4,37,5066616,32,true
3783517334,1521194947,3725701,14,5270154,38,false
3794721842,1521743744,1375614,4,1838315,30,false
3792899771,1521646220,1838315,26,46,18,true
3782956510,1521158568,5020794,23,5051649,21,true
3781668655,1521095941,5198700,36,5266795,16,true
3795034881,1521766914,2103577,5,5196328,38,false
3781481911,1521082798,5258269,20,4,39,false
3792653077,1521637474,1375614,42,5051649,17,true
3793936123,1521711300,5051649,28,46,21,true
3794114018,1521719829,4288603,34,5066616,7,true
3795450326,1521794574,3349045,30,3331948,14,true
3778426484,1520923645,5177907,69,5051765,81,true
3794611755,1521738535,3704482,38,5059375,12,true
3792952841,1521648326,5039050,17,5229438,7,true
3794109188,1521719532,5051649,5,46,39,false
3783127740,1521172798,5051765,16,5270154,30,false
3781619865,1521092783,5269247,15,5259419,8,true
3778249892,1520912148,5074097,13,4,38,false
3778302593,1520915773,5177907,38,5136509,45,true
3795267796,1521784835,15,31,726228,15,true
3794215242,1521723664,67,16,2586976,38,false
3794701400,1521742825,5196328,45,5026801,14,true
3796381162,1521831379,5196328,16,3,26,false
3787793545,1521376032,39,15,5027210,9,true
3794969688,1521760793,5228654,31,3,31,true
3795821915,1521811046,5197722,19,5229127,32,false
3795274204,1521785095,5027210,24,4288603,15,true
3783447329,1521191526,4288603,41,769603,30,true
3785951130,1521298584,5065748,34,5059375,29,true
3794871734,1521752165,2786652,24,5229049,28,false
3778307502,1520916119,5138057,33,5051765,36,false
3794190380,1521723033,4,30,4288603,31,true
3778477843,1520926568,3262331,20,5031582,29,false
3778379300,1520920845,5109521,44,5197302,35,true
3782111910,1521118030,3715574,17,5258269,9,true
3780137912,1521012986,5270154,25,5154535,18,true
3778236706,1520911198,5269183,11,5097066,36,false
3780274749,1521019985,543897,30,2108395,17,true
3797198581,1521879195,726228,20,4288603,22,true
3783001838,1521162906,5051649,27,5020794,13,true
3791515445,1521567438,2006913,23,2621843,10,true
3794039372,1521716430,5,36,5219641,14,true
3796748710,1521855661,3715574,29,4324365,12,true
3783519246,1521195039,5051765,25,67,50,false
3794534855,1521735207,5059375,34,3704482,16,true
3778454768,1520925274,5138057,24,5136509,19,true
3796315981,1521828514,3715574,18,5327206,18,true
3792466130,1521629934,5027210,34,15,22,true
3785462740,1521281338,350190,22,36,32,false
3784842431,1521252081,5198700,18,4288603,35,false
3779971785,1521002655,1605750,52,3325406,42,true
3779957371,1521001654,5270154,27,5131934,34,false
3794444729,1521731841,350190,24,2163,9,true
3783292575,1521183302,67,28,5270154,44,false
3795725017,1521807129,5197722,26,5229127,11,true
3781288924,1521064907,5228654,17,5051649,27,false
3793772223,1521702133,4288603,23,726228,26,false
3781686906,1521097074,5258269,9,2626685,32,false
3780464763,1521028664,2108395,21,350190,2,true
3795477852,1521796291,5027210,14,15,30,false
3791384064,1521561543,4425117,20,2621843,39,false
3796314223,1521828271,5196328,7,3,28,false
3778509007,1520928246,5266795,28,4288603,41,false
3783084376,1521169507,5270154,17,5051765,33,false
3787058134,1521349738,39,32,36,19,true
3797626663,1521894942,5,43,2626685,15,true
3781491949,1521083595,5269247,26,5198700,15,true
3783207155,1521178144,5196328,27,5059375,26,true
3791318860,1521559089,4425117,8,2621843,31,false
3795402681,1521792108,3331948,13,3349045,6,true
3780311009,1521021795,67,33,3325406,34,true
3792864612,1521644911,5197722,33,5050733,13,true
3797464295,1521889498,2626685,22,5,53,false
3780059114,1521008452,4868181,10,5198700,35,false
3780675922,1521036426,350190,35,2108395,13,true
3783445648,1521191444,5270154,37,3725701,21,true
3794752195,1521745296,2786652,18,5229049,7,true
3783375043,1521187827,4288603,32,769603,10,true
3793710236,1521698336,4,41,5066616,37,false
3778600176,1520932896,5074097,56,5242529,30,true
3783381318,1521188153,36,29,5065748,39,false
3793324845,1521667091,5065748,41,5055770,29,true
3781817196,1521104571,2880140,43,5259419,17,true
3792346089,1521624201,15,47,5027210,33,true
3780130077,1521012564,5131934,23,4369633,39,false
3781777845,1521102401,39,24,36,16,true
3784967649,1521259802,4288603,28,2880140,9,true
3781669004,1521095964,5269247,36,5259419,37,true
3787365356,1521362142,5065748,14,5027210,35,false
3779956843,1521001619,4369633,10,5154535,29,false
3781768615,1521101896,3715574,32,4,32,true
3793832743,1521705704,5259051,20,2626685,29,false
3784916640,1521256789,36,19,5196328,10,true
3781539822,1521087282,2626685,33,3715574,11,true
3781541662,1521087414,5269247,28,5198700,26,true
3793981078,1521713875,4,9,726228,32,false
3793982981,1521713839,4288603,18,5066616,23,false
3797779580,1521899700,350190,23,1375614,34,false
3783632893,1521200008,5154535,37,769603,41,false
3792551699,1521633683,1375614,33,5051649,13,true
3785554522,1521286097,36,27,350190,38,true
3796268587,1521826202,1838315,30,2163,7,true
3794123687,1521720143,5219641,16,5,35,false
3783144649,1521174012,5196328,9,5059375,24,false
3796582875,1521842170,5228654,25,5026801,18,true
3793423480,1521675242,3705786,44,,13,true
3778701169,1520937674,5138057,46,5177907,10,true
3794035781,1521716262,4,34,726228,33,false
3781736064,1521100031,2626685,27,5258269,7,true
3792442906,1521628849,2586976,4,350190,19,false
3779986175,1521003646,67,5,2626685,31,false
3780239446,1521018195,3715574,31,4868181,12,true
3796720311,1521853357,4324365,6,3715574,9,false
3778568236,1520931311,3725701,23,5197302,12,true
3778648375,1520935259,5266795,27,3262331,12,true
3794396846,1521730164,4,5,4288603,28,false
3794676404,1521741699,5229127,32,46,18,true
3795857405,1521811801,2586976,29,1375614,30,false
3792758016,1521641140,5050733,21,5197722,34,false
3779897880,1520997273,5258269,10,5269247,31,false
3783126198,1521172687,4288603,21,5154535,10,true
3794315872,1521727205,2586976,37,67,10,true
3781496374,1521083939,5027210,26,5059375,19,true
