"match_id","start_time","win","hero_id","account_id","leaguename"
3798116566,1521910206,false,76,82262664,"Corsair DreamLeague season 9"
3798116566,1521910206,false,19,34505203,"Corsair DreamLeague season 9"
3798116566,1521910206,false,30,105599955,"Corsair DreamLeague season 9"
3798116566,1521910206,false,16,101356886,"Corsair DreamLeague season 9"
3798116566,1521910206,false,40,72312627,"Corsair DreamLeague season 9"
3798116566,1521910206,true,63,43276219,"Corsair DreamLeague season 9"
3798116566,1521910206,true,72,154715080,"Corsair DreamLeague season 9"
3798116566,1521910206,true,103,102099826,"Corsair DreamLeague season 9"
3798116566,1521910206,true,86,6922000,"Corsair DreamLeague season 9"
3798116566,1521910206,true,108,87276347,"Corsair DreamLeague season 9"
3797921919,1521903960,false,63,117281554,"Corsair DreamLeague season 9"
3797921919,1521903960,false,46,149486894,"Corsair DreamLeague season 9"
3797921919,1521903960,false,107,139876032,"Corsair DreamLeague season 9"
3797921919,1521903960,false,87,82327674,"Corsair DreamLeague season 9"
3797921919,1521903960,false,19,87012746,"Corsair DreamLeague season 9"
3797921919,1521903960,true,54,43276219,"Corsair DreamLeague season 9"
3797921919,1521903960,true,74,154715080,"Corsair DreamLeague season 9"
3797921919,1521903960,true,16,102099826,"Corsair DreamLeague season 9"
3797921919,1521903960,true,37,6922000,"Corsair DreamLeague season 9"
3797921919,1521903960,true,96,87276347,"Corsair DreamLeague season 9"
3797779580,1521899700,false,43,43276219,"Corsair DreamLeague season 9"
3797779580,1521899700,false,94,154715080,"Corsair DreamLeague season 9"
3797779580,1521899700,false,107,102099826,"Corsair DreamLeague season 9"
3797779580,1521899700,false,53,6922000,"Corsair DreamLeague season 9"
3797779580,1521899700,false,65,87276347,"Corsair DreamLeague season 9"
3797779580,1521899700,true,7,139876032,"Corsair DreamLeague season 9"
3797779580,1521899700,true,45,149486894,"Corsair DreamLeague season 9"
3797779580,1521899700,true,87,82327674,"Corsair DreamLeague season 9"
3797779580,1521899700,true,54,117281554,"Corsair DreamLeague season 9"
3797779580,1521899700,true,108,87012746,"Corsair DreamLeague season 9"
3797626663,1521894942,true,64,140153524,"SL i-League Invitational Season 4"
3797626663,1521894942,true,72,129958758,"SL i-League Invitational Season 4"
3797626663,1521894942,true,51,156662698,"SL i-League Invitational Season 4"
3797626663,1521894942,true,100,207829314,"SL i-League Invitational Season 4"
3797626663,1521894942,true,49,130416036,"SL i-League Invitational Season 4"
3797626663,1521894942,false,107,142974425,"SL i-League Invitational Season 4"
3797626663,1521894942,false,43,135878232,"SL i-League Invitational Season 4"
3797626663,1521894942,false,12,254710104,"SL i-League Invitational Season 4"
3797626663,1521894942,false,86,158847773,"SL i-League Invitational Season 4"
3797626663,1521894942,false,19,397462905,"SL i-League Invitational Season 4"
3797616005,1521894603,false,47,117281554,"Corsair DreamLeague season 9"
3797616005,1521894603,false,94,149486894,"Corsair DreamLeague season 9"
3797616005,1521894603,false,87,82327674,"Corsair DreamLeague season 9"
3797616005,1521894603,false,103,139876032,"Corsair DreamLeague season 9"
3797616005,1521894603,false,13,87012746,"Corsair DreamLeague season 9"
3797616005,1521894603,true,43,43276219,"Corsair DreamLeague season 9"
3797616005,1521894603,true,12,154715080,"Corsair DreamLeague season 9"
3797616005,1521894603,true,16,102099826,"Corsair DreamLeague season 9"
