,againstHero,games,hero,losses,shift,wins
0,30,11,54,1,25.713620235434703,10
1,76,13,35,3,24.45415726080802,10
2,50,16,55,3,23.080701065109444,13
3,37,13,54,4,19.28737295530963,9
4,88,10,109,1,19.217087032001295,9
5,11,11,70,2,18.91571080009862,9
6,63,14,91,3,18.866169939980015,11
7,80,11,50,1,18.779997760599652,10
8,74,16,28,3,18.381033171805583,13
9,106,12,70,4,17.39200926216154,8
10,2,12,70,3,17.12852564698643,9
11,11,26,96,7,16.994321258811752,19
12,90,18,28,4,16.864168236010844,14
13,107,12,35,2,16.228277343737442,10
14,90,10,50,2,16.11333122263145,8
15,48,11,9,3,15.643745764186933,8
16,16,14,107,3,15.501509853412434,11
17,51,13,96,4,15.395793615895563,9
18,91,11,96,3,15.27791424528828,8
19,84,10,9,3,14.872822152327103,7
20,37,12,70,3,14.681594599090879,9
21,37,14,106,4,14.593015929879835,10
22,2,10,65,2,14.403245473195582,8
23,91,10,20,3,14.231787377472761,7
24,37,10,84,3,14.20117096492624,7
25,86,12,109,2,13.967338188950722,10
26,30,11,16,3,13.84888034735227,8
27,30,13,8,4,13.777850475162698,9
28,11,17,84,5,13.681975346950761,12
29,11,14,74,4,13.654292459137595,10
30,98,13,106,4,13.554348681230339,9
31,28,16,109,4,13.17711228556334,12
32,11,14,20,3,12.962541211329665,11
33,80,13,107,2,12.939576191800615,11
34,11,10,98,3,12.660061190220242,7
35,16,15,84,5,12.644424393281138,10
36,80,10,35,3,12.603392204569852,7
37,50,19,96,6,12.55306403608833,13
38,55,21,11,5,12.25397936657462,16
39,85,11,96,3,12.207174001404555,8
40,48,18,54,6,12.073710033699513,12
41,16,28,96,7,12.03761942406682,21
42,14,10,63,4,12.037497437123756,6
43,63,27,54,8,12.014742616146828,19
44,88,11,107,3,12.013806318133563,8
45,37,16,50,5,11.991712605862567,11
46,86,15,82,4,11.99000929364238,11
47,30,10,87,3,11.954020606538128,7
48,86,18,48,5,11.77864819033514,13
49,107,12,70,4,11.689952960332493,8
50,54,23,70,8,11.631124408739256,15
51,8,27,87,8,11.53777254533596,19
52,75,11,8,3,11.491185182076325,8
53,16,22,106,7,11.47260435795923,15
54,63,21,48,6,11.411925508404838,15
55,84,13,54,4,11.395387277824433,9
56,98,22,96,8,11.3801925508368,14
57,20,17,106,5,11.375675826680167,12
58,28,12,65,4,11.356780782942481,8
59,16,28,87,9,11.331243043173751,19
60,46,11,84,3,11.192970480851654,8
