,againstHero,games,hero,losses,shift,wins
0,112,14,102,1,30.363340186062864,13
1,44,11,37,0,29.883498899257123,11
2,90,13,23,1,28.3624814299098,12
3,19,10,109,1,27.66236213744933,9
4,26,12,57,2,24.80508950345583,10
5,104,11,42,1,24.55480599508645,10
6,75,16,3,2,24.194103806582213,14
7,34,11,97,2,24.058676404388496,9
8,112,12,57,2,24.05133711856007,10
9,12,11,109,1,23.647352995961203,10
10,75,19,77,3,23.528365703077363,16
11,4,11,8,1,23.177905083651492,10
12,72,12,29,2,22.845970500293163,10
13,62,13,94,2,22.46818171411113,11
14,29,12,57,2,22.398372618819636,10
15,91,12,97,2,22.175648770183788,10
16,78,13,48,2,22.13337912583355,11
17,55,13,19,3,22.02845225298763,10
18,62,12,31,3,21.79094106777599,9
19,49,10,58,2,21.7746386625006,8
20,41,15,4,5,21.480590173913868,10
21,25,13,4,2,21.42004260246313,11
22,104,16,91,1,21.319718278752113,15
23,112,13,10,3,21.23417972341476,10
24,110,10,43,2,21.055981543018305,8
25,55,11,38,2,20.87506721402826,9
26,90,11,68,2,20.787956198015944,9
27,17,11,79,2,20.721013165555437,9
28,57,10,72,0,20.68783938357469,10
29,81,23,94,6,20.51779847980575,17
30,48,11,35,2,20.438098241934792,9
31,51,15,10,3,20.332726180509006,12
32,72,11,69,2,20.210260183380633,9
33,7,12,84,2,20.160900959942534,10
34,73,13,97,4,19.966763707753135,9
35,65,15,33,3,19.770112976636934,12
36,114,11,108,3,19.76837565181859,8
37,95,12,32,2,19.760326388824463,10
38,15,11,31,3,19.73878794252568,8
39,64,11,5,2,19.698196874853632,9
40,80,15,112,4,19.693979047929243,11
41,101,10,51,2,19.538804927619935,8
42,90,22,51,4,19.526276440378883,18
43,30,19,36,2,19.30529767168729,17
44,99,14,18,3,19.290873438644514,11
45,4,16,54,2,19.2440876038421,14
46,45,12,43,3,19.04326521517843,9
47,92,10,106,2,19.041690772468705,8
48,30,10,6,2,19.02037640213381,8
49,89,11,106,4,18.95338953455919,7
50,98,13,4,2,18.936498509144613,11
51,2,10,11,2,18.923084797888755,8
52,38,12,3,3,18.87397529072018,9
53,99,17,28,4,18.754584808369174,13
54,2,17,51,5,18.65389824931577,12
55,106,15,31,4,18.52908676481624,11
56,48,15,3,4,18.490434950243607,11
57,48,15,9,3,18.472872872736897,12
58,5,10,18,2,18.464269170029823,8
59,49,15,81,4,18.413832313114135,11
60,112,33,68,7,18.359935763708748,26
61,81,12,43,3,18.327617727929386,9
62,12,10,7,3,18.198433480354243,7
63,75,10,79,2,18.18520074819613,8
64,67,10,54,2,18.121548101252507,8
65,55,18,33,4,17.969879843551904,14
66,95,15,30,4,17.919901608832813,11
67,15,10,77,2,17.860876802027803,8
68,35,10,41,3,17.84884882348167,7
69,111,11,114,3,17.846918134233796,8
70,32,17,88,4,17.82459413467382,13
71,30,18,5,3,17.81053305502534,15
72,44,12,55,3,17.77184716319356,9
73,5,11,3,4,17.694163901939547,7
74,20,10,67,2,17.6724550880506,8
75,110,11,83,2,17.575104905290946,9
76,76,11,79,2,17.53144635448245,9
77,23,14,18,4,17.468338798211544,10
78,60,10,35,3,17.41812694726481,7
