,againstHero,games,hero,losses,shift,wins
0,88,11,37,1,27.057249327206794,10
1,30,11,54,1,25.713620235434703,10
2,48,10,35,1,25.155197930838906,9
3,76,13,35,3,24.45415726080802,10
4,100,12,54,2,23.111299810651484,10
5,34,10,51,1,22.213174768846972,9
6,93,13,96,2,21.644278578741655,11
7,50,18,55,4,21.384042844031153,14
8,30,12,107,2,21.034566601211726,10
9,107,10,66,2,20.152222817707916,8
10,20,11,25,2,19.98791829237953,9
11,2,13,54,2,19.759970484752476,11
12,28,14,112,3,19.249826897720943,11
13,50,10,70,3,18.66920839814296,7
14,11,11,25,2,18.268065492344636,9
15,8,11,114,2,18.131770742234252,9
16,63,17,91,4,18.120595699414864,13
17,88,10,57,3,18.03608858455504,7
18,90,23,28,5,17.842079516061677,18
19,107,13,35,2,17.620728555906965,11
20,16,10,98,3,17.583805982555134,7
21,34,11,87,3,17.338115350277818,8
22,16,21,74,5,17.197858238465976,16
23,73,10,54,2,17.106743436572106,8
24,41,12,86,2,16.916591977189356,10
25,90,12,63,3,16.840668609829066,9
26,91,11,20,3,16.614550431285505,8
27,11,13,70,3,16.32604658673946,10
28,106,10,23,3,16.05394351537058,7
29,37,24,54,7,16.03430293245744,17
30,88,12,109,2,15.756053179646178,10
31,48,11,9,3,15.643745764186933,8
32,11,11,98,3,15.62874661472016,8
33,16,10,46,3,15.615390213809864,7
34,93,10,11,2,15.321419061771829,8
35,73,11,37,4,15.237735204111457,7
36,2,16,70,5,15.20234077608459,11
37,73,14,90,4,15.181297397438652,10
38,87,14,70,4,15.12081768591584,10
39,91,12,96,3,15.083901067533665,9
40,80,12,50,2,14.926124931290452,10
41,63,13,109,3,14.866102829084163,10
42,46,16,96,6,14.744941109171663,10
43,8,11,65,3,14.67711948639893,8
44,74,23,28,6,14.602487166516608,17
45,80,11,35,3,14.578551377058158,8
46,63,33,84,10,14.557123158417967,23
47,14,11,63,4,14.53302527333945,7
48,95,11,107,3,14.460264509685397,8
49,90,10,48,3,14.062301149493257,7
50,71,13,8,4,13.992705985768803,9
51,46,12,84,3,13.974033982222737,9
52,88,24,46,6,13.65005256735965,18
53,34,11,28,3,13.638017355711037,8
54,5,18,84,5,13.492491984016144,13
55,55,25,11,6,13.485189958967284,19
56,8,10,98,2,13.401113555216398,8
57,69,11,28,4,13.38734226962898,7
58,84,10,76,3,13.371791794476119,7
59,16,10,91,3,13.247386679926667,7
60,114,10,109,2,13.1871519949772,8
61,48,19,54,6,13.122325082638987,13
62,80,10,14,4,13.097202558791373,6
63,17,10,107,3,13.095515887019284,7
64,97,13,8,4,13.031573471749283,9
65,16,23,107,6,12.980459438572407,17
66,114,11,20,3,12.975045668551978,8
67,63,38,54,11,12.927281881197459,27
68,86,16,73,6,12.90546934044994,10
69,16,34,87,11,12.76704720332023,23
70,98,10,87,3,12.766560909926934,7
71,98,23,96,8,12.672735601907378,15
72,50,12,102,5,12.613397644799399,7
73,37,15,25,5,12.529247790800287,10
74,86,10,39,4,12.521968554365156,6
75,73,17,107,6,12.476279417058619,11
76,11,38,96,12,12.43376452627604,26
77,51,11,74,3,12.350755204498364,8
78,85,11,96,3,12.207174001404555,8
79,30,10,87,3,11.954020606538128,7
80,88,12,104,4,11.911529882206118,8
81,76,10,55,2,11.845869320079572,8
82,86,17,109,4,11.844463141455284,13
83,95,10,88,3,11.838381077895013,7
84,109,11,5,4,11.832394491701882,7
85,80,15,107,3,11.678062977381895,12
86,2,13,97,4,11.663957871857763,9
87,91,10,98,3,11.6111736728835,7
88,28,18,114,7,11.571094203781072,11
89,11,18,37,5,11.382728976908798,13
90,11,19,84,6,11.373729994467022,13
91,54,10,104,3,11.25199412047397,7
92,69,12,86,4,11.221927430915741,8
93,50,11,109,3,11.21767101593788,8
94,50,12,114,4,11.20297857698265,8
95,17,13,37,5,11.05079407640676,8
96,106,16,104,5,10.9858576113729,11
97,109,13,8,5,10.964382741158797,8
98,30,13,16,4,10.882729052195028,9
99,74,15,70,6,10.825825286716226,9
100,2,24,107,7,10.77308762549499,17
101,16,27,106,8,10.725565651925926,19
102,90,18,106,6,10.722647291777667,12
103,98,10,37,4,10.708566838907794,6
104,97,11,25,4,10.706492708864033,7
105,50,11,98,3,10.6914012264267,8
106,50,23,20,9,10.679903465549346,14
107,90,20,5,6,10.678407751484231,14
108,75,14,8,4,10.634775722140729,10
109,16,16,84,6,10.536673756149728,10
110,48,22,96,7,10.412031756955415,15
111,90,16,50,5,10.406651686467335,11
112,114,17,5,6,10.369502294340972,11
113,46,11,75,3,10.358241612595512,8
114,16,37,96,11,10.284315397893865,26
115,87,14,93,5,10.257204602761986,9
116,90,15,37,5,10.174182725049684,10
117,55,12,70,4,10.141434019068976,8
118,109,11,102,4,10.030166218885235,7
119,106,14,75,7,10.013304733371458,7
120,90,11,74,3,10.005531313326735,8
121,98,16,63,6,9.997373775280366,10
122,86,20,76,7,9.940010233613187,13
123,2,13,106,5,9.919015199493716,8
124,51,17,96,6,9.90017056684033,11
125,86,23,79,8,9.865377107457421,15
126,20,22,84,6,9.790302500691975,16
127,106,17,70,7,9.772908373637206,10
128,16,18,55,6,9.733018432439057,12
129,50,27,107,10,9.722993971104628,17
130,98,14,106,5,9.701360201061402,9
131,73,13,5,5,9.6154675420233,8
132,28,10,18,4,9.538088324550174,6
133,79,12,87,3,9.532024747647966,9
134,102,18,86,5,9.507708770645014,13
135,95,13,8,5,9.502751434643129,8
136,20,14,51,6,9.477293220680314,8
137,87,13,2,5,9.430732046556473,8
138,63,18,2,7,9.424323722958958,11
139,102,15,8,5,9.413827209272672,10
140,37,18,63,6,9.357395059366917,12
141,63,25,20,10,9.320091766955512,15
142,90,13,80,4,9.306752684001106,9
143,108,14,63,5,9.298531248541144,9
144,97,13,5,4,9.29611525828206,9
145,2,11,65,3,9.274625860779652,8
