,againstHero,games,hero,losses,shift,wins
0,46,10,30,1,30.066474719572692,9
1,64,11,65,2,27.727149312498728,9
2,91,10,43,0,27.34458455824453,10
3,55,11,89,2,24.169792122479972,9
4,103,15,86,2,23.967936503754764,13
5,57,13,41,2,23.15616213187528,11
6,26,10,10,2,22.77202326046866,8
7,84,10,94,1,22.762013140609877,9
8,20,11,85,2,22.58682017719025,9
9,107,11,73,2,22.13453383862815,9
10,17,11,44,2,22.072912946241175,9
11,111,25,70,6,21.76194128198864,19
12,74,14,110,3,20.875047711546735,11
13,37,10,104,2,20.681486856575926,8
14,28,10,71,1,20.618030954774138,9
15,87,13,85,2,20.571580164340972,11
16,18,11,37,2,20.49673353679967,9
17,55,13,75,2,20.18417145999765,11
18,110,12,109,2,20.16933250309851,10
19,39,10,54,2,20.15738845536563,8
20,51,12,98,3,20.0679948728163,9
21,90,12,76,4,19.849308288721737,8
22,5,11,9,2,19.80151383215592,9
23,41,13,10,2,19.737157878272868,11
24,87,19,46,5,19.57398065475983,14
25,87,30,109,7,19.45596890113392,23
26,62,14,50,3,19.293193829496534,11
27,110,12,29,2,19.248543702222978,10
28,63,15,28,3,19.065782846243966,12
29,62,12,71,1,19.04348733516107,11
30,26,11,88,3,18.785991491960512,8
31,88,15,75,3,18.461574020804573,12
32,79,13,7,3,18.404801500191937,10
33,58,12,87,2,18.330309566002583,10
34,106,18,87,3,17.91538572878877,15
35,64,11,9,3,17.707873254379976,8
36,63,16,70,4,17.68149233309164,12
37,41,10,110,1,17.607251464829996,9
38,57,19,28,4,17.559820084625652,15
39,88,19,49,4,17.532034552741443,15
40,37,10,89,2,17.418835616565147,8
41,26,11,49,4,17.344464565076983,7
42,26,13,54,5,16.93978716229654,8
43,43,14,38,5,16.91598228541753,9
44,38,12,15,3,16.880495720481193,9
45,70,18,86,5,16.806348175717314,13
46,73,16,109,4,16.722107664046142,12
47,57,13,76,3,16.71990929044005,10
48,63,16,86,3,16.49907890573144,13
49,63,11,10,3,16.316509167938314,8
50,62,13,103,4,16.29915650058687,9
51,59,11,103,3,16.266656443008642,8
52,17,14,37,5,16.224073122382876,9
53,30,25,65,6,16.220777761486314,19
54,90,18,88,5,16.196945416210344,13
55,90,12,91,4,16.098702445179015,8
56,46,15,79,5,15.695062063539163,10
57,17,15,38,4,15.678044683298898,11
58,29,12,73,3,15.669782329836798,9
59,46,10,107,2,15.65139707745225,8
60,16,10,59,4,15.561569445873218,6
61,70,13,88,3,15.44587119057327,10
62,74,11,112,3,15.445414304360199,8
63,63,16,76,3,15.315183161564981,13
64,90,11,18,3,15.206260273523743,8
65,84,14,40,5,15.139436492633184,9
66,57,15,37,4,15.067776643574769,11
67,73,14,23,4,15.06705739412856,10
68,55,13,85,4,14.980602580320598,9
69,26,24,38,7,14.873702675608982,17
70,93,11,17,3,14.792328082005683,8
71,106,13,86,3,14.714506520281427,10
72,93,25,38,8,14.706979782976543,17
73,49,11,62,4,14.691411076024671,7
74,90,11,93,4,14.682520064465667,7
75,88,14,13,6,14.6368480815469,8
76,62,19,20,5,14.584809923949425,14
77,111,31,62,9,14.463263378850396,22
78,28,10,66,4,14.329185091749263,6
79,46,11,91,3,14.304066831342244,8
80,60,10,8,3,14.262033464961128,7
81,50,12,109,4,14.261856398454313,8
82,30,14,85,4,14.008346410378739,10
83,57,20,9,5,13.952239963411898,15
84,70,12,109,3,13.902253335630233,9
85,26,33,107,8,13.875366782102597,25
86,55,22,2,7,13.871872112800908,15
87,38,16,73,6,13.771113964229547,10
88,111,16,109,5,13.722443192828694,11
89,37,10,13,3,13.710588735524032,7
90,26,13,69,4,13.66583811938565,9
91,84,17,13,6,13.614397809771186,11
92,106,13,20,5,13.604914514810027,8
93,37,12,5,3,13.593067112324485,9
94,107,27,62,9,13.491527071908125,18
95,13,15,73,5,13.471561712276639,10
96,10,24,23,9,13.345513564331808,15
97,30,12,62,4,13.325811773490166,8
98,18,13,2,4,13.31796160775977,9
99,89,12,73,4,13.292782754035754,8
100,58,10,89,3,13.242354787086834,7
101,30,26,54,8,13.233417220398731,18
102,55,14,11,4,13.218179810246244,10
103,55,17,109,5,13.091080409868951,12
104,30,24,9,7,13.086601208658116,17
105,107,15,70,5,13.053888487638648,10
106,3,11,8,3,12.917286316124727,8
107,6,14,66,4,12.900366001703459,10
108,86,14,17,4,12.845058614378047,10
109,2,21,76,7,12.801773404860658,14
110,69,10,41,4,12.786110356364535,6
111,73,11,90,3,12.699639901607053,8
112,46,21,9,8,12.65253338448702,13
113,28,28,109,9,12.60200219907949,19
114,18,16,84,5,12.53715723328449,11
115,13,10,86,3,12.514933779078898,7
116,51,16,48,4,12.491719199285038,12
117,93,22,62,7,12.439036445917942,15
118,20,18,23,5,12.419097927334024,13
119,9,11,97,4,12.349501112253755,7
120,93,12,26,4,12.342400061412198,8
121,93,17,50,6,12.303370496346986,11
122,63,16,9,6,12.275723948784513,10
123,74,20,48,7,12.230658480119438,13
124,93,20,41,5,12.152619394683915,15
125,54,27,109,9,12.131563798369136,18
126,58,11,103,3,12.093407699535737,8
127,79,11,112,3,12.089617166544242,8
128,104,11,48,3,12.069826525059822,8
129,29,11,70,3,12.030336124564109,8
130,38,15,10,4,12.029907406435383,11
131,14,11,65,3,11.952914938466222,8
132,93,10,76,3,11.9232506042626,7
133,18,13,17,5,11.905263091036245,8
134,43,14,109,5,11.866460109925438,9
135,85,17,37,4,11.836833776252563,13
136,23,15,62,4,11.828374088275869,11
137,50,11,37,4,11.791517943036679,7
138,15,10,79,3,11.756403792330063,7
139,93,15,48,4,11.743861625157336,11
140,70,13,62,5,11.719880801732709,8
141,46,11,86,3,11.702567693743317,8
142,93,13,75,5,11.701725422413729,8
143,63,19,79,7,11.670257158632229,12
144,10,18,55,7,11.634204977110192,11
145,98,17,15,6,11.628891195956703,11
146,30,26,103,8,11.5945127814643,18
147,65,16,18,5,11.593628436717697,11
148,16,18,13,6,11.568229122492738,12
149,65,16,102,6,11.565057266886955,10
150,38,22,109,7,11.561969316834697,15
151,109,15,6,5,11.553622356231047,10
152,16,28,70,8,11.544275868635912,20
153,41,31,109,7,11.540113156994366,24
154,43,17,28,5,11.503038032270851,12
155,17,20,41,5,11.462467383182338,15
156,87,15,5,5,11.40194095276914,10
157,2,22,103,6,11.358008021341288,16
158,13,13,41,5,11.285884419294261,8
159,98,12,71,4,11.256798740703502,8
160,93,14,1,4,11.222746146114876,10
161,15,10,28,3,11.176545961741331,7
162,26,13,46,5,11.17021351687407,8
163,93,19,37,6,11.135373057728058,13
164,107,27,6,9,11.062112051518985,18
165,98,12,110,4,11.026999619900328,8
166,49,17,16,6,11.010920636133424,11
167,20,19,10,6,11.010427213733353,13
168,38,14,6,4,11.005398790381081,10
169,30,10,43,3,10.958461383133036,7
170,55,23,62,9,10.947383871127185,14
171,98,48,41,18,10.835326353590219,30
172,98,17,11,6,10.82732686511273,11
173,37,13,63,5,10.805969524077794,8
174,17,16,23,5,10.781653305644484,11
175,63,25,54,9,10.767569219567786,16
176,93,37,9,12,10.753480854770812,25
177,8,13,66,4,10.73746092576915,9
178,87,29,6,10,10.703931695338108,19
179,91,10,85,5,10.702453755941072,5
180,37,14,41,5,10.694476243263011,9
181,107,16,109,6,10.668493285549742,10
182,38,13,58,4,10.642287291889902,9
183,98,37,88,11,10.639663528048942,26
184,54,15,104,5,10.631063301403962,10
185,65,10,101,4,10.616476001261294,6
186,86,12,109,5,10.607119538943415,7
187,110,17,8,5,10.493443474648158,12
188,84,18,62,7,10.437589238500726,11
189,64,17,86,6,10.437285409841268,11
190,70,19,65,6,10.41844263586608,13
191,29,10,17,3,10.395985227153457,7
192,2,11,75,4,10.369833561069749,7
193,8,14,89,5,10.313019177206716,9
194,2,16,73,6,10.299221262346556,10
195,30,19,16,6,10.19849835634007,13
196,2,32,86,10,10.192867967955026,22
197,60,10,38,4,10.186949801542621,6
198,106,12,28,3,10.173309897145188,9
199,109,14,84,5,10.149942855967595,9
200,10,18,1,6,10.049405294208206,12
201,37,14,34,5,10.040882054419713,9
202,65,14,59,6,10.036164804159641,8
203,88,11,30,5,10.02483572373662,6
204,76,17,34,6,9.994247540573088,11
205,34,14,91,5,9.98713094249012,9
206,90,20,23,7,9.967154481509692,13
207,111,24,38,9,9.966212518632439,15
208,104,17,98,7,9.95510121235401,10
209,93,11,70,4,9.928875321549775,7
210,87,13,17,5,9.922998390575081,8
211,10,14,50,5,9.907166966632534,9
212,107,30,41,12,9.880991735942342,18
213,32,22,109,8,9.859589833142886,14
214,17,28,9,10,9.851089499965493,18
215,111,20,37,8,9.840471570719451,12
216,54,25,76,10,9.821966207421672,15
217,70,13,74,4,9.800022679632328,9
218,6,34,44,13,9.768613303295998,21
219,11,12,54,4,9.747794227973566,8
220,73,21,111,8,9.713634051639158,13
221,29,32,38,11,9.681299801122258,21
222,88,11,85,4,9.65630194872786,7
223,98,26,62,10,9.641858129313677,16
224,13,21,8,7,9.615323131026955,14
225,8,12,35,5,9.605315474711038,7
226,30,18,70,6,9.585226013483615,12
227,23,22,89,8,9.576875474490599,14
228,60,21,65,8,9.571951123571171,13
229,32,14,88,4,9.505084521049728,10
230,6,11,58,4,9.489496457414935,7
231,103,11,19,4,9.481054864710421,7
232,65,17,44,7,9.443702457838901,10
233,30,27,87,9,9.441306317195094,18
234,57,11,10,4,9.43267475148189,7
235,34,16,74,6,9.430626027485216,10
236,46,17,8,6,9.405496106583277,11
237,55,22,30,9,9.385734127086305,13
238,49,17,86,8,9.34317243367324,9
239,28,13,112,5,9.317343463958052,8
240,50,17,23,7,9.300090532650529,10
241,20,34,9,11,9.290302263411942,23
242,38,20,86,6,9.280969369301586,14
