,againstHero,games,hero,losses,shift,wins
0,48,10,35,1,25.155197930838906,9
1,3,11,39,1,24.690589726595615,10
2,40,13,71,1,24.402883612691706,12
3,75,14,77,2,24.219783572291735,12
4,69,10,57,1,24.13086688230154,9
5,53,11,69,2,24.085997363647618,9
6,92,10,63,3,23.973094492508427,7
7,44,10,55,2,23.361076236430034,8
8,10,10,28,1,23.03135332069283,9
9,14,12,55,1,22.798222840334336,11
10,27,16,9,4,22.635254829125348,12
11,2,13,51,3,22.46077922587735,10
12,34,11,51,2,22.213174768846972,9
13,91,10,97,2,22.126099468550684,8
14,86,12,52,2,21.816288972743816,10
15,55,10,43,1,21.47756068248007,9
16,15,11,9,3,21.26853343676879,8
17,23,11,17,2,21.215760860674095,9
18,57,11,13,3,20.619945240208803,8
19,15,17,39,3,20.551749892480256,14
20,50,12,68,3,20.52801953984623,9
21,4,10,54,1,20.381350839445236,9
22,38,13,97,2,20.20683871919733,11
23,55,16,33,3,20.174007528343807,13
24,107,10,66,2,20.152222817707916,8
25,111,11,75,3,20.02641187481709,8
26,75,11,80,2,19.954444599946257,9
27,73,10,97,3,19.917942506389725,7
28,100,11,68,3,19.8188818695358,8
29,98,10,75,2,19.778570250677795,8
30,77,15,50,2,19.763403957372343,13
31,95,12,32,2,19.760326388824463,10
32,99,14,18,3,19.290873438644514,11
33,30,10,36,1,19.289814583194502,9
34,41,10,71,2,19.20340034712785,8
35,48,12,5,2,19.15405252867682,10
36,2,10,11,2,18.923084797888755,8
37,90,15,51,2,18.880140990693622,13
38,43,12,86,2,18.857884962487557,10
39,100,19,65,3,18.791100417060395,16
40,90,26,28,5,18.776580206085537,21
41,44,10,5,2,18.758661413857347,8
42,98,10,46,3,18.66966202924449,7
43,104,14,91,1,18.594531048374897,13
44,5,10,18,2,18.464269170029823,8
45,95,11,71,4,18.431935931016156,7
46,34,10,16,2,18.399414208084664,8
47,100,13,39,3,18.341842925227056,10
48,78,11,51,3,18.320302305471294,8
49,95,24,51,5,18.30226642244668,19
50,30,12,64,2,18.27133454954753,10
51,26,11,86,2,18.01144379039894,9
52,81,10,63,3,17.714312353765244,7
53,16,14,77,3,17.677083033460956,11
54,86,11,103,3,17.58257489935951,8
55,64,12,106,3,17.56254747760173,9
56,16,10,67,2,17.493350405648194,8
57,13,17,83,4,17.49250492705119,13
58,34,11,87,3,17.338115350277818,8
59,35,10,106,3,17.319051156851785,7
60,63,12,35,3,17.190706154289504,9
61,30,13,77,3,17.18336585400938,10
62,53,13,9,4,17.070309534873275,9
63,99,16,28,4,17.02421305053879,12
64,27,21,5,6,17.02393852387809,15
65,53,11,46,3,17.023590244335466,8
66,34,12,8,3,16.979471141980934,9
67,104,13,38,4,16.932665821816894,9
68,63,15,36,4,16.85572815142421,11
69,95,14,30,4,16.836817117204568,10
70,30,17,5,3,16.83586234693501,14
71,71,12,54,3,16.694318491220844,9
72,80,11,39,3,16.65802311754291,8
73,37,13,60,4,16.65752424604732,9
74,47,19,60,5,16.58420834522329,14
75,30,10,69,3,16.566230093937392,7
76,64,11,8,3,16.564735872759318,8
77,1,12,63,4,16.46880426965081,8
78,11,25,25,5,16.429746187224733,20
79,32,14,88,4,16.30207764263433,10
80,65,13,73,3,16.236472101625637,10
81,1,11,104,3,16.17092612327934,8
82,28,15,112,4,16.11349662694645,11
83,95,22,11,5,16.006249051562754,17
84,75,11,69,3,15.898239322266477,8
85,23,13,18,4,15.879451530655546,9
86,80,17,50,3,15.873366771105445,14
87,67,14,106,4,15.86890640221611,10
88,88,13,29,4,15.850906570917441,9
89,99,18,39,4,15.84878961626863,14
90,30,11,41,4,15.823150971823392,7
91,114,24,109,5,15.817688091898857,19
92,51,12,10,3,15.80005277360078,9
93,48,10,70,3,15.796496446665468,7
94,3,11,60,3,15.788973475632025,8
95,14,12,63,4,15.759973477645744,8
96,34,11,17,2,15.75126461275924,9
97,93,16,96,4,15.733194627661211,12
98,80,12,35,3,15.72406211872363,9
99,23,16,5,4,15.598001372374195,12
100,104,18,2,6,15.503443707499333,12
101,90,12,97,4,15.449883037579115,8
102,49,14,25,4,15.43786379260084,10
103,8,12,1,3,15.417408715441647,9
104,64,12,51,3,15.385730404251541,9
105,34,16,28,4,15.364383659890448,12
106,7,11,99,3,15.3158743249674,8
107,8,18,40,4,15.30500620212985,14
108,67,11,97,2,15.281658756670776,9
109,114,16,83,4,15.254612667104073,12
110,69,15,106,4,15.191414949774641,11
111,89,12,107,3,15.163906699283089,9
112,80,11,70,2,15.1572772977841,9
113,109,10,9,4,15.139694049295088,6
114,48,12,9,3,15.097519161061681,9
115,91,12,96,3,15.083901067533665,9
116,25,18,99,5,15.014737107768298,13
117,7,14,76,5,14.94475192963381,9
118,15,16,18,4,14.896458059338457,12
119,60,21,50,7,14.770997397734323,14
120,7,24,77,7,14.76045961727223,17
121,32,14,106,3,14.741977351969275,11
122,64,16,31,4,14.682107650070996,12
123,109,12,39,2,14.675982860996214,10
124,114,30,106,9,14.620067084654453,21
125,100,12,60,3,14.59168399850781,9
126,50,12,99,4,14.581629542155014,8
127,37,12,77,4,14.55993313549925,8
128,27,10,35,3,14.547141678753416,7
129,16,14,32,4,14.542782322425316,10
130,48,24,54,7,14.535603927866184,17
131,73,12,37,4,14.533349572792922,8
132,13,12,2,4,14.516038794033767,8
133,98,13,71,4,14.483440518226068,9
134,16,31,31,10,14.479982669443643,21
135,73,10,2,3,14.457830254043136,7
136,100,20,54,6,14.454126910452931,14
137,108,12,87,3,14.449017558208624,9
138,89,10,74,3,14.4466828072844,7
139,51,10,81,4,14.381441783190606,6
140,40,10,83,2,14.347262135245902,8
141,9,12,71,4,14.313958008664288,8
142,46,11,102,3,14.30749471315205,8
143,34,12,37,3,14.30057126443514,9
144,30,11,11,3,14.29951613613078,8
145,31,10,25,4,14.274619368363329,6
146,14,10,97,2,14.259112129654318,8
147,92,12,39,4,14.220068086204256,8
148,16,11,3,3,14.195139417235337,8
149,81,13,16,3,14.18205925606524,10
150,74,20,60,7,14.155436372823559,13
151,31,11,58,4,14.140427649264893,7
152,54,10,111,2,14.107577214977887,8
153,100,15,88,4,14.04956823717941,11
154,76,21,35,7,14.001262608885755,14
155,75,12,38,3,13.97610438097405,9
156,25,17,68,5,13.975333228554623,12
157,77,17,51,5,13.970775625586334,12
158,23,11,83,3,13.9232349355535,8
159,11,13,83,3,13.863860744018647,10
160,30,18,13,6,13.85840908902475,12
161,91,21,60,7,13.823626470656498,14
162,33,13,50,4,13.8066594696148,9
163,7,35,25,9,13.78854130053519,26
164,17,12,71,4,13.747782115897822,8
165,93,12,46,3,13.65474091099076,9
166,12,10,106,2,13.611884110473806,8
167,107,17,99,5,13.582126995646107,12
168,74,11,103,3,13.53565105452587,8
169,54,19,40,6,13.529131931324349,13
170,30,11,31,5,13.514701178991363,6
171,93,10,90,3,13.452391800759148,7
172,50,15,70,5,13.44110105599258,10
173,25,12,32,5,13.427877456338663,7
174,18,11,37,3,13.371391730474068,8
175,55,11,32,4,13.36363963009391,7
176,34,11,20,3,13.36206244645375,8
177,9,22,31,6,13.360623744547974,16
178,41,11,17,3,13.35174147952793,8
179,16,18,83,5,13.351235477213141,13
180,8,14,77,4,13.347864243829795,10
181,95,18,17,5,13.342671111008823,13
182,65,10,33,3,13.314880602814076,7
183,41,15,5,6,13.292824048066665,9
184,49,12,77,3,13.281163183221421,9
185,27,21,60,5,13.258539615773334,16
186,8,16,41,4,13.244566662838952,12
187,6,10,61,3,13.234029550477732,7
188,50,16,46,6,13.220197801431311,10
189,49,10,69,4,13.198330525042142,6
190,95,14,68,3,13.185943962249173,11
191,10,12,86,4,13.18204004192028,8
192,69,14,28,5,13.159247509741927,9
193,34,11,30,3,13.149679586972224,8
194,80,10,14,4,13.097202558791373,6
195,11,13,18,4,13.094881521032239,9
196,13,13,6,4,13.09402278644352,9
197,104,13,44,4,13.041336406816619,9
198,34,11,25,3,12.978396480778377,8
199,76,27,51,7,12.973434714669459,20
200,16,16,94,4,12.969401282348118,12
201,13,17,64,6,12.96034390502234,11
202,95,27,37,7,12.921122211679824,20
203,62,15,68,5,12.918106161498576,10
204,30,15,91,4,12.902049120491471,11
205,78,10,96,3,12.899686199305037,7
206,95,31,88,10,12.87895577951516,21
207,54,10,62,3,12.874337689641518,7
208,36,13,25,5,12.83182251631793,8
209,30,14,46,4,12.822811242166974,10
210,75,13,81,3,12.793606726575137,10
211,104,15,71,5,12.790892712888178,10
212,102,16,55,5,12.774824407782457,11
213,53,12,77,4,12.759656490182067,8
214,106,11,108,3,12.74110274694642,8
215,28,10,52,3,12.725624774771763,7
216,30,23,39,7,12.710536545045576,16
217,13,41,31,13,12.69903449465687,28
218,60,11,45,5,12.666555036611612,6
219,109,10,31,3,12.622170785833946,7
220,13,12,98,3,12.600193093477749,9
221,80,32,63,9,12.59609357196839,23
222,40,14,17,4,12.580161462315441,10
223,57,27,5,8,12.572003913811171,19
224,13,44,88,13,12.56613800257081,31
225,71,17,97,5,12.555483253298778,12
226,102,30,5,10,12.54926139668405,20
227,13,33,36,10,12.519950082770713,23
228,15,10,50,3,12.479053092203714,7
229,13,21,97,7,12.474751006943837,14
230,104,10,79,4,12.467627013550153,6
231,63,11,33,3,12.458058441923846,8
232,11,38,96,12,12.43376452627604,26
233,40,24,77,7,12.420402040912812,17
234,114,20,13,8,12.414529139245488,12
235,55,14,23,6,12.384564492570101,8
236,57,24,107,8,12.384502141726559,16
237,62,15,63,5,12.373672007868112,10
238,80,24,107,6,12.365033339093644,18
239,106,23,91,6,12.355988218888056,17
240,80,10,51,3,12.326137833340178,7
241,87,12,81,5,12.31643594930755,7
242,2,15,54,4,12.306524573726035,11
243,61,13,68,4,12.297364831613496,9
244,41,10,53,3,12.274520903643598,7
245,11,21,70,6,12.22505126846703,15
246,27,24,65,8,12.203502400808349,16
247,75,41,7,13,12.202927340614576,28
248,27,16,109,6,12.180763505602679,10
249,2,22,70,8,12.153236389251056,14
