,againstHero,games,hero,losses,shift,wins
0,112,13,102,1,30.235515349155598,12
1,44,11,37,0,29.883498899257123,11
2,90,13,23,1,28.3624814299098,12
3,26,12,57,2,24.80508950345583,10
4,104,10,42,1,24.354495184164943,9
5,75,16,3,2,24.194103806582213,14
6,34,11,97,2,24.058676404388496,9
7,112,12,57,2,24.05133711856007,10
8,12,11,109,1,23.647352995961203,10
9,75,18,77,3,23.52036406952528,15
10,4,11,8,1,23.177905083651492,10
11,80,14,112,3,22.742433885358178,11
12,62,13,94,2,22.46818171411113,11
13,72,11,29,2,22.46436156322263,9
14,29,12,57,2,22.398372618819636,10
15,91,12,97,2,22.175648770183788,10
16,78,13,48,2,22.13337912583355,11
17,62,12,31,3,21.79094106777599,9
18,41,15,4,5,21.480590173913868,10
19,25,13,4,2,21.42004260246313,11
20,2,16,51,4,21.322170492802822,12
21,104,16,91,1,21.319718278752113,15
22,112,13,10,3,21.23417972341476,10
23,110,10,43,2,21.055981543018305,8
24,55,11,38,2,20.87506721402826,9
25,90,11,68,2,20.787956198015944,9
26,17,11,79,2,20.721013165555437,9
27,55,12,19,3,20.602645773872627,9
28,48,11,35,2,20.438098241934792,9
29,27,14,69,3,20.342887062572174,11
30,51,15,10,3,20.332726180509006,12
31,7,11,84,2,20.072751797902637,9
32,73,13,97,4,19.966763707753135,9
33,65,15,33,3,19.770112976636934,12
34,114,11,108,3,19.76837565181859,8
35,95,12,32,2,19.760326388824463,10
36,15,11,31,3,19.73878794252568,8
37,64,11,5,2,19.698196874853632,9
38,101,10,51,2,19.538804927619935,8
39,30,19,3,3,19.465469390037732,16
40,30,19,36,2,19.30529767168729,17
41,99,14,18,3,19.290873438644514,11
42,4,16,54,2,19.2440876038421,14
43,100,10,2,3,19.14350422886928,7
44,90,21,51,4,19.126466143985912,17
45,45,12,43,3,19.04326521517843,9
46,92,10,106,2,19.041690772468705,8
47,34,14,57,3,19.030226565348475,11
48,30,10,6,2,19.02037640213381,8
49,89,11,106,4,18.95338953455919,7
50,98,13,4,2,18.936498509144613,11
51,2,10,11,2,18.923084797888755,8
52,99,17,28,4,18.754584808369174,13
53,81,21,94,6,18.725748202085743,15
54,50,15,68,4,18.68712791744929,11
55,106,15,31,4,18.52908676481624,11
56,48,15,9,3,18.472872872736897,12
57,49,14,81,4,18.46786281015852,10
58,5,10,18,2,18.464269170029823,8
59,112,33,68,7,18.359935763708748,26
60,47,11,3,2,18.331139378820787,9
61,81,12,43,3,18.327617727929386,9
62,48,14,3,4,18.311015885629928,10
63,75,10,79,2,18.18520074819613,8
64,90,28,28,6,18.060877876686437,22
65,55,18,33,4,17.969879843551904,14
66,27,27,9,7,17.966510174027185,20
67,95,15,30,4,17.919901608832813,11
68,13,11,22,2,17.88490511828995,9
69,35,10,41,3,17.84884882348167,7
70,111,11,114,3,17.846918134233796,8
71,32,17,88,4,17.82459413467382,13
72,30,18,5,3,17.81053305502534,15
73,44,12,55,3,17.77184716319356,9
74,41,17,12,4,17.739976133662115,13
75,5,11,3,4,17.694163901939547,7
76,20,10,67,2,17.6724550880506,8
