,againstHero,games,hero,losses,shift,wins
0,17,10,81,0,31.104140358623045,10
1,44,11,37,0,29.88349889925713,11
2,112,18,102,2,28.496084585485107,16
3,98,10,61,0,28.323329566102494,10
4,69,10,38,1,27.695920761479556,9
5,49,10,106,1,25.681632401928862,9
6,55,15,38,2,25.19286181976179,13
7,90,14,23,2,25.1914979759845,12
8,104,11,42,1,24.55480599508646,10
9,74,10,53,2,24.36471273024663,8
10,75,19,77,3,23.52836570307736,16
11,26,15,57,3,23.48286717628824,12
12,76,11,43,1,23.388286786781247,10
13,109,10,18,2,23.367244254269075,8
14,64,12,34,2,23.334461135762382,10
15,4,11,8,1,23.177905083651485,10
16,104,18,91,1,22.937436859705542,17
17,3,10,1,2,22.670516239418717,8
18,91,12,97,2,22.175648770183784,10
19,62,12,31,3,21.790941067775986,9
20,41,15,4,5,21.48059017391386,10
21,25,13,4,2,21.420042602463127,11
22,75,18,3,3,21.417290354619,15
23,101,11,51,2,21.226620175614492,9
24,76,11,31,1,21.157211826935978,10
25,80,16,112,4,21.108795407964617,12
26,51,16,10,3,21.051824036569297,13
27,109,10,90,1,21.034570289962243,9
28,100,12,33,2,21.028397065514316,10
29,112,14,10,3,21.021770709139737,11
30,48,19,3,4,21.016851628505158,15
31,81,15,43,3,20.85146634920972,12
32,34,10,77,1,20.670327392487728,9
33,3,10,95,2,20.57885087785416,8
34,81,23,94,6,20.517798479805748,17
35,30,11,10,2,20.38962047667116,9
36,26,10,12,2,20.379731856409943,8
37,77,11,76,2,20.313868304443314,9
38,75,10,103,1,20.24199150509897,9
39,112,38,68,8,20.161440612174868,30
40,7,12,84,2,20.160900959942538,10
41,4,17,54,2,19.994435391851386,15
42,73,13,97,4,19.966763707753138,9
43,89,12,106,4,19.849086778440608,8
44,95,12,32,2,19.760326388824467,10
45,15,11,31,3,19.738787942525676,8
46,64,11,5,2,19.698196874853622,9
47,80,11,29,2,19.670803114551134,9
48,30,11,6,2,19.605882514870544,9
49,114,11,29,3,19.42881288570476,8
50,30,19,36,2,19.305297671687292,17
51,99,14,18,3,19.290873438644518,11
52,34,13,62,3,19.217276142512915,10
53,92,10,106,2,19.04169077246869,8
54,72,10,81,3,19.02372529890775,7
55,98,13,4,2,18.93649850914462,11
56,87,18,35,5,18.85615081602237,13
57,34,12,97,3,18.831202908180163,9
58,55,20,33,4,18.82593244000092,16
59,27,12,102,2,18.772173343475483,10
60,87,17,38,4,18.771014640647714,13
61,90,24,51,5,18.75703527846473,19
62,99,17,28,4,18.75458480836917,13
63,112,16,57,4,18.741640604630682,12
64,45,10,12,2,18.653807119995122,8
65,106,15,31,4,18.52908676481623,11
66,55,14,12,3,18.17466355866916,11
67,67,10,54,2,18.121548101252504,8
