,againstHero,games,hero,losses,shift,wins
0,5,11,98,1,27.76470658649971,10
1,88,12,37,1,27.444768307289483,11
2,30,11,54,1,25.713620235434703,10
3,48,10,35,1,25.155197930838906,9
4,76,13,35,3,24.45415726080802,10
5,34,10,51,1,22.213174768846972,9
6,93,13,96,2,21.644278578741655,11
7,50,18,55,4,21.384042844031153,14
8,30,12,107,2,21.034566601211726,10
9,107,10,66,2,20.152222817707916,8
10,2,13,54,2,19.759970484752476,11
11,28,14,112,3,19.249826897720943,11
12,104,12,2,3,18.7400943913113,9
13,50,10,70,3,18.66920839814296,7
14,88,14,109,2,18.52791141944204,12
15,16,10,70,2,18.132036089559314,8
16,63,17,91,4,18.120595699414864,13
17,16,11,98,3,18.093280468518255,8
18,88,10,57,3,18.03608858455504,7
19,90,23,28,5,17.842079516061677,18
20,11,12,98,3,17.79113396344492,9
21,41,13,86,2,17.568343007541294,11
22,114,11,106,3,17.502347470464006,8
23,16,22,74,5,17.470138560724315,17
24,34,11,87,3,17.338115350277818,8
25,35,10,106,3,17.319051156851785,7
26,73,10,54,2,17.106743436572106,8
27,90,12,63,3,16.840668609829066,9
28,114,12,109,2,16.832451560804284,10
29,16,12,46,3,16.483729162085577,9
30,11,13,70,3,16.32604658673946,10
31,106,10,23,3,16.05394351537058,7
32,8,11,98,2,15.96259366832557,9
33,48,11,9,3,15.643745764186933,8
34,93,10,11,2,15.321419061771829,8
35,74,24,28,6,15.31519507992004,18
36,73,11,37,4,15.237735204111457,7
37,114,15,20,3,15.220589720677065,12
38,2,16,70,5,15.20234077608459,11
39,73,14,90,4,15.181297397438652,10
40,91,12,96,3,15.083901067533665,9
41,100,14,54,4,14.930697835147345,10
42,80,12,50,2,14.926124931290452,10
43,95,11,88,3,14.83873132426491,8
44,46,16,96,6,14.744941109171663,10
45,8,11,65,3,14.67711948639893,8
46,80,11,35,3,14.578551377058158,8
47,63,33,84,10,14.557123158417967,23
48,14,11,63,4,14.53302527333945,7
49,107,14,35,3,14.477847243885739,11
50,95,11,107,3,14.460264509685397,8
51,34,12,28,3,14.433851353414235,9
52,90,10,48,3,14.062301149493257,7
53,71,13,8,4,13.992705985768803,9
54,46,12,84,3,13.974033982222737,9
55,91,12,20,4,13.840742693250826,8
56,75,10,5,3,13.751440551521483,7
57,87,15,70,5,13.709203230326096,10
58,88,24,46,6,13.65005256735965,18
59,16,11,91,3,13.591952616906621,8
60,97,12,25,4,13.551137798789016,8
61,51,12,74,3,13.519826421822684,9
62,55,25,11,6,13.485189958967284,19
63,69,11,28,4,13.38734226962898,7
64,63,14,109,4,13.371852687868843,10
65,84,10,76,3,13.371791794476119,7
66,90,11,97,4,13.178561240127799,7
67,97,10,84,2,13.1315313075884,8
68,48,19,54,6,13.122325082638987,13
69,16,30,106,8,13.120750145694194,22
70,80,10,14,4,13.097202558791373,6
71,17,10,107,3,13.095515887019284,7
72,97,13,8,4,13.031573471749283,9
73,86,16,73,6,12.90546934044994,10
74,78,10,96,3,12.899686199305037,7
75,20,10,98,2,12.882632104752002,8
76,17,14,37,5,12.777771600020978,9
77,16,34,87,11,12.76704720332023,23
78,98,10,87,3,12.766560909926934,7
79,37,27,54,9,12.577195310341338,18
80,86,10,39,4,12.521968554365156,6
81,73,17,107,6,12.476279417058619,11
82,63,39,54,12,12.439421659836578,27
83,11,38,96,12,12.43376452627604,26
84,54,12,104,3,12.3253951145141,9
85,86,18,109,4,12.213282587444157,14
86,11,12,25,3,12.166771335730745,9
87,30,10,87,3,11.954020606538128,7
88,88,12,104,4,11.911529882206118,8
89,76,10,55,2,11.845869320079572,8
90,75,16,8,4,11.794220762958481,12
91,80,15,107,3,11.678062977381895,12
92,91,10,98,3,11.6111736728835,7
93,8,14,114,4,11.423698115816398,10
94,11,18,37,5,11.382728976908798,13
95,11,19,84,6,11.373729994467022,13
96,97,16,107,6,11.336758264943471,10
97,5,19,11,7,11.267343991372716,12
98,50,11,109,3,11.21767101593788,8
99,16,16,104,6,11.179121316519469,10
100,97,16,5,5,11.001465278853818,11
101,30,13,16,4,10.882729052195028,9
102,50,26,20,9,10.759663700123562,17
103,50,11,98,3,10.6914012264267,8
104,5,21,84,7,10.562529198843299,14
105,90,19,106,6,10.479311473888153,13
106,48,22,96,7,10.412031756955415,15
107,16,37,96,11,10.284315397893865,26
108,87,14,93,5,10.257204602761986,9
109,28,11,18,4,10.21986320292799,7
110,16,24,107,7,10.150129279172639,17
111,73,14,5,5,10.145620716643505,9
112,55,12,70,4,10.141434019068976,8
113,16,19,55,6,10.104969962268774,13
114,109,11,102,4,10.030166218885235,7
115,106,14,75,7,10.013304733371458,7
116,28,19,25,6,10.004409761163549,13
117,98,16,63,6,9.997373775280366,10
118,104,10,50,3,9.949311401554116,7
119,86,20,76,7,9.940010233613187,13
120,51,17,96,6,9.90017056684033,11
121,86,23,79,8,9.865377107457421,15
122,98,24,96,9,9.85522726903532,15
123,20,22,84,6,9.790302500691975,16
124,102,11,16,5,9.773079005258337,6
125,74,16,70,7,9.770873759550817,9
126,98,14,106,5,9.701360201061402,9
127,50,13,102,6,9.690108951217553,7
128,2,14,106,5,9.646176024663943,9
129,50,28,107,10,9.593575141846495,18
130,95,10,106,4,9.576212388563865,6
131,79,12,87,3,9.532024747647966,9
132,95,13,8,5,9.502751434643129,8
133,90,17,50,6,9.438413402091001,11
134,87,13,2,5,9.430732046556473,8
135,63,18,2,7,9.424323722958958,11
136,20,16,51,7,9.352748618003375,9
137,2,25,107,8,9.34845410579801,17
138,63,25,20,10,9.320091766955512,15
139,90,13,80,4,9.306752684001106,9
140,108,14,63,5,9.298531248541144,9
141,2,11,65,3,9.274625860779652,8
142,114,13,104,6,9.25838880894678,7
143,76,14,50,4,9.228465475536328,10
144,2,10,16,3,9.214178381730257,7
145,30,15,8,5,9.185211827951935,10
146,30,11,28,4,9.144215115290798,7
147,50,26,96,9,9.051096363617635,17
148,63,38,28,13,9.045203898145056,25
149,57,12,107,5,8.988403130065704,7
150,50,21,5,9,8.97348826108785,12
151,102,14,114,4,8.905179438200168,10
152,102,20,86,6,8.876334285027802,14
153,28,20,114,9,8.84184705741822,11
154,74,11,62,4,8.814812195756357,7
155,7,11,96,3,8.775501150402919,8
156,86,27,51,11,8.740860643352912,16
157,106,11,91,3,8.717801627050898,8
158,8,14,91,5,8.717379143115322,9
159,88,23,28,8,8.674081432323941,15
160,106,17,104,6,8.650515897387708,11
161,102,10,87,3,8.61362310955975,7
162,37,23,104,9,8.601891744395864,14
163,8,40,87,14,8.572049681412182,26
164,90,22,5,7,8.559685419611386,15
165,50,17,88,7,8.503859481033004,10
166,102,12,5,5,8.446024367020586,7
167,86,26,70,11,8.431070575550432,15
168,50,13,114,5,8.388183657848247,8
169,88,10,25,4,8.38577497515839,6
170,20,14,25,5,8.344789162642355,9
171,69,13,86,5,8.329501489122975,8
172,11,20,20,6,8.234400855107406,14
173,20,11,44,4,8.212958514210372,7
174,86,12,108,5,8.204205290543774,7
175,20,11,95,4,8.18646759603118,7
176,80,14,65,5,8.117894882236026,9
177,114,21,5,8,8.112945893634581,13
178,63,20,88,8,8.087843670572429,12
179,88,26,107,9,8.073286316322777,17
180,16,14,48,6,8.053586068768567,8
181,73,20,74,7,8.01522036427702,13
182,28,18,91,7,8.01457036803685,11
183,102,19,96,7,7.9956311609664965,12
184,96,15,104,6,7.984287616150155,9
185,93,13,28,4,7.977780890104037,9
186,86,18,104,8,7.975989606379795,10
187,76,17,107,6,7.961856909329562,11
188,8,20,25,7,7.955817207245067,13
189,96,12,34,4,7.949755484984076,8
190,80,24,106,9,7.948937081453317,15
191,88,13,70,5,7.915858076944355,8
192,114,14,96,5,7.889762565328155,9
193,48,20,79,8,7.777732866617034,12
194,106,18,70,8,7.764435141080124,10
195,46,23,28,7,7.7505833090146155,16
196,79,10,106,4,7.723339908977314,6
197,76,14,70,5,7.7067801731883225,9
198,48,18,87,7,7.681552221415861,11
199,55,10,108,4,7.660382487173957,6
200,96,22,80,8,7.6325568595370585,14
201,2,14,97,5,7.627801324727646,9
202,63,12,46,4,7.600674717701955,8
203,46,12,75,4,7.596466468990946,8
204,85,10,107,4,7.595499375056901,6
205,25,10,54,4,7.5639667575356455,6
206,54,20,90,8,7.5559021418376044,12
207,28,19,70,8,7.544208909658004,11
208,30,10,84,3,7.509917010745374,7
209,54,24,88,10,7.473458607651673,14
210,16,17,84,7,7.47114031170461,10
211,74,23,46,8,7.468438399345944,15
212,63,11,25,4,7.385187766970543,7
213,102,16,8,6,7.376211425683788,10
214,102,15,25,5,7.370724163994214,10
215,48,22,107,9,7.330278865374194,13
216,5,21,20,9,7.290920498639451,12
217,63,18,76,6,7.244525780520105,12
218,28,19,75,8,7.2257676072063814,11
219,37,25,106,11,7.224646363293314,14
220,63,28,48,10,7.208356975606329,18
221,11,15,109,6,7.174727842093128,9
222,93,12,84,4,7.171686286545099,8
223,63,12,79,4,7.1114844508040305,8
224,86,21,80,9,7.071945289109106,12
225,50,11,48,4,7.05821121395096,7
226,28,27,109,10,7.040709183184224,17
227,87,30,37,12,6.998523319274806,18
228,93,12,86,4,6.922029970425321,8
229,65,12,37,5,6.8663176912939194,7
230,80,22,63,8,6.843518885460648,14
231,11,11,80,4,6.802148460786961,7
232,48,10,108,3,6.749808304712147,7
233,93,19,8,8,6.747456325327523,11
234,54,37,70,16,6.740686016828507,21
235,25,25,114,12,6.737726761752367,13
236,96,22,70,11,6.734945499709392,11
237,37,19,25,8,6.728765858113135,11
238,46,10,2,4,6.670222065576344,6
239,8,12,100,4,6.642992983017225,8
240,54,14,51,6,6.622588079460444,8
241,85,12,96,4,6.610954135702339,8
242,74,34,96,13,6.609470333238453,21
243,54,11,76,4,6.60321190549357,7
244,74,27,84,12,6.529493156115414,15
245,37,35,86,14,6.511717567803917,21
246,14,17,28,6,6.462988674713604,11
247,50,10,18,5,6.440154509710169,5
248,109,15,8,7,6.403030229228608,8
249,28,20,102,9,6.358190744443443,11
250,34,11,106,4,6.348877012003049,7
251,86,76,96,30,6.329796370249291,46
252,5,12,95,4,6.3126647987715865,8
253,86,12,14,5,6.306786470454386,7
254,93,14,5,5,6.28136680821021,9
255,86,23,48,9,6.215181955253339,14
256,71,13,107,5,6.143176064124285,8
257,37,17,84,7,6.135362755463087,10
258,86,17,82,6,6.124344607685837,11
259,55,10,79,4,6.105260957218084,6
260,63,15,39,6,6.098512313477008,9
261,76,13,5,5,6.061052091280194,8
262,86,24,75,11,6.040483815268099,13
263,109,14,5,6,6.036864928691389,8
264,51,15,107,5,6.010709658258433,10
265,87,12,46,5,5.996729580761838,7
266,97,16,37,7,5.986043786502112,9
267,90,16,37,6,5.916633751479725,10
268,88,10,75,4,5.899399725245313,6
269,33,10,11,5,5.887923901561769,5
270,108,11,50,4,5.8529749166500435,7
271,30,12,96,5,5.827709187189812,7
272,39,14,11,4,5.821131817679595,10
273,16,12,108,5,5.770631208900039,7
274,104,25,28,9,5.749142721940425,16
275,84,14,39,6,5.735188058057851,8
276,84,12,9,5,5.723245457590759,7
277,63,20,55,8,5.717328262845937,12
278,90,13,74,4,5.698081091561145,9
279,5,16,70,7,5.663813747338574,9
280,5,10,2,4,5.655750547481818,6
281,95,17,86,6,5.641395768359863,11
282,38,11,84,5,5.627456024192355,6
283,65,16,106,6,5.613829651583314,10
284,9,12,50,4,5.578106204160814,8
285,20,23,106,9,5.5779625205249355,14
286,73,21,8,9,5.53991081191783,12
287,107,16,108,6,5.5146494473296634,10
288,91,20,107,8,5.505802548817647,12
289,2,11,88,4,5.477658376983315,7
290,46,20,107,7,5.461199830974728,13
291,63,34,96,13,5.39321635342965,21
292,33,11,20,5,5.296216349156301,6
