,againstHero,games,hero,losses,shift,wins
0,63,13,20,2,25.54689489897566,11
1,50,11,55,2,24.833952376552475,9
2,50,10,20,2,22.011019122279563,8
3,80,11,107,1,17.470737053779462,10
4,63,10,91,3,16.05491041799751,7
5,107,10,35,2,15.886602111481816,8
6,48,11,9,3,15.643745764186933,8
7,50,10,96,3,15.064245275357115,7
8,11,18,96,6,14.88314634073749,12
9,86,14,48,3,14.834421152094864,11
10,30,11,8,3,14.727148501881338,8
11,76,10,50,2,14.61405149243978,8
12,106,13,96,4,14.50840543312278,9
13,16,18,96,4,14.418384235673948,14
14,48,15,96,4,14.029224796432798,11
15,16,14,106,4,13.88330782154946,10
16,86,10,51,3,13.590932771082237,7
17,98,11,96,3,13.396191887618913,8
18,90,10,28,3,13.280892042475433,7
19,48,16,54,5,13.257255531209406,11
20,28,14,109,4,13.103135785609814,10
21,97,11,96,3,12.99042442044463,8
22,84,10,70,3,12.645850952937312,7
23,5,13,63,5,12.532853226148136,8
24,8,18,63,6,12.510020956204169,12
25,8,16,87,5,12.238860496553073,11
26,11,12,74,4,12.120532555110161,8
27,16,11,74,3,11.950493363434914,8
28,86,19,79,6,11.893989576317058,13
29,106,13,50,4,11.663895334081085,9
30,63,11,88,4,11.476224099883918,7
31,11,11,46,4,11.441907977022622,7
32,63,18,54,6,11.29464283104273,12
33,86,10,76,3,11.170836409251226,7
34,5,10,96,4,11.05560981575996,6
35,28,23,96,9,11.049877585397459,14
36,88,11,46,3,11.048405050486561,8
37,16,13,84,5,10.918099231495601,8
38,91,12,107,3,10.911443537755453,9
39,55,18,11,5,10.795174271894268,13
40,11,10,63,4,10.733944043728107,6
41,96,13,80,4,10.496828297006388,9
42,63,11,50,3,10.439356189748226,8
43,74,12,96,4,10.320703851630098,8
44,63,20,48,6,9.8097854287022,14
45,11,12,84,5,9.642786155808524,7
46,16,20,87,7,9.622411602512646,13
47,8,12,48,4,9.326058235737712,8
48,74,12,107,5,9.278390778896583,7
49,54,14,70,5,9.26041617568266,9
50,8,15,86,4,9.18689688291781,11
51,54,10,106,4,9.121087810080905,6
52,86,14,80,6,8.722345770563463,8
53,79,11,50,3,8.64873003131209,8
54,108,11,63,4,8.487204067840624,7
55,50,15,86,7,8.231298625036425,8
56,80,18,106,7,8.128438307990598,11
57,39,12,11,3,7.8989045072508945,9
58,65,12,107,4,7.839208756391449,8
59,48,20,79,8,7.777732866617034,12
60,16,14,55,5,7.765922728371593,9
61,48,15,107,6,7.739051164561046,9
62,54,18,50,6,7.6706832359674495,12
63,28,19,48,7,7.554844768855597,12
64,11,11,54,5,7.552791032271699,6
65,79,11,87,3,7.488720943121373,8
66,86,20,107,8,7.327874590958395,12
67,65,10,88,4,7.326467619572758,6
68,9,10,50,3,7.268340111127955,7
69,84,12,39,5,7.262575100291634,7
70,16,18,54,8,7.212778887636373,10
71,55,20,8,7,7.16715191498533,13
72,63,12,79,4,7.1114844508040305,8
73,50,11,48,4,7.05821121395096,7
74,5,11,106,5,7.0297348503593495,6
75,84,17,106,7,6.975425885089899,10
76,76,12,96,5,6.970592942227671,7
77,55,10,9,4,6.8242521788669945,6
78,106,12,48,5,6.658225028946647,7
79,84,21,96,9,6.642203290503029,12
80,63,18,28,7,6.388543520615208,11
81,70,10,8,4,6.330598190291454,6
82,106,17,88,6,6.3193670128207975,11
83,87,10,50,4,6.239007777821712,6
84,104,14,28,5,6.156150468922893,9
85,8,11,76,4,6.122795922059967,7
86,63,10,74,3,6.045652739121656,7
87,86,30,54,13,6.038663101331078,17
88,106,15,87,6,5.967309267754606,9
89,48,13,87,5,5.956411001893949,8
90,28,11,51,5,5.9534677863051035,6
91,86,10,82,4,5.945474489082355,6
92,84,12,80,5,5.935117786079857,7
93,8,10,90,3,5.925612488366021,7
94,106,10,104,4,5.87165838071831,6
95,106,13,107,5,5.854951054672909,8
96,16,12,108,5,5.770631208900039,7
97,28,12,9,6,5.707816868169509,6
98,8,12,16,5,5.694197271537767,7
99,54,10,80,4,5.598994281007487,6
100,28,13,20,5,5.530139663768758,8
101,16,17,11,7,5.527199401416252,10
102,86,19,20,8,5.404509660582143,11
103,28,19,84,7,5.341821732390448,12
104,54,15,96,6,5.290696262127685,9
105,55,14,106,5,5.286847541176011,9
106,46,13,28,5,5.265590689769594,8
107,8,19,54,9,5.236724289772151,10
108,16,13,48,6,5.140672801761093,7
109,86,30,96,12,5.125078667823524,18
110,28,12,79,5,5.016578014888335,7
111,50,10,75,5,4.947886737265739,5
112,39,10,63,4,4.906537822689287,6
113,88,11,84,5,4.85827115655496,6
114,5,20,86,9,4.8541241680518405,11
115,14,12,28,4,4.827325661541394,8
116,87,13,63,6,4.732926344866958,7
117,16,13,79,6,4.716412220610577,7
118,63,18,84,9,4.712014661587838,9
119,11,18,87,8,4.686167104005552,10
120,51,10,8,4,4.554609641122209,6
121,74,19,106,9,4.407696411445427,10
122,20,18,107,7,4.3436670837660785,11
123,84,10,54,4,4.336528054296541,6
124,2,13,50,6,4.231177697542481,7
125,54,12,65,5,4.17774571589283,7
126,28,26,106,11,4.175016127247774,15
127,28,16,80,8,4.15012632560925,8
128,8,11,74,4,4.0632484662649055,7
129,50,12,107,6,3.980111588179856,6
130,8,17,96,7,3.9099640583200634,10
131,74,10,80,5,3.834342880647088,5
132,63,15,16,7,3.615284100947152,8
133,88,12,55,5,3.576610870858046,7
134,86,14,98,6,3.5306031359325702,8
135,88,12,28,5,3.421566981059712,7
136,55,11,84,5,3.407557575617851,6
137,11,23,28,11,3.169940668974459,12
138,86,29,84,14,3.1690174399865856,15
