,againstHero,games,hero,losses,shift,wins
0,30,11,54,1,25.713620235434703,10
1,25,13,106,3,25.179665157562322,10
2,48,10,35,1,25.155197930838906,9
3,76,14,35,3,24.65568308296192,11
4,34,10,51,1,22.213174768846972,9
5,95,12,37,2,21.41738064803874,10
6,114,15,106,3,21.281720849272336,12
7,30,12,107,2,21.034566601211726,10
8,88,15,37,3,20.967800505064652,12
9,104,15,2,4,20.95446884607434,11
10,65,10,104,1,20.258723268915208,9
11,107,10,66,2,20.152222817707916,8
12,114,16,109,2,20.14753242644895,14
13,50,11,70,3,19.986930778390004,8
14,107,12,32,2,19.793721617268357,10
15,2,13,54,2,19.759970484752476,11
16,38,10,97,1,19.67073344994079,9
17,28,14,112,3,19.249826897720943,11
18,2,10,11,2,18.923084797888755,8
19,89,10,107,2,18.37073885718064,8
20,34,10,37,2,18.19639466598978,8
21,63,17,91,4,18.120595699414864,13
22,93,10,50,2,18.03384687661146,8
23,104,11,102,3,17.918506819753233,8
24,90,23,28,5,17.842079516061677,18
25,11,14,25,3,17.774778708310116,11
26,93,14,96,3,17.771004816118815,11
27,97,10,104,3,17.571790812405993,7
28,41,13,86,2,17.568343007541294,11
29,11,14,70,3,17.445614687686643,11
30,34,11,87,3,17.338115350277818,8
31,35,10,106,3,17.319051156851785,7
32,104,16,46,5,16.737507165099924,11
33,95,12,88,3,16.53166628937119,9
34,104,10,100,2,16.26193989930638,8
35,50,20,55,6,15.810721455039353,14
36,48,11,9,3,15.643745764186933,8
37,11,13,98,4,15.616050281557111,9
38,69,12,28,4,15.604576963244966,8
39,73,11,87,2,15.55795672641622,9
40,87,17,70,5,15.514291316678861,12
41,106,12,23,4,15.479527293784729,8
42,16,10,76,3,15.471221058971938,7
43,34,13,28,3,15.421948286719395,10
44,75,12,5,4,15.410400501383167,8
45,73,14,90,4,15.181297397438652,10
46,91,12,96,3,15.083901067533665,9
47,5,17,98,5,15.009419534958882,12
48,88,15,109,3,14.964786507606826,12
49,80,12,50,2,14.926124931290452,10
50,91,13,20,4,14.874187006920964,9
51,63,15,109,4,14.770340578403374,11
52,80,11,35,3,14.578551377058158,8
53,73,12,37,4,14.533349572792922,8
54,14,11,63,4,14.53302527333945,7
55,98,11,87,3,14.530879280794876,8
56,107,14,35,3,14.477847243885739,11
57,90,10,48,3,14.062301149493257,7
58,16,18,46,5,14.057452303595783,13
59,91,11,98,3,14.029429225317154,8
60,86,11,1,3,14.014457563192707,8
61,98,12,2,4,13.87467564896363,8
62,73,11,54,3,13.856140526530867,8
63,63,35,84,11,13.792406722105136,24
64,16,31,106,8,13.767311579086657,23
65,8,12,98,3,13.758631370873724,9
66,17,15,37,5,13.61626088443014,10
67,51,12,74,3,13.519826421822684,9
68,86,18,73,6,13.498917483420346,12
69,34,10,8,3,13.309346330253714,7
70,86,11,39,4,13.181031933377376,7
71,90,11,97,4,13.178561240127799,7
72,97,10,84,2,13.1315313075884,8
73,48,19,54,6,13.122325082638987,13
74,80,10,14,4,13.097202558791373,6
75,17,11,107,3,13.095515887019284,8
76,90,13,63,4,13.083694101380676,9
77,25,10,16,3,13.062328685600667,7
78,102,11,87,3,13.031920315209861,8
79,95,10,11,3,12.962395970965867,7
80,78,10,96,3,12.899686199305037,7
81,2,17,70,6,12.748092679427819,11
82,74,11,32,3,12.654875838833828,8
83,8,18,114,5,12.60861873429204,13
84,16,27,74,8,12.530278485284887,19
85,71,10,97,3,12.477000995077713,7
