,againstHero,games,hero,losses,shift,wins
0,27,10,9,2,26.764004047486925,8
1,48,10,35,1,25.155197930838906,9
2,10,10,28,1,23.03135332069283,9
3,14,12,55,1,22.798222840334336,11
4,69,13,106,2,22.73676173529586,11
5,34,10,51,1,22.213174768846972,9
6,38,11,97,1,22.176359713839886,10
7,86,12,52,2,21.816288972743816,10
8,75,12,77,2,21.65697550735631,10
9,60,10,4,2,21.21669320671193,8
10,27,10,60,1,20.778463286464284,9
11,57,11,13,3,20.619945240208803,8
12,55,16,33,3,20.174007528343807,13
13,107,10,66,2,20.152222817707916,8
14,37,10,77,2,20.07663336239138,8
15,100,12,65,2,20.012313858216594,10
16,109,11,39,1,19.91522037296725,10
17,95,12,32,2,19.760326388824463,10
18,27,11,109,2,19.589550007720504,9
19,15,16,39,3,19.411328140872982,13
20,50,11,99,3,19.404650402075415,8
21,99,14,18,3,19.290873438644514,11
22,28,14,112,3,19.249826897720943,11
23,48,12,5,2,19.15405252867682,10
24,2,11,51,3,19.134727334298884,8
25,77,14,50,2,18.9601043763584,12
26,2,10,11,2,18.923084797888755,8
27,90,26,28,5,18.776580206085537,21
28,44,10,5,2,18.758661413857347,8
29,98,10,46,3,18.66966202924449,7
30,104,12,91,1,18.519510158261216,11
31,5,10,18,2,18.464269170029823,8
32,114,21,109,4,18.30576563543077,17
33,71,10,54,2,18.201053620067494,8
34,93,11,46,2,18.083848548834712,9
35,26,11,86,2,18.01144379039894,9
36,8,12,77,3,17.994666569137156,9
37,16,14,77,3,17.677083033460956,11
38,23,10,18,3,17.633825837607823,7
39,16,10,67,2,17.493350405648194,8
40,34,11,87,3,17.338115350277818,8
41,35,10,106,3,17.319051156851785,7
42,40,11,17,2,17.086573002444847,9
43,30,11,18,2,17.068354015610023,9
44,27,21,5,6,17.02393852387809,15
45,10,11,86,3,16.95145578080744,8
46,7,23,87,4,16.920361950704436,19
47,30,17,5,3,16.83586234693501,14
48,41,14,5,5,16.723825478761608,9
49,95,22,51,5,16.72246844187223,17
50,16,15,76,4,16.696805142201285,11
51,100,11,39,3,16.677641417266738,8
52,86,10,103,3,16.57051549779981,7
53,40,19,77,4,16.489599821343077,15
54,11,25,25,5,16.429746187224733,20
55,62,11,63,3,16.42423729332859,8
56,40,16,55,3,16.363910148810767,13
57,60,15,50,4,16.23078469019145,11
58,13,13,36,3,16.174407675512576,10
59,73,10,16,3,16.163676933136152,7
60,17,10,71,3,16.133957382191333,7
61,68,13,53,3,16.114644466307933,10
62,76,20,51,4,16.059816015696757,16
63,114,13,13,4,16.046310047093424,9
64,90,13,51,2,16.04402323126696,11
65,95,21,11,5,16.006249051562754,16
66,6,13,7,5,15.986770736498626,8
67,13,16,83,4,15.934926256250733,12
68,67,14,106,4,15.86890640221611,10
69,88,13,29,4,15.850906570917441,9
70,7,29,25,6,15.850789053104737,23
71,99,18,39,4,15.84878961626863,14
72,14,12,63,4,15.759973477645744,8
73,34,10,17,2,15.75126461275924,8
74,93,16,96,4,15.733194627661211,12
75,80,12,35,3,15.72406211872363,9
76,80,16,50,3,15.718368557038913,13
