,againstHero,games,hero,losses,shift,wins
0,88,11,37,1,27.057249327206794,10
1,5,10,98,1,26.905499948478564,9
2,30,11,54,1,25.713620235434703,10
3,48,10,35,1,25.155197930838906,9
4,76,13,35,3,24.45415726080802,10
5,100,12,54,2,23.111299810651484,10
6,34,10,51,1,22.213174768846972,9
7,93,13,96,2,21.644278578741655,11
8,50,18,55,4,21.384042844031153,14
9,30,12,107,2,21.034566601211726,10
10,104,11,2,2,20.99821813160113,9
11,107,10,66,2,20.152222817707916,8
12,20,11,25,2,19.98791829237953,9
13,2,13,54,2,19.759970484752476,11
14,28,14,112,3,19.249826897720943,11
15,50,10,70,3,18.66920839814296,7
16,11,11,25,2,18.268065492344636,9
17,63,17,91,4,18.120595699414864,13
18,16,11,98,3,18.093280468518255,8
19,88,10,57,3,18.03608858455504,7
20,90,23,28,5,17.842079516061677,18
21,11,12,98,3,17.79113396344492,9
22,16,22,74,5,17.470138560724315,17
23,34,11,87,3,17.338115350277818,8
24,35,10,106,3,17.319051156851785,7
25,73,10,54,2,17.106743436572106,8
26,41,12,86,2,16.916591977189356,10
27,16,11,46,3,16.858130505059204,8
28,90,12,63,3,16.840668609829066,9
29,91,11,20,3,16.614550431285505,8
30,37,25,54,7,16.448115207654748,18
31,11,13,70,3,16.32604658673946,10
32,106,10,23,3,16.05394351537058,7
33,8,11,98,2,15.96259366832557,9
34,88,12,109,2,15.756053179646178,10
35,48,11,9,3,15.643745764186933,8
36,93,10,11,2,15.321419061771829,8
37,73,11,37,4,15.237735204111457,7
38,2,16,70,5,15.20234077608459,11
39,73,14,90,4,15.181297397438652,10
40,87,14,70,4,15.12081768591584,10
41,91,12,96,3,15.083901067533665,9
42,80,12,50,2,14.926124931290452,10
43,63,13,109,3,14.866102829084163,10
44,46,16,96,6,14.744941109171663,10
45,8,11,65,3,14.67711948639893,8
46,74,23,28,6,14.602487166516608,17
47,80,11,35,3,14.578551377058158,8
48,63,33,84,10,14.557123158417967,23
49,14,11,63,4,14.53302527333945,7
50,107,14,35,3,14.477847243885739,11
51,95,11,107,3,14.460264509685397,8
52,34,12,28,3,14.433851353414235,9
53,90,10,48,3,14.062301149493257,7
54,8,13,114,3,14.054987210160682,10
55,71,13,8,4,13.992705985768803,9
56,46,12,84,3,13.974033982222737,9
57,88,24,46,6,13.65005256735965,18
58,51,12,74,3,13.519826421822684,9
59,55,25,11,6,13.485189958967284,19
60,69,11,28,4,13.38734226962898,7
61,84,10,76,3,13.371791794476119,7
62,16,10,91,3,13.247386679926667,7
63,114,10,109,2,13.1871519949772,8
64,48,19,54,6,13.122325082638987,13
65,80,10,14,4,13.097202558791373,6
66,17,10,107,3,13.095515887019284,7
67,97,13,8,4,13.031573471749283,9
68,16,23,107,6,12.980459438572407,17
69,114,11,20,3,12.975045668551978,8
70,63,38,54,11,12.927281881197459,27
71,86,16,73,6,12.90546934044994,10
72,54,11,104,3,12.891406783844756,8
73,16,34,87,11,12.76704720332023,23
74,98,10,87,3,12.766560909926934,7
75,98,23,96,8,12.672735601907378,15
76,50,12,102,5,12.613397644799399,7
77,86,10,39,4,12.521968554365156,6
78,73,17,107,6,12.476279417058619,11
79,11,38,96,12,12.43376452627604,26
80,85,11,96,3,12.207174001404555,8
81,30,10,87,3,11.954020606538128,7
82,88,12,104,4,11.911529882206118,8
83,76,10,55,2,11.845869320079572,8
84,86,17,109,4,11.844463141455284,13
85,95,10,88,3,11.838381077895013,7
86,109,11,5,4,11.832394491701882,7
87,37,17,25,6,11.733244595076602,11
88,80,15,107,3,11.678062977381895,12
89,2,13,97,4,11.663957871857763,9
90,91,10,98,3,11.6111736728835,7
91,28,18,114,7,11.571094203781072,11
92,90,21,5,6,11.4260840400988,15
93,16,28,106,8,11.388421643555448,20
94,11,18,37,5,11.382728976908798,13
95,11,19,84,6,11.373729994467022,13
96,50,11,109,3,11.21767101593788,8
97,50,12,114,4,11.20297857698265,8
98,17,13,37,5,11.05079407640676,8
99,30,13,16,4,10.882729052195028,9
100,74,15,70,6,10.825825286716226,9
101,90,18,106,6,10.722647291777667,12
102,97,11,25,4,10.706492708864033,7
103,50,11,98,3,10.6914012264267,8
104,50,23,20,9,10.679903465549346,14
105,75,14,8,4,10.634775722140729,10
106,48,22,96,7,10.412031756955415,15
107,90,16,50,5,10.406651686467335,11
108,114,17,5,6,10.369502294340972,11
109,46,11,75,3,10.358241612595512,8
110,16,37,96,11,10.284315397893865,26
111,87,14,93,5,10.257204602761986,9
112,102,19,86,5,10.227725431566299,14
113,90,15,37,5,10.174182725049684,10
114,55,12,70,4,10.141434019068976,8
115,109,11,102,4,10.030166218885235,7
116,106,14,75,7,10.013304733371458,7
117,90,11,74,3,10.005531313326735,8
118,28,19,25,6,10.004409761163549,13
119,98,16,63,6,9.997373775280366,10
120,86,20,76,7,9.940010233613187,13
121,2,13,106,5,9.919015199493716,8
122,51,17,96,6,9.90017056684033,11
123,86,23,79,8,9.865377107457421,15
124,20,22,84,6,9.790302500691975,16
125,16,18,55,6,9.733018432439057,12
126,50,27,107,10,9.722993971104628,17
127,98,14,106,5,9.701360201061402,9
128,73,13,5,5,9.6154675420233,8
129,28,10,18,4,9.538088324550174,6
130,79,12,87,3,9.532024747647966,9
131,5,20,84,7,9.50528180437551,13
132,95,13,8,5,9.502751434643129,8
133,20,14,51,6,9.477293220680314,8
134,87,13,2,5,9.430732046556473,8
135,63,18,2,7,9.424323722958958,11
136,2,25,107,8,9.34845410579801,17
137,63,25,20,10,9.320091766955512,15
138,90,13,80,4,9.306752684001106,9
139,108,14,63,5,9.298531248541144,9
140,97,13,5,4,9.29611525828206,9
141,2,11,65,3,9.274625860779652,8
142,76,14,50,4,9.228465475536328,10
143,2,10,16,3,9.214178381730257,7
144,30,15,8,5,9.185211827951935,10
145,97,15,107,6,9.103059896742112,9
146,88,12,70,4,9.07996284568391,8
147,63,38,28,13,9.045203898145056,25
148,50,21,5,9,8.97348826108785,12
149,102,10,5,4,8.925191423638346,6
150,5,10,95,3,8.888673428502385,7
151,11,18,20,5,8.872799316531829,13
152,86,27,51,11,8.740860643352912,16
153,93,18,8,7,8.720732820789841,11
154,106,17,104,6,8.650515897387708,11
155,102,10,87,3,8.61362310955975,7
156,8,40,87,14,8.572049681412182,26
157,90,10,114,4,8.560822077428913,6
158,16,17,5,6,8.545043507377798,11
159,86,17,114,7,8.541327271410411,10
160,50,25,96,9,8.534707794331519,16
161,50,17,88,7,8.503859481033004,10
162,74,33,96,12,8.474831991428163,21
163,57,10,107,4,8.46673756025304,6
164,86,26,70,11,8.431070575550432,15
165,109,14,8,6,8.406730376295354,8
166,69,13,86,5,8.329501489122975,8
167,97,15,37,6,8.227995174488177,9
168,86,12,108,5,8.204205290543774,7
169,80,14,65,5,8.117894882236026,9
170,63,20,88,8,8.087843670572429,12
171,76,16,107,6,8.078268794170354,10
172,88,26,107,9,8.073286316322777,17
173,16,14,48,6,8.053586068768567,8
174,63,17,76,5,8.029454753014045,12
175,28,19,102,8,8.029114224243866,11
176,73,20,74,7,8.01522036427702,13
177,28,18,91,7,8.01457036803685,11
178,20,21,74,7,7.999229580686775,14
179,102,19,96,7,7.9956311609664965,12
180,93,13,28,4,7.977780890104037,9
181,86,18,104,8,7.975989606379795,10
182,8,20,25,7,7.955817207245067,13
183,96,12,34,4,7.949755484984076,8
184,80,24,106,9,7.948937081453317,15
185,114,14,96,5,7.889762565328155,9
186,48,20,79,8,7.777732866617034,12
187,106,18,70,8,7.764435141080124,10
188,46,23,28,7,7.7505833090146155,16
