,againstHero,games,hero,losses,shift,wins
0,27,10,5,2,28.821539286963834,8
1,30,11,54,1,25.713620235434703,10
2,48,10,35,1,25.155197930838906,9
3,88,10,29,2,24.513941735296306,8
4,76,17,35,4,23.051046073218803,13
5,34,10,51,1,22.213174768846972,9
6,38,11,97,1,22.176359713839886,10
7,13,13,37,3,22.171056924994062,10
8,69,12,106,2,21.928800147409817,10
9,86,10,52,2,21.548311109424784,8
10,14,10,55,1,21.004863874890997,9
11,11,10,57,2,20.90420896163111,8
12,114,10,13,3,20.55215603596607,7
13,7,10,5,2,20.2851001401906,8
14,30,13,107,2,20.16519546843592,11
15,107,10,66,2,20.152222817707916,8
16,95,11,32,2,19.781742447451247,9
17,106,14,23,4,19.488291082377255,10
18,28,14,112,3,19.249826897720943,11
19,2,11,51,3,19.134727334298884,8
20,95,12,51,2,19.117165202531215,10
21,11,10,83,2,19.051182487942544,8
22,2,10,11,2,18.923084797888755,8
23,100,11,51,4,18.690232475901013,7
24,48,11,5,2,18.52965114115584,9
25,89,10,107,2,18.37073885718064,8
26,114,21,109,4,18.30576563543077,17
27,88,18,109,3,18.21704206195906,15
28,63,17,91,4,18.120595699414864,13
29,93,11,46,2,18.083848548834712,9
30,90,24,28,5,17.95699261872738,19
31,25,10,77,3,17.776566223823956,7
32,71,10,86,3,17.576621091983238,7
33,41,14,86,2,17.553755108318747,12
34,114,20,106,5,17.506395695430747,15
35,34,11,87,3,17.338115350277818,8
36,35,10,106,3,17.319051156851785,7
37,104,14,77,4,17.17296335909936,10
38,75,16,5,5,17.01819924973876,11
39,30,10,91,2,16.876950379675307,8
40,109,11,34,3,16.80862043469254,8
41,69,13,28,4,16.594451440712113,9
42,86,12,1,3,16.443278072212845,9
43,95,22,37,5,16.39278796181419,17
44,25,11,32,4,16.294531940202944,7
45,11,18,25,4,16.26604627899495,14
46,88,12,51,3,16.210351272776247,9
47,30,16,5,3,16.187869405434135,13
48,67,14,106,4,15.86890640221611,10
49,86,13,39,4,15.822357986805493,9
50,48,11,9,3,15.643745764186933,8
51,50,13,70,4,15.605001690885748,9
52,73,11,87,2,15.55795672641622,9
53,95,13,17,3,15.53575218684384,10
54,37,18,83,5,15.524017277104342,13
55,104,18,2,6,15.503443707499333,12
56,16,10,76,3,15.471221058971938,7
57,100,17,54,5,15.429636791757034,12
58,102,15,55,4,15.354582215254082,11
59,67,11,97,2,15.281658756670776,9
60,114,16,83,4,15.254612667104073,12
61,73,14,90,4,15.181297397438652,10
62,93,12,50,3,15.14812549512795,9
63,91,12,96,3,15.083901067533665,9
64,102,26,5,8,14.958935227728436,18
65,80,12,50,2,14.926124931290452,10
66,30,10,106,3,14.816367277347533,7
67,95,18,88,5,14.742959536548584,13
68,32,13,106,3,14.741977351969275,10
69,95,11,109,3,14.72386185620159,8
70,80,11,35,3,14.578551377058158,8
71,73,12,37,4,14.533349572792922,8
72,14,11,63,4,14.53302527333945,7
73,107,14,35,3,14.477847243885739,11
74,73,10,2,3,14.457830254043136,7
75,93,15,96,4,14.44662350298289,11
76,74,10,48,4,14.33557333912177,6
77,100,11,25,4,14.287481456071465,7
78,57,21,5,6,14.25122876849252,15
79,90,10,48,3,14.062301149493257,7
80,16,19,46,5,14.057452303595783,14
81,5,23,98,7,13.964139007723862,16
82,65,17,5,5,13.874756612988373,12
83,30,11,37,3,13.828127993674952,8
84,98,13,87,4,13.68471441047027,9
85,90,14,63,4,13.633390332824543,10
86,107,14,32,4,13.50418570034343,10
87,50,23,55,8,13.437291374468051,15
88,34,10,8,3,13.309346330253714,7
89,90,11,97,4,13.178561240127799,7
90,83,12,84,4,13.145698657823372,8
91,48,19,54,6,13.122325082638987,13
92,80,10,14,4,13.097202558791373,6
93,63,43,54,13,12.93680242607292,30
94,78,10,96,3,12.899686199305037,7
95,107,14,83,4,12.88621978018791,10
96,97,36,37,11,12.775402231067092,25
97,28,10,52,3,12.725624774771763,7
98,8,15,65,5,12.683976896904198,10
99,37,38,54,12,12.656394154228003,26
100,34,11,37,3,12.618512998951218,8
101,34,14,28,4,12.554972992619708,10
102,104,16,100,4,12.48203258092765,12
103,38,12,106,5,12.468362041882083,7
104,110,12,97,3,12.444094192946165,9
105,11,38,96,12,12.43376452627604,26
106,11,20,84,6,12.40504349474367,14
107,102,16,16,6,12.317027820835207,10
108,2,15,54,4,12.306524573726035,11
109,16,37,106,11,12.22570723011403,26
110,30,11,70,5,12.107988214057135,6
111,106,17,91,4,12.089760313406176,13
112,37,34,46,10,11.965468219081163,24
113,37,10,99,2,11.947901204360978,8
114,93,13,11,3,11.901577910299338,10
115,83,14,87,5,11.777637809564705,9
116,104,16,102,6,11.771791106351811,10
117,8,13,98,4,11.744031110171465,9
118,80,15,107,3,11.678062977381895,12
119,104,26,50,8,11.674772052577705,18
120,97,13,84,3,11.652945928469618,10
121,46,10,102,3,11.577574465319502,7
122,34,10,20,3,11.498268691099124,7
123,73,11,98,3,11.444385377093916,8
124,16,12,23,4,11.393666798517293,8
