,againstHero,games,hero,losses,shift,wins
0,30,11,54,1,25.713620235434703,10
1,48,10,35,1,25.155197930838906,9
2,76,13,35,3,24.45415726080802,10
3,34,10,51,1,22.213174768846972,9
4,100,11,54,2,22.09721066508401,9
5,93,13,96,2,21.644278578741655,11
6,50,18,55,4,21.384042844031153,14
7,30,11,107,2,20.234821388500237,9
8,107,10,66,2,20.152222817707916,8
9,20,11,25,2,19.98791829237953,9
10,2,13,54,2,19.759970484752476,11
11,16,20,74,4,19.56852422183075,16
12,50,10,70,3,18.66920839814296,7
13,34,10,28,2,18.588221576052618,8
14,63,17,91,4,18.120595699414864,13
15,28,13,112,3,17.971811670799113,10
16,90,23,28,5,17.842079516061677,18
17,107,13,35,2,17.620728555906965,11
18,37,21,54,6,17.51161506356196,15
19,34,11,87,3,17.338115350277818,8
20,73,10,54,2,17.106743436572106,8
21,41,12,86,2,16.916591977189356,10
22,37,11,25,3,16.89036657497362,8
23,90,12,63,3,16.840668609829066,9
24,91,11,20,3,16.614550431285505,8
25,11,13,70,3,16.32604658673946,10
26,2,14,70,4,16.24750712210625,10
27,106,10,23,3,16.05394351537058,7
28,88,12,109,2,15.756053179646178,10
29,48,11,9,3,15.643745764186933,8
30,11,11,98,3,15.62874661472016,8
31,16,10,46,3,15.615390213809864,7
32,93,10,11,2,15.321419061771829,8
33,8,10,114,2,15.243078785582242,8
34,73,14,90,4,15.181297397438652,10
35,91,12,96,3,15.083901067533665,9
36,80,12,50,2,14.926124931290452,10
37,46,16,96,6,14.744941109171663,10
38,8,11,65,3,14.67711948639893,8
39,80,11,35,3,14.578551377058158,8
40,63,33,84,10,14.557123158417967,23
41,14,11,63,4,14.53302527333945,7
42,63,37,54,10,14.449697658349928,27
43,102,16,86,3,14.181530136842714,13
44,71,13,8,4,13.992705985768803,9
45,46,12,84,3,13.974033982222737,9
46,16,33,87,10,13.893762489100295,23
47,5,18,84,5,13.492491984016144,13
48,55,25,11,6,13.485189958967284,19
49,97,10,25,3,13.475272948874997,7
50,8,10,98,2,13.401113555216398,8
51,69,11,28,4,13.38734226962898,7
52,87,13,70,4,13.386242684838303,9
53,84,10,76,3,13.371791794476119,7
54,73,10,37,4,13.344685118626419,6
55,88,20,46,5,13.279135177011696,15
56,16,10,91,3,13.247386679926667,7
57,114,10,109,2,13.1871519949772,8
58,48,19,54,6,13.122325082638987,13
59,80,10,14,4,13.097202558791373,6
60,97,13,8,4,13.031573471749283,9
61,74,22,28,6,12.995845160436726,16
62,16,23,107,6,12.980459438572407,17
63,88,11,70,3,12.976735701761594,8
