,againstHero,games,hero,losses,shift,wins
0,44,11,37,0,29.883498899257123,11
1,112,11,102,1,29.817132660557686,10
2,90,13,23,1,28.3624814299098,12
3,75,17,77,2,26.826580833678786,15
4,27,12,69,2,25.168934811422204,10
5,26,12,57,2,24.80508950345583,10
6,75,16,3,2,24.194103806582213,14
7,73,12,97,3,24.10757303293757,9
8,34,11,97,2,24.058676404388496,9
9,112,11,57,2,24.035129593266095,9
10,12,11,109,1,23.647352995961203,10
11,15,10,31,2,23.609989871480266,8
12,4,11,8,1,23.177905083651492,10
13,80,14,112,3,22.742433885358178,11
14,29,12,57,2,22.398372618819636,10
15,91,12,97,2,22.175648770183788,10
16,62,12,31,3,21.79094106777599,9
17,41,15,4,5,21.480590173913868,10
18,25,13,4,2,21.42004260246313,11
19,90,20,51,3,21.39328709298296,17
20,2,16,51,4,21.322170492802822,12
21,104,16,91,1,21.319718278752113,15
22,112,13,10,3,21.23417972341476,10
23,110,10,43,2,21.055981543018305,8
24,19,17,107,2,20.876892056619624,15
25,55,11,38,2,20.87506721402826,9
26,90,11,68,2,20.787956198015944,9
27,30,10,93,2,20.554928098530844,8
28,48,11,35,2,20.438098241934792,9
29,64,10,5,2,20.375787318305825,8
30,51,15,10,3,20.332726180509006,12
31,7,11,84,2,20.072751797902637,9
32,85,11,94,2,19.99391792955888,9
33,103,15,68,3,19.83390437894452,12
34,95,12,32,2,19.760326388824463,10
35,94,12,57,3,19.62329924153807,9
36,101,10,51,2,19.538804927619935,8
37,27,25,9,6,19.431548104449664,19
38,103,13,17,2,19.390050708184678,11
39,86,19,58,4,19.384187711945845,15
40,30,19,36,2,19.30529767168729,17
41,114,10,108,3,19.30451384791422,7
42,99,14,18,3,19.290873438644514,11
43,4,16,54,2,19.2440876038421,14
44,17,10,79,2,19.14895530451652,8
45,100,10,2,3,19.14350422886928,7
46,92,10,106,2,19.041690772468705,8
47,98,13,4,2,18.936498509144613,11
48,2,10,11,2,18.923084797888755,8
49,55,11,47,3,18.857554518412744,8
50,100,10,77,2,18.78580739314227,8
51,100,18,68,5,18.76509080532685,13
52,99,17,28,4,18.754584808369174,13
53,16,19,77,4,18.736127046783515,15
54,50,15,68,4,18.68712791744929,11
55,34,13,57,3,18.630835458538126,10
56,47,10,49,2,18.58287080699567,8
57,45,11,43,3,18.574891926068155,8
