,againstHero,games,hero,losses,shift,wins
0,19,10,107,1,28.256315341969916,9
1,64,11,65,2,27.727149312498728,9
2,91,10,43,0,27.34458455824453,10
3,46,11,30,2,24.436531907478123,9
4,55,11,89,2,24.169792122479972,9
5,103,15,86,2,23.967936503754764,13
6,65,10,97,3,23.53209680517744,7
7,106,10,50,1,23.514739146454772,9
8,6,10,12,3,23.4207865353791,7
9,57,13,41,2,23.15616213187528,11
10,26,10,10,2,22.77202326046866,8
11,84,10,94,1,22.762013140609877,9
12,90,13,76,4,22.485125782733952,9
13,17,11,44,2,22.072912946241175,9
14,111,25,70,6,21.76194128198864,19
15,20,12,85,2,21.291819179154874,10
16,74,14,110,3,20.875047711546735,11
17,37,10,104,2,20.681486856575926,8
18,28,10,71,1,20.618030954774138,9
19,18,11,37,2,20.49673353679967,9
20,110,12,109,2,20.16933250309851,10
21,51,12,98,3,20.0679948728163,9
22,87,31,109,7,20.054560725854504,24
23,41,13,10,2,19.737157878272868,11
24,62,15,50,3,19.692589576651248,12
25,62,13,71,1,19.577656350343144,12
26,110,12,29,2,19.248543702222978,10
27,87,22,46,6,18.52263951690414,16
28,88,15,75,3,18.461574020804573,12
29,79,13,7,3,18.404801500191937,10
30,58,13,87,2,18.24410492014657,11
31,107,12,73,3,18.009767759901283,9
32,64,11,9,3,17.707873254379976,8
33,28,10,52,2,17.702606664402413,8
34,63,16,70,4,17.68149233309164,12
35,41,10,110,1,17.607251464829996,9
36,57,19,28,4,17.559820084625652,15
37,88,19,49,4,17.532034552741443,15
38,39,10,55,3,17.520622017928282,7
39,37,10,89,2,17.418835616565147,8
40,26,11,49,4,17.344464565076983,7
41,26,13,54,5,16.93978716229654,8
42,43,14,38,5,16.91598228541753,9
43,38,12,15,3,16.880495720481193,9
44,70,18,86,5,16.806348175717314,13
45,73,16,109,4,16.722107664046142,12
46,49,10,96,3,16.4668046049511,7
47,63,11,10,3,16.316509167938314,8
48,62,13,103,4,16.29915650058687,9
49,5,12,9,3,16.296173952922768,9
50,59,11,103,3,16.266656443008642,8
51,63,18,28,4,16.265603161169604,14
52,55,14,75,3,16.265128193907934,11
53,87,14,85,3,16.25520793639719,11
54,17,14,37,5,16.224073122382876,9
55,30,25,65,6,16.220777761486314,19
56,90,12,91,4,16.098702445179015,8
57,93,11,76,3,15.758858341227866,8
58,46,15,79,5,15.695062063539163,10
59,17,15,38,4,15.678044683298898,11
60,29,12,73,3,15.669782329836798,9
61,16,10,59,4,15.561569445873218,6
62,39,11,54,3,15.528226686771601,8
63,28,11,66,4,15.514046365780628,7
64,70,13,88,3,15.44587119057327,10
65,74,11,112,3,15.445414304360199,8
66,63,16,76,3,15.315183161564981,13
67,90,11,18,3,15.206260273523743,8
68,84,14,40,5,15.139436492633184,9
69,57,15,37,4,15.067776643574769,11
70,55,13,85,4,14.980602580320598,9
71,26,24,38,7,14.873702675608982,17
72,90,19,88,6,14.848820731417785,13
73,93,11,17,3,14.792328082005683,8
74,74,24,48,8,14.775548366537821,16
75,93,25,38,8,14.706979782976543,17
76,49,11,62,4,14.691411076024671,7
77,90,11,93,4,14.682520064465667,7
78,37,15,63,5,14.641860005862267,10
79,88,14,13,6,14.6368480815469,8
80,62,19,20,5,14.584809923949425,14
81,48,11,73,3,14.582237633015303,8
82,16,16,106,5,14.561824656307568,11
83,111,31,62,9,14.463263378850396,22
84,93,16,48,4,14.392053755515036,12
85,26,12,88,4,14.385453144142543,8
86,104,10,50,3,14.369017199502489,7
87,46,11,91,3,14.304066831342244,8
88,60,10,8,3,14.262033464961128,7
89,50,12,109,4,14.261856398454313,8
90,50,11,11,3,14.195922492395967,8
91,57,14,76,4,14.156354151485953,10
92,30,14,85,4,14.008346410378739,10
93,57,20,9,5,13.952239963411898,15
94,30,27,54,8,13.923397923845725,19
95,70,12,109,3,13.902253335630233,9
96,55,22,2,7,13.871872112800908,15
97,38,16,73,6,13.771113964229547,10
98,111,16,109,5,13.722443192828694,11
99,37,10,13,3,13.710588735524032,7
100,26,13,69,4,13.66583811938565,9
101,106,13,88,3,13.642903578411211,10
102,84,17,13,6,13.614397809771186,11
103,63,10,109,2,13.599147291137154,8
104,37,12,5,3,13.593067112324485,9
105,63,17,9,6,13.554826580141608,11
106,20,15,48,4,13.50576806634232,11
107,107,27,62,9,13.491527071908125,18
108,13,15,73,5,13.471561712276639,10
109,106,21,87,5,13.462027569241892,16
110,63,24,86,5,13.352587838003823,19
111,10,24,23,9,13.345513564331808,15
112,30,12,62,4,13.325811773490166,8
113,18,13,2,4,13.31796160775977,9
114,89,12,73,4,13.292782754035754,8
115,58,10,89,3,13.242354787086834,7
116,55,14,106,4,13.092234128017456,10
117,55,17,109,5,13.091080409868951,12
118,30,24,9,7,13.086601208658116,17
119,107,15,70,5,13.053888487638648,10
120,51,17,48,4,12.926828220690847,13
121,6,14,66,4,12.900366001703459,10
122,86,14,17,4,12.845058614378047,10
123,2,21,76,7,12.801773404860658,14
124,69,10,41,4,12.786110356364535,6
125,63,23,79,7,12.732286962297023,16
126,26,35,107,9,12.719830578595298,26
127,73,11,90,3,12.699639901607053,8
128,55,18,11,5,12.65715558206878,13
129,46,21,9,8,12.65253338448702,13
130,3,12,8,3,12.625631089351694,9
131,73,15,23,5,12.578415919943863,10
