,againstHero,games,hero,losses,shift,wins
0,112,15,102,1,30.52771594801942,14
1,44,11,37,0,29.883498899257123,11
2,90,13,23,1,28.3624814299098,12
3,19,10,109,1,27.66236213744933,9
4,26,12,57,2,24.80508950345583,10
5,104,11,42,1,24.55480599508645,10
6,100,10,33,1,24.40727081526952,9
7,75,16,3,2,24.194103806582213,14
8,34,11,97,2,24.058676404388496,9
9,112,12,57,2,24.05133711856007,10
10,29,13,57,2,23.606557237030422,11
11,75,19,77,3,23.528365703077363,16
12,4,11,8,1,23.177905083651492,10
13,72,12,29,2,22.845970500293163,10
14,91,12,97,2,22.175648770183788,10
15,78,13,48,2,22.13337912583355,11
16,55,13,19,3,22.02845225298763,10
17,62,12,31,3,21.79094106777599,9
18,49,10,58,2,21.7746386625006,8
19,41,15,4,5,21.480590173913868,10
20,25,13,4,2,21.42004260246313,11
21,104,16,91,1,21.319718278752113,15
22,112,13,10,3,21.23417972341476,10
23,101,11,51,2,21.22662017561448,9
24,110,10,43,2,21.055981543018305,8
25,109,10,64,3,20.986952145840224,7
26,55,11,38,2,20.87506721402826,9
27,15,13,77,2,20.807040975737614,11
28,90,11,68,2,20.787956198015944,9
29,17,11,79,2,20.721013165555437,9
30,57,10,72,0,20.68783938357469,10
31,81,23,94,6,20.51779847980575,17
32,48,11,35,2,20.438098241934792,9
33,51,15,10,3,20.332726180509006,12
34,75,10,103,1,20.241991505098973,9
35,38,13,3,3,20.24044671860815,10
36,72,11,69,2,20.210260183380633,9
37,7,12,84,2,20.160900959942534,10
38,12,12,109,2,20.061016928371878,10
39,73,13,97,4,19.966763707753135,9
40,65,15,33,3,19.770112976636934,12
41,95,12,32,2,19.760326388824463,10
42,15,11,31,3,19.73878794252568,8
43,64,11,5,2,19.698196874853632,9
44,80,15,112,4,19.693979047929243,11
45,114,12,108,3,19.622938702057745,9
46,90,22,51,4,19.526276440378883,18
47,30,19,36,2,19.30529767168729,17
48,99,14,18,3,19.290873438644514,11
49,4,16,54,2,19.2440876038421,14
50,45,12,43,3,19.04326521517843,9
51,92,10,106,2,19.041690772468705,8
52,30,10,6,2,19.02037640213381,8
53,89,11,106,4,18.95338953455919,7
54,98,13,4,2,18.936498509144613,11
55,13,10,66,2,18.901510637247334,8
56,99,17,28,4,18.754584808369174,13
57,62,14,94,3,18.66220286295835,11
58,45,10,12,2,18.653807119995122,8
