,radiant_1_2,radiant_1_3,radiant_1_4,radiant_1_5,radiant_2_3,radiant_2_4,radiant_2_5,radiant_3_4,radiant_3_5,radiant_4_5,dire_1_2,dire_1_3,dire_1_4,dire_1_5,dire_2_3,dire_2_4,dire_2_5,dire_3_4,dire_3_5,dire_4_5,match_id
22,0.6816397647282201,0.0,0.0,6.7679231604570536,0.0,0.0,3.640580417425369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.245966685613969,3929018213
23,0.0,0.0,0.0,0.0,4.065262067739407,0.0,0.0,0.0,14.515527874255842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3930016447
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.815115834795623,5.752697041874837,9.72847736514167,-12.512388546984086,0.0,0.0,7.423589370213076,0.0,12.315185730141888,-3.945291582613334,0.0,0.0,12.610107843384995,3930017604
25,8.021542648566777,10.118469669334063,-4.12713438367559,1.896798822105727,0.0,1.6721175833090587,0.0,8.398800651209395,0.0,0.0,12.783956269840148,0.0,0.0,0.0,6.996890147583199,0.0,17.988000094810893,9.606214755053912,0.0,0.0,3930018175
26,0.0,0.0,14.74217233378618,0.0,0.0,0.0,0.0,0.0,0.0,21.898198268401774,0.0,-8.523679093193788,0.0,0.0,0.0,0.0,0.0,-3.6819553914750767,0.0,0.0,3930055489
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97203530266618,10.118469669334063,0.0,0.0,-0.6573605251497716,0.0,0.0,0.0,0.0,0.0,3930082757
28,0.0,11.228786169006163,1.5935024167123808,-5.573990069345659,0.0,0.0,0.0,0.0,-2.0659908078693316,10.095751549232695,0.0,0.0,-0.7147349313425713,0.0,0.0,0.0,0.0,-1.0062280052272135,0.0,0.0,3930084254
29,0.0,0.0,0.0,0.0,0.0,6.996890147583199,0.0,-3.784211241685669,0.0,12.783956269840148,0.0,-9.00769411286438,0.0,16.751190445325022,0.0,0.0,-8.05405511285635,-4.903088652838292,-0.5587183529474556,0.0,3930123077
30,1.290530358779863,0.0,0.0,-4.236850605147064,6.57375444213823,5.313346532074916,1.417525086502323,16.876508476720172,0.0,9.72847736514167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9116826624097448,0.0,0.0,3930125995
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.118469669334063,0.0,1.896798822105727,0.0,0.0,0.0,0.0,0.0,0.0,3930149324
32,-1.0844323410475245,0.0,11.04714898353573,2.5437925991349544,0.0,7.758927154615007,5.313346532074916,0.0,0.0,0.0,0.0,1.5935024167123808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3930153082
33,0.0,5.6531904692295925,-4.877376961097245,0.0,0.0,0.0,0.0,1.2344703155340633,5.492940871271474,12.559523628798695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3930216789
34,0.0,16.631413475549046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.109502865209157,0.0,0.0,0.0,0.0,3930266193
35,0.0,0.0,-0.7290066681758707,0.0,0.0,0.0,0.0,4.718634822727106,0.0,12.559523628798695,0.0,0.0,0.0,0.0,0.0,3.977571322501266,0.0,0.0,0.0,-2.6282797986739252,3930343388
36,-11.148474698646158,0.0,0.0,0.0,12.322425795792538,12.300953809638099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3930369369
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.610107843384995,0.0,8.398800651209395,10.118469669334063,0.0,-4.12713438367559,0.0,1.896798822105727,3930496811
38,0.0,0.0,0.0,0.0,0.0,0.0,4.441895071327217,-10.25138415042548,-19.00668132687892,1.7469907880418125,0.3361253131968801,-2.6566832710866786,0.0,0.0,6.458074403000005,0.18143013782279147,0.0,1.7099912543528362,0.0,26.033318859559248,3930501529
39,0.0,0.0,0.0,-2.447073067677791,0.0,0.0,0.0,-2.1616237661181237,-3.414059385281073,8.404842685932852,-3.837235795460348,-8.815115834795623,12.559523628798695,0.0,0.0,-0.5587183529474556,0.0,7.708821171093882,0.0,0.0,3930614997
40,0.0,0.0,0.0,0.0,3.1857310099346092,0.0,0.0,0.0,-15.282455783686022,0.0,0.0,17.639496046647146,3.304451284600606,0.0,0.0,0.0,0.0,-4.2372970954138784,0.0,0.0,3930642875
41,0.0,11.228786169006163,-5.058891621438352,12.559523628798695,0.0,0.0,-4.903088652838292,0.0,-13.637397063637264,0.0,0.0,6.458074403000005,0.0,6.996890147583199,0.0,0.0,0.0,0.0,0.0,0.0,3930746428
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2848717044539635,0.0,3930752760
43,5.399983525437262,0.0,0.0,0.0,0.0,4.109502865209157,0.0,0.0,0.0,0.0,6.57375444213823,-3.2253533753915025,-1.4590835243189266,0.3941480283962884,0.0,0.0,-8.4229225274119,0.0,0.0,0.0,3930871882
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.752697041874837,0.0,0.0,0.0,0.0,-3.945291582613334,0.0,1.3982708911113058,0.0,12.559523628798695,0.0,3930896312
45,-9.00769411286438,-4.877376961097245,0.0,0.0,0.0,0.0,21.898198268401774,0.0,12.693362593905862,0.0,-11.522642088819454,0.0,6.678753231493077,7.97203530266618,0.0,-14.673234704238206,6.8304191127302545,11.484100722850835,0.0,-1.0844323410475245,3930995463
46,0.0,0.0,-16.23022073566268,1.6515635778637525,0.0,0.0,0.0,-8.996058731057461,0.0,1.712909972016577,6.27344898353269,0.0,4.77044196504247,7.8888985220712335,0.0,15.92370614374652,1.2344703155340633,0.0,0.0,6.750317390895515,3931151617
47,0.0,0.0,0.0,-5.567356329983966,0.0,-6.020299609741313,-0.6678921559488197,0.0,0.0,-0.1806440219904779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3932111656
48,0.0,0.0,-9.111437360238138,0.0,0.0,6.463794379533929,4.354039546159874,0.0,0.0,-6.020299609741313,0.0,19.307172734246624,8.930398224862595,0.0,0.0,5.517439025310695,0.0,5.428056018571529,0.0,0.0,3932161077
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03602607629174,0.0,0.0,0.0,0.0,0.0,0.0,20.851692168377188,-14.629935984572356,0.0,-6.808936213415856,0.0,3932214146
50,0.0,0.0,-0.21848978778473707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7143122386160081,14.198107823383102,0.9427230207104943,0.0,4.257039325127893,10.735019201431848,0.0,12.630413765375012,13.378167697499592,-9.92954421121621,3932294528
51,0.0,0.0,0.0,0.0,4.257039325127893,13.764218642382689,0.0,5.667801952905247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.628299698870237,0.0,0.0,0.0,3932378219
52,0.0,4.512417694498961,14.657570913354444,-0.6678921559488197,0.0,0.0,-7.172319785902941,15.102800626932481,4.610829476463677,4.116596334985439,0.0,0.0,0.0,-10.566410430614042,-4.517791971676803,0.0,1.2147970261339602,0.0,1.8788338157652216,0.0,3932468492
53,0.0,0.0,0.0,0.0,19.189541790873662,0.0,3.4004831146830914,0.0,13.103124014238384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.564696213890272,0.0,0.0,3932554750
54,-12.657290966237419,0.0,0.0,-6.890693994733695,0.0,0.0,0.0,0.0,7.803468442408996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992400437598639,0.0,0.0,3932641464
55,-14.02874954656731,0.0,0.0,0.0,0.0,-9.111437360238138,-16.561385218787425,0.0,0.0,0.0,-8.004292816608242,6.032247491810011,0.0,-2.1641587960539055,0.0,-1.2874896316455884,0.0,1.2292458344630222,-2.7991269177895615,0.0,3932802156
56,-5.651820806579174,0.0,-3.578738851154196,0.0,3.4004831146830914,0.0,0.0,-7.2744274329187535,0.0,0.0,0.0,1.8788338157652216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3932948526
57,10.302601404269039,0.0,1.2584752151267036,0.0,0.0,0.0,10.4866635733019,0.0,0.0,15.863605702133718,19.074734969420028,19.082126019504454,8.246059066129252,9.44900365757141,0.0,0.0,9.214593095126322,3.616456866218745,6.944171434009494,0.4782040566662149,3933892648
58,-11.320025899417148,0.0,4.707464782682659,0.6435326973288631,0.0,13.80823345586614,-0.04447243481887689,10.236781902143683,-1.0618004583633842,-3.3583768000068313,9.20779651310038,11.383091147637705,7.3692976569106525,0.0,-0.2410256528293015,-0.814693910089981,0.0,-2.7337218544838398,0.0,0.0,3933935682
59,8.992669020490048,-0.2512410344713634,0.0,3.187041687587559,0.48352226834157896,0.0,1.3800286148272147,0.0,4.707464782682659,0.0,8.842527250040666,0.0,11.013026388823317,6.944171434009494,0.0,-11.448437024935185,-0.37277133292516745,0.0,9.151208464918122,8.138691822474728,3933995420
60,0.0,0.0,0.0,0.0,0.0,1.5659523289818154,0.0,0.0,0.0,-0.814693910089981,0.0,14.503458861389653,0.0,0.0,0.0,0.0,0.0,9.715108536243939,0.0,0.0,3934056852
61,8.992669020490048,13.908653095642535,0.0,9.920472488968016,3.616456866218745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.294032315307435,0.0,0.0,0.0,0.0,-0.37277133292516745,0.0,0.0,3934135077
62,0.6925309119708746,14.65082411645882,4.896382229707681,8.915015218503193,13.622995729254628,9.44900365757141,20.649513154747034,0.6430384792710722,11.914323535263804,9.151208464918122,0.0,0.0,-0.2105489199599752,0.0,0.0,0.0,0.0,9.715108536243939,12.680095581562492,1.6013338108131134,3934197014
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4486385606476189,0.0,-3.6108273873896923,-4.576011141835959,-6.4456094249859355,4.707464782682659,-4.647351700233294,-4.099178722579633,-9.19481338730031,0.0,-2.923378477081297,0.0,0.0,3934299285
64,0.0,0.0,0.0,0.0,7.3692976569106525,0.0,-7.025924861126774,0.0,-4.9008662728397345,9.151208464918122,-11.320025899417148,0.0,0.0,-0.17322829292501774,0.0,0.0,0.0,0.0,21.879975747288366,0.0,3934416979
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.712207928272955,0.0,-4.576011141835959,8.297720384562696,4.707464782682659,0.6435326973288631,1.0745725925053087,-9.19481338730031,-15.387627922645118,8.047629516959107,-0.37277133292516745,-3.3583768000068313,3934531879
66,14.968262259746638,2.103399751784779,0.0,8.297720384562696,0.0,0.0,-2.9767036277378853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5921028094897673,1.159912194166509,0.0,0.5696205075678581,7.3692976569106525,0.0,3934691232
67,-16.682497555538845,-7.738319375586506,13.908653095642535,0.0,-17.70387984615256,0.0,0.0,-1.8159535749342923,0.0,14.503458861389653,0.0,0.0,0.0,0.0,0.0,3.487477335223067,0.0,0.0,0.0,0.0,3934811274
68,0.0,0.0,2.5831016927841475,0.6156274084944632,0.0,0.0,0.0,0.0,-10.744587830674519,0.0,0.0,-5.465722661018553,1.6598636441684782,0.0,0.0,15.397383640594597,0.0,3.080525949012372,0.0,0.0,3935657118
69,13.585189356683776,5.344670365375794,0.0,2.8810928447301243,13.052156316301353,0.0,7.9746707058437885,0.0,0.0,0.0,4.1225017051693005,5.719762741676326,2.1580289757050632,0.8768276451921762,-1.6145701738596032,10.634597787967254,0.6156274084944632,19.356520423595118,-1.298367259830165,0.0,3935718039
70,-1.8967379737363466,0.0,0.0,0.0,0.0,0.0,-9.38045085764256,0.0,0.0,0.0,6.249754290608545,0.0,0.0,0.0,-0.05781514334616276,2.090119132244693,0.0,0.0,0.0,0.0,3935790916
71,0.0,0.0,4.6719382915676455,1.7313391862990846,0.0,0.0,0.0,-4.499789936761456,3.9257331548684147,5.719762741676326,-17.043080770093752,7.498080444864954,0.0,0.24382574989575956,-9.593511551708133,0.0,0.0,0.0,-8.11683963838781,0.0,3935855156
72,0.0,0.0,9.109497759242274,10.353472533522487,0.0,-0.4335494845764782,13.839127747902078,0.0,0.0,0.0,0.0,0.0,11.07653598948628,3.018069078569172,16.27003044814605,11.096744917631634,0.0,7.364493434041358,0.0,17.248025036312328,3935917464
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.337373762000077,17.96718099832847,0.0,-0.9635207246048267,0.0,0.0,0.0,0.0,1.7313391862990846,0.0,0.0,0.0,0.0,3936038407
74,0.0,0.0,17.96718099832847,0.0,0.0,0.0,-9.999033611537032,15.86421842009318,2.436314936648932,-1.0578351358460907,0.0,3.9798187860903824,10.608271675314422,12.724342480411227,0.0,0.0,0.0,-3.149929924305,0.0,1.6598636441684782,3936208040
75,0.0,0.0,0.0,-5.557352056195297,0.0,0.0,0.0,0.0,0.0,-2.3069211913333114,-4.499789936761456,11.398769386393614,0.0,6.613615760074222,12.656083795338823,-7.444138559269724,0.0,4.348742784878567,10.353472533522487,0.0,3936321758
76,0.0,-1.298367259830165,9.392056031756812,-6.260489500925588,0.0,0.0,0.0,0.0,-0.9286826146824977,13.379757316688705,-16.73094953459927,-0.1429254738826036,0.0,12.047896084296095,-1.2266471374104284,-16.014013342426768,15.397383640594597,0.0,0.0,0.0,3936473615
77,0.0,0.0,0.0,0.0,-1.56147144074078,0.0,0.48135620757223485,0.0,-0.9286826146824977,0.0,0.0,-8.462729341434347,17.248025036312328,2.511477123517548,0.0,0.0,0.0,10.392479772516385,0.0,6.097142701471807,3936679099
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.840364713113473,0.0,2.1771028670729122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3937435514
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2527662022882837,0.0,3.093555941776861,0.0,0.0,-0.9008024481838195,0.0,0.0,0.0,6.236935431875998,3937484599
80,-0.15731362685662625,0.0,-2.64615199728963,-3.314520885135221,0.0,-12.50915364453092,-2.8664958759179546,0.0,0.0,0.0,10.715890051580335,4.496643092382203,19.30234362670716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3937537639
81,-1.1343412553897838,0.0,0.0,0.0,0.0,-12.50915364453092,4.188616809280508,-2.3337267299084283,-13.870151590535619,6.113957337045305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3937609487
82,0.0,0.0,0.0,0.0,-7.7202476600987815,0.0,0.0,4.57646795901484,0.56462471477215,1.1885504592686582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.251187467374262,10.725156663554962,2.3183269535365056,3937695236
83,-1.9200933988639155,5.548007298628242,-1.027385271698982,-5.83983046448198,0.0,0.1422743705954024,0.0,10.715890051580335,0.0,3.7604171188919606,0.0,0.0,0.0,0.0,0.0,0.0,16.20847033775334,0.0,0.0,0.0,3937770762
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546431403610925,0.0,0.0,0.0,8.347562512082495,0.0,0.0,0.0,0.0,20.94035727820738,0.0,0.0,3937843537
85,0.0,2.2527662022882837,1.0779011183115397,12.370896065916327,0.0,0.0,0.0,8.877938859265182,0.0,0.0,0.0,0.0,0.0,13.303164930252105,13.361644286282173,0.0,0.0,0.0,20.126076229354858,0.0,3937936341
86,15.797834539609058,13.606629313412595,0.0,4.107674886406668,-6.854336909657851,0.0,-13.906118513466376,1.2577328059740545,-0.1637876708812666,3.0649647397216793,-2.422717192415714,0.0,0.0,0.0,0.0,0.0,8.12052485278648,0.0,0.0,0.0,3941137339
87,0.0,0.0,0.0,0.0,0.2566643452338414,8.478991074060037,0.0,0.0,0.0,0.0,0.0,0.0,2.9890814304505744,0.0,0.0,0.0,0.0,0.0,-16.343556382043545,8.034357059008512,3941208711
88,0.0,0.0,0.0,0.0,11.488001284395802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.923352817237415,0.0,21.698325584488554,9.39266113737046,19.733051634818953,0.0,3941338408
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941422211
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6805582618977941,0.0,3941608894
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3085687719617372,0.0,0.0,0.0,0.0,-0.36092530369316184,0.0,0.0,3941740660
92,-12.352452384479369,-14.323284980970875,4.383496301734036,0.0,7.466796166613128,0.0,0.0,-4.257695979711085,0.0,8.691750378922158,0.0,0.0,4.387823676761801,0.0,0.0,13.94547145063337,0.0,0.0,0.0,0.0,3941931884
93,0.0,2.4408448735946506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942119450
94,0.0,0.0,0.0,0.0,0.0,7.942540755732593,2.585229952080473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942260942
95,6.676510756345202,-6.608094864597377,7.460009291722372,-14.210623899796865,0.0,20.103000977369483,-6.263075358292479,1.3007927150287013,0.0,7.397336142645761,0.0,0.0,0.0,0.0,0.0,0.09073641119074541,0.0,0.0,-8.70941206827837,0.0,3943204781
96,0.0,0.0,0.0,0.0,0.0,-17.59970147268125,-15.268571352357291,15.061363792337996,13.500033114760162,0.0,0.0,-7.8809424154962,-6.6675553306622035,0.0,0.0,7.756308939278548,0.0,6.254015792281416,8.049382642099012,4.380420909426104,3943262880
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.70941206827837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943365614
98,0.0,0.0,4.761322912968511,5.155520891290707,0.0,0.0,0.0,0.0,0.0,3.7486288285133385,0.0,0.0,6.903945133936756,0.0,0.0,0.0,0.0,0.0,0.0,18.232760318589257,3943547236
99,0.0,0.0,0.0,0.0,0.0,8.763575759207141,0.0,0.0,0.0,0.5552669255591747,-2.739637163447502,0.0,4.761322912968511,0.0,0.0,-7.3438023119672895,0.0,14.251758945192496,0.0,0.0,3943673479
100,-10.248237980843282,0.0,0.0,-3.5019597650532304,0.0,0.0,0.0,0.0,0.0,0.0,-2.0611475271008786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943790375
101,0.0,-2.4969464535594645,0.0,0.0,-0.16280904978089433,0.0,0.0,3.6125104594178223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943893584
102,-2.0611475271008786,0.0,0.0,0.0,6.555578106646454,10.63311513927087,0.0,0.0,0.0,18.232760318589257,4.22775967646885,0.0,-5.64831019371871,0.0,0.0,0.0,0.0,0.0,8.049382642099012,0.0,3943981461
103,-2.084044405277007,5.823322731140312,0.0,0.16613232661986232,-6.3535777573833485,0.0,-3.049168265021693,4.845395075725989,-3.7073081597346875,0.0,-1.2750665138228996,11.511377479206242,0.0,7.838153236583561,0.0,0.0,0.0,-0.8536996953956293,0.0,0.0,3960583608
104,-10.725116150945949,0.0,0.0,0.0,0.0,-18.089385081710017,-0.549883953094342,0.0,0.0,0.0,5.1268980810935,0.0,4.845395075725989,0.0,12.193093441260963,4.652399704947527,0.0,-1.6640956763593338,0.0,0.0,3960600123
105,-6.3535777573833485,-4.514612300086843,0.0,5.319079586329361,0.20252820181955766,-0.16794313554776716,6.793358774090977,-4.644917170399858,7.12996322538459,12.542855080574661,7.585729597944444,3.7656804563029675,-14.326458209170848,0.0,2.228742840213604,-0.732389721708012,0.0,21.349590305948745,0.0,0.0,3960615221
106,-6.250455941547135,0.0,0.0,-3.9833151510343052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.419517310340769,0.0,0.0,0.0,0.0,0.0,0.0,3960680068
107,0.0,0.0,0.0,0.0,8.827746065826268,-0.8536996953956293,5.309562774490902,0.0,0.939518752560906,12.174236548465247,0.0,11.96853410264448,10.032782025493036,0.0,2.228742840213604,0.0,0.0,9.840414394834374,0.0,0.0,3960760412
108,0.0,12.710010307379319,0.0,7.006343475395674,0.0,0.0,0.0,0.0,-6.029505548562196,-21.7063205440378,9.995294331573687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960868114
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25610203166401,0.0,14.264573450260485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960936028
110,7.12996322538459,0.0,5.329472926884607,0.0,0.0,0.0,0.0,-1.6640956763593338,0.0,0.0,0.0,0.0,0.0,0.0,-0.9600620793793982,0.0,0.0,0.0,0.0,0.0,3960963962
111,0.0,0.0,-1.6939725208969072,0.0,0.0,19.24367227843259,0.0,0.0,0.0,0.0,0.0,-6.798666690069877,10.561053908030761,0.0,0.0,0.0,0.0,8.759184790883674,0.0,0.0,3960988841
112,0.0,0.0,16.575400664077996,0.0,0.0,-8.205760230412356,0.0,-2.461261857950269,0.0,0.0,6.793358774090977,5.319079586329361,-1.8050738784989473,12.587213445239074,-6.3535777573833485,0.0,9.69393968721619,0.0,0.0,0.0,3961000985
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.321845695905522,1.7598397445129292,1.0240479225556536,-6.911251434979712,4.745038960495353,9.70731251349464,12.783491083545279,7.12996322538459,6.651767456890977,5.569431786748292,3961040985
114,0.0,0.0,0.0,0.0,-2.8024728419848044,9.107850193953203,0.0,-0.22604846769904488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7073081597346875,0.0,0.0,3961061756
115,-5.624485427124455,0.0,11.676187727625209,5.309562774490902,0.0,0.0,0.0,0.0,-8.596793096193228,0.0,0.0,0.0,0.0,0.0,-10.955971288909629,0.0,-6.910139638505683,-9.79474465795298,2.3268856564916307,0.0,3961102532
