,radiant_1_2,radiant_1_3,radiant_1_4,radiant_1_5,radiant_2_3,radiant_2_4,radiant_2_5,radiant_3_4,radiant_3_5,radiant_4_5,dire_1_2,dire_1_3,dire_1_4,dire_1_5,dire_2_3,dire_2_4,dire_2_5,dire_3_4,dire_3_5,dire_4_5,match_id
0,5.7896512374091715,0.1052040247883281,13.2675215023626,8.388088804556949,-8.458415746575074,-3.6548736105139468,9.951108620748249,-2.1412871422007784,3.643108854994171,13.9289359383454,0.0,-4.4925518940030065,7.505015778636401,4.713475778926487,13.03208422512513,-4.054195626167067,8.593938821675092,3.7492694259546413,-0.8181270524289668,-3.4595788604352986,3760408738
1,7.733683965466595,10.878070157142778,-0.8985033137696112,8.319993125268317,6.971909137760211,0.2267787945872719,6.053237752336845,0.0,0.0,6.039553676265908,0.0,0.0,0.0,0.0,-23.750518310810108,-3.262004214119381,-1.620053461114054,-1.7180118521942913,0.0,8.801706702684072,3760517861
2,0.0,-1.1437897848191454,0.0,12.176542978439379,-10.536305699083178,11.22041371899509,1.6882582690417476,-4.614081028515834,-2.1812228923092976,-3.1492898891031254,0.0,0.0,0.0,0.0,-1.6981617368273783,1.2239214086810126,2.3103951764558692,-4.368659713329595,10.097356893224086,0.0,3760649937
3,0.0,0.0,0.0,0.0,0.0,1.7180823444708595,-2.057066511143572,0.0,0.0,0.9762307961292345,-15.309606661473696,-6.976897717827672,-7.514473505141533,-2.3352654455972766,0.8282024170474038,0.3874471224525152,3.1232634645324593,-1.3062294851336909,5.612297191440075,3.5882535834887954,3760977296
4,12.56600104947224,-12.374173461544625,0.22583454320422305,-2.4746203455625557,0.0,0.0,5.526673814968782,0.0,-5.288187695701185,-3.9942548654256336,1.7475476140744308,11.48045437030994,-7.397229912245039,8.561093981465314,7.698829188502522,10.029251590101142,10.553834103512981,-5.494042607713221,-1.8945576396557053,-0.25704518775744234,3761035234
5,0.0,0.0,0.0,0.0,0.10798259107981811,2.22360156925221,10.535420554936906,0.0,-3.3292868842671814,-1.3062294851336909,0.0,0.0,0.0,0.0,0.0,-5.222169220820703,8.00881152301628,0.0,0.0,-6.190946446625854,3761093569
6,-1.9330439787821532,5.517935621576405,-4.2749205115251625,0.0,0.0,0.0,0.0,7.056437876847223,0.0,0.0,-1.6981617368273783,13.783290913745262,-2.9855261366087076,-0.1700639165058185,0.7068072675155354,2.00319958920594,6.445543076354968,0.9762307961292345,11.197715741377529,2.210652377568993,3763027660
7,0.0,0.0,0.0,0.0,-2.158101362031482,-10.57941655802028,-16.95719581735261,-7.749624833669173,17.27245936638617,-1.2076357767147232,0.0,4.812168496461991,-9.00134517607619,-7.6279649236409774,0.0,0.0,0.0,0.9444828408420669,2.209492806608293,6.723344613184844,3763089954
8,4.350863804740277,0.0,-1.0618014958175628,7.7783496582410745,2.81289424530631,-3.1135066381510788,12.180561842462618,0.0,-10.704978921578583,-1.9018696379639746,-24.721034823454044,0.07295120509663389,0.0,7.612563871641778,0.0,0.0,9.38804231049382,0.0,8.956325060599095,0.0,3763492629
9,4.451974713012967,0.0,-11.06588754288307,18.092531351903688,0.0,0.0,-16.98540492178092,0.0,0.0,0.0,-1.68571798935592,0.42526992969040717,11.696109515572287,-11.106309930986365,-4.063639214678258,0.9762307961292345,3.0902131166040485,2.9152555737099037,0.0,7.759473528280572,3763575506
