"match_id","avg","count","winrate","winrate_wilson","sum","min","max","stddev"
3435643569,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3435660330,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3435777058,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3435804938,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3435926569,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3436068637,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3436191453,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3437520641,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3437595605,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3437826066,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3437940364,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3438236466,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3438350927,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3438568098,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3438672770,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3438707181,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3438780345,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3438835950,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3438871932,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3438919904,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3438993722,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3439364792,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3439481155,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3439580045,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3439720913,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3439824737,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3439938710,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3440094073,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3440188326,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3440410128,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3440474821,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3440618877,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3440667849,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3440790638,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3440858149,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3440933617,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3441180673,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3441242089,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3441487748,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3441595758,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3441897491,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3442008868,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
