"match_id","avg","count","winrate","winrate_wilson","sum","min","max","stddev"
2691452197,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2691465961,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2691543922,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2691583645,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2691749029,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2691754513,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2691941687,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2691969159,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2692217005,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2692236327,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2692361113,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2692479148,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2692612798,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2692615185,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2692761389,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2692794991,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2692910644,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2692918404,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2692974314,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2692974404,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2693489412,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2693494291,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2693600175,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2693617352,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2693722208,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2693724172,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2693871459,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2693998716,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2694127685,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2694228878,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2694292520,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2694422410,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2694579681,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2694580690,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2694746061,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2694765725,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2694859237,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2694900569,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2695000584,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2695010359,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2695866686,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2695878207,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2695958805,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2695984914,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2696098958,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2696245381,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2696343456,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2696357059,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2696464492,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2696487511,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2696704860,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2696722540,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2696864414,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2696902418,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2697030191,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2697223192,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2697268185,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2697379124,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2697388470,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2697484544,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2697491527,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2698663165,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2698794126,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2698876192,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2699014786,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2699279165,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2699436897,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2699546318,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2699691501,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2699840571,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2724923894,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2725109842,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2725281449,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2725401535,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2725532988,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2725650073,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2727005615,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2727139225,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2727428126,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2727610491,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2727828902,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2727976981,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2728148271,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2728228878,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2728317804,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2728393044,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2728439419,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2729539874,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2729678939,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2729801094,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2730074088,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2730230807,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2730432722,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2730533456,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2730623327,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2730685415,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2730739136,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2730792638,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2736907451,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2736921333,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2736997513,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737001961,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737061217,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737079320,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737135197,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737135509,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737217746,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737218263,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737325203,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737326148,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737329857,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737336515,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737401801,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737407729,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737422908,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737426491,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737492619,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737507041,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737515540,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737524381,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737565757,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737580331,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737621578,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737636507,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737734106,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737765606,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737871123,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2737968257,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738058122,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738098377,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738163861,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738242665,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738315436,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738348820,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738365296,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738454486,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738480868,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738496608,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738512449,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738542959,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738581695,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738595659,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738608159,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738673858,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
2738678785,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
