"match_id","avg","count","winrate","winrate_wilson","sum","min","max","stddev"
3537526907,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3537662528,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3537800215,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3538073823,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3538209536,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3538372616,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3538465716,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3539645043,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3539833160,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3539980173,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3540226851,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3540395141,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3540529925,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3540681433,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3540802315,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3541962187,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3542130436,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3542160201,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3542359881,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3542603444,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3542800810,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3542962816,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3543084625,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3544380687,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3544548127,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3544710395,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3544999229,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3545125310,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3545253155,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3545330410,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3545411013,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3547144432,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3547233268,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3547324514,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3547388149,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
