,radiant_H1_AvgElo,match_id,radiant_H2_AvgElo,radiant_H3_AvgElo,radiant_H4_AvgElo,radiant_H5_AvgElo,dire_H1_AvgElo,dire_H2_AvgElo,dire_H3_AvgElo,dire_H4_AvgElo,dire_H5_AvgElo
0,2.508538112396495,2897064589,1.7791663704380056,-0.2942135108547972,5.459493322372042,-1.4644784919858556,0.0,6.044053560921966,-3.60100326351009,-0.20861874197648347,15.454876914239543
1,2.990521692300899,2897074199,-2.29056161212493,0.0,8.33437268589364,-1.7701667049917273,0.0,0.0,-3.60100326351009,-2.877973406868139,2.296451950682361
2,-2.877973406868139,2897155244,-4.081190470162737,-0.20861874197648347,1.0456342452965746,-2.597715282253901,0.0,-2.63071316335416,0.0,8.33437268589364,2.508538112396495
3,-8.159602848401457,2897190211,-0.20861874197648347,-9.192896873222548,6.169201649156769,-10.426317440601975,-2.29056161212493,0.0,-1.4982145986896505,0.0,4.253554436255763
4,-3.6899847620586868,2897294037,8.33437268589364,2.3394042484785724,-1.4644784919858556,6.169201649156769,-4.081190470162737,-4.174146634052935,0.0,-2.43839000262682,3.0604477355623367
5,-1.4644784919858556,2897415426,3.221277589737341,0.0,-10.426317440601975,-3.6899847620586868,5.459493322372042,6.169201649156769,-2.597715282253901,0.2202670819658986,-4.174146634052935
6,-4.081190470162737,2897508853,-1.4644784919858556,-0.20861874197648347,0.0,-10.426317440601975,-3.60100326351009,0.0,0.0,-2.877973406868139,2.296451950682361
7,0.0,2897669822,2.98528743724818,-0.20861874197648347,0.0,-1.7701667049917273,-2.597715282253901,0.0,2.508538112396495,-10.426317440601975,0.0
8,0.0,2897839994,1.8408771900160172,5.327640939398132,2.296451950682361,-8.159602848401457,-0.20861874197648347,0.0,0.0,0.2202670819658986,5.036958224395356
9,2.508538112396495,2898057696,6.169201649156769,0.0,0.0,1.7791663704380056,0.0,-1.4644784919858556,6.044053560921966,-7.013278289524157,-3.8380059986623025
10,2.6074458570042456,2899199807,0.0,0.18336763919098703,-3.373026685954831,0.0,-0.1863364566299427,0.0,0.0,-3.772376808971426,2.5047089382926426
11,-2.2611946356762957,2899277641,-0.18448011103431164,-3.772376808971426,-3.373026685954831,0.0,4.320247224666851,-0.36113728643730963,2.6069166822548393,-10.027943494211325,3.876604622324622
12,7.766100664599467,2899438605,2.494873073028882,0.0,-2.1430657047320483,1.957965498439253,-1.292144071453395,3.212478679826108,2.6069166822548393,-2.8257404894626252,-0.1863364566299427
13,2.640152869560931,2899561092,-3.7971308718120813,4.942995227614919,2.6074458570042456,0.0,-0.8581700001500752,-3.772376808971426,-2.29314910400223,0.681652121453187,-3.349361405311843
14,-2.29314910400223,2899672816,3.212478679826108,0.0,0.0,10.94169329806474,3.1167772916506427,0.0,7.666938776720401,-0.8581700001500752,2.6069166822548393
15,0.0,2899868494,1.237163169408286,-3.772376808971426,-0.36113728643730963,-3.6531907848073897,2.6074458570042456,7.766100664599467,-2.1430657047320483,2.6069166822548393,4.320247224666851
16,-3.044229483936065,2900041187,4.3873544715189015,-0.1863364566299427,-2.29314910400223,3.212478679826108,0.0,0.18336763919098703,0.0,-3.373026685954831,-3.7971308718120813
17,0.0,2900244171,4.3873544715189015,-2.29314910400223,0.0,0.0,0.0,-3.373026685954831,2.6074458570042456,2.6069166822548393,-3.044229483936065
18,0.0,2900410744,-4.823737033141059,-2.2611946356762957,-4.351229034365537,0.0,7.766100664599467,-0.8581700001500752,4.3873544715189015,-0.1863364566299427,-2.8257404894626252
19,4.764118677592772,2901935479,-2.097071162140397,-7.518853777973014,2.3971224040299433,4.1028294726367625,-2.2736446936441794,0.0,13.04000550474114,-3.77539787804396,-0.9197518135720526
20,0.0,2902067614,0.0,-3.782394535905083,2.3971224040299433,-2.8554632702478764,13.04000550474114,-3.77539787804396,-2.097071162140397,0.7891820671339043,-5.098859920859164
