,radiant_H1_AvgElo,radiant_H2_AvgElo,radiant_H3_AvgElo,radiant_H4_AvgElo,radiant_H5_AvgElo,dire_H1_AvgElo,dire_H2_AvgElo,dire_H3_AvgElo,dire_H4_AvgElo,dire_H5_AvgElo,match_id
0,4.302882450046183,-2.5812166027695045,-3.658315568220262,1.1893639996483272,6.287089505547576,2.098759249915381,-0.042086332387925036,2.14203880849917,1.1737996886579374,0.3182072786664994,3760408738.0
1,-0.23545288616151586,2.098759249915381,-1.3108900121202334,1.4402335474483456,3.7568362343153296,0.0,-3.2069631321067176,2.4327701519736995,1.0049741022251528,-0.1420574473706489,3760517861.0
2,-0.8346214159060695,4.574768109909424,-2.569969471602753,-1.415945749904681,0.1716955008752222,0.0,1.3843015159031546,1.086313843285249,-9.558582415172001,-3.9391413083276645,3760649937.0
3,0.0,-1.9891627611854428,15.315012111874477,4.47017699068542,-0.08691244794366275,-0.5290251031709257,1.0532665066370477,1.086313843285249,-1.0232801597556305,1.926171197442538,3760977296.0
4,-0.08691244794366275,-0.7790182150536356,-3.517834699146116,1.086313843285249,0.1716955008752222,-0.5290251031709257,2.3201323675410954,0.04354337748923951,4.47017699068542,-0.20142916762418642,3761035234.0
5,-12.474026242269543,1.9496830436664399,2.425128953290984,1.086313843285249,-1.0232801597556305,15.315012111874477,6.452682969224827,-3.115175714541764,-2.569969471602753,1.926171197442538,3761093569.0
6,-2.592907632423294,2.7949478710373974,3.9357163605865653,2.203820271757136,6.760201371266968,1.5715534943991598,1.054914492392367,4.267358316096411,0.1607329994893307,-1.576460346333509,
7,0.0,3.9357163605865653,0.8855010029271329,-3.1867274454065453,-1.6125965401537834,-1.0694796276581122,13.300035794256036,1.2475097250915872,4.267358316096411,-2.592907632423294,
8,2.3559669511382673,-0.3955180457348619,-1.7621788752343304,-0.5729270196864208,0.1607329994893307,-1.0694796276581122,0.5164955949106003,2.1570639973113397,0.0,2.203820271757136,
9,-0.9213923108820795,1.4116514114305185,0.5164955949106003,-1.6125965401537834,1.054914492392367,0.19823489925852922,0.1607329994893307,-0.3689025270735962,4.267358316096411,2.7949478710373974,
10,6.760201371266968,0.47751066163574235,2.1570639973113397,0.6346032474058728,0.0,0.19823489925852922,1.8658327853439782,-0.4583682816988959,-0.2579966664659154,-1.7621788752343304,
11,-1.4706120339209412,-0.8392162195762294,1.2787356328290052,1.8658327853439782,-1.7621788752343304,-11.195894449292833,3.909211084701278,0.1607329994893307,2.3948058572683815,0.0,3763027660.0
12,-1.0694796276581122,3.455271392129754,-0.3955180457348619,0.1607329994893307,2.3948058572683815,-2.592907632423294,1.8182905370783384,-3.8878938246508556,0.19823489925852922,1.054914492392367,3763089954.0
13,1.2475097250915872,0.0,-6.673036520992779,0.1607329994893307,2.3948058572683815,-0.04320999831607274,-1.6125965401537834,0.19823489925852922,1.054914492392367,1.7088941897181105,3763492629.0
14,1.8430580561663823,2.1570639973113397,1.2475097250915872,0.19823489925852922,4.574768109909424,-1.0694796276581122,6.760201371266968,-0.5729270196864208,-1.576460346333509,1.054914492392367,3763575506.0
15,2.7949478710373974,1.2787356328290052,-0.9213923108820795,-1.6125965401537834,-2.592907632423294,1.5715534943991598,3.2583534334963544,-0.4247909123755473,-1.7621788752343304,0.1607329994893307,3763711443.0
16,-0.9577701572289825,-5.1406033161697255,2.379418734258326,-4.412388662658486,-0.061476060292423064,4.344194298246747,3.807952719959826,0.4613737658336594,1.6362140665826257,3.6754525103864144,3763798613.0
17,-0.717013242329443,-1.4733273022792932,13.560804752765137,-2.4901493081748414,1.6362140665826257,0.1914893567238033,-2.199367619737006,1.7863422509751308,-0.06885582639506845,-5.173939852921966,3763905209.0
18,6.55247391464529,0.5878686283440188,1.0636918390810466,-0.8221514584671406,1.6957777282731286,-0.7613527116020457,-0.2649558750184284,3.6754525103864144,4.582568857495199,2.364072156676692,3764049023.0
19,0.4613737658336594,-1.504347749462817,-0.06885582639506845,2.4470662002614194,4.582568857495199,-0.717013242329443,3.807952719959826,-1.1889474146281642,0.0,-2.6752211319165324,3764167820.0
20,3.6754525103864144,-1.1889474146281642,-0.3505132735772846,-1.504347749462817,1.1973168992658971,3.807952719959826,0.4613737658336594,-0.06885582639506845,2.364072156676692,-1.2746140233917058,3764298763.0
21,-0.9577701572289825,6.69970734825147,1.3265877381651616,-1.504347749462817,1.3419816694553597,-0.717013242329443,-0.3505132735772846,0.0,1.6862024728361278,2.0705303008127673,
22,-2.199367619737006,-4.412388662658486,1.3265877381651616,-0.9577701572289825,2.76030406144545,-0.06885582639506845,1.6362140665826257,0.5878686283440188,4.8707787944584,0.4613737658336594,
23,0.6726877916084217,-2.6552820215752635,-0.7659071366259941,1.5814919917267938,-3.0553231879895755,0.6773608736344704,1.4212813286337498,-0.17236280981302027,-10.556236282842928,1.8707258823295057,
24,-0.7659071366259941,-1.415447411916217,2.654392741047293,-2.6552820215752635,1.0177572132365478,-5.471525504375438,-3.72503939549226,0.0,-0.17236280981302027,1.5814919917267938,
