,radiant_H1_AvgElo,match_id,radiant_H2_AvgElo,radiant_H3_AvgElo,radiant_H4_AvgElo,radiant_H5_AvgElo,dire_H1_AvgElo,dire_H2_AvgElo,dire_H3_AvgElo,dire_H4_AvgElo,dire_H5_AvgElo
0,0.0,2897064589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2897074199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,2897190211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,2897294037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,2897415426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,2897508853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,2899199807,0.0,0.0,0.0,0.0,-15.964065627320801,0.0,0.0,0.0,0.0
7,0.0,2899277641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,2899438605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.964065627320801
9,0.0,2899561092,0.0,0.0,0.0,0.0,0.0,0.0,-12.314734888059045,0.0,0.0
10,-12.314734888059045,2899672816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,2899868494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,2900041187,0.0,-15.964065627320801,-12.314734888059045,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,2900244171,0.0,-12.314734888059045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,2900410744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.964065627320801,0.0
15,16.043156095684992,2901935479,0.0,0.0,9.095364976119697,0.0,6.670687731833491,0.0,0.0,0.0,-17.500518278325035
16,0.0,2902067614,0.0,0.0,9.095364976119697,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,2902215999,0.0,17.273284596872806,0.0,0.0,16.043156095684992,0.0,0.0,0.0,0.0
18,0.0,2911922683,-8.252355897106604,7.921411794039649,0.0,0.0,-0.31630609215083233,-8.647840626495642,0.0,0.8824359394903875,-10.485963678049586
19,19.223801165963845,2911933046,-8.252355897106604,5.695344843731651,0.0,0.0,-10.485963678049586,7.921411794039649,6.034153220291158,-8.647840626495642,0.0
20,-18.269450839917162,2911941849,0.0,8.80531140985486,0.0,5.534979266747646,6.034153220291158,0.0,0.0,0.0,-0.31630609215083233
