,radiant_H1_AvgElo,match_id,radiant_H2_AvgElo,radiant_H3_AvgElo,radiant_H4_AvgElo,radiant_H5_AvgElo,dire_H1_AvgElo,dire_H2_AvgElo,dire_H3_AvgElo,dire_H4_AvgElo,dire_H5_AvgElo
0,4.758669059492553,3875927432,1.7687281517614382,-2.7134992617770464,-0.5326746531858453,-3.3453436321766343,-4.57317584213857,0.0,0.6732355527309666,2.8081121441276116,0.29209470051151715
1,6.694150241093726,3875992958,3.299777371004431,-3.8978134889137097,1.8443185994590172,5.059500614579929,0.29209470051151715,-1.727300243673407,2.180394226520395,0.3788012589357438,-0.23198660235282512
2,2.804518881764354,3875993264,4.530634369799703,1.7687281517614382,-1.727300243673407,0.3788012589357438,3.6745450704402214,1.8443185994590172,7.92640692073731,7.26207520414377,1.465400869195174
3,1.465400869195174,3876072976,3.068321155591318,-0.019688086249642613,1.7687281517614382,-0.03961128319915035,-2.7134992617770464,-4.076304798442454,-1.8834073987594875,-5.264918070226781,-3.3453436321766343
4,1.465400869195174,3876073925,-9.654173501379685,4.758669059492553,1.12450446843363,0.29209470051151715,7.26207520414377,7.716443977327312,5.495692345241774,-1.7866931754153457,4.085852065368629
5,0.3788012589357438,3876175039,6.694150241093726,2.180394226520395,-2.9657833108426064,0.014581725061301102,7.26207520414377,0.9094765741003411,0.5444031107001047,1.7687281517614382,3.068321155591318
6,4.352321333897298,3876216637,3.6745450704402214,-1.7866931754153457,0.7433285985199372,1.8443185994590172,-0.03961128319915035,0.9094765741003411,1.6544743127821988,0.29209470051151715,-4.506694104838682
7,-4.159595758943675,3876303199,2.2763610281418702,2.180394226520395,-0.03961128319915035,4.530634369799703,-0.019688086249642613,0.29209470051151715,-2.5046175323250686,-1.7395916555361548,4.085852065368629
8,0.29209470051151715,3876357054,-3.8978134889137097,2.2763610281418702,1.7687281517614382,-4.905061407004941,0.05009406355323319,1.8443185994590172,3.068321155591318,7.26207520414377,0.0
9,1.465400869195174,3876379841,-4.506694104838682,3.299777371004431,1.6544743127821988,2.1695953502301846,2.2763610281418702,0.566199773560141,2.180394226520395,0.29209470051151715,0.3788012589357438
10,14.312963429995142,3876473522,7.716443977327312,6.340731346193041,-2.7134992617770464,2.8081121441276116,2.1695953502301846,2.9860690936520062,4.085852065368629,0.29209470051151715,1.7687281517614382
11,-0.5326746531858453,3876477098,-16.90002813582498,1.6544743127821988,7.716443977327312,-4.076304798442454,2.804518881764354,1.6808940626633397,2.180394226520395,-4.159595758943675,0.3788012589357438
12,-0.019688086249642613,3876625338,2.9860690936520062,-2.7134992617770464,5.059500614579929,-3.3453436321766343,-1.8898606086610292,-5.264918070226781,14.312963429995142,-0.5326746531858453,3.299777371004431
13,-4.159595758943675,3876700964,2.2763610281418702,6.340731346193041,-2.7134992617770464,7.26207520414377,0.29209470051151715,0.3788012589357438,1.5150373418109606,4.085852065368629,3.6745450704402214
14,1.465400869195174,3876799364,4.378740593324843,0.29209470051151715,0.7433285985199372,-1.2648296408194568,-2.3173092743028456,2.180394226520395,-1.8479451734671428,2.8081121441276116,-12.24305876684987
15,0.9539005397721985,3878216001,0.5520986167493175,7.035436831467242,-2.2206389762279355,2.3004929184911833,-9.056174723611027,8.677166228269767,1.8221291489154006,-0.11689053924300993,3.225732643937901
16,0.7297463126774527,3878219320,1.7185833761745282,-0.11689053924300993,7.035436831467242,0.9809270582126549,3.5770561795687237,-2.824614819585786,4.475763724398084,-0.356819964434527,7.069810368822944
17,0.7297463126774527,3878292868,-2.824614819585786,3.680022981226221,3.169313652480455,8.677166228269767,0.9539005397721985,0.9809270582126549,-0.356819964434527,-0.7428920676348553,2.3004929184911833
18,-4.395445450205197,3878299774,3.225732643937901,3.680022981226221,-0.39657270821988133,3.105543910028687,-2.0238154426923893,2.9297203946403134,1.8221291489154006,2.3004929184911833,-2.2206389762279355
19,4.399725380907907,3878400949,-1.0685640492746213,2.9297203946403134,-5.144805205862041,-2.2206389762279355,3.169313652480455,-4.395445450205197,-2.0238154426923893,2.4830156251030524,1.8221291489154006
20,0.7297463126774527,3878402373,1.7185833761745282,-2.742467572592866,3.169313652480455,8.677166228269767,-0.11689053924300993,0.9539005397721985,-0.356819964434527,0.9809270582126549,-2.6758723384347736
21,15.528189346227194,3878503547,2.40571075489566,7.035436831467242,-2.4448428024865567,-0.11689053924300993,-2.0371810104084602,5.096516812182523,-0.1748527664565679,-0.39657270821988133,-1.6389960395078038
22,5.096516812182523,3878505320,3.225732643937901,8.354484950138339,3.105543910028687,2.9297203946403134,2.4830156251030524,-0.11689053924300993,1.5750985364808425,-2.2206389762279355,3.0642538483426485
23,-2.2206389762279355,3878628302,15.528189346227194,3.169313652480455,1.7185833761745282,8.677166228269767,0.8479431827641672,2.4830156251030524,0.9539005397721985,-3.7212602339758414,3.225732643937901
24,8.354484950138339,3878630905,7.035436831467242,2.9297203946403134,0.0,-2.2206389762279355,1.0864654185328015,15.528189346227194,1.7185833761745282,2.3004929184911833,-0.21339911741242581
25,0.0,3878728704,-0.11689053924300993,2.3926288306581625,2.40571075489566,15.528189346227194,-2.1378702263664997,0.9539005397721985,1.7185833761745282,-2.2206389762279355,-4.395445450205197
26,-2.6758723384347736,3878823750,-2.418292799587854,-1.7376231619888751,0.0,0.9809270582126549,15.528189346227194,-1.5131406437805495,8.677166228269767,-2.4994482883386078,3.169313652480455
27,-0.9182275160193745,3880844514,-12.275172954016265,7.0869657944489814,-2.2797284062416816,1.111139901392115,0.8564137947505656,2.185551185741204,-9.045696749915919,1.8018469053133996,3.566292505704039
28,-0.9182275160193745,3880950513,4.85395893433323,1.950464301447505,1.111139901392115,3.382486061439512,2.2799319686725315,-0.24084939869767974,-0.19789002827923233,1.8018469053133996,3.566292505704039
29,-1.620051237681215,3881057421,1.111139901392115,1.65601016187129,3.566292505704039,1.950464301447505,-3.682205841771495,2.987894916160044,-3.5157306788256966,-0.2771973779558675,3.382486061439512
30,3.382486061439512,3881230848,6.30260781411513,6.093255530021006,1.6478572829646512,-0.19789002827923233,0.5829875465800802,1.950464301447505,-0.7638777292963986,5.498685309745679,2.0092518798853
31,3.382486061439512,3881375246,7.0869657944489814,0.8564137947505656,1.6478572829646512,6.588536829863275,-3.316251436219049,2.987894916160044,1.212257213906857,1.8672049224888894,-4.169802872958157
32,-0.7638777292963986,3881561712,0.3381189734571251,3.566292505704039,2.185551185741204,-0.19789002827923233,3.382486061439512,6.30260781411513,2.987894916160044,-0.9182275160193745,1.111139901392115
33,-9.707894565723617,3883220784,-12.5941785433239,0.0,2.2552254806744094,4.1014143174019795,2.9368039863801854,1.2733153065715874,0.4762985217341086,3.072972513999431,1.8839488730508638
34,-0.5548764615931204,3883347356,1.4447148245480972,2.2552254806744094,0.729750833172416,5.831685134265656,-2.2846628361570644,5.287093133353224,4.02445689853675,2.258765018923676,1.8916816750069552
35,-2.2846628361570644,3883462744,2.318682240944803,2.258765018923676,1.6170012864989225,0.0,3.072972513999431,-0.07202383361996378,1.8916816750069552,4.02445689853675,2.2552254806744094
36,-3.2123904839636186,3883657400,-1.7881427820890559,3.045522376867345,1.8916816750069552,-0.31699156898495223,-0.1647730016388353,-1.4899417771441805,4.746373893785209,0.86526882189033,-0.10905739858510889
37,4.958131369099893,3883770492,-4.608734749976796,2.318682240944803,-1.959632111556821,-2.6117309095420342,6.187342086805318,-4.433993537419685,3.5444888963479166,-0.47755835695926196,2.2552254806744094
38,-1.512341776169818,3884052012,1.4903769565029545,-0.10905739858510889,1.8916816750069552,-0.31699156898495223,-0.6529162177623322,-0.1647730016388353,-2.6117309095420342,-0.24338425653396206,2.9368039863801854
39,-1.512341776169818,3884218559,4.1014143174019795,-0.10905739858510889,-4.608734749976796,-2.2913860715013357,3.045522376867345,1.4447148245480972,1.8839488730508638,3.5444888963479166,2.9368039863801854
