,radiant_P1_eloShift_7day_ago,radiant_P2_eloShift_7day_ago,radiant_P3_eloShift_7day_ago,radiant_P4_eloShift_7day_ago,radiant_P5_eloShift_7day_ago,dire_P1_eloShift_7day_ago,dire_P2_eloShift_7day_ago,dire_P3_eloShift_7day_ago,dire_P4_eloShift_7day_ago,dire_P5_eloShift_7day_ago,match_id
21,0.0,0.0,0.0,0.0,0.0,31.38373307120548,31.38373307120548,31.38373307120548,31.38373307120548,31.38373307120548,2911996278
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911996447
23,0.0,0.0,0.0,0.0,0.0,17.21572469632779,11.88239136299446,11.88239136299446,11.88239136299446,11.88239136299446,2912003522
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912046467
25,11.88239136299446,11.88239136299446,11.88239136299446,17.21572469632779,11.88239136299446,0.0,0.0,0.0,0.0,0.0,2912047092
26,31.38373307120548,31.38373307120548,31.38373307120548,31.38373307120548,31.38373307120548,0.0,0.0,0.0,0.0,0.0,2912048548
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912107760
28,-31.38373307120548,0.0,-31.38373307120548,-31.38373307120548,-31.38373307120548,0.0,0.0,0.0,0.0,0.0,2912152161
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912195755
30,-31.38373307120548,-31.38373307120548,-31.38373307120548,-31.38373307120548,0.0,0.0,0.0,0.0,0.0,0.0,2912227197
31,-17.21572469632779,-1.2157246963277917,-11.88239136299446,-1.2157246963277917,-11.88239136299446,0.0,0.0,0.0,0.0,0.0,2912240952
32,0.0,0.0,0.0,0.0,0.0,11.88239136299446,11.88239136299446,17.21572469632779,11.88239136299446,11.88239136299446,2912302758
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912351690
34,0.0,0.0,0.0,0.0,0.0,11.88239136299446,11.88239136299446,11.88239136299446,17.21572469632779,11.88239136299446,2912361376
35,0.0,0.0,0.0,0.0,0.0,31.38373307120548,31.38373307120548,31.38373307120548,31.38373307120548,31.38373307120548,2912364435
36,31.38373307120548,31.38373307120548,31.38373307120548,31.38373307120548,31.38373307120548,0.0,0.0,0.0,0.0,0.0,2912433371
37,-11.88239136299446,-1.2157246963277917,-17.21572469632779,-1.2157246963277917,-11.88239136299446,0.0,0.0,0.0,0.0,0.0,2912445452
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912457483
39,-1.2157246963277917,-11.88239136299446,-17.21572469632779,-11.88239136299446,-1.2157246963277917,0.0,0.0,0.0,0.0,0.0,2912526011
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912548426
41,-31.38373307120548,0.0,-31.38373307120548,-31.38373307120548,-31.38373307120548,0.0,0.0,0.0,0.0,0.0,2912585848
42,-31.38373307120548,0.0,-31.38373307120548,-31.38373307120548,-31.38373307120548,0.0,0.0,0.0,0.0,0.0,2912669765
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912673536
44,13.781202892266565,13.781202892266567,13.781202892266567,13.781202892266567,5.54192278698451,-14.611725079649641,1.3882749203503562,-9.278391746316311,1.388274920350355,1.8126585754425868,2913969022
45,5.854594510490142,10.112604708548737,5.854594510490142,10.112604708548735,10.112604708548737,-6.961908590907405,-10.385300908824272,-6.961908590907403,-26.38530090882427,-5.051967575490938,2913972887
46,13.781202892266567,13.781202892266567,5.54192278698451,13.781202892266567,13.781202892266565,1.8126585754425868,-9.278391746316311,1.388274920350355,1.3882749203503562,-14.611725079649641,2914013128
47,-26.38530090882427,-6.961908590907403,-10.385300908824272,-6.961908590907405,-5.051967575490938,10.112604708548735,5.854594510490142,10.112604708548737,10.112604708548737,5.854594510490142,2914026555
48,15.551326997337206,18.202337553017458,18.202337553017458,17.747695506004263,15.551326997337206,-2.466405042302072,-2.466405042302072,-2.4664050423020725,-2.4664050423020725,-2.4664050423020725,2914078882
49,-19.42911286690405,-30.12019656841777,-24.18070562313237,-30.12019656841777,-24.180705623132372,-14.339738238249666,-15.295959422120529,-15.481872334541288,-16.730291197926825,-15.295959422120529,2914080941
50,12.516807911756644,12.03700362974397,11.210879859461096,12.170488423486447,11.210879859461096,-10.881842120294332,5.7640565995404405,17.466988548847777,-0.40086805239824486,15.644171359335877,2914098996
51,-15.295959422120529,-15.295959422120529,-15.481872334541288,-16.730291197926825,-14.339738238249666,-30.12019656841777,-24.180705623132372,-30.12019656841777,-19.42911286690405,-24.18070562313237,2914143725
52,12.516807911756644,12.03700362974397,11.210879859461096,11.210879859461096,12.170488423486447,-0.40086805239824486,5.7640565995404405,15.644171359335877,17.466988548847777,-10.881842120294332,2914169535
53,-2.466405042302072,-2.466405042302072,-2.4664050423020725,-2.4664050423020725,-2.4664050423020725,15.551326997337206,18.202337553017458,15.551326997337206,17.747695506004263,18.202337553017458,2914193840
54,13.781202892266567,13.781202892266567,5.54192278698451,13.781202892266565,13.781202892266567,-6.961908590907403,-26.38530090882427,-6.961908590907405,-10.385300908824272,-5.051967575490938,2914272035
55,-30.692839255418622,-30.692839255418626,-30.692839255418626,-30.692839255418626,-30.692839255418626,-14.611725079649641,1.3882749203503562,1.8126585754425868,1.388274920350355,-9.278391746316311,2914278717
56,17.415864382909785,17.415864382909785,14.176250903244696,15.79605764307724,15.796057643077239,10.112604708548735,5.854594510490142,10.112604708548737,10.112604708548737,5.854594510490142,2914286798
57,13.781202892266567,13.781202892266567,13.781202892266565,13.781202892266567,5.54192278698451,-6.961908590907405,-6.961908590907403,-5.051967575490938,-26.38530090882427,-10.385300908824272,2914340431
58,1.8126585754425868,1.3882749203503562,-9.278391746316311,-14.611725079649641,1.388274920350355,-30.692839255418626,-30.692839255418626,-30.692839255418626,-30.692839255418622,-30.692839255418626,2914346387
59,17.415864382909785,14.176250903244696,15.796057643077239,17.415864382909785,15.79605764307724,10.112604708548735,5.854594510490142,10.112604708548737,10.112604708548737,5.854594510490142,2914388148
60,12.516807911756644,11.210879859461096,11.210879859461096,12.03700362974397,12.170488423486447,-30.12019656841777,-24.180705623132372,-30.12019656841777,-24.18070562313237,-19.42911286690405,2914446271
61,17.747695506004263,18.202337553017458,18.202337553017458,15.551326997337206,15.551326997337206,5.7640565995404405,-0.40086805239824486,15.644171359335877,-10.881842120294332,17.466988548847777,2914475405
62,-15.295959422120529,-15.481872334541288,-14.339738238249666,-16.730291197926825,-15.295959422120529,-2.4664050423020725,-2.4664050423020725,-2.4664050423020725,-2.466405042302072,-2.466405042302072,2914550827
63,-30.12019656841777,-19.42911286690405,-24.180705623132372,-24.18070562313237,-30.12019656841777,12.516807911756644,11.210879859461096,12.03700362974397,12.170488423486447,11.210879859461096,2914586394
64,15.551326997337206,18.202337553017458,17.747695506004263,15.551326997337206,18.202337553017458,5.7640565995404405,-0.40086805239824486,-10.881842120294332,15.644171359335877,17.466988548847777,2914605091
65,-14.339738238249666,-16.730291197926825,-15.295959422120529,-15.481872334541288,-15.295959422120529,-2.466405042302072,-2.4664050423020725,-2.466405042302072,-2.4664050423020725,-2.4664050423020725,2914640664
66,-30.692839255418626,-30.692839255418626,-30.692839255418626,-30.692839255418622,-30.692839255418626,-6.961908590907405,-6.961908590907403,-10.385300908824272,-26.38530090882427,-5.051967575490938,2914725479
67,13.781202892266567,13.781202892266567,5.54192278698451,13.781202892266567,13.781202892266565,5.854594510490142,10.112604708548737,5.854594510490142,10.112604708548735,10.112604708548737,2914758496
68,15.79605764307724,17.415864382909785,14.176250903244696,15.796057643077239,17.415864382909785,1.3882749203503562,1.388274920350355,1.8126585754425868,-9.278391746316311,-14.611725079649641,2914766868
69,-10.385300908824272,-5.051967575490938,-26.38530090882427,-6.961908590907403,-6.961908590907405,-30.692839255418626,-30.692839255418622,-30.692839255418626,-30.692839255418626,-30.692839255418626,2914820980
70,1.388274920350355,-14.611725079649641,1.3882749203503562,1.8126585754425868,-9.278391746316311,17.415864382909785,14.176250903244696,15.79605764307724,15.796057643077239,17.415864382909785,2914862113
71,5.854594510490142,10.112604708548735,10.112604708548737,10.112604708548737,5.854594510490142,13.781202892266567,13.781202892266567,13.781202892266567,13.781202892266565,5.54192278698451,2914925862
72,9.756953439894762,17.107627151910073,6.33426780905125,16.086552549479066,17.80944628205017,6.396604148640372,7.14135088070452,9.149726564015216,7.7403978447480615,1.2741529530454951,2916408371
73,-9.017684903928354,-21.815978877101145,-8.898523404602114,-12.746444531169718,-17.10723010436241,-5.423972547662012,-18.221946729134377,-15.27668548297891,-4.476554072618298,-8.960644246118553,2916414858
74,17.107627151910073,16.086552549479066,9.756953439894762,17.80944628205017,6.33426780905125,7.7403978447480615,1.2741529530454951,9.149726564015216,6.396604148640372,7.14135088070452,2916481440
75,-15.27668548297891,-4.476554072618298,-8.960644246118553,-18.221946729134377,-5.423972547662012,-8.898523404602114,-21.815978877101145,-17.10723010436241,-9.017684903928354,-12.746444531169718,2916492126
76,17.80944628205017,16.086552549479066,9.756953439894762,17.107627151910073,6.33426780905125,9.149726564015216,7.7403978447480615,7.14135088070452,6.396604148640372,1.2741529530454951,2916542897
77,-17.10723010436241,-21.815978877101145,-8.898523404602114,-9.017684903928354,-12.746444531169718,-4.476554072618298,-15.27668548297891,-5.423972547662012,-8.960644246118553,-18.221946729134377,2916552825
78,7.14135088070452,9.149726564015216,1.2741529530454951,6.396604148640372,7.7403978447480615,-4.476554072618298,-8.960644246118553,-15.27668548297891,-18.221946729134377,-5.423972547662012,2916674017
79,6.33426780905125,9.756953439894762,17.80944628205017,16.086552549479066,17.107627151910073,-9.017684903928354,-17.10723010436241,-21.815978877101145,-8.898523404602114,-12.746444531169718,2916680574
80,-8.960644246118553,-18.221946729134377,-5.423972547662012,-15.27668548297891,-4.476554072618298,9.149726564015216,1.2741529530454951,7.7403978447480615,6.396604148640372,7.14135088070452,2916745666
81,17.107627151910073,16.086552549479066,6.33426780905125,9.756953439894762,17.80944628205017,-9.017684903928354,-21.815978877101145,-8.898523404602114,-12.746444531169718,-17.10723010436241,2916790625
82,-4.476554072618298,-15.27668548297891,-18.221946729134377,-5.423972547662012,-8.960644246118553,7.7403978447480615,7.14135088070452,9.149726564015216,6.396604148640372,1.2741529530454951,2916844783
83,9.756953439894762,17.80944628205017,16.086552549479066,17.107627151910073,6.33426780905125,-4.476554072618298,-5.423972547662012,-15.27668548297891,-8.960644246118553,-18.221946729134377,2917034964
84,17.80944628205017,6.33426780905125,16.086552549479066,17.107627151910073,9.756953439894762,-15.27668548297891,-18.221946729134377,-5.423972547662012,-8.960644246118553,-4.476554072618298,2917131659
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968747068
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968860662
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2969163445
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2969276964
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970412970
90,0.0,0.0,0.0,0.0,0.0,-12.332133225175067,-11.268055904045996,-12.784977913557272,-16.944392717445194,-13.613329398081717,2970416410
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970577447
92,0.0,0.0,0.0,0.0,0.0,-16.944392717445194,-13.613329398081717,-11.268055904045996,-12.784977913557272,-12.332133225175067,2970643286
93,-2.007682597400757,9.017546503713444,-1.0498289525545257,-11.551263013377621,5.88412869208507,-28.483470059968614,-25.773681040641737,-26.625546004159553,-26.4278227711946,-26.33692711787124,2970960865
94,-11.551263013377621,5.88412869208507,-2.007682597400757,-1.0498289525545257,9.017546503713444,-28.483470059968614,-26.33692711787124,-26.4278227711946,-25.773681040641737,-26.625546004159553,2971099287
95,14.64079399207216,10.015214680326883,0.005925718692249522,13.468471465096245,9.546454906206169,-2.706008936878201,-2.0676869481860733,-5.179446840489471,-3.1268374518832,1.5996869002527845,2971807068
96,0.005925718692249522,9.546454906206169,10.015214680326883,14.64079399207216,13.468471465096245,-5.179446840489471,-2.0676869481860733,1.5996869002527845,-2.706008936878201,-3.1268374518832,2971868734
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972204245
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972367043
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972634851
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972824737
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972978607
102,0.0,0.0,0.0,0.0,0.0,-12.372329985094273,-5.83189808977804,-5.311790706349361,-6.45854146669467,-2.1492689098067395,2973348752
103,0.0,0.0,0.0,0.0,0.0,-2.1492689098067395,-12.372329985094273,-5.83189808977804,-5.311790706349361,-6.45854146669467,2973632094
104,0.0,0.0,0.0,0.0,0.0,-5.83189808977804,-5.311790706349361,-2.1492689098067395,-12.372329985094273,-6.45854146669467,2973783723
105,10.606160076775046,9.250498061209642,16.484730286323995,6.9997454787681175,8.572193708989118,0.0,0.0,0.0,0.0,0.0,2973954222
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2974011492
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2974151846
108,9.250498061209642,8.572193708989118,6.9997454787681175,16.484730286323995,10.606160076775046,0.0,0.0,0.0,0.0,0.0,2974171489
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2974303865
110,0.0,0.0,0.0,0.0,0.0,10.606160076775046,8.572193708989118,16.484730286323995,9.250498061209642,6.9997454787681175,2974403760
111,1.7075331941600775,1.7167970745565566,11.11306563449443,7.3375582701152595,1.7085809354648651,7.638264761270971,13.819126393118092,22.456741359962855,12.816276380003561,10.786193739266073,2974542152
112,11.11306563449443,7.3375582701152595,1.7075331941600775,1.7085809354648651,1.7167970745565566,7.638264761270971,13.819126393118092,10.786193739266073,12.816276380003561,22.456741359962855,2974745922
113,11.11306563449443,1.7075331941600775,7.3375582701152595,1.7167970745565566,1.7085809354648651,13.819126393118092,7.638264761270971,10.786193739266073,12.816276380003561,22.456741359962855,2974919250
114,3.7397731968587733,11.067757852564812,7.412388349041257,-3.0362786100792425,10.441695531092266,-18.292084667702206,-18.292084667702206,-18.292084667702206,-18.292084667702206,-18.292084667702206,2975141703
115,-3.0362786100792425,7.412388349041257,10.441695531092266,3.7397731968587733,11.067757852564812,-18.292084667702206,-18.292084667702206,-18.292084667702206,-18.292084667702206,-18.292084667702206,2975288006
116,6.995796773536965,6.995796773536965,6.995796773536965,6.995796773536965,6.995796773536965,17.21026553046404,17.21026553046404,17.21026553046404,17.21026553046404,17.21026553046404,2975926730
117,6.995796773536965,6.995796773536965,6.995796773536965,6.995796773536965,6.995796773536965,17.21026553046404,17.21026553046404,17.21026553046404,17.21026553046404,17.21026553046404,2976083678
118,-3.0326816412733226,-3.0326816412733226,7.6339850253933434,7.6339850253933434,7.6339850253933434,7.045098735528048,7.045098735528048,7.045098735528048,7.045098735528048,7.045098735528048,2976385447
119,7.6339850253933434,-3.0326816412733226,-3.0326816412733226,7.6339850253933434,7.6339850253933434,7.045098735528048,7.045098735528048,7.045098735528048,7.045098735528048,7.045098735528048,2976515921
120,12.687280953218798,2.0206142865521333,2.0206142865521333,2.0206142865521333,12.687280953218798,-7.837218742687079,-2.3288845833885374,4.299569777072162,-3.290208949079494,-2.3301675516526372,2977712951
121,41.2712793619532,41.2712793619532,41.2712793619532,41.2712793619532,41.2712793619532,22.456741359962855,13.819126393118092,10.786193739266073,12.816276380003561,7.638264761270971,2977741688
122,-7.837218742687079,-2.3301675516526372,-2.3288845833885374,-3.290208949079494,4.299569777072162,2.0206142865521333,2.0206142865521333,2.0206142865521333,12.687280953218798,12.687280953218798,2977907901
123,41.2712793619532,41.2712793619532,41.2712793619532,41.2712793619532,41.2712793619532,10.786193739266073,22.456741359962855,7.638264761270971,12.816276380003561,13.819126393118092,2977942296
124,12.687280953218798,2.0206142865521333,2.0206142865521333,2.0206142865521333,12.687280953218798,-3.290208949079494,-2.3301675516526372,-7.837218742687079,-2.3288845833885374,4.299569777072162,2978066219
125,4.336514311964587,-1.7587944208081616,0.6539628565024609,11.066720133813085,3.066720133813085,-15.706117630343524,-19.45828116288354,-23.796539512813183,-16.769368727075236,-10.79486037403227,2978221218
126,-15.706117630343524,-23.796539512813183,-10.79486037403227,-19.45828116288354,-16.769368727075236,4.336514311964587,11.066720133813085,-1.7587944208081616,0.6539628565024609,3.066720133813085,2978346983
127,9.29968005292124,0.9526554102903173,2.9706156087227376,6.358784368820871,11.81264086957306,8.11757382817078,17.585207728096726,7.202280344895871,-0.005709381734922303,9.461924518191024,2978764318
128,9.29968005292124,6.358784368820871,11.81264086957306,2.9706156087227376,0.9526554102903173,9.461924518191024,7.202280344895871,17.585207728096726,-0.005709381734922303,8.11757382817078,2978869552
129,6.51755585591733,19.87184069502344,-1.5953117666691594,1.3783314023164657,-5.678284222891871,3.7397731968587733,-3.0362786100792425,11.067757852564812,7.412388349041257,10.441695531092266,2979022392
130,-5.678284222891871,6.51755585591733,-1.5953117666691594,1.3783314023164657,19.87184069502344,-3.0362786100792425,11.067757852564812,10.441695531092266,3.7397731968587733,7.412388349041257,2979097192
131,0.0,-6.995796773536965,-6.995796773536965,0.0,-6.995796773536965,-17.21026553046404,-17.21026553046404,-17.21026553046404,-17.21026553046404,-17.21026553046404,2979381128
132,0.0,0.0,-6.995796773536965,-6.995796773536965,-6.995796773536965,-17.21026553046404,-17.21026553046404,-17.21026553046404,-17.21026553046404,-17.21026553046404,2979474191
133,-7.045098735528048,-7.045098735528048,-7.045098735528048,-7.045098735528048,-7.045098735528048,-7.6339850253933434,-7.6339850253933434,3.0326816412733226,-28.967318358726676,-12.967318358726676,2979737413
134,-7.045098735528048,-7.045098735528048,-7.045098735528048,-7.045098735528048,-7.045098735528048,-7.6339850253933434,-12.967318358726676,-7.6339850253933434,-28.967318358726676,3.0326816412733226,2979825842
135,-7.045098735528048,-7.045098735528048,-7.045098735528048,-7.045098735528048,-7.045098735528048,-28.967318358726676,-12.967318358726676,-7.6339850253933434,3.0326816412733226,-7.6339850253933434,2979953656
136,-27.362533702775437,-27.362533702775437,-27.362533702775437,-27.362533702775437,-27.362533702775437,20.004343927755986,20.004343927755986,20.004343927755986,20.004343927755986,,2980356827
137,-25.9684097777893,-4.635076444455969,-4.635076444455969,-9.9684097777893,-25.9684097777893,-12.687280953218798,-34.02061428655213,-18.02061428655213,-12.687280953218798,-18.02061428655213,2980876773
138,-25.04913755969896,-26.090983969702815,-29.19763888159098,-34.03696581531986,-25.049137559698952,1.7167970745565566,1.7075331941600775,1.7085809354648651,11.11306563449443,7.3375582701152595,2980900253
139,1.7085809354648651,11.11306563449443,1.7075331941600775,1.7167970745565566,7.3375582701152595,-26.090983969702815,-34.03696581531986,-25.04913755969896,-25.049137559698952,-29.19763888159098,2981092405
140,-4.635076444455969,-25.9684097777893,-9.9684097777893,-4.635076444455969,-25.9684097777893,-12.687280953218798,-12.687280953218798,-18.02061428655213,-18.02061428655213,-34.02061428655213,2981100686
141,-10.889164493222694,-8.865807804002898,-2.355831159889361,-8.755831159889363,-13.555831159889362,-2.829003191147009,12.302861538925834,-2.829003191147008,-2.6683251953258607,-5.335488748779772,2981368042
142,-2.829003191147008,-5.335488748779772,12.302861538925834,-2.6683251953258607,-2.829003191147009,-10.889164493222694,-8.865807804002898,-8.755831159889363,-13.555831159889362,-2.355831159889361,2981471982
143,-10.889164493222694,-2.355831159889361,-8.755831159889363,-8.865807804002898,-13.555831159889362,12.302861538925834,-2.829003191147008,-5.335488748779772,-2.829003191147009,-2.6683251953258607,2981603045
144,0.0,-17.21026553046404,4.585033407429782,4.585033407429781,-2.6800662385348253,-3.526483988615002,-3.526483988615002,-10.438733828308015,-3.526483988615002,-3.526483988615002,2982142868
145,-3.526483988615002,-10.438733828308015,-3.526483988615002,-3.526483988615002,-3.526483988615002,4.585033407429781,-17.21026553046404,4.585033407429782,-2.6800662385348253,0.0,2982194455
146,-5.179961404617206,3.3568585362187644,-4.6431414637812365,-2.6171721186150982,-15.846628071283874,7.152234835545235,11.215015794718756,2.838330039677623,2.838330039677622,16.79947296474618,2982353761
147,3.3568585362187644,-2.6171721186150982,-4.6431414637812365,-5.179961404617206,-15.846628071283874,7.152234835545235,2.838330039677623,11.215015794718756,16.79947296474618,2.838330039677622,2982462454
148,-6.708686186331635,0.17592965248296602,0.17592965248296602,0.17592965248296602,0.17592965248296602,-2.7822298324174852,-2.7822298324174852,-12.83048434414846,7.266024679313489,-2.7822298324174852,2982735894
149,0.17592965248296602,0.17592965248296602,0.17592965248296602,-6.708686186331635,0.17592965248296602,-2.7822298324174852,7.266024679313489,-12.83048434414846,-2.7822298324174852,-2.7822298324174852,2982876027
150,7.266024679313489,-2.7822298324174852,-12.83048434414846,-2.7822298324174852,-2.7822298324174852,0.17592965248296602,0.17592965248296602,0.17592965248296602,-6.708686186331635,0.17592965248296602,2983006157
151,-5.289207714242008,13.050393317531636,-4.962142079348989,11.646632698467448,22.501105460416397,-13.030989030832728,-9.99621050927664,-10.165277671932419,-9.934203878864992,-11.42977629269772,2983105664
152,7.055689438338925,27.792457689057233,-1.063595807974278,3.043708198074139,9.608804341821402,0.3577937303932432,-2.188513496076447,1.4874416370320862,-1.2506067533612744,5.888066957936435,2983122292
153,-10.165277671932419,-11.42977629269772,-13.030989030832728,-9.99621050927664,-9.934203878864992,13.050393317531636,11.646632698467448,-4.962142079348989,-5.289207714242008,22.501105460416397,2983222528
154,3.043708198074139,-1.063595807974278,7.055689438338925,27.792457689057233,9.608804341821402,5.888066957936435,-1.2506067533612744,0.3577937303932432,-2.188513496076447,1.4874416370320862,2983258686
155,-9.99621050927664,-10.165277671932419,-9.934203878864992,-11.42977629269772,-13.030989030832728,11.646632698467448,22.501105460416397,-5.289207714242008,13.050393317531636,-4.962142079348989,2983344621
156,-11.658775452819729,-10.915574977820693,-4.474310812837039,-15.318723061283329,-8.308372028470808,0.23894875937630694,-9.530000407198733,11.073904452602767,-5.016473078592749,-0.20613982143562332,2983467479
157,-15.318723061283329,-8.308372028470808,-4.474310812837039,-10.915574977820693,-11.658775452819729,-0.20613982143562332,0.23894875937630694,-5.016473078592749,11.073904452602767,-9.530000407198733,2983571441
158,-0.20613982143562332,0.23894875937630694,-9.530000407198733,-5.016473078592749,11.073904452602767,-15.318723061283329,-8.308372028470808,-11.658775452819729,-10.915574977820693,-4.474310812837039,2983671569
159,-18.292084667702206,-18.292084667702206,-18.292084667702206,-18.292084667702206,-18.292084667702206,6.087643007518028,-6.873971388308644,1.15338245261784,2.8430136497942455,4.110228715727571,2983931333
160,-18.292084667702206,-18.292084667702206,-18.292084667702206,-18.292084667702206,-18.292084667702206,1.15338245261784,4.110228715727571,2.8430136497942455,-6.873971388308644,6.087643007518028,2983965240
161,15.629515140615503,18.507421262975015,15.629515140615505,18.507421262975015,18.507421262975015,0.6046193769924109,10.21188320886158,-0.8697117467355241,4.717431239061482,1.5139446315588456,2984356176
162,1.5139446315588456,4.717431239061482,10.21188320886158,0.6046193769924109,-0.8697117467355241,18.507421262975015,15.629515140615503,18.507421262975015,18.507421262975015,15.629515140615505,2984415242
163,1.1983192837679766,7.924615836987963,1.7757726523351471,4.348188132023296,1.4870459680515615,12.519503285077903,12.519503285077903,14.344304801594523,14.344304801594523,12.519503285077903,2984639741
164,1.4870459680515615,1.7757726523351471,1.1983192837679766,4.348188132023296,7.924615836987963,14.344304801594523,12.519503285077903,12.519503285077903,14.344304801594523,12.519503285077903,2984744617
