,radiant_H1_AvgElo,match_id,radiant_H2_AvgElo,radiant_H3_AvgElo,radiant_H4_AvgElo,radiant_H5_AvgElo,dire_H1_AvgElo,dire_H2_AvgElo,dire_H3_AvgElo,dire_H4_AvgElo,dire_H5_AvgElo
0,-0.4493215603038472,2897064589,-10.754233156796701,-3.8346552911153067,6.401363474941288,-5.432115210417615,0.0,5.455382105967689,2.866949512207737,5.476453276848294,8.949844652134912
1,-12.65930622063556,2897074199,0.9963929755862008,0.0,2.4923294517505075,-1.9471113419377624,2.8682394206248314,0.4610669432987303,2.866949512207737,-3.640980146605512,-6.510945983457222
2,7.202884991047565,2897190211,5.476453276848294,-3.869338060041903,-12.847134742384034,-1.8696251463491433,0.9963929755862008,-2.318812177679546,2.6382750422040555,0.0,-0.9881723487367017
3,-0.4720181571671756,2897294037,2.4923294517505075,1.669872186297418,-5.432115210417615,-12.847134742384034,-0.38445334998412156,6.6705570565296295,0.4610669432987303,0.628226384290451,-4.804806432345334
4,-5.432115210417615,2897415426,-3.790152631342158,7.6624432829374,-1.8696251463491433,-0.4720181571671756,6.401363474941288,-12.847134742384034,-0.21360800823845727,6.0656885886897385,6.6705570565296295
5,-0.38445334998412156,2897508853,-5.432115210417615,5.476453276848294,-2.0262372353087397,-1.8696251463491433,2.866949512207737,2.8682394206248314,0.4610669432987303,-3.640980146605512,-6.510945983457222
6,-12.741033445662094,2899199807,1.9507254790425614,2.2608737122393188,-2.924547103648036,0.6875326365970773,4.094122203352155,2.6763008672235302,0.0,-0.1303894709711924,3.333645499715707
7,3.128335583442212,2899277641,7.874373737921032,-0.1303894709711924,-2.924547103648036,-0.17349376365267652,-2.5821244226552733,4.497559234207534,-5.096151667277368,-15.757111364785212,11.677392021945483
8,2.206757112317752,2899438605,-0.18874942883532833,-7.844509763538231,-0.4673674684436064,-0.87221979303895,1.9304345631431465,-4.26658115197813,-5.096151667277368,-3.159548889597281,4.094122203352155
9,-1.7771361044214595,2899561092,-3.1646011780706518,0.0,-12.741033445662094,10.026347146650565,-3.970253412743025,-0.1303894709711924,-5.759859004591017,3.422739961473375,0.6484777912223162
10,-5.759859004591017,2899672816,-4.26658115197813,10.026347146650565,7.223109428226608,0.07905385128593372,1.013203605142319,-4.347563827827529,5.966131940603837,-3.970253412743025,-5.096151667277368
11,7.223109428226608,2899868494,-7.407936745185113,-0.1303894709711924,4.497559234207534,0.7598109514168607,-12.741033445662094,2.206757112317752,-0.4673674684436064,-5.096151667277368,-2.5821244226552733
12,-6.392272266863972,2900041187,0.07825488602361698,4.094122203352155,-5.759859004591017,-4.26658115197813,1.9507254790425614,2.2608737122393188,0.6875326365970773,-2.924547103648036,-3.1646011780706518
13,1.9507254790425614,2900244171,0.07825488602361698,-5.759859004591017,-8.009786917455083,7.223109428226608,0.6875326365970773,-2.924547103648036,-12.741033445662094,-5.096151667277368,-6.392272266863972
14,4.151690170646775,2900410744,8.001462933334619,3.128335583442212,0.06433978462565801,4.665103509766648,2.206757112317752,-3.970253412743025,0.07825488602361698,4.094122203352155,-3.159548889597281
15,-0.03864213772435729,2901935479,0.2608498464646032,-1.9750131551552326,-5.093878074616498,0.36923892741226455,2.813211994647414,6.0390156269787125,8.194267498816277,0.8696670690327779,3.434661475444358
