,radiant_H1_AvgElo,radiant_H2_AvgElo,radiant_H3_AvgElo,radiant_H4_AvgElo,radiant_H5_AvgElo,dire_H1_AvgElo,dire_H2_AvgElo,dire_H3_AvgElo,dire_H4_AvgElo,dire_H5_AvgElo,match_id
0,2.779151977329535,6.640790962859449,2.3524797088078695,-3.606403876496832,2.0861077913701123,-19.817246384998874,-5.2942876782287644,0.8959885171886316,-3.009805284231535,0.055966548950597286,3731013884.0
1,0.28044056894538466,2.0861077913701123,0.9537975707019181,-2.6153885743795073,3.0580343972411947,-2.176289935835534,-1.877005738030913,-1.0265333803512418,-1.2556525648164314,-0.8055651869355408,3731020690.0
2,-2.176289935835534,-3.5338113320023887,6.50013132236467,-1.0503797299321171,-0.03941257971149327,-2.6153885743795073,2.7100053848236048,1.8476988652886868,3.0580343972411947,-5.2942876782287644,3731036301.0
3,-0.09265273209044453,-0.823235541456414,-4.599450912687191,1.9676687889489155,0.8916922614559992,-1.8435306223765515,-2.6153885743795073,-2.176289935835534,-3.606403876496832,-3.576825318612896,3731051117.0
4,6.846729066225736,2.367828014458373,2.5128737127743506,-0.5958239244883593,1.8476988652886868,1.9676687889489155,-5.2942876782287644,0.9537975707019181,-0.09265273209044453,-0.09835044711637449,3731057144.0
5,-2.176289935835534,2.5128737127743506,2.509038616049134,0.1039902633531538,-0.09265273209044453,-0.5958239244883593,-5.2942876782287644,1.4722874723667185,-9.088760677296715,-3.009805284231535,3731110624.0
6,-2.176289935835534,6.21829602884779,2.5128737127743506,-5.293334074719379,-2.6153885743795073,-0.03941257971149327,2.3524797088078695,1.8476988652886868,2.779151977329535,-7.866778194200567,3731117923.0
7,1.9676687889489155,-5.2942876782287644,-7.866778194200567,0.8916922614559992,-3.009805284231535,3.0580343972411947,0.47068387037251863,-3.606403876496832,2.8302162597227056,2.5128737127743506,3731146890.0
8,1.8476988652886868,-1.0503797299321171,0.9537975707019181,3.0580343972411947,-5.293334074719379,0.1039902633531538,-2.6153885743795073,-0.09835044711637449,-0.1530746392692199,-0.823235541456414,3731166555.0
9,-0.8942661894919469,6.374393976039635,0.9537975707019181,2.3524797088078695,-3.0663463223230756,1.9676687889489155,-1.877005738030913,1.4722874723667185,2.7100053848236048,0.8959885171886316,3731167554.0
10,0.9537975707019181,6.140240579095418,7.019766937222256,-1.0503797299321171,-2.176289935835534,-0.09265273209044453,-3.0663463223230756,6.374393976039635,-5.293334074719379,0.8916922614559992,3731168784.0
11,-0.5958239244883593,-5.2942876782287644,-3.576825318612896,-9.088760677296715,-2.6153885743795073,-0.1530746392692199,-4.599450912687191,-0.823235541456414,2.5128737127743506,-3.009805284231535,3731176900.0
12,3.0580343972411947,0.20845987335055785,1.0244579960617983,-3.009805284231535,-1.0265333803512418,7.019766937222256,13.1493944242994,-2.176289935835534,-3.5338113320023887,2.5128737127743506,3731179895.0
13,6.21829602884779,-2.6153885743795073,0.47068387037251863,2.7100053848236048,-0.5958239244883593,2.779151977329535,-3.009805284231535,-7.866778194200567,-0.8942661894919469,1.8476988652886868,3731217253.0
14,1.9676687889489155,-7.755422411511823,0.1039902633531538,-2.6153885743795073,2.87747459788982,-7.866778194200567,2.7100053848236048,6.21829602884779,2.779151977329535,-2.384303188074625,3731218834.0
15,2.509038616049134,-0.09265273209044453,-3.606403876496832,-0.823235541456414,-2.176289935835534,0.055966548950597286,1.2616219835629492,0.8916922614559992,-3.5338113320023887,-0.6885858182054193,3731232594.0
16,1.9676687889489155,-0.823235541456414,-3.576825318612896,2.3524797088078695,6.640790962859449,1.923550800876898,6.374393976039635,0.0,-5.7945476569141725,6.846729066225736,3731233058.0
17,0.8959885171886316,13.1493944242994,0.28044056894538466,3.0580343972411947,0.8916922614559992,-0.09265273209044453,-3.606403876496832,-0.1530746392692199,1.8476988652886868,-1.8435306223765515,3731235940.0
18,0.28044056894538466,-1.8435306223765515,0.8959885171886316,-3.009805284231535,-0.1530746392692199,-0.5958239244883593,-0.823235541456414,-0.8942661894919469,-2.6153885743795073,0.055966548950597286,3731239363.0
19,-2.176289935835534,1.4722874723667185,3.480737847326807,-0.823235541456414,2.3524797088078695,1.9676687889489155,2.509038616049134,6.374393976039635,-6.156284845212833,-3.009805284231535,3731242786.0
20,-3.113647707790334,7.019766937222256,-3.5338113320023887,2.3524797088078695,2.5128737127743506,-0.03941257971149327,-3.009805284231535,0.1039902633531538,-2.176289935835534,-7.866778194200567,3731281689.0
21,-5.054786057908103,1.8476988652886868,3.904689053710546,-3.606403876496832,-2.176289935835534,-0.5958239244883593,1.4722874723667185,-0.823235541456414,2.5128737127743506,0.5465382012210007,3731289049.0
22,2.7100053848236048,-1.2556525648164314,3.0580343972411947,-0.823235541456414,7.019766937222256,0.9537975707019181,0.5465382012210007,-1.0265333803512418,1.9676687889489155,0.47068387037251863,3731295105.0
23,3.0580343972411947,7.019766937222256,0.9537975707019181,-2.6153885743795073,-2.176289935835534,6.846729066225736,-5.293334074719379,0.8959885171886316,2.8302162597227056,2.87747459788982,3731304761.0
24,6.21829602884779,0.28044056894538466,3.480737847326807,-2.6153885743795073,-3.113647707790334,1.923550800876898,6.374393976039635,2.509038616049134,2.779151977329535,6.846729066225736,3731338977.0
25,6.846729066225736,2.3524797088078695,6.374393976039635,2.367828014458373,0.9537975707019181,-2.176289935835534,7.019766937222256,-4.599450912687191,-1.0503797299321171,-3.5338113320023887,3731341055.0
26,-3.606403876496832,0.47068387037251863,-0.5958239244883593,-2.6153885743795073,2.5128737127743506,-7.866778194200567,-3.009805284231535,-3.5338113320023887,-2.176289935835534,-5.293334074719379,3731351021.0
27,-1.877005738030913,1.4722874723667185,2.3524797088078695,1.9676687889489155,-1.8435306223765515,-3.5338113320023887,2.5128737127743506,13.1493944242994,-0.09835044711637449,-2.176289935835534,3731351761.0
28,-0.823235541456414,-4.599450912687191,16.063338117725262,3.0580343972411947,6.846729066225736,0.1039902633531538,-3.606403876496832,-6.651105995326947,2.7100053848236048,-3.0663463223230756,3731376121.0
29,6.846729066225736,-5.2942876782287644,0.28044056894538466,2.779151977329535,0.1039902633531538,-2.6153885743795073,1.9676687889489155,-0.03941257971149327,0.47068387037251863,16.063338117725262,3731377991.0
30,-4.599450912687191,2.7100053848236048,1.923550800876898,-3.5338113320023887,3.0580343972411947,-3.606403876496832,0.055966548950597286,0.8916922614559992,2.779151977329535,1.8476988652886868,3731403031.0
31,-2.176289935835534,2.509038616049134,-3.606403876496832,-3.009805284231535,-1.8731117439754628,2.779151977329535,2.3524797088078695,-2.6153885743795073,0.8959885171886316,1.8476988652886868,3731425502.0
32,-0.823235541456414,-1.840548264669176,2.509038616049134,3.0580343972411947,0.055966548950597286,-3.5338113320023887,13.1493944242994,-2.6153885743795073,-2.176289935835534,-1.3455804260073334,3731451651.0
33,-2.6153885743795073,1.9676687889489155,0.055966548950597286,-1.8731117439754628,0.9537975707019181,6.21829602884779,6.374393976039635,7.019766937222256,2.7100053848236048,-1.0265333803512418,3731491920.0
34,0.8959885171886316,1.7414270678566655,-5.2942876782287644,2.3524797088078695,3.0580343972411947,0.5465382012210007,13.1493944242994,-2.6153885743795073,-5.293334074719379,0.9537975707019181,3731538324.0
35,6.846729066225736,3.0580343972411947,6.374393976039635,0.8959885171886316,2.509038616049134,-3.606403876496832,-0.09835044711637449,7.019766937222256,-2.6153885743795073,7.863769738362398,3731603683.0
36,2.5128737127743506,0.8916922614559992,0.1039902633531538,-2.176289935835534,-2.6153885743795073,2.779151977329535,6.846729066225736,6.640790962859449,-5.2942876782287644,6.374393976039635,3731845800.0
37,1.9676687889489155,-2.6153885743795073,0.8916922614559992,-1.3455804260073334,1.4722874723667185,2.779151977329535,7.019766937222256,-0.8942661894919469,-3.0663463223230756,0.5465382012210007,3731917725.0
38,3.0580343972411947,-2.6153885743795073,0.8959885171886316,-7.755653309068016,-1.33076561805553,0.5465382012210007,-2.384303188074625,-0.823235541456414,-2.176289935835534,-3.576825318612896,3732003237.0
39,-0.8942661894919469,2.5128737127743506,7.863769738362398,-0.09265273209044453,-0.823235541456414,6.205055876811059,-6.156284845212833,-2.6153885743795073,-2.176289935835534,0.28044056894538466,3732103476.0
40,-9.088760677296715,0.055966548950597286,2.779151977329535,-7.755653309068016,2.5128737127743506,7.019766937222256,0.1039902633531538,0.5465382012210007,-2.176289935835534,0.28044056894538466,3732198939.0
41,-0.1530746392692199,2.87747459788982,2.5128737127743506,0.1039902633531538,0.7058658781267829,-2.176289935835534,-0.823235541456414,1.8631375052747132,2.367828014458373,3.480737847326807,3732289956.0
42,-3.0663463223230756,2.3524797088078695,7.019766937222256,-0.09835044711637449,-2.6153885743795073,-2.176289935835534,1.8476988652886868,0.28044056894538466,-9.088760677296715,0.5465382012210007,3732293676.0
43,-2.176289935835534,-1.2556525648164314,0.9537975707019181,7.019766937222256,1.4722874723667185,-0.823235541456414,-6.156284845212833,1.2616219835629492,-19.817246384998874,3.848934241369684,3732359324.0
44,-0.5958239244883593,1.4222627086653072,-3.606403876496832,-1.840548264669176,2.5128737127743506,-3.113647707790334,3.904689053710546,-0.823235541456414,2.367828014458373,-3.009805284231535,3732417346.0
45,-3.0663463223230756,2.3524797088078695,6.205055876811059,-7.755422411511823,-2.6153885743795073,-2.176289935835534,-0.823235541456414,-0.6885858182054193,0.4148757703700023,-1.840548264669176,3732431608.0
46,-0.5958239244883593,-0.09265273209044453,-3.5338113320023887,3.480737847326807,2.87747459788982,1.8476988652886868,2.5128737127743506,2.779151977329535,2.3524797088078695,-4.599450912687191,3732482415.0
47,-3.113647707790334,-4.599450912687191,-0.823235541456414,1.4222627086653072,2.7100053848236048,1.9676687889489155,-3.6839329194414003,0.1039902633531538,2.5128737127743506,2.3524797088078695,3732536334.0
48,16.063338117725262,0.47068387037251863,-2.6153885743795073,-0.1530746392692199,-0.03941257971149327,1.9676687889489155,0.055966548950597286,-0.8942661894919469,-1.8435306223765515,0.28044056894538466,3732580015.0
49,-2.6153885743795073,-6.651105995326947,-3.5338113320023887,-3.113647707790334,3.0580343972411947,1.9676687889489155,7.019766937222256,-7.866778194200567,-3.009805284231535,-3.606403876496832,3732580100.0
50,-2.176289935835534,0.8959885171886316,-5.293334074719379,0.055966548950597286,0.5465382012210007,1.2616219835629492,0.47068387037251863,-3.009805284231535,-3.606403876496832,6.374393976039635,3732581038.0
51,7.019766937222256,0.9537975707019181,-3.009805284231535,-0.6885858182054193,3.0580343972411947,2.5128737127743506,1.4285185313204647,-0.1530746392692199,6.846729066225736,-0.03941257971149327,3732583031.0
52,1.9676687889489155,3.480737847326807,2.7100053848236048,0.4148757703700023,0.5465382012210007,1.8631375052747132,-5.293334074719379,-3.606403876496832,-0.03941257971149327,2.3524797088078695,3732649375.0
53,-3.0663463223230756,-3.009805284231535,-0.823235541456414,-0.09835044711637449,2.87747459788982,-2.176289935835534,-3.606403876496832,0.47068387037251863,1.8476988652886868,2.3524797088078695,3732652594.0
54,0.1039902633531538,-1.8435306223765515,-2.176289935835534,-2.6153885743795073,-0.03941257971149327,-1.8731117439754628,2.509038616049134,-3.009805284231535,6.374393976039635,13.1493944242994,3732656683.0
55,3.0580343972411947,2.509038616049134,-1.33076561805553,-2.6153885743795073,0.8916922614559992,6.21829602884779,7.019766937222256,2.5128737127743506,2.3524797088078695,2.779151977329535,3732656934.0
56,3.811838523950008,0.7935398862532719,1.7452153715913186,1.4605111435416358,1.58478706678953,-0.068079460928553,0.7365488096939887,-1.5701183007907613,-2.1236464696474986,3.2455077713562743,3732682368.0
57,9.877927905883858,0.0,-3.3911424212592944,1.58478706678953,2.718802092347018,3.811838523950008,7.330558823343388,1.561554307160861,0.7365488096939887,-3.70063944136215,3732722669.0
58,1.7613280779378442,3.2455077713562743,1.6432976255310243,-3.13122153297929,2.718802092347018,1.5644020728988204,1.561554307160861,-5.560766159732493,1.4605111435416358,-3.70063944136215,3732733388.0
59,2.5779127605633625,-1.698268204738514,-1.3236816395099993,0.8387625440472932,1.5644020728988204,1.6432976255310243,-2.6220867044099347,-0.068079460928553,-1.5701183007907613,4.274270026997025,3732746829.0
60,3.811838523950008,-3.13122153297929,1.970492033589249,3.2455077713562743,0.5102405683045813,6.830517542376915,-6.02495133344165,-2.6220867044099347,2.4928458877656348,2.738735950688526,3732764995.0
61,1.7613280779378442,3.2455077713562743,1.6432976255310243,1.4605111435416358,2.718802092347018,-0.309483120976894,0.7935398862532719,-1.426689816444369,-3.519469213159645,-3.70063944136215,3732823916.0
62,-1.8770607997414943,1.2243994157094182,1.4605111435416358,-1.5701183007907613,2.4928458877656348,2.738735950688526,1.6432976255310243,-1.4786276791600566,-2.329605859900721,4.274270026997025,3732824588.0
63,0.8387625440472932,-3.245148338614166,-3.0973034197852445,7.330558823343388,1.5644020728988204,-20.520786702181955,0.7935398862532719,3.2455077713562743,1.6789908843409072,1.6432976255310243,3732825745.0
64,-1.426689816444369,-1.8770607997414943,0.40652847091370165,0.7365488096939887,2.4928458877656348,2.718802092347018,1.5644020728988204,-0.6425203125118758,-1.2245748387838864,0.7935398862532719,3732843215.0
65,5.08038829680951,1.4605111435416358,1.5644020728988204,-0.6425203125118758,0.7935398862532719,-1.8770607997414943,1.6432976255310243,-1.426689816444369,-3.245148338614166,0.8387625440472932,3732844064.0
66,1.5644020728988204,0.7935398862532719,1.58478706678953,2.2455116729376616,4.274270026997025,3.6330683675290727,-1.426689816444369,2.718802092347018,-3.70063944136215,-8.34433510752079,3732881151.0
67,2.738735950688526,-3.519469213159645,2.718802092347018,2.5779127605633625,-0.34137775804729653,0.41969781049729643,0.8387625440472932,1.5644020728988204,1.4605111435416358,-1.698268204738514,3732896575.0
