,radiant_P1_totalGames,radiant_P1_winrate,radiant_P1_kills,radiant_P1_deaths,radiant_P1_assists,radiant_P1_eloShift,radiant_P1_gpm,radiant_P1_xpm,radiant_P1_kda,radiant_P1_lastHits,radiant_P1_denies,radiant_P2_totalGames,radiant_P2_winrate,radiant_P2_kills,radiant_P2_deaths,radiant_P2_assists,radiant_P2_eloShift,radiant_P2_gpm,radiant_P2_xpm,radiant_P2_kda,radiant_P2_lastHits,radiant_P2_denies,radiant_P3_totalGames,radiant_P3_winrate,radiant_P3_kills,radiant_P3_deaths,radiant_P3_assists,radiant_P3_eloShift,radiant_P3_gpm,radiant_P3_xpm,radiant_P3_kda,radiant_P3_lastHits,radiant_P3_denies,radiant_P4_totalGames,radiant_P4_winrate,radiant_P4_kills,radiant_P4_deaths,radiant_P4_assists,radiant_P4_eloShift,radiant_P4_gpm,radiant_P4_xpm,radiant_P4_kda,radiant_P4_lastHits,radiant_P4_denies,radiant_P5_totalGames,radiant_P5_winrate,radiant_P5_kills,radiant_P5_deaths,radiant_P5_assists,radiant_P5_eloShift,radiant_P5_gpm,radiant_P5_xpm,radiant_P5_kda,radiant_P5_lastHits,radiant_P5_denies,dire_P1_totalGames,dire_P1_winrate,dire_P1_kills,dire_P1_deaths,dire_P1_assists,dire_P1_eloShift,dire_P1_gpm,dire_P1_xpm,dire_P1_kda,dire_P1_lastHits,dire_P1_denies,dire_P2_totalGames,dire_P2_winrate,dire_P2_kills,dire_P2_deaths,dire_P2_assists,dire_P2_eloShift,dire_P2_gpm,dire_P2_xpm,dire_P2_kda,dire_P2_lastHits,dire_P2_denies,dire_P3_totalGames,dire_P3_winrate,dire_P3_kills,dire_P3_deaths,dire_P3_assists,dire_P3_eloShift,dire_P3_gpm,dire_P3_xpm,dire_P3_kda,dire_P3_lastHits,dire_P3_denies,dire_P4_totalGames,dire_P4_winrate,dire_P4_kills,dire_P4_deaths,dire_P4_assists,dire_P4_eloShift,dire_P4_gpm,dire_P4_xpm,dire_P4_kda,dire_P4_lastHits,dire_P4_denies,dire_P5_totalGames,dire_P5_winrate,dire_P5_kills,dire_P5_deaths,dire_P5_assists,dire_P5_eloShift,dire_P5_gpm,dire_P5_xpm,dire_P5_kda,dire_P5_lastHits,dire_P5_denies,match_id
0,14,0.6428571429,2.571428571428572,5.071428571428571,16.214285714285715,19.487375940963698,273.14285714285717,320.7142857142857,3.7042253521126765,56.714285714285715,0.6428571428571429,7,0.42857142859999997,4.714285714285714,7.142857142857142,12.285714285714285,15.958206661403734,342.57142857142856,419.1428571428572,2.38,100.71428571428572,2.7142857142857144,21,0.6190476189999999,11.095238095238097,3.952380952380953,9.904761904761905,18.364569393421604,544.4285714285714,562.4285714285714,5.313253012048191,224.33333333333331,24.57142857142857,67,0.5970149254,2.373134328358209,6.91044776119403,11.74626865671642,3.544766267922666,274.089552238806,294.97014925373134,2.0431965442764577,55.014925373134325,3.3283582089552235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0.5441176471,4.441176470588236,5.014705882352942,14.838235294117649,-2.1369371432710498,372.7058823529412,437.80882352941177,3.844574780058652,149.7941176470588,2.7058823529411766,24,0.625,5.5,2.708333333333333,11.375,18.122947506340008,610.7916666666666,518.5,6.230769230769232,395.5,4.541666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.5652173913,2.130434782608696,6.434782608695652,14.08695652173913,0.9211274678091954,257.2173913043478,295.69565217391306,2.5202702702702706,36.34782608695652,3.1304347826086962,3760408738
1,6,0.6666666667,7.166666666666668,4.333333333333333,12.666666666666664,13.379320730671413,583.5,533.8333333333334,4.5769230769230775,266.0,20.0,5,0.6,3.2,2.8,8.4,-34.35618418173572,431.6,434.8,4.142857142857143,126.6,5.4,44,0.5909090909,3.727272727272728,4.204545454545454,13.681818181818182,3.686412236481911,330.79545454545456,383.6136363636364,4.140540540540541,102.79545454545456,2.7045454545454546,24,0.4583333333,7.833333333333332,3.625,5.25,1.1348167306915664,568.0833333333334,592.3333333333334,3.6091954022988495,298.8333333333333,19.916666666666668,21,0.6666666667,2.2857142857142856,6.523809523809524,13.61904761904762,2.987366412031955,234.85714285714286,333.5238095238095,2.437956204379562,23.809523809523807,3.0476190476190474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.34375,2.21875,7.71875,10.4375,-6.8654903038558635,270.90625,311.0,1.639676113360324,89.375,2.9375,11,0.45454545450000006,9.0,6.0,10.272727272727273,-4.751791225678255,502.09090909090907,513.3636363636364,3.2121212121212124,252.0,23.09090909090909,8,0.75,10.25,6.875,16.625,14.938644385590415,371.875,412.625,3.9090909090909087,121.5,28.875,73,0.6301369863,5.917808219178082,3.7260273972602738,9.561643835616437,0.4153666657274221,601.2054794520548,587.0958904109589,4.154411764705882,249.9315068493151,23.2054794520548,3760517861
2,5,0.4,8.2,4.6,10.8,-9.172921192096062,618.8,607.4,4.130434782608696,317.2,21.8,42,0.40476190479999996,3.738095238095238,5.047619047619048,9.5,-15.295574880551527,400.66666666666674,457.16666666666674,2.6226415094339623,156.83333333333334,5.214285714285714,42,0.6190476189999999,3.809523809523809,4.9523809523809526,12.547619047619047,-0.9431643267839652,338.7619047619048,420.57142857142856,3.3028846153846154,117.1904761904762,1.9285714285714288,16,0.5625,7.875,5.125,10.875,-5.131502491949049,529.0625,560.0,3.6585365853658534,310.0625,23.125,25,0.52,2.08,6.44,13.8,-2.150494155724166,254.04,288.96,2.4658385093167703,35.12,3.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.6086956522,2.36231884057971,6.884057971014492,11.884057971014492,4.71764403284807,274.95652173913044,296.27536231884056,2.0694736842105264,54.91304347826087,3.36231884057971,19,0.6315789474,9.736842105263158,5.315789473684211,10.789473684210524,-0.7095245690752181,531.5263157894736,552.0,3.861386138613861,249.78947368421046,20.63157894736842,10,0.1,5.1,7.3,10.7,-5.998642834294452,353.8,447.6,2.1643835616438354,143.5,7.0,46,0.5434782609000001,7.891304347826088,3.8478260869565215,8.608695652173912,-6.2366706349478624,561.5869565217391,587.4565217391304,4.288135593220339,224.4782608695652,21.347826086956523,3760649937
3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.5882352941,3.1764705882352944,4.411764705882354,13.176470588235292,6.112191838379105,437.9411764705882,483.9411764705882,3.706666666666666,215.29411764705884,3.1764705882352944,5,0.8,6.0,5.4,12.4,39.01016421172104,439.6,448.2,3.4074074074074066,159.8,10.6,10,0.6,3.2,5.0,11.1,-2.5016713368969143,283.9,338.6,2.8600000000000003,39.1,2.1,7,0.7142857143000001,9.428571428571429,3.1428571428571432,8.857142857142858,4.446770149864473,617.0,586.7142857142858,5.8181818181818175,285.14285714285717,18.285714285714285,102,0.6764705882,7.431372549019607,2.5686274509803924,8.705882352941176,7.362320111539758,598.2156862745097,573.2254901960785,6.2824427480916025,265.8529411764706,19.323529411764707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.5588235294,7.264705882352941,4.147058823529412,7.0588235294117645,5.719982120195106,511.0882352941177,524.4705882352941,3.453900709219858,197.7647058823529,15.441176470588234,33,0.4848484848,3.787878787878788,4.606060606060606,9.212121212121213,-3.609073291646196,289.6060606060606,295.42424242424244,2.8223684210526314,40.84848484848485,1.7878787878787878,5,0.4,6.2,5.0,7.8,-3.2013825846819337,440.6,453.2,2.8,148.2,5.4,3760977296
4,29,0.31034482760000004,5.896551724137932,4.0,7.862068965517241,-18.90432324463903,552.8965517241379,513.4482758620691,3.4396551724137927,274.27586206896547,19.724137931034484,9,0.3333333333,3.4444444444444438,6.5555555555555545,13.888888888888891,-6.48383947935535,307.1111111111111,437.33333333333326,2.6440677966101696,85.1111111111111,1.5555555555555556,63,0.6190476189999999,11.761904761904766,3.4761904761904763,9.539682539682538,11.775627459390972,562.5714285714286,599.0952380952381,6.127853881278539,233.01587301587298,18.920634920634924,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.5217391304,2.608695652173913,5.086956521739131,10.304347826086957,-16.144056744143437,245.91304347826087,286.0,2.5384615384615383,22.391304347826086,1.391304347826087,25,0.4,6.44,3.48,6.88,0.560026488452884,572.64,527.6,3.827586206896552,305.0,16.64,11,0.5454545454999999,6.909090909090909,4.818181818181818,7.363636363636362,9.497836784074217,498.7272727272728,565.9090909090909,2.962264150943396,224.9090909090909,12.090909090909092,9,0.44444444439999997,3.333333333333333,6.333333333333332,12.888888888888891,1.5652536859534696,307.3333333333333,374.0,2.5614035087719302,57.33333333333334,2.7777777777777777,10,0.6,3.2,5.0,11.1,-2.5016713368969143,283.9,338.6,2.8600000000000003,39.1,2.1,40,0.475,4.125,4.525,13.375,2.8197947094608224,374.75,442.675,3.867403314917127,162.1,2.55,3761035234
5,19,0.6315789474,5.894736842105262,3.684210526315789,9.526315789473683,23.54623845344997,554.6842105263158,484.89473684210526,4.185714285714286,238.4736842105264,16.315789473684212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.5625,6.84375,4.40625,6.59375,-8.946690307309877,610.53125,606.40625,3.0496453900709217,280.03125,22.0625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.4848484848,3.787878787878788,4.606060606060606,9.212121212121213,-3.609073291646196,289.6060606060606,295.42424242424244,2.8223684210526314,40.84848484848485,1.7878787878787878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.6666666667,2.583333333333333,3.1666666666666665,11.75,14.47196508157567,373.58333333333326,345.66666666666674,4.526315789473684,102.08333333333331,0.5833333333333334,28,0.5714285714,5.7142857142857135,3.6071428571428568,9.035714285714286,5.720507579006448,526.8928571428571,530.1071428571429,4.089108910891089,240.75,13.464285714285715,16,0.375,1.8125,6.4375,12.5625,-6.611066296451583,274.375,340.8125,2.2330097087378644,54.875,1.0625,6,0.6666666667,8.666666666666666,3.6666666666666665,12.166666666666664,4.7283301336455095,571.5,573.6666666666666,5.6818181818181825,238.16666666666663,7.666666666666668,3761093569
6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.48,2.08,5.56,11.6,5.086134451078381,279.04,320.0,2.4604316546762592,62.08,2.92,20,0.6,8.9,4.25,10.0,10.567315934828606,522.15,544.15,4.447058823529411,264.6,12.35,11,0.5454545454999999,3.0,5.090909090909091,11.090909090909092,-6.495820336375003,282.1818181818182,328.45454545454544,2.7678571428571432,42.18181818181818,2.0,7,0.7142857143000001,9.428571428571429,3.1428571428571432,8.857142857142858,4.446770149864473,617.0,586.7142857142858,5.8181818181818175,285.14285714285717,18.285714285714285,20,0.75,4.4,3.45,13.3,4.450656633619527,459.8,505.0,5.130434782608696,154.55,8.45,3763027660
7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.4814814815,3.4074074074074074,4.666666666666667,8.62962962962963,3.448176558400669,254.44444444444446,290.037037037037,2.5793650793650795,37.66666666666666,2.2962962962962963,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.5294117647,6.470588235294117,3.117647058823529,6.352941176470589,-7.276280453062467,511.7647058823529,502.2352941176471,4.113207547169812,198.82352941176467,18.94117647058824,11,0.5454545454999999,3.0,5.090909090909091,11.090909090909092,-6.495820336375003,282.1818181818182,328.45454545454544,2.7678571428571432,42.18181818181818,2.0,30,0.5666666667,3.633333333333333,5.0,13.4,5.733904357574322,417.4666666666666,478.86666666666673,3.4066666666666667,168.73333333333332,3.6,3763089954
8,68,0.6470588235,9.117647058823527,4.397058823529412,7.544117647058822,-0.8980102943743334,629.1176470588234,602.0882352941177,3.789297658862876,318.14705882352933,15.705882352941178,17,0.5294117647,5.764705882352941,5.352941176470588,11.235294117647056,-4.9909522241907185,426.2352941176471,479.8823529411765,3.175824175824176,182.2352941176471,8.647058823529411,29,0.7241379309999999,3.034482758620689,4.0344827586206895,10.172413793103447,3.7661548943021113,313.6551724137931,332.2413793103448,3.273504273504274,83.27586206896551,0.6206896551724138,25,0.84,2.36,5.52,18.16,11.769572087045582,291.56,359.64,3.717391304347826,31.88,0.8,62,0.6612903226,8.451612903225808,4.096774193548387,10.5,2.6932230046674843,553.0322580645161,531.258064516129,4.625984251968505,240.80645161290326,10.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.6,2.2,4.2,14.75,2.96924863580502,257.25,334.55,4.035714285714286,53.75,1.2,48,0.6041666667,8.354166666666666,4.25,9.520833333333334,1.6464251047397658,494.5,500.70833333333326,4.205882352941177,226.97916666666663,20.27083333333333,6,0.5,5.333333333333333,2.833333333333333,8.166666666666666,-6.321688833301496,490.16666666666674,528.1666666666666,4.764705882352942,235.0,14.0,15,0.6666666667,4.266666666666667,3.466666666666667,9.066666666666666,6.036894986011138,471.86666666666673,484.4,3.8461538461538463,149.8,13.8,3763492629
9,65,0.6769230769,3.3692307692307693,4.230769230769232,11.953846153846154,4.410623237437023,278.81538461538463,292.5692307692308,3.621818181818182,63.86153846153846,6.384615384615384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.4933333333,3.2666666666666666,3.96,12.48,0.2090134031525624,267.25333333333333,342.6933333333333,3.9764309764309758,55.34666666666666,0.8,6,0.5,3.8333333333333335,3.6666666666666665,11.166666666666664,-7.271572046091759,462.16666666666674,492.0,4.090909090909091,265.0,6.0,9,0.7777777778,7.111111111111112,4.5555555555555545,10.0,4.5179087228538135,487.5555555555555,496.11111111111114,3.75609756097561,207.44444444444446,14.111111111111109,25,0.68,2.28,5.24,14.4,6.614145362465693,271.32,357.84,3.183206106870229,38.56,5.36,34,0.5294117647,6.911764705882352,4.352941176470588,9.676470588235292,0.5461454300833443,533.0294117647059,511.6764705882353,3.8108108108108105,254.02941176470588,12.147058823529413,26,0.5384615385,5.461538461538462,4.615384615384615,13.038461538461537,-1.6201327779454595,533.7692307692306,479.42307692307685,4.008333333333334,262.38461538461536,7.153846153846153,11,0.2727272727,1.6363636363636365,5.8181818181818175,11.818181818181818,-15.171657311237125,258.09090909090907,295.8181818181818,2.3125,74.27272727272727,1.3636363636363635,7,0.2857142857,5.571428571428571,6.7142857142857135,8.285714285714286,-8.157724390185182,380.28571428571433,419.28571428571433,2.0638297872340425,182.85714285714286,9.857142857142858,3763575506
