,radiant_H1elo_vs_enemies,radiant_H2elo_vs_enemies,radiant_H3elo_vs_enemies,radiant_H4elo_vs_enemies,radiant_H5elo_vs_enemies,dire_H1elo_vs_enemies,dire_H2elo_vs_enemies,dire_H3elo_vs_enemies,dire_H4elo_vs_enemies,dire_H5elo_vs_enemies,match_id
0,-0.8955013846275682,6.9554598724948615,-1.0055036981605876,28.436522010278246,0.3323623739077268,-7.478731603379199,-3.7285335874240073,-8.776727193941063,-4.786316490287498,-9.053030298860913,3780347464
1,-3.724468606746649,-3.961646027886411,-2.9674539378670657,-3.458555764528593,12.631447912972568,6.315844004945628,-15.630727743459124,5.655282191581289,1.9727583679375285,3.167519603050829,3787689572
2,9.233180716221986,-2.1446583652509226,6.085106380334833,13.77534778794665,-6.761499645820871,13.427090089795616,-13.454904673689118,-13.636734355557918,5.296313461176033,-11.81924139515629,3778740149
3,6.5880843839143335,13.939398871978472,19.260065191345003,22.16709962298639,16.790523595425107,-13.67165291978488,-8.551119372064969,-27.176465392109236,-14.92894540553757,-14.416988576152658,3781860981
4,-5.521413542865294,-12.277459834313758,-7.247232956966068,2.362316729786519,-23.0532819481008,19.837172530293614,-5.192116412056616,4.8287826679268395,12.237861869977714,14.02537089631785,3787477054
5,9.009864198264257,-2.555206306763941,25.725296232736618,-9.434335680310268,-1.3839297600184506,6.061675677201594,-12.290255999219234,-6.863276115910757,-1.50610065037515,-6.763731595604668,3784907866
6,-3.8748110244825438,0.72771546614288,-9.398371951852521,-4.7859991511646305,-2.5125698734181783,9.409215697502692,0.10623765349638137,3.2229890634878147,1.6901653137886425,5.415428806499463,3780150423
7,4.097018881629442,6.849494425639707,9.032106935567404,-6.90605758184824,-0.319359493221711,-11.083844990852771,21.21884457586466,-16.44947032337901,-8.571334781541719,2.1326023521422384,3778675303
8,7.961551832725558,-2.7741260693392755,-3.787502147870622,5.638332341878366,-6.699340744450597,8.045585205465983,-6.877698354038821,-9.543320618792023,7.412145484177984,0.6243730702434478,3793374615
9,-2.442304897410432,-2.6585928784607953,-5.894581411625678,13.566177295199576,2.3894914301482446,18.840776313849418,-8.377770068426315,-9.43544441422494,-9.447824282536748,3.460072913487668,3793269879
10,-1.4369034663739921,-1.5425224097645434,3.689789084507003,0.4797557109754651,4.783397748922828,-9.330158824996504,-6.745593332966331,5.853026197627341,3.957221004593445,0.29198828747528904,3783629450
11,-9.276256499565156,0.7604870682898288,9.316060317764975,21.867412979922243,-10.232345732566694,-12.913520246558862,-18.837814685553578,-5.674622613837045,16.62035510424375,8.370244307860537,3794869690
12,33.90029574216481,12.401517293216427,-9.48841099744585,-9.274163370437758,7.646087618223664,-10.081754099221023,-18.63613764847582,-15.655216180047706,7.0655451597646985,2.1222364822585535,3797438076
13,20.36964605234905,-1.6654237106295309,-6.09153352662009,4.171309575763931,20.597031552993307,-25.49533112907905,9.800794597952896,-1.1253484651847305,-11.118416386918199,-9.442728560627582,3794537388
14,3.212805186114706,-12.101405310958341,-8.3189902308414,-5.686982851504851,-3.75949795048953,-2.3550757815355237,-0.4158337379514808,20.47358527078223,18.595213350346675,-9.643817943962484,3794749157
15,-4.540982682801756,6.757042426389809,0.6175173031788918,-1.115241517480731,-1.4613396394722233,-4.177106922236059,-0.01721094650149091,-3.0592487838654225,-0.49452513542288945,7.491095898211871,3796675902
16,-6.8779480779549464,-6.575493625298648,-23.39272755069386,-17.882865925289824,-2.2028258461122223,0.5192729236886249,9.669676568304316,20.71229726160429,19.984715254616216,6.04589901713605,3780275838
17,13.806074968203193,-7.081537127914214,8.306389745788536,-2.031161911430713,17.584173301559936,0.03892832194340912,-1.581180934557959,-14.588893817646262,-4.208644693132001,-10.24414785281393,3797009380
18,-21.252804355650007,-20.293529827231403,-8.648727698129694,-10.13014442196509,5.468052248498722,9.481310196004909,9.433946354876383,3.5880913330880526,35.72028092297533,-3.3664747524672065,3781488024
