,radiant_H1elo_vs_enemies,radiant_H2elo_vs_enemies,radiant_H3elo_vs_enemies,radiant_H4elo_vs_enemies,radiant_H5elo_vs_enemies,dire_H1elo_vs_enemies,dire_H2elo_vs_enemies,dire_H3elo_vs_enemies,dire_H4elo_vs_enemies,dire_H5elo_vs_enemies,match_id
0,9.53156791215909,-14.960666311395837,-9.687676987734958,0.7396993756434893,27.915477868686775,5.844899845942449,-4.096752547950636,-1.703217911092154,-11.622358473588454,-1.960972770669768,3760408738
1,-0.6023509357529122,-6.50698650155531,-4.865809388388493,-7.4356820921024775,-1.7844240778369362,0.0,-3.5025734745700956,4.646509177719882,11.344307456841552,8.707009835644788,3760517861
2,-7.260002838457413,17.738524661454825,-5.206613314806536,-6.079140896685586,2.02845522094447,0.0,4.504628030686864,2.98621551116046,-8.111061430138584,-0.6010049441584989,3760649937
3,0.0,35.682471580414045,-5.120497884536878,17.99047681607002,-6.971397664597376,-19.627981639123423,0.21819624600134135,-16.274015419404037,-11.525326218515882,5.628074183692183,3760977296
4,-12.800396132905428,-2.1815030104643336,-1.0642347707753728,-9.045285874706536,0.5106334501021865,9.103680237874661,-3.430860312708367,-1.3646728330790765,12.3012135516581,7.971425695004169,3761035234
5,32.561900674570566,2.7011559050757947,-3.779599989588815,-0.9556999892392506,-1.3665946594366918,-7.233006681301093,2.1077822975495963,-10.066830214159701,1.3203964275451403,-15.289503771015548,3761093569
11,-9.375410922848213,-14.655717011869282,0.3288617259414589,3.3527191629683664,17.092749401680585,-0.1916398272281995,13.712538322993714,0.12280211504753424,-10.716202484277964,0.3292995175919997,3763027660
12,12.024550516760161,-3.4470978771287943,0.1646882741216903,3.9330676154393815,-9.797661213495326,-13.146298969965954,0.3490005287344051,-9.993515396362556,25.987498643933513,-6.074232122036521,3763089954
13,2.525933534056329,-5.619040988644773,13.362493464708347,11.057108523189534,-0.01448425502412301,-6.377830524655581,-3.787475239068964,-2.8692534035739308,1.0094825015688889,-9.286933612555725,3763492629
14,9.192871142283288,21.85272486224113,-8.455112070954481,-9.664668562297951,1.0162291811342872,0.4786785836105736,-6.961893206834793,-13.079422904497777,23.661746661247644,-18.041153685931924,3763575506
15,10.298428518627578,11.655285527122366,5.69858124703474,5.381733830229526,-6.533850245769207,1.5143343844621413,-15.563388498141082,-10.46464203435739,-4.132037073558238,2.145554344349563,3763711443
16,-15.017641676959315,13.003876786232743,4.339191298822147,-10.765813582915575,13.178471016397284,-8.705965689859756,7.991253016219405,-10.376544323040145,5.109810869009789,1.2433622860934226,3763798613
17,-22.90192013437012,15.747840812116037,-4.974660690670533,-6.01967102538522,-0.5673857631125254,-7.995929175204924,2.851497373680508,7.264408898777207,4.052389770517865,12.543429933651703,3763905209
18,-12.039510971767752,0.0,-19.211294638351205,2.528015560439709,1.3150022502556151,2.066474059747348,19.153927098072508,2.4612298874499925,10.126910906039639,-6.400754151885853,3764049023
19,-3.954972232023327,-15.13770868198715,-10.497930975129464,4.511813788285645,12.522796800519252,-4.530030016737566,19.402434769728874,0.37486405779238297,-0.9654268658676761,-1.7258406445809737,3764167820
20,-0.5337473259678491,6.484320716097386,1.9668422655445492,-3.68923676932672,-12.512106882865197,2.497014107183155,-4.775352360227966,14.80800696959728,4.449050337053288,-8.694791057087924,3764298763
27,-3.2781392070254514,-10.278552217818639,3.4313663769917033,2.484462195892239,-15.279231918650453,7.447872410807502,9.336327462086928,-3.1449350072429807,5.066420105135766,4.214409799823386,3765204718
28,-7.1330501754568125,-8.483136684623787,-4.136499840523612,12.410804541585916,-6.249997505082325,-10.492703907782039,9.593487292807154,14.74519722851064,-1.894244020328474,1.6401430708933438,3765289061
29,22.55801648506067,10.942965706179741,-6.915228595533846,-9.695968394098058,-3.9051258707294965,-2.392374705261374,-10.05675009220229,-0.22958143413091328,10.312916223890625,-10.618869323175065,3765370823
30,-21.26689553203016,1.244708973972346,-2.5375937311699843,3.9144310907152473,1.9610690282490286,4.496674388559742,5.704798580270346,-0.8574090002358901,0.7663216408326523,6.5738945608366715,3765492612
31,17.667736715430404,-15.355881166318637,6.439541247015978,-0.023358779832937104,-2.581970024981177,2.096876862189509,-3.2865752121208605,-1.9101929002208813,-8.171043391180373,5.124866650018975,3765600224
32,-2.2456246204242047,40.848700434362186,15.720387127998023,-3.7554794064187327,-10.737280992501496,-0.1890665962096989,-6.8542203899217435,-3.272697468846404,-30.90441797208634,1.3896998840484045,3765708885
33,16.73396353656281,-3.0377330476131728,0.5963013646201085,-3.439023287727637,-0.6398217548298897,4.072964321250409,-10.34218619927022,11.167133318494589,1.6964096327215348,-16.808007884208536,3765833999
34,-2.2486074791196318,-9.233860780357317,-4.707778499852058,14.38746504381007,11.562781693621872,1.4175961658883782,1.5560650788918777,5.396887094019589,-10.69269512867543,-7.437853188227352,3765946065
35,11.028877641594647,7.310720307327807,0.5693864609522254,-7.489411459805487,2.224889556906149,-8.142391848819408,-5.257493646407587,-7.834954170713741,6.210051529532272,1.3803256294331203,3766681094
36,-2.892256881043106,-12.283105391255713,5.604449798168127,-7.523278688327851,-2.234597317711526,-4.509423535283226,-3.054444406269819,15.59794513804303,8.38553326416644,2.9091780195136425,3766752458
37,12.653197441301268,-4.039243727416474,2.725867006689461,22.006069387128854,18.310522172944886,-8.528156464297432,-19.476860799931092,-3.286910238915051,0.0,-20.36448477750442,3766823904
38,-20.67235282602153,-20.269471350398202,-12.830845976728032,-12.527089953023772,-5.354143095878221,12.964538767058182,26.75975976108252,-1.1960545058631475,22.38502627205366,10.740632907718545,3766915400
39,8.502707508042946,-4.470072557811557,5.955547124852618,-1.2477412944595276,5.104147543198991,-4.749774074408943,-14.260300914280283,12.278483333973828,0.17314744035998386,-7.2861441094680535,3767025456
40,1.0968932785741634,18.102711409358093,5.041381384285915,7.723044917560541,-7.476245874118742,-17.20502064993737,7.533962574946202,-0.8852055049562537,-10.865611054224445,-3.065910481488102,3767136890
41,2.8052690906074984,17.22745408107958,-8.275395459600027,-7.856775508431502,2.094331966489956,-10.39590381561534,-9.629022528945441,4.68382386747311,-4.465388663606733,13.811606970548896,3767287818
