,radiant_H1_elo_vs_enemies,radiant_H2_elo_vs_enemies,radiant_H3_elo_vs_enemies,radiant_H4_elo_vs_enemies,radiant_H5_elo_vs_enemies,dire_H1_elo_vs_enemies,dire_H2_elo_vs_enemies,dire_H3_elo_vs_enemies,dire_H4_elo_vs_enemies,dire_H5_elo_vs_enemies,match_id
0,7.143851179423728,-13.972370862388376,-6.569610117735513,-0.6667763503001757,18.403316547111167,12.197186356522346,-2.799925816424516,-4.084120601040481,-9.761765369423975,0.11021503425578594,3760408738
1,0.9086365650376054,0.6264840980952702,-6.4266472817859635,1.2795568079793078,1.4360720010916557,0.0,-14.895449920689572,-0.8729671682377331,10.188871686145246,7.755443212364177,3760517861
2,1.5937559756539748,14.307148510554006,-5.6918294338213276,-3.274195114260552,-2.1922175744715915,0.0,0.911950898739178,2.8384694530355854,-10.204683767069048,1.7116010516397775,3760649937
3,0.0,26.545641085957524,-1.4212164624823398,12.582130447188886,-2.917799236970747,-13.535258272887292,2.7801233704719377,-16.18422382145787,-4.817960579368448,-3.031436530451658,3760977296
4,-12.596780642863015,-3.8905586364686626,0.4396275082668202,-5.035008497179542,1.035123951677671,5.849678326966717,-4.387218970678026,0.49405976159678167,10.560706045559442,7.530371153121809,3761035234
5,11.82299509293534,1.5451459177853186,0.6317266210973074,-4.058166879215286,-3.9685464922745872,2.762173668081819,9.326175157220407,-8.242166163493076,-0.3787150587822117,-9.440621863355023,3761093569
6,-0.8446295913046526,-0.5464914844060056,2.0374467205763267,11.124010548204685,1.6517516158945866,-4.943845478767639,7.064242515854472,0.01063881466795491,-11.081780559107521,-4.471343101612205,3761140807
7,-13.179184909089598,-6.806795311362923,-3.5087100611307656,6.247018706449273,-6.596396540213179,1.6554474502074674,13.876731093623729,-3.5795038551929617,9.411251976731293,2.4801414499776593,3761191870
8,-34.44483258302708,-1.8835438265145439,-4.962160526288051,2.2527607800881744,6.659072486720966,10.635897573721108,17.270415235421183,-13.023463448552869,10.910318081723023,6.585536226708102,3761248482
9,-3.9741065330449667,-12.283592963963507,-0.13540129115090127,-8.0162134966545,-11.430843800407906,-2.6950532611016174,11.32777345948366,3.598722108687096,25.629445022818206,-2.020729244665563,3762871002
10,1.5889682539619643,-3.011683899877622,5.975393832187177,3.0023332057769156,-21.718962180447704,-2.4502700934738497,4.37498655189811,-2.3750177977374576,4.467692822019729,10.14655930569274,3762922157
11,-9.184126327922947,-13.933437199197481,-3.299315306666361,1.646281267123621,5.982229498269802,5.66539078619957,15.550587927648762,6.175885627303977,-7.4661291132775425,-1.137367159481399,3763027660
12,1.1549772743950695,-7.512711846253892,-0.7229406193897729,3.351553625320261,-18.713532005380614,-3.627221725860413,4.420240827115897,2.006800502496528,25.92808447913639,-6.285250511579451,3763089954
13,1.5300033963752688,0.2086306833292555,19.397786768820986,9.728239577469104,2.5491203528781696,-8.57159041718719,-0.7238535108768456,-9.020672305930916,-7.391401818275297,-7.706262726602534,3763492629
14,3.7955496305344036,16.225778949604315,-3.4518905450693573,-20.378613066647624,4.835033360682169,2.2359681251475894,-4.520160270832973,-16.11539377174673,26.304425882284995,-8.93069829395679,3763575506
15,-1.0933551176430978,-1.9716622573076714,-3.3546853686348936,7.066838885668931,-1.519286121767086,-2.601730245020492,-10.980880098365224,5.490780976991454,-3.2245942984073546,12.188573644485446,3763711443
16,-19.150201200256156,6.406553881385086,-5.8050602449330935,-3.105002798635642,8.961329990046638,-2.0661808763637732,5.799189103809859,-1.4912865358961866,4.650616667484902,5.800042013358363,3763798613
17,-15.419106942640568,13.341619855179768,-1.693950851706749,-2.198109866709852,-0.2055461997332385,-4.512620537437526,-7.40790108241622,2.7845944811620242,3.7817563596433352,11.529264784659025,3763905209
18,0.6396634741152658,0.0,-3.4139464575397227,-3.235777844093548,8.129349138875487,-2.786005850276743,-2.7548077448172696,2.0071322865493224,7.732622984066969,-6.318229986879762,3764049023
19,-4.666224012654146,-15.186520288747872,-8.533226742950518,4.1903363466868235,10.556242190670073,-3.7911489182764964,11.111319256245183,3.778828449858011,-0.5749261171173377,3.1153198362862917,3764167820
20,-6.88745063841525,-1.6462754281883187,-0.7761250914504574,-3.73288726239845,-12.028271093962024,4.008550947251102,1.2205210817290355,10.117451531307879,12.330654520453873,-2.606168566327388,3764298763
21,-6.271155904426558,-15.861889709950006,-13.219033372538266,-3.817056442446214,-10.460721631715712,11.543768173312973,18.79918825418434,6.151532416534962,12.411205521689094,0.7241626953553971,3764675159
22,-6.035151942029839,-5.079944511882279,1.2367165862708807,-10.577834167168113,-3.629710819366542,-0.1567377383320534,-3.260668832066981,20.322894269894178,1.4623601120364964,5.7180770426442535,3764739548
23,9.20924996198377,-20.550814454870594,-2.947326779622648,-15.174376291467656,3.0303758842052755,4.8108744448688,1.7996806952272129,1.5536124848843609,1.302592626753141,16.966131428038338,3764778600
24,11.549841102064777,5.8092918102654165,7.951981281741793,12.80877259353188,-3.4606133588867074,-16.339132456419005,-3.549734904974567,2.055320044996894,-8.251065571720387,-8.574660540600089,3764826814
25,0.0,-13.982039706979618,-17.97131024952357,-13.075211533296475,-11.681110045420244,-3.976832553352513,21.37394893057446,10.414272639690257,2.7325385256336796,26.165743992674003,3764884555
26,-11.432244620232874,-4.456858487507017,-2.8986131331321277,-1.2182132882725387,-14.434969170442603,-1.1332889062818925,9.084267942934277,20.22384012402869,-4.406691567670853,10.672771106576931,3764949572
27,-2.453322585094213,-8.082563301739054,-1.3599814313197387,-1.0305631669175401,-10.258991279141412,7.889846804701156,8.839355731192228,-0.7803451143387345,4.166372207840204,3.0701921348171144,3765204718
28,-4.598625026415499,-7.269894061575354,-6.403033746095516,5.191403886414188,-2.2463586396294923,-2.079056328196321,7.018086109583116,7.021881453221074,2.240816140485775,1.1247802122080186,3765289061
29,2.886935239121358,-4.6919624559965545,-6.838863190435412,-6.521634017473485,-7.199853110678248,11.402904282739387,-2.9805847030688626,4.752780537065138,13.827157920307526,-4.636880501580843,3765370823
30,-12.163252378789979,2.9940189566561246,-1.4036707743218786,7.334370155276702,2.2813750970043296,-1.5216503403756816,3.282073983127243,-1.4890939569575836,-3.6337274028917372,4.319556661272462,3765492612
31,14.89227125677709,-8.699815815896804,8.149089123660445,3.296178314608258,3.408201602639819,2.5963594810441313,-3.5345639037194787,-1.6502990108320303,-11.719314070964016,-6.738106977317417,3765600224
32,-1.1037253931806061,26.622681770695486,10.510678701254369,-1.8254761262386583,-11.913412811499725,-2.8956050143057914,-6.447075873290192,-2.4305725845336097,-19.3998248357748,8.882332166873532,3765708885
33,14.463286232639458,-5.580355344734073,3.0406580939520103,-4.971262469708895,-3.363771094450695,1.08213859823323,-7.746729783956088,5.758925098764418,9.227237656578929,-11.910126987318312,3765833999
34,-3.212737568150726,-9.361196533262312,-7.2574329926519985,7.608214351010366,2.6117330000872774,10.575891260038432,-3.8081315235129325,4.672291128443181,0.12841092031305246,-1.9570420423143449,3765946065
35,3.7722346449457214,5.331120101230524,-0.42971134403023425,-11.561052034433207,2.3687772081760063,0.8047246088891868,-3.1554346560223165,-5.463035712752275,4.787386313811978,3.544990870184613,3766681094
36,0.15673501018094313,-7.481230863088256,4.384916168430581,-3.147471591416975,-4.7934150188940645,-8.253421904741419,-0.9607127435115708,16.895150628534907,4.783876718065955,-1.5844264035600992,3766752458
37,6.721781395439655,0.4378874335905283,4.975153356253468,22.489129284186376,15.440865207136767,-9.203721190256834,-19.993137810607955,-6.17916678141861,0.0,-14.688790894323398,3766823904
38,-15.58646622595092,-11.824573481200472,-16.301803938333755,-8.974612158645876,-0.7190016503273609,15.54823373137755,14.60778961691794,-1.7789534742863253,18.484108173293503,6.545279407155721,3766915400
39,9.56515174665212,-8.007210835884871,-4.147302139630163,-4.001605319791447,-3.9559928294895155,2.141951089367094,-6.629697069809174,16.17227362758253,1.6661134007184681,-2.8036816697150453,3767025456
40,1.116849204169933,6.2335095922047215,1.7584020264333973,9.876252883033938,1.9160377571645861,-6.48190472297975,-0.7630342817786244,-0.5697843875229154,-5.193846561325817,-7.892481509399476,3767136890
41,-2.9588710727357608,20.124909086637036,-7.805477456023496,-0.8274530072608342,3.1386331635821136,-7.649897471754601,-8.788810810166632,1.093756016217968,-8.64654691476433,12.319758466268542,3767287818
42,-4.215748392261531,0.0,-4.641498118124906,-8.856015417666832,-0.9896511470650278,-2.9661154713769284,5.9307371041572985,9.304586443414319,-3.720463930478639,10.154168929402257,3767358224
43,4.717169797639252,-0.9837301767805153,26.260986085109217,3.1493945330464737,2.4355270002856955,-2.8001414488177065,-6.5389361702531215,-12.09291039016491,0.3633430810422953,-14.510702311106673,3768183941
44,4.113875748907562,-2.1927064396155966,4.005545922801167,-14.060162947371692,6.191927454542656,5.220228308373073,10.03252311814327,-3.2692906445014156,-3.810855432458573,-6.23108508882046,3768245969
