,radiant_H1_elo_vs_enemies,radiant_H2_elo_vs_enemies,radiant_H3_elo_vs_enemies,radiant_H4_elo_vs_enemies,radiant_H5_elo_vs_enemies,dire_H1_elo_vs_enemies,dire_H2_elo_vs_enemies,dire_H3_elo_vs_enemies,dire_H4_elo_vs_enemies,dire_H5_elo_vs_enemies,match_id
0,-5.833107900600789,6.938827564389744,6.182258161567148,-3.7922882990248468,-7.265234277721407,-15.545445725347388,10.606277540133025,-5.530273139253216,32.00929897075693,-17.77031289489921,3849566762
1,2.9322098725976025,-5.971260389147743,0.44684753863551885,1.8910315894123115,-1.2122098679345856,-4.085050874869834,-1.03880479622039,-3.9590304411168304,0.5213040210301041,10.474963347613851,3849810027
2,-8.270542880712767,-11.617105330431574,2.0959148919554087,-7.68722956535223,2.36934633488311,8.015511416149268,-0.381667868470666,8.328248259519187,1.4476660834859478,5.699858658974318,3849810347
3,4.435288639651374,1.611838583102284,1.2321797179008682,3.293398705533508,-9.558182171690007,-0.6321951144705221,-7.78155034850834,1.6079563032974398,-4.012231686623986,9.803497371807385,3849869490
4,-7.279195640884441,2.6297877985527762,13.813453203948471,-13.734331081047914,-5.998702873017479,-4.805509559388263,11.628403297576327,6.136613746624354,-4.714515059450127,2.323996167086289,3849876560
5,-0.5527105375824002,-2.40831033151454,7.043686262006794,-6.159331402637286,0.5967632263279448,-1.2220005436944865,-6.944478307981851,-0.6466119878391694,4.311474893196368,5.981518729718622,3849975652
6,2.2631426657633975,3.8012632468051137,3.8169768425329775,-3.134811047697732,-6.017355582933332,8.491839645625728,5.427451146196255,1.187539012708052,-5.1672083819795,-10.668837547020967,3849983470
7,12.698857469406793,14.310024453743763,-0.8066798921433409,1.8481454014779197,1.2869506156203312,-8.544852719580113,0.0,-11.692115890414655,4.826368680865649,-13.92669811897635,3850048260
8,3.4097473980673003,-6.45394560828794,-4.5297102222575765,-11.266762528721902,-5.527061539564031,8.700025110698085,5.450390128238048,12.99264671284187,10.289965505110374,-13.065294956124237,3850062409
9,-7.807384847591964,-22.770753262666155,-5.7197271121197275,8.890272498148935,-1.8681806320372052,11.392999081836065,2.9319807021276274,9.293039807114111,4.943656504884912,0.7140972603034099,3850804674
10,-11.087543985833392,2.5472255755881235,0.0,-10.305977724128466,21.763442109492715,5.5279348486156135,1.7976840616269723,-0.1910565868416647,-1.8472994085111623,-8.204408890008732,3850807673
11,-4.634060505702965,0.10537653453926676,-11.26495505709919,-8.695330538029628,-0.17284444407850907,12.157731589276828,3.8569277137512783,-1.616178505053064,-3.3252602064075107,13.588593418803498,3850856450
12,-6.817824463962422,-3.5069828969754697,2.0865958455802582,3.218855673036396,-11.583317784576327,-0.4717275570732353,6.345838317938068,-12.642038806282347,8.461822384070993,14.908779288244084,3850899797
13,19.312952029041313,30.10843894746126,2.9963706666723144,5.956348137673676,11.52342480250721,0.0,2.5956896742762154,-21.429524777812226,9.188105353501344,-60.2518048333211,3850928939
14,-5.814228791214067,-3.236032400599191,-2.113439522000875,2.69919042140321,-14.206305137204309,31.437615816151755,-4.521237990453271,-8.307837638399777,-8.713291249421584,12.7755664917381,3850968927
