,radiant_H1_elo_vs_enemies,radiant_H2_elo_vs_enemies,radiant_H3_elo_vs_enemies,radiant_H4_elo_vs_enemies,radiant_H5_elo_vs_enemies,dire_H1_elo_vs_enemies,dire_H2_elo_vs_enemies,dire_H3_elo_vs_enemies,dire_H4_elo_vs_enemies,dire_H5_elo_vs_enemies,match_id
0,-7.919485086458091,-7.799611695269823,-2.744397577214432,0.43973652846494105,-1.0464011308597136,-17.588262280048323,21.531995720472473,-2.237646510853521,10.724275724951768,6.639796306814725,2897064589
1,8.533808381597174,5.228789709508597,-6.221111928844332,16.1793404053249,-4.972452828345872,-11.608009224331395,5.9210107776000465,-12.996131183298907,-11.968310804736852,11.903066695526643,2897074199
3,9.89744464414865,12.43565370815115,2.3386318909290864,-8.762464042459246,19.919544399562493,-0.47119851104245214,-8.440966773916971,2.3284102247658236,-14.478332966167864,-14.766722573970668,2897190211
4,3.0568036034899126,20.58198255171549,0.09635829333388803,-1.1832215953654317,0.0,-13.111295330780212,-10.121703643923787,1.9002883671360231,5.575586584934291,-6.794798830540175,2897294037
5,1.2388169873455466,18.249870730381605,0.0,-13.501354970148633,7.52088987524259,-0.4887348120127539,-5.720737288521686,-4.497852865851435,-0.3279935067676858,-2.4729041496675452,2897415426
6,-7.392509794183557,-3.7773342399250778,-5.163353924465506,6.5473994104789845,6.086312731958778,-8.733449907069376,3.519814892023952,-2.0920422877838836,-2.7853870693312897,13.790550188296976,2897508853
10,8.723107916654666,-2.1065237411726416,-0.9129652073842722,-3.4588224764521285,-0.04383058711520604,11.62143907047805,4.953674127773747,-20.479667714439007,1.90723250878228,-0.20364389712548725,2899199807
11,-6.8779971975976455,-0.14017740096271858,-1.8815339348237796,-3.9114138476924905,1.6525453882180399,-0.6730918834420594,-11.20250116692016,20.30973822571709,-0.22796731864387532,2.9523991361475983,2899277641
12,10.540494899841306,-3.681275610616596,-16.473622023366936,-12.55191695194785,-0.8800032258773809,19.903207407755133,-5.538951083333496,23.715050834395832,-1.8264803201267847,-13.206503926723228,2899438605
13,-4.767156827406441,9.325084978210661,-7.216679288717764,16.65786223083439,-9.649470764856268,-2.037351207714716,-5.096339398358569,4.234823334416593,-11.167510169500279,9.71673711309239,2899561092
14,0.9042705318376507,0.9895257514030127,-17.442706500244483,0.0,14.014725327250986,7.135706445423822,0.0,-5.096263841180146,-11.236448563389946,10.731190848899107,2899672816
15,0.0,-4.283084658789533,-5.2098493223172415,10.587539948285409,-11.798938141634991,14.589266288033537,7.583342732637913,-15.221003764276436,2.473695283684769,1.2790316343765742,2899868494
16,7.935731907770123,-2.581487788023068,11.133180034248063,8.32041843216544,3.0618373810821153,-7.139189629738442,-7.867176077044469,-8.313126458154036,-4.851711880713561,0.301524078407838,2900041187
17,-5.649360148307937,0.09429608730780936,2.1292077113417185,-0.9630164222483796,0.0,-3.1342334828045826,-2.3293090758760906,12.786960878082313,1.7986573629964793,-4.733202910491331,2900244171
18,13.687913064507804,9.277470917999484,4.970666509622366,9.100109267372009,-11.411599336546926,9.26800050966104,-4.256450722243489,-7.624991234125598,-14.091042962121149,-8.920076014125542,2900410744
19,-3.3134086937133587,7.433008356684883,-0.6970641475245734,16.320122716972016,1.618229081582387,-0.11883159948929467,-13.835058126266336,13.809325933957178,-10.324395467724655,-10.891928054478248,2901935479
20,-6.723164847786389,7.050736372426738,6.0995741156259635,8.230216599044438,-0.8290958421816299,2.7634644106384796,-11.75514427108633,9.892473455763893,3.4616063566122133,-18.190666349057373,2902067614
21,16.715316434869717,7.9965455632737354,8.703103065702607,19.200963469537957,0.3890730838952443,-8.200225040475509,-13.692902236529639,-4.1816153037983606,-9.602704055934817,-17.32755498054094,2902215999
27,3.4785375277265427,17.156370061789083,3.1558064973930557,-3.092912532750413,-3.4420077817643184,-2.092751174358652,11.572594581909946,-14.318991576732316,0.0,-12.416645603212926,2911922683
28,11.593047564575992,7.72285826317207,-4.637348033214445,2.1411547525183683,-2.7970255294152593,-12.892673633878262,1.8328439658434061,0.0016012822180999642,0.8525934297018942,-3.8170520615218626,2911933046
29,-11.53031242385471,21.376861481872126,14.410055498666976,-7.993180012892463,-4.131794387461798,-4.662452483577461,4.876224167929792,7.175954035390354,-32.0988727327001,12.577516856627284,2911941849
30,-10.290206184916514,-4.2263578605775844,12.4521700355254,6.319027527679801,-3.8586217128092337,7.3697489018515325,9.939901248108931,-9.903173881793341,-5.810848586778432,-1.991639486290562,2911996278
