,id matches,patch,region,league_name,league_id,radiant_name,radiant_id,dire_name,dire_id,radiant_score,dire_score,first_ban_radiant,ban1,ban2,ban3,ban4,pick1,pick2,pick3,pick4,ban7,ban8,ban9,ban10,pick5,pick6,pick7,pick8,ban11,ban12,pick9,pick10,radiant_win
0,867815943,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,Natus Vincere,17.0,TEAMERINO TINKERINO,,0,0,0,65,91,77,43,101,15,41,47,68,9,40,16,53,96,20,106,33,87,3,27,1
1,867938727,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,,,Natus Vincere,17.0,0,0,0,41,77,15,65,101,53,47,43,33,94,6,78,69,83,27,63,51,86,37,55,1
2,868426887,20.0,18.0,Excellent Moscow Cup Season 2 Ticket,1761,Hyper Glory Team,,LGD-GAMING,5.0,0,0,1,77,69,15,43,41,27,65,29,47,68,78,74,31,9,10,58,79,54,99,86,0
3,868477082,20.0,18.0,Excellent Moscow Cup Season 2 Ticket,1761,LGD-GAMING,5.0,Hyper Glory Team,,0,0,1,43,15,69,77,27,78,101,65,53,58,10,49,88,47,42,100,80,74,85,106,1
4,869056634,20.0,5.0,MSI Beat IT 2014,1350,Dream Five ID,,,,0,0,0,43,34,69,77,78,15,41,27,101,47,87,96,29,7,75,98,63,88,42,35,1
5,869419118,20.0,3.0,Dota 2 Champion's League Season 4 Ticket,1712,Natus Vincere,17.0,Alliance,,0,0,1,78,15,41,101,77,43,65,20,83,45,93,40,27,9,7,69,3,48,47,39,1
6,869508123,20.0,3.0,Dota 2 Champion's League Season 4 Ticket,1712,Alliance,,Natus Vincere,17.0,0,0,1,101,78,77,53,15,65,43,69,9,27,7,93,79,86,20,52,47,48,50,92,1
7,869608186,20.0,8.0,Excellent Moscow Cup Season 2 Ticket,1761,Moscow Five RUS,,Fnatic,7.0,0,0,1,82,15,34,43,101,78,27,42,77,47,96,65,53,29,9,13,10,7,1,63,0
8,869638422,20.0,3.0,Dota 2 Champion's League Season 4 Ticket,1712,TEAMERINO TINKERINO,,Team Empire,21.0,0,0,1,77,91,101,43,15,7,9,78,41,47,96,27,65,31,34,10,88,45,92,3,0
9,869700555,20.0,8.0,Excellent Moscow Cup Season 2 Ticket,1761,Fnatic,7.0,Moscow Five RUS,,0,0,1,43,34,65,82,15,101,78,27,47,96,42,69,53,41,21,9,29,18,16,7,1
10,869714480,20.0,3.0,Dota 2 Champion's League Season 4 Ticket,1712,Team Empire,21.0,TEAMERINO TINKERINO,,0,0,1,91,9,77,7,43,41,101,42,47,15,34,50,53,68,21,96,20,86,16,33,1
11,869785354,20.0,2.0,SLTV Star Series Season 10 Ticket,1803,DreamDestroyers,,Natus Vincere US,,0,0,1,77,78,41,69,43,47,7,101,68,42,89,15,53,96,86,20,106,74,73,67,0
12,869825554,20.0,2.0,MSI Beat IT 2014,1350,Sneaky Nyx Assassins,,Flip.Sid3 Tactics NA,,0,0,1,69,77,43,27,78,101,15,47,14,9,41,7,29,20,42,64,96,95,10,53,1
13,869855301,20.0,2.0,MSI Beat IT 2014,1350,Flip.Sid3 Tactics NA,,Sneaky Nyx Assassins,,0,0,1,77,69,41,47,78,43,101,96,15,9,7,95,42,45,73,34,68,51,48,86,0
14,869936356,20.0,2.0,MSI Beat IT 2014,1350,RTK GAMING,,Natus Vincere US,,0,0,1,47,78,77,15,69,43,9,50,29,53,7,41,68,79,96,64,49,42,86,34,0
15,869974302,20.0,2.0,MSI Beat IT 2014,1350,Natus Vincere US,,RTK GAMING,,0,0,1,69,47,41,77,15,68,7,101,34,86,96,51,45,29,9,42,78,53,2,35,1
16,870143708,20.0,17.0,Excellent Moscow Cup Season 2 Ticket,1761,,,Newbee,12.0,0,0,1,77,15,43,29,69,78,27,101,7,47,53,68,10,54,31,16,106,65,96,93,0
17,870188231,20.0,18.0,Excellent Moscow Cup Season 2 Ticket,1761,Newbee,12.0,,,0,0,1,15,77,29,43,27,69,47,78,101,96,86,42,9,53,7,48,79,106,30,58,1
18,870572250,20.0,18.0,Excellent Moscow Cup Season 2 Ticket,1761,,,Hyper Glory Team,,0,0,1,41,15,27,43,77,29,69,53,33,78,74,58,101,20,34,88,47,7,65,9,1
19,870605618,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,MeetYourMakers.Dota2,,Natus Vincere,17.0,0,0,0,15,65,34,77,101,27,47,69,78,41,7,43,42,9,51,3,91,48,60,40,0
20,870634603,20.0,5.0,MSI Beat IT 2014,1350,First Departure,,TEAM Let'sGo,,0,0,0,43,77,47,78,65,41,27,34,69,15,57,29,64,101,51,42,86,49,30,99,0
21,870710983,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,Natus Vincere,17.0,MeetYourMakers.Dota2,,0,0,0,65,77,43,15,101,41,9,29,68,69,78,45,34,42,20,79,106,7,53,47,1
22,870728030,,18.0,Excellent Moscow Cup Season 2 Ticket,1761,Hyper Glory Team,,,,0,0,1,77,43,27,41,15,69,78,29,74,33,47,101,31,96,10,9,26,86,87,68,1
23,870779608,20.0,18.0,Excellent Moscow Cup Season 2 Ticket,1761,,,Hyper Glory Team,,0,0,1,41,77,43,15,27,78,96,47,68,29,101,69,9,65,30,7,74,86,53,8,1
24,870836700,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,Moscow Five RUS,,MeetYourMakers.Dota2,,0,0,0,27,77,43,15,101,78,42,96,20,47,9,13,65,7,10,76,63,68,52,69,0
25,871013314,20.0,3.0,Dota 2 Champion's League Season 4 Ticket,1712,Alliance,,TEAMERINO TINKERINO,,0,0,1,91,43,77,7,15,78,53,101,9,96,27,29,48,65,79,20,63,50,52,69,0
26,871088236,20.0,3.0,Dota 2 Champion's League Season 4 Ticket,1712,Alliance,,TEAMERINO TINKERINO,,0,0,1,91,43,78,15,77,41,101,9,27,7,47,79,64,29,42,20,53,74,34,45,0
27,871205962,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,_PowerRangers,,APETACO,,0,0,0,15,77,69,43,41,65,47,101,7,27,64,9,33,20,78,34,53,87,79,74,1
28,871257565,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,APETACO,,_PowerRangers,,0,0,0,78,77,15,69,43,41,65,20,68,53,101,27,7,9,39,47,29,33,75,99,0
29,871410550,20.0,2.0,MSI Beat IT 2014,1350,Not Today,,CNB HyperX,,0,0,1,77,78,65,69,15,41,101,43,47,27,74,16,7,9,96,42,29,46,35,45,1
30,871483901,20.0,10.0,MSI Beat IT 2014,1350,Not Today,,CNB HyperX,,0,0,1,65,78,15,43,77,47,27,96,29,74,53,101,73,7,16,64,35,99,98,46,1
31,871502003,20.0,2.0,SLTV Star Series Season 10 Ticket,1803,Sneaky Nyx Assassins,,DreamDestroyers,,0,0,1,69,77,43,47,78,15,41,101,9,96,34,7,30,27,83,65,35,63,103,48,1
32,871543948,20.0,2.0,SLTV Star Series Season 10 Ticket,1803,Sneaky Nyx Assassins,,CNB HyperX,,0,0,1,77,15,69,78,101,74,27,47,53,41,43,42,7,96,29,8,16,63,1,46,1
33,871736963,20.0,18.0,Excellent Moscow Cup Season 2 Ticket,1761,LGD-GAMING,5.0,Newbee,12.0,0,0,1,78,77,43,15,27,69,41,65,74,10,58,80,86,101,64,89,47,45,72,96,1
34,871798819,20.0,18.0,Excellent Moscow Cup Season 2 Ticket,1761,Newbee,12.0,LGD-GAMING,5.0,0,0,1,41,77,78,43,27,69,15,74,65,58,29,96,86,7,68,48,51,49,53,99,1
35,871849195,,18.0,Excellent Moscow Cup Season 2 Ticket,1761,LGD-GAMING,5.0,Newbee,12.0,0,0,1,78,77,43,27,69,65,15,74,58,53,7,79,86,20,46,64,47,101,52,106,0
36,871994365,20.0,5.0,SLTV Star Series Season 10 Ticket,1803,Trust,,Titan,,0,0,1,77,78,47,69,15,74,41,65,101,10,79,86,9,20,3,89,30,96,43,57,0
37,872081851,20.0,5.0,SLTV Star Series Season 10 Ticket,1803,Awake ;),,Nvidia.ArrowGaming.AVF,,0,0,1,78,15,77,69,41,101,47,34,29,30,27,68,65,20,96,75,51,83,43,57,0
38,872152311,20.0,17.0,Excellent Moscow Cup Season 2 Ticket,1761,LGD-GAMING,5.0,,,0,0,1,43,77,69,27,65,47,101,15,41,96,78,10,29,86,16,33,80,93,9,74,0
39,872228944,20.0,5.0,MSI Beat IT 2014,1350,MSI-EvoGT.TRIC,,.MouseHunt Gaming.,,0,0,0,34,77,69,15,43,47,101,27,41,96,29,68,53,7,8,78,63,46,64,82,1
40,872299624,20.0,18.0,Excellent Moscow Cup Season 2 Ticket,1761,,,LGD-GAMING,5.0,0,0,1,65,77,43,27,15,69,53,101,74,41,47,29,68,16,20,54,51,78,106,13,1
41,872364157,20.0,5.0,SLTV Star Series Season 10 Ticket,1803,MSI-EvoGT.TRIC,,Titan,,0,0,1,41,69,15,47,101,78,70,96,77,74,58,43,53,7,86,34,9,45,22,98,0
42,872484037,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,xGame.kz,,TEAMERINO TINKERINO,,0,0,1,34,78,41,9,27,77,43,53,69,58,101,7,79,96,52,86,48,65,50,68,0
43,872542222,20.0,3.0,Dota 2 Champion's League Season 4 Ticket,1712,_PowerRangers,,Alliance,,0,0,1,77,15,53,101,78,43,69,65,27,7,20,86,9,3,79,47,83,41,93,33,1
44,872590955,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,NAM VEZET-MI IGRAEM,,APETACO,,0,0,0,69,15,77,34,7,101,78,65,42,43,16,47,13,27,92,41,96,6,48,72,1
45,872609404,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,xGame.kz,,Team Secret,1.0,0,0,1,77,101,41,15,78,43,69,9,47,27,42,96,91,65,33,79,48,19,10,93,0
46,872658524,20.0,3.0,Dota 2 Champion's League Season 4 Ticket,1712,_PowerRangers,,Alliance,,0,0,0,78,77,101,53,15,41,9,86,3,96,43,69,20,42,48,27,51,47,40,29,1
47,872683219,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,APETACO,,NAM VEZET-MI IGRAEM,,0,0,0,65,77,15,69,101,47,7,43,41,78,34,27,53,92,68,6,51,48,64,13,0
48,872734655,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,Alliance,,_Cleave_,,0,0,0,53,77,65,43,15,101,78,69,41,9,96,27,7,86,89,87,48,98,51,40,1
49,872749983,20.0,3.0,Dota 2 Champion's League Season 4 Ticket,1712,_PowerRangers,,TEAMERINO TINKERINO,,0,0,1,77,101,43,9,78,15,41,47,53,33,91,3,27,20,7,34,42,65,45,58,0
50,872825668,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,NAM VEZET-MI IGRAEM,,HellRaisers,10.0,0,0,0,92,15,78,34,101,6,37,41,13,42,43,65,3,96,21,50,68,9,85,16,0
51,872858201,20.0,3.0,Dota 2 Champion's League Season 4 Ticket,1712,TEAMERINO TINKERINO,,_PowerRangers,,0,0,1,9,78,101,15,77,41,43,47,33,53,68,96,27,79,58,50,23,48,20,21,0
52,872932824,20.0,2.0,Dota 2 Champion's League Season 4 Ticket,1712,Sneaky Nyx Assassins,,Not Today,,0,0,1,69,77,43,78,47,15,9,7,41,96,89,101,42,27,99,53,48,74,56,72,1
53,872976068,20.0,2.0,Dota 2 Champion's League Season 4 Ticket,1712,Not Today,,Sneaky Nyx Assassins,,0,0,1,43,78,15,77,29,47,101,74,27,9,8,6,96,23,7,93,79,13,4,50,0
54,873000419,20.0,2.0,MSI Beat IT 2014,1350,,,DreamDestroyers,,0,0,1,43,78,41,15,77,69,7,27,101,47,74,45,30,53,65,75,20,89,35,16,1
55,873040975,20.0,2.0,MSI Beat IT 2014,1350,DreamDestroyers,,,,0,0,1,27,43,78,77,15,47,42,69,53,65,101,89,96,64,86,33,63,75,74,40,1
56,873066816,20.0,2.0,MSI Beat IT 2014,1350,,,DreamDestroyers,,0,0,1,43,77,15,78,27,47,69,53,40,75,64,45,33,9,50,86,11,99,80,89,1
57,873100524,20.0,2.0,MSI Beat IT 2014,1350,Not Today,,Sneaky Nyx Assassins,,0,0,0,69,77,43,78,47,58,68,96,53,7,74,101,13,9,67,27,42,34,29,15,0
58,873137271,20.0,2.0,MSI Beat IT 2014,1350,Sneaky Nyx Assassins,,Not Today,,0,0,0,15,77,47,78,27,43,41,96,101,74,79,20,9,7,86,46,42,35,72,69,1
59,873318300,20.0,18.0,Excellent Moscow Cup Season 2 Ticket,1761,,,Newbee,12.0,0,0,1,27,77,43,78,15,41,101,69,96,79,47,86,7,65,74,30,16,53,63,75,0
60,873387333,20.0,18.0,Excellent Moscow Cup Season 2 Ticket,1761,Newbee,12.0,,,0,0,1,15,27,78,43,77,29,69,65,47,74,82,53,101,68,16,7,13,93,34,67,1
61,873659977,20.0,5.0,SLTV Star Series Season 10 Ticket,1803,Invasion eSports,,Awake ;),,0,0,1,77,15,78,43,69,42,27,47,29,41,34,101,74,86,58,83,63,98,53,106,1
62,873791057,20.0,5.0,SLTV Star Series Season 10 Ticket,1803,First Departure,,Inter Active Philippines,,0,0,0,89,29,77,41,15,78,27,101,47,43,34,65,9,30,74,69,8,96,7,46,0
63,873796501,20.0,5.0,MSI Beat IT 2014,1350,Invasion eSports,,iDEAL Gigabyte,,0,0,1,77,53,78,15,69,43,101,86,29,47,7,106,83,68,65,54,13,9,42,60,1
64,873974938,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,NAM VEZET-MI IGRAEM,,_PowerRangers,,0,0,0,47,34,41,78,15,101,92,27,6,9,65,91,43,96,29,7,72,77,10,69,1
65,874082935,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,_Cleave_,,xGame.kz,,0,0,0,34,15,41,78,101,47,42,7,27,43,69,93,65,88,30,89,13,9,77,64,1
66,874201839,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,NAM VEZET-MI IGRAEM,,MeetYourMakers.Dota2,,0,0,0,91,34,43,33,15,92,6,101,3,7,21,9,13,31,46,47,69,37,85,44,0
67,874216143,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,xGame.kz,,_PowerRangers,,0,0,0,101,77,15,41,78,69,27,9,65,79,7,34,91,33,72,3,29,13,97,53,0
68,874321045,20.0,3.0,ESL One New York 2014,1886,Virtus.pro,18.0,_PowerRangers,,0,0,1,78,15,77,101,34,65,43,9,58,41,69,3,27,99,47,45,79,33,29,7,1
69,874338981,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,Kompas Gaming,,HellRaisers,10.0,0,0,1,78,15,77,41,101,96,65,27,7,47,79,42,45,88,64,74,29,3,10,93,0
70,874378458,20.0,3.0,ESL One New York 2014,1886,_PowerRangers,,Virtus.pro,18.0,0,0,1,77,34,15,78,41,64,9,101,53,47,65,58,43,91,27,19,13,99,96,40,0
71,874467437,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,,,HellRaisers,10.0,0,0,1,34,15,41,78,77,101,7,27,29,47,96,53,65,69,42,86,106,43,17,93,1
72,874492904,20.0,8.0,Excellent Moscow Cup Season 2 Ticket,1761,MeetYourMakers.Dota2,,NAM VEZET-MI IGRAEM,,0,0,0,34,43,41,91,15,27,9,101,47,29,33,53,96,78,74,102,37,68,95,4,0
73,874609141,20.0,2.0,Dota 2 Champion's League Season 4 Ticket,1712,Natus Vincere US,,DreamDestroyers,,0,0,1,41,77,69,27,15,43,7,47,96,51,101,65,40,68,9,53,79,29,78,84,1
74,874662433,20.0,2.0,Dota 2 Champion's League Season 4 Ticket,1712,DreamDestroyers,,Natus Vincere US,,0,0,1,41,69,47,15,77,43,27,64,53,96,7,78,29,51,58,86,34,70,72,45,0
75,874725694,20.0,2.0,MSI Beat IT 2014,1350,,,Natus Vincere US,,0,0,1,43,69,41,15,77,47,27,53,29,45,65,33,7,86,96,16,48,35,97,75,0
76,874938010,,18.0,World Esports Championship,1663,Newbee,12.0,Hyper Glory Team,,0,0,1,15,43,41,77,27,69,65,78,101,58,96,47,7,74,68,31,63,53,46,93,1
77,874942027,20.0,17.0,World Esports Championship,1663,Evil Geniuses,14.0,Vici Gaming,11.0,0,0,0,33,77,15,43,27,96,101,7,34,53,16,47,64,78,100,69,72,21,76,45,0
78,874989663,20.0,17.0,World Esports Championship,1663,Vici Gaming,11.0,Evil Geniuses,14.0,0,0,0,78,15,101,77,43,27,96,33,69,41,45,29,9,51,106,3,48,47,74,53,1
79,875010635,20.0,18.0,World Esports Championship,1663,Hyper Glory Team,,Newbee,12.0,0,0,1,77,15,27,29,43,69,65,41,7,30,46,9,68,101,47,88,16,86,73,33,0
80,875119806,20.0,18.0,World Esports Championship,1663,Natus Vincere,17.0,CDEC Gaming,30.0,0,0,1,77,43,69,15,101,27,78,41,74,7,42,65,86,20,29,53,34,93,46,14,1
81,875120215,20.0,18.0,World Esports Championship,1663,,,LGD-GAMING,5.0,0,0,1,27,77,69,43,15,65,101,47,96,92,89,41,31,37,10,103,58,78,106,26,0
82,875170653,20.0,18.0,World Esports Championship,1663,CDEC Gaming,30.0,Natus Vincere,17.0,0,0,1,43,69,15,77,27,101,41,78,65,74,53,42,20,7,34,67,51,13,9,96,0
83,875246358,20.0,18.0,World Esports Championship,1663,LGD-GAMING,5.0,,,0,0,1,69,77,15,65,27,53,101,96,41,74,92,43,16,47,56,7,80,78,13,48,0
84,875327683,20.0,18.0,World Esports Championship,1663,,,LGD-GAMING,5.0,0,0,1,65,77,27,69,15,43,101,53,78,92,41,16,7,42,80,37,103,96,55,34,1
85,875371735,20.0,18.0,World Esports Championship,1663,Vici Gaming,11.0,Newbee,12.0,0,0,1,27,77,58,41,15,43,65,86,101,29,68,10,7,88,69,78,45,9,30,16,1
86,875477630,20.0,18.0,World Esports Championship,1663,Newbee,12.0,Vici Gaming,11.0,0,0,1,15,77,43,27,78,69,101,53,16,48,65,58,99,68,97,86,106,7,56,10,1
87,875581184,20.0,18.0,World Esports Championship,1663,Vici Gaming,11.0,Newbee,12.0,0,0,1,58,15,27,77,43,78,53,96,48,74,68,45,86,101,10,16,41,7,64,103,1
88,875699110,,18.0,World Esports Championship,1663,,,Natus Vincere,17.0,0,0,0,53,77,15,41,101,65,27,20,69,43,37,34,91,9,19,47,39,96,29,13,1
89,875723076,20.0,5.0,SLTV Star Series Season 10 Ticket,1803,Trust,,Nvidia.ArrowGaming.AVF,,0,0,1,41,15,77,69,78,43,101,68,96,9,16,47,29,86,20,10,53,54,42,103,1
90,875857347,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,_PowerRangers,,Moscow Five RUS,,0,0,1,77,34,43,41,78,15,27,58,7,20,65,47,53,48,64,96,101,16,83,100,0
91,875879763,20.0,18.0,World Esports Championship,1663,Natus Vincere,17.0,,,0,0,0,65,77,34,53,15,101,41,33,9,69,20,27,3,43,48,51,30,91,74,57,0
92,875892351,20.0,5.0,MSI Beat IT 2014,1350,Invasion eSports,,Assail,,0,0,0,43,77,69,78,27,47,34,15,29,7,79,41,86,9,51,96,17,68,31,74,1
93,875964675,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,Moscow Five RUS,,_PowerRangers,,0,0,1,34,78,77,15,43,27,7,64,48,65,47,41,53,29,9,83,30,106,76,101,1
94,876092712,20.0,5.0,SLTV Star Series Season 10 Ticket,1803,insidiousidol,,Johnny's Revenge,,0,0,1,77,15,69,43,41,78,27,101,49,74,47,9,33,106,42,86,51,53,57,85,0
95,876144350,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,NAM VEZET-MI IGRAEM,,Moscow Five RUS,,0,0,0,34,64,92,43,78,101,15,9,29,53,91,47,41,3,16,89,65,30,72,37,1
96,876308958,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,Moscow Five RUS,,NAM VEZET-MI IGRAEM,,0,0,0,9,77,64,41,101,43,65,15,42,91,27,78,3,92,83,13,6,72,48,47,1
97,876330532,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,xGame.kz,,Team Empire,21.0,0,0,1,41,101,77,15,78,34,92,53,42,27,65,67,96,86,7,68,17,48,9,1,0
98,876502163,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,xGame.kz,,Kompas Gaming,,0,0,0,78,77,34,41,101,15,42,13,27,10,45,93,64,20,51,67,29,43,26,39,1
99,876783745,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,APETACO,,Fnatic,7.0,0,0,0,43,77,41,69,15,78,101,27,64,45,47,65,51,53,16,86,96,106,10,36,0
100,876820084,20.0,3.0,ESL One New York 2014,1886,NAM VEZET-MI IGRAEM,,Team Empire,21.0,0,0,1,34,92,65,101,43,96,68,41,42,15,69,47,86,9,74,3,45,67,77,16,0
101,876884484,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,Fnatic,7.0,APETACO,,0,0,0,15,77,69,43,41,27,101,65,47,64,78,68,34,9,10,33,7,53,29,3,0
102,876898517,20.0,3.0,ESL One New York 2014,1886,Team Empire,21.0,NAM VEZET-MI IGRAEM,,0,0,1,91,34,101,65,92,15,78,96,47,86,10,9,7,43,52,50,6,99,74,72,1
103,877108455,20.0,2.0,MSI Beat IT 2014,1350,RTK GAMING,,DreamDestroyers,,0,0,1,47,15,77,41,69,78,43,101,40,34,80,2,27,50,7,46,42,49,53,44,0
104,877161000,20.0,2.0,MSI Beat IT 2014,1350,CNB HyperX,,Flip.Sid3 Tactics NA,,0,0,1,78,69,47,15,77,41,7,86,101,27,74,51,43,68,64,65,76,56,87,13,0
105,877201854,20.0,2.0,MSI Beat IT 2014,1350,Not Today,,DreamDestroyers,,0,0,1,77,43,15,78,27,53,47,29,41,9,96,69,7,64,101,89,93,106,11,72,0
106,877259741,20.0,2.0,MSI Beat IT 2014,1350,,,Flip.Sid3 Tactics NA,,0,0,0,41,43,69,47,78,15,101,77,96,53,9,45,7,27,99,87,65,106,13,29,1
107,877314912,20.0,2.0,MSI Beat IT 2014,1350,,,DreamDestroyers,,0,0,1,43,78,47,77,27,15,53,96,7,16,41,75,86,9,42,93,89,46,34,13,0
108,877368798,20.0,18.0,World Esports Championship,1663,LGD-GAMING,5.0,CDEC Gaming,30.0,0,0,1,69,77,27,43,65,15,41,101,16,7,68,10,74,89,26,96,86,9,31,91,1
109,877432371,20.0,18.0,World Esports Championship,1663,Evil Geniuses,14.0,Hyper Glory Team,,0,0,1,7,15,43,77,27,78,9,69,29,89,96,34,74,41,30,68,63,42,81,44,1
110,877439931,20.0,18.0,World Esports Championship,1663,CDEC Gaming,30.0,LGD-GAMING,5.0,0,0,1,43,77,65,27,69,15,96,101,78,16,86,106,9,20,79,34,93,53,74,51,0
111,877576348,20.0,17.0,World Esports Championship,1663,Natus Vincere,17.0,Evil Geniuses,14.0,0,0,0,65,15,101,77,43,34,38,41,9,33,7,73,20,40,53,64,69,78,92,70,0
112,877644573,20.0,18.0,World Esports Championship,1663,,,Vici Gaming,11.0,0,0,0,101,77,27,15,43,92,34,88,53,16,51,96,65,63,62,31,67,49,78,69,1
113,877645112,20.0,18.0,World Esports Championship,1663,Newbee,12.0,LGD-GAMING,5.0,0,0,1,65,77,96,27,43,41,15,101,74,58,68,16,31,29,26,47,69,78,34,88,1
114,877672692,20.0,17.0,World Esports Championship,1663,Evil Geniuses,14.0,Natus Vincere,17.0,0,0,0,15,77,43,65,101,53,40,41,33,9,34,78,64,91,89,19,63,29,45,51,1
115,877729953,20.0,18.0,World Esports Championship,1663,Vici Gaming,11.0,,,0,0,0,27,77,41,92,15,43,101,53,16,33,96,37,7,42,45,9,47,78,65,89,0
116,877737102,20.0,17.0,World Esports Championship,1663,LGD-GAMING,5.0,Newbee,12.0,0,0,1,15,77,43,65,27,96,58,69,74,10,78,47,46,91,26,106,55,48,63,53,1
117,877837010,20.0,6.0,MSI Beat IT 2014,1350,4 Bunnies 1 Turtle.,,T h e S C O U R G E,,0,0,1,43,34,77,41,15,78,27,69,96,101,29,86,42,33,9,79,74,47,45,65,1
118,877855683,20.0,18.0,World Esports Championship,1663,Newbee,12.0,LGD-GAMING,5.0,0,0,1,15,77,27,43,65,96,101,68,69,7,89,41,106,47,91,87,93,53,8,54,1
119,878039253,,18.0,World Esports Championship,1663,Newbee,12.0,Evil Geniuses,14.0,0,0,1,15,53,41,96,77,43,65,27,70,87,33,7,50,73,18,58,29,91,55,13,0
120,878071280,20.0,6.0,MSI Beat IT 2014,1350,Wired Gamingg,,Scenario,,0,0,0,29,15,34,77,41,43,27,101,78,69,47,31,42,7,45,74,40,53,57,63,0
121,878135120,20.0,5.0,SLTV Star Series Season 10 Ticket,1803,First Departure,,Nvidia.ArrowGaming.AVF,,0,0,1,43,89,27,41,15,77,78,50,86,85,34,96,92,79,7,57,2,9,74,76,0
122,878157122,20.0,18.0,World Esports Championship,1663,Evil Geniuses,14.0,Newbee,12.0,0,0,1,101,15,43,41,77,65,27,53,7,40,78,33,96,64,49,102,47,68,55,89,1
123,878293359,20.0,5.0,SLTV Star Series Season 10 Ticket,1803,Trust,,MSI-EvoGT.TRIC,,0,0,1,77,15,41,69,78,53,101,10,68,79,96,65,99,31,43,103,7,26,30,16,0
124,878404569,20.0,18.0,World Esports Championship,1663,Evil Geniuses,14.0,Vici Gaming,11.0,0,0,1,101,77,78,15,43,27,53,64,106,89,45,41,47,29,48,33,34,7,86,85,1
125,878429372,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,APETACO,,Moscow Five RUS,,0,0,0,34,77,41,69,43,27,7,64,78,101,53,29,13,65,55,86,15,72,10,83,0
126,878464565,20.0,6.0,MSI Beat IT 2014,1350,4 Bunnies 1 Turtle.,,Scenario,,0,0,0,29,77,15,41,47,43,96,78,69,31,101,27,7,53,74,42,9,68,3,75,0
127,878490714,20.0,5.0,SLTV Star Series Season 10 Ticket,1803,Johnny's Revenge,,Awake ;),,0,0,1,77,78,82,29,15,47,34,43,7,41,101,69,27,86,8,42,65,68,57,30,1
128,878550648,20.0,18.0,World Esports Championship,1663,Vici Gaming,11.0,Evil Geniuses,14.0,0,0,1,41,78,33,53,15,77,43,101,27,65,58,96,64,7,40,34,51,88,22,45,0
129,878585722,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,Moscow Five RUS,,APETACO,,0,0,0,69,77,64,41,43,34,9,7,65,53,16,78,15,47,27,68,29,33,51,17,1
130,878667205,20.0,5.0,SLTV Star Series Season 10 Ticket,1803,Immunity Dota,,MSI-EvoGT.TRIC,,0,0,1,77,82,78,15,34,69,47,68,27,16,41,7,101,53,87,45,42,96,67,86,0
131,878710210,20.0,6.0,MSI Beat IT 2014,1350,Wired Gamingg,,T h e S C O U R G E,,0,0,1,15,78,77,47,69,41,101,43,46,86,34,27,42,7,53,92,6,76,74,85,1
132,879031048,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,APETACO,,Team Empire,21.0,0,0,0,7,41,43,101,15,27,47,33,86,77,78,29,69,96,53,89,64,75,20,9,0
133,879037655,20.0,6.0,MSI Beat IT 2014,1350,4 Bunnies 1 Turtle.,,Wired Gamingg,,0,0,1,43,28,77,14,15,78,47,74,93,31,94,81,92,27,7,75,82,59,63,102,0
134,879178269,20.0,3.0,Excellent Moscow Cup Season 2 Ticket,1761,Team Empire,21.0,APETACO,,0,0,1,101,69,77,78,43,41,15,7,27,64,47,45,30,65,33,86,99,74,76,4,1
135,879263766,20.0,3.0,SLTV Star Series Season 10 Ticket,1803,,,TEAMERINO TINKERINO,,0,0,1,34,15,41,77,78,43,101,27,29,7,69,51,42,96,47,86,48,53,88,93,0
136,879377033,20.0,6.0,MSI Beat IT 2014,1350,Scenario,,Wired Gamingg,,0,0,1,29,41,78,15,77,43,69,27,42,47,7,74,53,96,16,101,63,45,86,106,0
