,id matches,patch,region,league_name,league_id,radiant_name,radiant_id,dire_name,dire_id,radiant_score,dire_score,first_ban_radiant,ban1,ban2,ban3,ban4,pick1,pick2,pick3,pick4,ban7,ban8,ban9,ban10,pick5,pick6,pick7,pick8,ban11,ban12,pick9,pick10,radiant_win
83,2729801094,20.0,10,World Electronic Sports Games International,4972,,,Infamous?,,21,33,1,6,91,76,16,23,79,28,41,111,46,8,1,44,26,43,93,74,87,17,54,0
84,2730074088,20.0,10,World Electronic Sports Games International,4972,Team DileCom,,KINGAO + 4,,25,29,0,38,91,16,76,79,111,69,28,74,6,54,59,10,9,13,1,23,2,60,55,0
85,2730230807,20.0,10,World Electronic Sports Games International,4972,KINGAO + 4,,Team DileCom,,35,26,0,91,79,41,111,76,88,23,6,38,15,84,87,90,37,74,28,103,93,58,44,1
86,2730432722,20.0,10,World Electronic Sports Games International,4972,Infamous?,,KINGAO + 4,,22,27,1,91,76,16,6,111,79,23,8,59,70,65,41,28,60,48,13,73,15,47,39,0
87,2730533456,20.0,10,World Electronic Sports Games International,4972,KINGAO + 4,,Infamous?,,46,37,0,91,76,23,6,79,111,65,54,28,10,88,41,17,16,107,73,103,109,85,70,0
88,2730623327,20.0,10,World Electronic Sports Games International,4972,Infamous?,,KINGAO + 4,,34,8,0,28,6,111,91,79,23,54,76,41,88,10,65,16,2,75,73,32,17,103,46,1
89,2730685415,20.0,10,World Electronic Sports Games International,4972,Team DileCom,,,,23,38,0,23,65,76,41,6,79,16,50,2,54,87,1,85,13,44,62,55,17,98,70,0
90,2730739136,20.0,10,World Electronic Sports Games International,4972,,,Team DileCom,,14,41,1,76,6,65,16,79,28,23,54,17,1,13,46,111,9,8,2,32,10,73,98,0
91,2730792638,20.0,10,World Electronic Sports Games International,4972,Team DileCom,,,,43,30,0,76,6,111,65,79,23,28,51,73,87,9,46,98,84,86,8,17,13,74,54,1
92,2736907451,20.0,5,The Boston Major 2016,4874,Fire Dragoon,49.0,Fnatic,7.0,14,34,0,84,65,98,55,88,79,9,87,76,48,94,85,8,70,73,53,11,61,45,40,0
93,2736921333,20.0,5,The Boston Major 2016,4874,WarriorsGaming.Unity,36.0,Faceless,,24,31,0,79,85,65,84,37,16,90,88,89,103,54,6,57,86,4,10,34,76,74,46,0
94,2736997513,20.0,5,The Boston Major 2016,4874,Fnatic,7.0,The Mongolz,,40,14,0,65,79,88,28,107,90,8,34,98,45,1,17,62,55,51,14,10,73,54,67,1
95,2737001961,20.0,5,The Boston Major 2016,4874,TNC Pro Team,29.0,Faceless,,4,21,0,65,88,6,85,84,28,75,37,98,44,94,54,20,29,10,34,8,17,93,73,0
96,2737061217,20.0,5,The Boston Major 2016,4874,Fire Dragoon,49.0,Trust,,14,27,1,65,84,79,98,88,57,28,86,73,76,74,48,8,6,37,32,94,46,17,44,0
97,2737135197,20.0,5,The Boston Major 2016,4874,Fnatic,7.0,Trust,,35,17,1,57,37,28,88,65,79,8,84,90,48,70,98,9,87,16,54,75,45,76,15,1
98,2737135509,20.0,5,The Boston Major 2016,4874,Fire Dragoon,49.0,Rex Regum QEON,,39,27,1,88,65,6,73,98,16,79,84,74,48,32,10,23,76,8,86,70,34,9,46,1
99,2737217746,20.0,5,The Boston Major 2016,4874,Faceless,,The Mongolz,,37,17,0,85,79,65,107,84,37,28,16,76,34,75,54,87,30,10,70,97,74,93,13,1
100,2737218263,21.0,5,The Boston Major 2016,4874,TNC Pro Team,29.0,Mineski.???,6.0,40,40,1,89,65,79,75,28,37,54,84,98,88,34,32,76,26,2,70,8,62,35,40,0
101,2737325203,20.0,5,The Boston Major 2016,4874,Fnatic,7.0,Rex Regum QEON,,20,8,1,88,65,84,37,87,8,28,38,109,85,23,79,111,20,62,6,17,44,94,97,1
102,2737326148,20.0,3,The Boston Major 2016,4874,Fantastic Five,,Alliance,,12,26,1,65,57,91,37,76,79,88,2,62,48,111,6,54,3,30,83,81,11,20,73,0
103,2737329857,20.0,3,The Boston Major 2016,4874,Team AD FINEM,,Danish Bears,,19,20,1,84,65,30,6,76,86,16,91,41,61,54,15,32,79,48,55,93,35,8,34,1
104,2737336515,20.0,5,The Boston Major 2016,4874,WarriorsGaming.Unity,36.0,Fire Dragoon,49.0,33,16,1,57,55,98,84,79,48,87,103,65,32,34,74,76,88,29,6,35,86,17,69,1
105,2737401801,20.0,5,The Boston Major 2016,4874,Faceless,,Trust,,19,9,0,84,57,88,28,85,37,98,16,76,89,90,73,86,50,63,10,59,6,9,46,1
106,2737407729,20.0,5,The Boston Major 2016,4874,The Mongolz,,Mineski.???,6.0,15,44,0,6,76,91,65,98,79,48,89,15,73,8,34,23,5,16,28,103,17,85,57,0
107,2737422908,20.0,3,The Boston Major 2016,4874,Team Secret,1.0,Natus Vincere,17.0,10,6,1,16,62,91,76,90,107,65,8,98,37,54,79,18,84,74,29,46,27,17,75,1
108,2737426491,20.0,3,The Boston Major 2016,4874,Fantastic Five,,Team AD FINEM,,15,33,0,57,91,37,76,65,111,16,62,98,20,8,79,9,54,41,86,74,63,73,55,0
109,2737492619,20.0,5,The Boston Major 2016,4874,Rex Regum QEON,,Faceless,,13,12,1,65,88,16,6,37,85,5,41,84,98,76,10,64,103,73,28,34,18,82,19,0
110,2737507041,20.0,3,The Boston Major 2016,4874,Virtus.pro,18.0,Danish Bears,,34,23,1,84,9,91,6,79,65,62,48,23,76,8,35,86,28,96,55,49,61,19,37,1
111,2737524381,20.0,3,The Boston Major 2016,4874,Escape Gaming,,Vega Squadron,8.0,4,26,1,91,6,54,9,37,28,87,51,11,58,38,55,8,104,76,48,74,86,13,83,0
112,2737565757,20.0,5,The Boston Major 2016,4874,Trust,,Mineski.???,6.0,15,30,0,57,65,6,88,28,90,16,54,76,98,89,10,79,37,48,32,73,94,74,49,0
113,2737580331,20.0,5,The Boston Major 2016,4874,The Mongolz,,TNC Pro Team,29.0,16,34,1,84,91,65,79,111,28,44,34,107,17,23,73,62,29,98,93,85,87,14,75,0
114,2737621578,20.0,3,The Boston Major 2016,4874,Fantastic Five,,Vega Squadron,8.0,22,9,0,57,76,37,28,6,79,48,30,83,73,9,55,44,2,29,21,87,62,69,103,1
115,2737636507,20.0,3,The Boston Major 2016,4874,Team AD FINEM,,Virtus.pro,18.0,34,20,0,16,79,91,63,9,65,37,6,55,44,28,32,62,71,54,38,35,73,111,76,1
116,2737734106,20.0,3,The Boston Major 2016,4874,Alliance,,Natus Vincere,17.0,25,19,1,16,76,65,79,91,84,28,54,73,70,111,18,112,30,6,19,104,17,69,46,1
117,2737765606,20.0,3,The Boston Major 2016,4874,Team Secret,1.0,Danish Bears,,37,30,1,65,90,62,91,84,55,111,8,17,32,2,104,71,30,70,74,28,44,98,76,1
118,2737871123,20.0,3,The Boston Major 2016,4874,Escape Gaming,,Alliance,,30,27,1,65,6,91,37,9,79,28,38,76,48,8,73,50,83,2,74,10,46,86,11,1
119,2737968257,20.0,3,The Boston Major 2016,4874,Team Liquid,16.0,Danish Bears,,27,12,1,65,6,62,9,84,96,76,54,15,111,74,16,50,87,14,28,13,38,46,2,0
120,2738058122,20.0,3,The Boston Major 2016,4874,Vega Squadron,8.0,Natus Vincere,17.0,17,3,1,16,76,65,91,79,37,28,48,38,54,9,58,14,23,70,55,74,34,13,17,1
121,2738098377,20.0,3,The Boston Major 2016,4874,Team Secret,1.0,Team AD FINEM,,35,20,1,62,90,65,79,6,91,44,28,84,29,9,55,32,3,13,21,92,16,98,38,1
122,2738163861,20.0,3,The Boston Major 2016,4874,Natus Vincere,17.0,Escape Gaming,,13,40,1,76,6,37,91,79,9,28,8,48,38,73,74,50,75,55,97,65,23,16,51,0
123,2738242665,20.0,3,The Boston Major 2016,4874,Team AD FINEM,,Team Liquid,16.0,10,29,0,65,84,79,76,62,91,54,98,55,74,111,9,37,86,16,104,10,46,8,17,0
124,2738315436,20.0,3,The Boston Major 2016,4874,Danish Bears,,Escape Gaming,,23,19,0,62,9,65,6,37,84,86,54,28,18,55,63,104,38,15,30,34,76,98,11,1
125,2738348820,20.0,2,The Boston Major 2016,4874,Prodota Gaming,,Infamous?,,34,17,0,16,2,23,76,6,28,54,79,98,75,41,31,9,84,50,94,13,32,21,15,0
126,2738365296,20.0,3,The Boston Major 2016,4874,Team Liquid,16.0,Alliance,,24,36,1,65,76,91,98,6,79,9,37,38,48,17,89,41,84,72,74,29,43,16,22,1
