,dire_score,dire_team_id,match_id,radiant_score,radiant_team_id,radiant_win,start_time,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name
10,23,5031582,3876473522,32,39,True,1525857720,93.0,2.0,77.0,64.0,101.0,29.0,51.0,52.0,16.0,72.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,101208242.0,58429537.0,104758571.0,81481903.0,100829013.0,GESC: Thailand
11,13,5228654,3876477098,30,1838315,True,1525857837,89.0,5.0,80.0,2.0,23.0,60.0,98.0,43.0,10.0,30.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,GESC: Thailand
12,38,5059375,3876625338,33,2626685,False,1525862904,57.0,51.0,64.0,106.0,95.0,39.0,33.0,93.0,89.0,86.0,397462905.0,142974425.0,158847773.0,255219872.0,277742444.0,100317750.0,40209325.0,169359249.0,117015167.0,18180970.0,GESC: Thailand
13,21,5228654,3876700964,42,39,True,1525865050,10.0,38.0,77.0,64.0,21.0,16.0,30.0,108.0,52.0,12.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,86726887.0,47434686.0,10366616.0,108452107.0,86725175.0,GESC: Thailand
14,12,3715574,3876799364,20,350190,True,1525867645,53.0,92.0,16.0,47.0,45.0,79.0,43.0,49.0,101.0,96.0,6922000.0,154715080.0,102099826.0,43276219.0,87276347.0,37658157.0,85937380.0,86822085.0,105045291.0,87063175.0,GESC: Thailand
15,13,5059375,3878216001,29,39,True,1525921292,54.0,13.0,77.0,64.0,60.0,18.0,2.0,72.0,16.0,52.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,100317750.0,40209325.0,169359249.0,117015167.0,18180970.0,GESC: Thailand
16,11,5228654,3878219320,31,350190,True,1525921447,3.0,43.0,16.0,77.0,55.0,86.0,8.0,92.0,25.0,62.0,6922000.0,154715080.0,102099826.0,43276219.0,87276347.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,GESC: Thailand
17,28,39,3878292868,30,3715574,False,1525924983,3.0,8.0,12.0,101.0,2.0,54.0,55.0,25.0,45.0,60.0,37658157.0,86822085.0,85937380.0,105045291.0,87063175.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,GESC: Thailand
18,22,5059375,3878299774,38,1838315,True,1525925288,71.0,52.0,12.0,97.0,106.0,49.0,38.0,72.0,60.0,64.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,100317750.0,40209325.0,169359249.0,117015167.0,18180970.0,GESC: Thailand
19,43,2626685,3878400949,36,5228654,True,1525929463,91.0,48.0,38.0,11.0,64.0,101.0,71.0,49.0,51.0,72.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,142974425.0,158847773.0,255219872.0,397462905.0,277742444.0,GESC: Thailand
20,22,5031582,3878402373,27,3715574,True,1525929523,3.0,43.0,1.0,101.0,2.0,16.0,54.0,25.0,55.0,37.0,37658157.0,85937380.0,86822085.0,105045291.0,87063175.0,101208242.0,100829013.0,104758571.0,81481903.0,58429537.0,GESC: Thailand
21,51,1838315,3878503547,29,39,False,1525933604,93.0,69.0,77.0,26.0,16.0,68.0,88.0,81.0,97.0,114.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,GESC: Thailand
22,47,2626685,3878505320,42,350190,True,1525933675,88.0,52.0,21.0,106.0,38.0,51.0,16.0,15.0,64.0,41.0,6922000.0,154715080.0,102099826.0,43276219.0,87276347.0,397462905.0,142974425.0,255219872.0,158847773.0,277742444.0,GESC: Thailand
23,50,5059375,3878628302,37,3715574,False,1525938414,64.0,93.0,101.0,43.0,2.0,35.0,51.0,54.0,120.0,52.0,37658157.0,86822085.0,105045291.0,85937380.0,87063175.0,100317750.0,40209325.0,169359249.0,117015167.0,18180970.0,GESC: Thailand
24,13,5031582,3878630905,13,5228654,True,1525938507,21.0,77.0,38.0,4.0,64.0,108.0,93.0,43.0,60.0,30.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,101208242.0,100829013.0,104758571.0,58429537.0,81481903.0,GESC: Thailand
25,14,5031582,3878728704,33,1838315,True,1525941741,31.0,16.0,80.0,69.0,93.0,58.0,54.0,43.0,64.0,71.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,101208242.0,100829013.0,104758571.0,81481903.0,58429537.0,GESC: Thailand
26,19,39,3878823750,29,350190,True,1525944793,37.0,17.0,100.0,67.0,55.0,93.0,39.0,2.0,66.0,101.0,6922000.0,154715080.0,102099826.0,43276219.0,87276347.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,GESC: Thailand
27,35,2626685,3880844514,17,39,False,1526020204,48.0,96.0,77.0,64.0,3.0,108.0,60.0,112.0,43.0,12.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,397462905.0,142974425.0,158847773.0,255219872.0,277742444.0,GESC: Thailand
28,19,2626685,3880950513,32,39,True,1526024220,48.0,106.0,69.0,3.0,52.0,51.0,16.0,30.0,43.0,12.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,397462905.0,142974425.0,158847773.0,255219872.0,277742444.0,GESC: Thailand
29,25,39,3881057421,56,2626685,True,1526028002,100.0,3.0,15.0,12.0,69.0,10.0,38.0,23.0,87.0,52.0,142974425.0,158847773.0,255219872.0,277742444.0,397462905.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,GESC: Thailand
30,14,5059375,3881230848,36,5228654,True,1526033814,52.0,46.0,2.0,72.0,30.0,47.0,69.0,25.0,88.0,53.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,100317750.0,40209325.0,169359249.0,117015167.0,18180970.0,GESC: Thailand
31,35,5059375,3881375246,26,5228654,False,1526038000,52.0,77.0,108.0,72.0,62.0,95.0,38.0,98.0,101.0,71.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,100317750.0,40209325.0,169359249.0,117015167.0,18180970.0,GESC: Thailand
32,18,5228654,3881561712,7,5059375,False,1526042596,25.0,104.0,12.0,60.0,30.0,52.0,46.0,38.0,48.0,3.0,100317750.0,40209325.0,169359249.0,117015167.0,18180970.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,GESC: Thailand
33,31,2626685,3883220784,42,1838315,True,1526097476,7.0,5.0,67.0,69.0,92.0,41.0,103.0,47.0,52.0,15.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,397462905.0,142974425.0,255219872.0,158847773.0,277742444.0,GESC: Thailand
34,15,1838315,3883347356,37,2626685,True,1526101814,78.0,3.0,69.0,13.0,77.0,68.0,88.0,12.0,98.0,43.0,397462905.0,158847773.0,142974425.0,255219872.0,277742444.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,GESC: Thailand
35,47,2626685,3883462744,14,1838315,False,1526105398,68.0,60.0,98.0,55.0,73.0,52.0,111.0,43.0,12.0,69.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,142974425.0,158847773.0,255219872.0,277742444.0,397462905.0,GESC: Thailand
36,11,350190,3883657400,23,5228654,True,1526110967,90.0,94.0,38.0,43.0,87.0,89.0,39.0,27.0,81.0,102.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,6922000.0,154715080.0,102099826.0,43276219.0,87276347.0,GESC: Thailand
37,12,350190,3883770492,28,5228654,True,1526114067,91.0,10.0,60.0,49.0,64.0,62.0,34.0,86.0,48.0,69.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,6922000.0,154715080.0,102099826.0,43276219.0,87276347.0,GESC: Thailand
38,25,2626685,3884052012,32,5228654,True,1526121567,100.0,72.0,102.0,43.0,87.0,57.0,89.0,64.0,76.0,41.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,397462905.0,142974425.0,158847773.0,255219872.0,277742444.0,GESC: Thailand
39,14,2626685,3884218559,24,5228654,True,1526125651,100.0,92.0,102.0,10.0,37.0,38.0,3.0,15.0,86.0,41.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,397462905.0,158847773.0,255219872.0,142974425.0,277742444.0,GESC: Thailand
