,match_id,start_time,radiant_team_id,radiant_score,dire_team_id,dire_score,radiant_win,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name
20,2864187320,1482410739,3619395.0,44,3510968.0,71,False,79.0,28.0,52.0,10.0,46.0,54.0,19.0,37.0,88.0,84.0,171320790.0,383949208.0,84016585.0,118245703.0,129008692.0,86985308.0,123758789.0,91350081.0,72982496.0,68838211.0,AEF Season 1 Qualifiers
21,2864248682,1482412350,3516840.0,52,3657755.0,58,True,44.0,28.0,84.0,57.0,104.0,54.0,35.0,71.0,86.0,37.0,111452415.0,162009459.0,365743140.0,281830974.0,158571074.0,158383891.0,163700770.0,197557867.0,101167884.0,118544288.0,DafaeSports Indonesia Series Presented by Eternal Gaming
22,2864488314,1482418389,1218336.0,12,3686302.0,26,False,86.0,97.0,1.0,44.0,84.0,54.0,98.0,74.0,37.0,79.0,345775731.0,127234664.0,353173246.0,158571074.0,101167884.0,163700770.0,383929879.0,386668815.0,165472163.0,301106769.0,DafaeSports Indonesia Series Presented by Eternal Gaming
23,2864647167,1482422710,111474.0,26,46.0,11,True,54.0,35.0,101.0,84.0,28.0,57.0,94.0,108.0,3.0,6.0,101495620.0,12231202.0,18180970.0,3916428.0,40209325.0,76600360.0,5150808.0,92847434.0,113331514.0,132739889.0,WellPlay Invitational by VitalBet
24,2864688459,1482423923,2775251.0,66,3581614.0,48,True,62.0,94.0,16.0,13.0,37.0,84.0,54.0,91.0,2.0,11.0,35125459.0,104070670.0,91701543.0,119137163.0,91378736.0,123444610.0,196012404.0,110155287.0,129340473.0,91539960.0,ProDotA Cup Series by Azubu.tv
25,2864768766,1482426428,46.0,21,111474.0,30,False,63.0,74.0,6.0,51.0,111.0,41.0,65.0,84.0,48.0,20.0,76600360.0,5150808.0,132739889.0,92847434.0,113331514.0,40209325.0,12231202.0,18180970.0,101495620.0,3916428.0,WellPlay Invitational by VitalBet
26,2864869665,1482429849,111474.0,10,46.0,33,False,9.0,79.0,69.0,27.0,48.0,30.0,104.0,98.0,28.0,63.0,12231202.0,18180970.0,40209325.0,3916428.0,101495620.0,76600360.0,92847434.0,5150808.0,113331514.0,132739889.0,WellPlay Invitational by VitalBet
27,2864954957,1482433062,111474.0,27,46.0,25,True,97.0,4.0,111.0,84.0,8.0,28.0,55.0,86.0,93.0,39.0,40209325.0,101495620.0,3916428.0,18180970.0,12231202.0,113331514.0,92847434.0,76600360.0,132739889.0,5150808.0,WellPlay Invitational by VitalBet
28,2864957079,1482433148,2533075.0,29,3326680.0,8,True,4.0,64.0,82.0,111.0,85.0,101.0,107.0,18.0,55.0,74.0,42989814.0,43619695.0,97590558.0,26682464.0,23883296.0,41288955.0,117015167.0,56939869.0,92968238.0,245373129.0,ProDotA Cup Series by Azubu.tv
29,2865010702,1482435365,3326680.0,41,2533075.0,23,True,50.0,76.0,16.0,59.0,28.0,84.0,45.0,108.0,11.0,90.0,41288955.0,245373129.0,92968238.0,56939869.0,117015167.0,23883296.0,97590558.0,43619695.0,42989814.0,26682464.0,ProDotA Cup Series by Azubu.tv
