,dire_score,dire_team_id,match_id,radiant_score,radiant_team_id,radiant_win,start_time,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name
47,31,5259051,3989380250,23,5946164.0,False,1530774814,61.0,45.0,85.0,12.0,37.0,69.0,91.0,52.0,42.0,30.0,186771954.0,317343565.0,186759360.0,321201954.0,173441834.0,169672157.0,237578577.0,138848468.0,120374476.0,136624722.0,ProDotA Cup Series
48,15,5946164,3989458631,6,5259051.0,False,1530778881,69.0,101.0,54.0,76.0,27.0,6.0,21.0,83.0,49.0,53.0,169672157.0,237578577.0,138848468.0,120374476.0,136624722.0,186771954.0,317343565.0,186759360.0,321201954.0,173441834.0,ProDotA Cup Series
49,48,5259051,3989503809,18,5946164.0,False,1530781077,67.0,38.0,49.0,101.0,37.0,91.0,51.0,48.0,52.0,87.0,186771954.0,317343565.0,321201954.0,186759360.0,173441834.0,237578577.0,169672157.0,138848468.0,120374476.0,136624722.0,ProDotA Cup Series
50,21,5680524,3989754925,25,3704482.0,True,1530792214,106.0,78.0,109.0,83.0,21.0,5.0,69.0,12.0,79.0,74.0,94786276.0,24009418.0,100058342.0,87197791.0,98167706.0,90125566.0,96196828.0,11865327.0,295697470.0,113995822.0,Dota Summit 8
51,51,3704482,3989888060,35,5680524.0,False,1530796874,3.0,38.0,91.0,48.0,23.0,22.0,67.0,89.0,52.0,5.0,90125566.0,96196828.0,295697470.0,113995822.0,11865327.0,94786276.0,100058342.0,24009418.0,87197791.0,92253768.0,Dota Summit 8
52,8,5059375,3990099363,32,534136.0,True,1530803867,112.0,5.0,4.0,48.0,78.0,22.0,16.0,67.0,89.0,64.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,100317750.0,40209325.0,122049498.0,117015167.0,18180970.0,Dota Summit 8
53,33,5059375,3990178856,41,534136.0,True,1530806876,75.0,119.0,23.0,42.0,97.0,106.0,14.0,4.0,88.0,5.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,100317750.0,40209325.0,122049498.0,117015167.0,18180970.0,Dota Summit 8
54,7,3704482,3990313897,15,534136.0,True,1530812677,112.0,51.0,10.0,80.0,102.0,56.0,40.0,78.0,83.0,101.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,94786276.0,100058342.0,24009418.0,87197791.0,92253768.0,Dota Summit 8
55,13,3704482,3990376511,36,534136.0,True,1530815461,75.0,119.0,4.0,12.0,16.0,114.0,106.0,38.0,85.0,5.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,94786276.0,100058342.0,24009418.0,87197791.0,92253768.0,Dota Summit 8
56,45,5528539,3991761839,40,2006913.0,False,1530889308,3.0,29.0,39.0,21.0,72.0,79.0,89.0,74.0,9.0,70.0,111030315.0,91460772.0,70388657.0,86802844.0,116881520.0,11550182.0,182993582.0,237238721.0,86870856.0,175463659.0,Dota Summit 8
57,46,2006913,3991902394,53,5528539.0,True,1530894393,87.0,89.0,21.0,99.0,70.0,26.0,14.0,25.0,9.0,92.0,11550182.0,182993582.0,237238721.0,86870856.0,175463659.0,111030315.0,91460772.0,70388657.0,86802844.0,116881520.0,Dota Summit 8
58,31,5680524,3992052632,36,5059375.0,False,1530900744,74.0,9.0,106.0,112.0,30.0,66.0,16.0,25.0,48.0,21.0,100317750.0,40209325.0,122049498.0,117015167.0,18180970.0,90125566.0,96196828.0,11865327.0,113995822.0,295697470.0,Dota Summit 8
59,18,5059375,3992148233,37,5680524.0,True,1530905625,30.0,69.0,22.0,12.0,21.0,34.0,40.0,80.0,14.0,66.0,90125566.0,96196828.0,11865327.0,113995822.0,295697470.0,100317750.0,40209325.0,122049498.0,117015167.0,18180970.0,Dota Summit 8
60,30,111474,3993624777,15,5528539.0,False,1530976066,20.0,51.0,9.0,2.0,54.0,5.0,77.0,72.0,78.0,85.0,11550182.0,182993582.0,237238721.0,86870856.0,175463659.0,54580962.0,86738694.0,152962063.0,77490514.0,401792574.0,Dota Summit 8
61,37,5528539,3993721704,15,111474.0,False,1530979401,5.0,49.0,48.0,38.0,85.0,79.0,91.0,23.0,60.0,72.0,54580962.0,86738694.0,152962063.0,77490514.0,401792574.0,11550182.0,182993582.0,237238721.0,86870856.0,175463659.0,Dota Summit 8
62,37,111474,3993809789,34,5528539.0,False,1530982563,79.0,91.0,74.0,51.0,70.0,5.0,17.0,72.0,38.0,103.0,11550182.0,182993582.0,237238721.0,86870856.0,175463659.0,54580962.0,86738694.0,152962063.0,77490514.0,401792574.0,Dota Summit 8
63,30,3704482,3993919863,37,5680524.0,True,1530987274,37.0,51.0,21.0,52.0,1.0,45.0,106.0,9.0,30.0,85.0,90125566.0,96196828.0,11865327.0,295697470.0,113995822.0,94786276.0,100058342.0,24009418.0,87197791.0,92253768.0,Dota Summit 8
64,25,5680524,3993995989,23,3704482.0,False,1530991205,49.0,70.0,21.0,30.0,100.0,75.0,78.0,12.0,5.0,25.0,94786276.0,100058342.0,24009418.0,87197791.0,92253768.0,90125566.0,96196828.0,113995822.0,295697470.0,11865327.0,Dota Summit 8
65,23,111474,3995186500,36,534136.0,True,1531051759,87.0,22.0,23.0,54.0,78.0,86.0,25.0,12.0,7.0,85.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,54580962.0,86738694.0,152962063.0,77490514.0,401792574.0,Dota Summit 8
66,18,111474,3995327439,34,534136.0,True,1531056292,75.0,5.0,23.0,1.0,97.0,101.0,12.0,15.0,104.0,85.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,54580962.0,152962063.0,86738694.0,77490514.0,401792574.0,Dota Summit 8
67,25,5680524,3995509337,41,5725202.0,True,1531062319,14.0,1.0,20.0,3.0,4.0,75.0,16.0,45.0,52.0,12.0,98172857.0,177648913.0,88933594.0,187824320.0,238239590.0,90125566.0,96196828.0,11865327.0,295697470.0,113995822.0,Dota Summit 8
68,21,5725202,3995620207,40,5680524.0,True,1531066324,75.0,69.0,45.0,21.0,12.0,14.0,48.0,20.0,30.0,52.0,90125566.0,96196828.0,11865327.0,295697470.0,113995822.0,98172857.0,177648913.0,88933594.0,187824320.0,238239590.0,Dota Summit 8
69,17,5680524,3995710363,25,5725202.0,True,1531070130,103.0,12.0,45.0,75.0,106.0,64.0,51.0,49.0,72.0,52.0,98172857.0,177648913.0,88933594.0,187824320.0,238239590.0,90125566.0,96196828.0,11865327.0,113995822.0,295697470.0,Dota Summit 8
70,36,3382591,3995789085,10,,False,1531073595,74.0,57.0,41.0,101.0,64.0,14.0,9.0,21.0,27.0,2.0,181598048.0,296457341.0,114818894.0,423976906.0,453101465.0,463046468.0,351519392.0,309378542.0,319797651.0,293459171.0,D2CL Season 6
71,36,5725202,3996855176,17,534136.0,False,1531138019,87.0,22.0,23.0,80.0,120.0,100.0,12.0,58.0,30.0,25.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,98172857.0,177648913.0,88933594.0,187824320.0,238239590.0,Dota Summit 8
72,18,534136,3996994359,36,5725202.0,True,1531142516,79.0,10.0,45.0,30.0,49.0,31.0,103.0,19.0,42.0,97.0,98172857.0,177648913.0,88933594.0,187824320.0,238239590.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,Dota Summit 8
73,25,111474,3997139769,43,5680524.0,True,1531147571,30.0,69.0,45.0,112.0,48.0,37.0,34.0,72.0,38.0,103.0,90125566.0,96196828.0,11865327.0,295697470.0,113995822.0,54580962.0,86738694.0,152962063.0,77490514.0,401792574.0,Dota Summit 8
74,40,5969427,3997179884,55,3653540.0,True,1531148908,10.0,52.0,85.0,21.0,78.0,120.0,30.0,46.0,5.0,56.0,136214996.0,326562941.0,37399177.0,151069590.0,94439767.0,103850210.0,129035220.0,122922461.0,82948245.0,214853734.0,ProDotA Cup Series
75,29,5680524,3997260056,53,111474.0,True,1531152045,110.0,17.0,77.0,78.0,66.0,30.0,97.0,39.0,95.0,5.0,54580962.0,152962063.0,86738694.0,77490514.0,401792574.0,90125566.0,96196828.0,11865327.0,113995822.0,295697470.0,Dota Summit 8
76,46,3653540,3997277101,39,5969427.0,False,1531152637,120.0,5.0,112.0,95.0,11.0,10.0,110.0,37.0,43.0,38.0,103850210.0,82948245.0,129035220.0,214853734.0,122922461.0,136214996.0,151069590.0,37399177.0,326562941.0,94439767.0,ProDotA Cup Series
77,45,111474,3997392371,27,5680524.0,False,1531157897,75.0,78.0,45.0,95.0,21.0,110.0,77.0,52.0,69.0,107.0,90125566.0,96196828.0,11865327.0,113995822.0,295697470.0,54580962.0,86738694.0,152962063.0,77490514.0,401792574.0,Dota Summit 8
78,48,5489077,3997456801,27,5992034.0,False,1531161145,21.0,101.0,86.0,2.0,106.0,5.0,80.0,74.0,45.0,100.0,317705604.0,121443783.0,173034254.0,111805627.0,876982312.0,92028391.0,69590108.0,96169991.0,114470509.0,73073488.0,ProDotA Cup Series
79,29,5992034,3997511671,52,5489077.0,True,1531163899,75.0,4.0,38.0,17.0,83.0,21.0,37.0,54.0,20.0,23.0,92028391.0,69590108.0,114470509.0,96169991.0,73073488.0,317705604.0,173034254.0,111805627.0,121443783.0,876982312.0,ProDotA Cup Series
80,36,111474,3998482464,38,534136.0,True,1531224205,75.0,5.0,40.0,12.0,96.0,110.0,80.0,52.0,49.0,107.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,54580962.0,86738694.0,152962063.0,77490514.0,401792574.0,Dota Summit 8
81,43,534136,3998672773,38,111474.0,False,1531230719,110.0,74.0,80.0,2.0,7.0,30.0,5.0,25.0,12.0,28.0,54580962.0,152962063.0,86738694.0,77490514.0,401792574.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,Dota Summit 8
82,31,3653540,3998793796,36,5247892.0,False,1531234831,70.0,83.0,23.0,101.0,9.0,81.0,45.0,85.0,5.0,78.0,337493609.0,145065875.0,480412663.0,196879301.0,346392468.0,136214996.0,326562941.0,37399177.0,337728220.0,94439767.0,ProDotA Cup Series
83,10,5725202,3998878020,23,534136.0,True,1531237827,37.0,51.0,12.0,61.0,45.0,5.0,1.0,41.0,30.0,13.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,98172857.0,177648913.0,88933594.0,187824320.0,238239590.0,Dota Summit 8
84,30,3653540,3998897141,46,5247892.0,True,1531238597,9.0,83.0,46.0,79.0,106.0,4.0,25.0,5.0,112.0,120.0,337493609.0,145065875.0,480412663.0,196879301.0,346392468.0,136214996.0,326562941.0,337728220.0,37399177.0,94439767.0,ProDotA Cup Series
85,49,534136,3998952076,56,5725202.0,False,1531240749,70.0,67.0,5.0,30.0,25.0,37.0,21.0,63.0,12.0,45.0,98172857.0,177648913.0,88933594.0,187824320.0,238239590.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,Dota Summit 8
86,40,3653540,3999003790,61,5247892.0,True,1531243055,4.0,100.0,21.0,5.0,41.0,67.0,25.0,37.0,107.0,55.0,337493609.0,145065875.0,480412663.0,196879301.0,346392468.0,136214996.0,326562941.0,337728220.0,37399177.0,94439767.0,ProDotA Cup Series
87,10,534136,3999087077,22,5725202.0,True,1531247188,103.0,6.0,53.0,30.0,46.0,50.0,5.0,10.0,18.0,96.0,98172857.0,177648913.0,88933594.0,187824320.0,238239590.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,Dota Summit 8
88,40,5970228,3999104139,29,5489077.0,True,1531248227,112.0,49.0,10.0,107.0,9.0,85.0,91.0,38.0,63.0,41.0,92028391.0,96169991.0,178032556.0,73073488.0,114470509.0,885967014.0,886144184.0,885703954.0,885937863.0,885863970.0,ProDotA Cup Series
89,11,534136,3999140651,34,5725202.0,True,1531250307,14.0,114.0,5.0,3.0,36.0,112.0,21.0,23.0,48.0,69.0,98172857.0,177648913.0,88933594.0,187824320.0,238239590.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,Dota Summit 8
90,37,5489077,3999170953,25,5970417.0,False,1531252267,38.0,37.0,21.0,49.0,41.0,112.0,23.0,44.0,9.0,100.0,885703954.0,885967014.0,886144184.0,885937863.0,885863970.0,92028391.0,96169991.0,178032556.0,114470509.0,73073488.0,ProDotA Cup Series
91,14,5725202,3999201727,40,534136.0,True,1531254227,75.0,21.0,70.0,41.0,58.0,71.0,10.0,53.0,30.0,49.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,98172857.0,177648913.0,88933594.0,187824320.0,238239590.0,Dota Summit 8
92,48,3653540,4000454790,20,5993201.0,False,1531321543,21.0,83.0,52.0,3.0,40.0,93.0,23.0,53.0,71.0,37.0,887022752.0,113779378.0,46079083.0,127816499.0,236677177.0,136214996.0,326562941.0,52309044.0,37399177.0,298726580.0,ProDotA Cup Series
93,48,3653540,4000538208,34,5993201.0,False,1531324574,9.0,30.0,34.0,44.0,29.0,10.0,52.0,58.0,62.0,85.0,887022752.0,127816499.0,113779378.0,236677177.0,46079083.0,136214996.0,326562941.0,52309044.0,37399177.0,298726580.0,ProDotA Cup Series
94,27,5969427,4002050075,46,5528506.0,True,1531407879,30.0,78.0,106.0,14.0,41.0,63.0,5.0,70.0,64.0,2.0,72156367.0,126026051.0,119137163.0,80480646.0,113735534.0,103850210.0,129035220.0,122922461.0,82948245.0,214853734.0,ProDotA Cup Series
95,54,5969427,4002145455,51,5528506.0,True,1531411630,30.0,46.0,77.0,21.0,69.0,89.0,26.0,112.0,70.0,9.0,72156367.0,119137163.0,113735534.0,80480646.0,126026051.0,103850210.0,82948245.0,129035220.0,122922461.0,214853734.0,ProDotA Cup Series
96,23,5970229,4002339865,32,2197847.0,True,1531420614,85.0,64.0,45.0,78.0,10.0,30.0,25.0,38.0,91.0,41.0,85375207.0,50580004.0,237610210.0,123787524.0,412753955.0,57578110.0,151841216.0,885703954.0,407411362.0,87941677.0,ProDotA Cup Series
97,80,2197847,4002400782,68,5970229.0,False,1531423955,69.0,31.0,40.0,119.0,10.0,5.0,50.0,4.0,74.0,97.0,885703954.0,57578110.0,151841216.0,407411362.0,87941677.0,85375207.0,50580004.0,412753955.0,237610210.0,123787524.0,ProDotA Cup Series
