,match_id,start_time,radiant_team_id,radiant_score,dire_team_id,dire_score,radiant_win,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name
59,2914080941,1484363194,2860081.0,44,4.0,22,True,107.0,86.0,46.0,54.0,65.0,6.0,28.0,63.0,20.0,80.0,173812218.0,89166519.0,139174891.0,110837826.0,157475523.0,89246836.0,253962772.0,108376607.0,117990312.0,135878232.0,Dota 2 Asia Championships 2017
60,2914098996,1484364143,5.0,14,3331948.0,7,True,79.0,11.0,51.0,23.0,48.0,37.0,104.0,39.0,8.0,30.0,140153524.0,205813150.0,129958758.0,207829314.0,90892734.0,136186119.0,92590479.0,90882159.0,148215639.0,89217927.0,Dota 2 Asia Championships 2017
61,2914143725,1484366426,4.0,41,2860081.0,45,False,99.0,28.0,84.0,68.0,98.0,86.0,87.0,104.0,80.0,29.0,89246836.0,253962772.0,108376607.0,117990312.0,135878232.0,173812218.0,89166519.0,139174891.0,110837826.0,157475523.0,Dota 2 Asia Championships 2017
62,2914169535,1484367703,5.0,21,3331948.0,8,True,85.0,11.0,104.0,86.0,63.0,82.0,55.0,87.0,8.0,62.0,140153524.0,205813150.0,129958758.0,207829314.0,90892734.0,136186119.0,92590479.0,90882159.0,148215639.0,89217927.0,Dota 2 Asia Championships 2017
63,2914193840,1484368837,20.0,11,1520578.0,33,False,79.0,38.0,49.0,70.0,62.0,106.0,63.0,96.0,54.0,87.0,104652351.0,140178149.0,88585077.0,98887913.0,88553213.0,111189717.0,89598554.0,138885864.0,186627166.0,131043881.0,Dota 2 Asia Championships 2017
64,2914272035,1484372160,2833354.0,12,15.0,19,False,17.0,54.0,32.0,96.0,87.0,84.0,11.0,55.0,98.0,86.0,120374476.0,166458146.0,110228930.0,156662698.0,182331313.0,131237305.0,106863163.0,98878010.0,177416702.0,107081378.0,Dota 2 Asia Championships 2017
65,2914278717,1484372427,2414475.0,8,726228.0,30,False,6.0,107.0,55.0,63.0,39.0,87.0,34.0,60.0,62.0,8.0,211284773.0,222189151.0,141065684.0,136187546.0,262367336.0,114239371.0,186977347.0,139937922.0,135384059.0,139280377.0,Dota 2 Asia Championships 2017
66,2914286798,1484372747,2640025.0,13,3547682.0,37,False,98.0,11.0,16.0,84.0,64.0,108.0,70.0,63.0,106.0,87.0,137193239.0,173880329.0,111291593.0,103940975.0,103039499.0,91698091.0,130416036.0,101695162.0,137272985.0,113800818.0,Dota 2 Asia Championships 2017
67,2914340431,1484374781,2833354.0,21,15.0,21,False,87.0,34.0,51.0,54.0,84.0,85.0,46.0,65.0,8.0,86.0,110228930.0,120374476.0,156662698.0,166458146.0,182331313.0,131237305.0,106863163.0,98878010.0,177416702.0,107081378.0,Dota 2 Asia Championships 2017
68,2914346387,1484375002,726228.0,23,2414475.0,4,True,87.0,8.0,65.0,88.0,48.0,63.0,79.0,2.0,9.0,73.0,114239371.0,186977347.0,135384059.0,139937922.0,139280377.0,211284773.0,222189151.0,141065684.0,136187546.0,262367336.0,Dota 2 Asia Championships 2017
69,2914388148,1484376512,2640025.0,19,3547682.0,37,False,8.0,17.0,55.0,28.0,20.0,108.0,54.0,37.0,106.0,9.0,137193239.0,173880329.0,111291593.0,103940975.0,103039499.0,91698091.0,130416036.0,113800818.0,137272985.0,101695162.0,Dota 2 Asia Championships 2017
70,2914446271,1484378531,5.0,29,2860081.0,36,True,50.0,106.0,28.0,111.0,8.0,9.0,76.0,79.0,54.0,65.0,140153524.0,205813150.0,129958758.0,207829314.0,90892734.0,173812218.0,139174891.0,89166519.0,110837826.0,157475523.0,Dota 2 Asia Championships 2017
71,2914475405,1484379521,1520578.0,34,3331948.0,30,True,39.0,16.0,110.0,54.0,87.0,86.0,51.0,15.0,106.0,3.0,111189717.0,138885864.0,89598554.0,186627166.0,131043881.0,136186119.0,92590479.0,90882159.0,148215639.0,89217927.0,Dota 2 Asia Championships 2017
72,2914550827,1484381992,4.0,35,20.0,12,True,89.0,9.0,103.0,98.0,46.0,50.0,48.0,51.0,11.0,27.0,89246836.0,108376607.0,117990312.0,253962772.0,135878232.0,104652351.0,98887913.0,140178149.0,88585077.0,88553213.0,Dota 2 Asia Championships 2017
73,2914586394,1484383146,2860081.0,10,5.0,23,False,98.0,86.0,8.0,70.0,29.0,79.0,76.0,65.0,108.0,48.0,173812218.0,89166519.0,139174891.0,110837826.0,157475523.0,140153524.0,205813150.0,129958758.0,207829314.0,90892734.0,Dota 2 Asia Championships 2017
74,2914605091,1484383753,1520578.0,39,3331948.0,23,True,43.0,16.0,88.0,70.0,50.0,90.0,65.0,8.0,63.0,84.0,111189717.0,89598554.0,138885864.0,186627166.0,131043881.0,136186119.0,92590479.0,90882159.0,148215639.0,89217927.0,Dota 2 Asia Championships 2017
75,2914640664,1484384916,4.0,33,20.0,46,False,5.0,96.0,13.0,62.0,70.0,8.0,86.0,9.0,55.0,28.0,89246836.0,253962772.0,108376607.0,117990312.0,135878232.0,98887913.0,104652351.0,88585077.0,140178149.0,88553213.0,Dota 2 Asia Championships 2017
76,2914725479,1484387687,2414475.0,20,15.0,37,False,48.0,107.0,79.0,51.0,106.0,84.0,35.0,108.0,104.0,87.0,211284773.0,222189151.0,136187546.0,141065684.0,262367336.0,131237305.0,106863163.0,98878010.0,177416702.0,107081378.0,Dota 2 Asia Championships 2017
77,2914758496,1484388770,2833354.0,24,3547682.0,29,False,79.0,51.0,48.0,106.0,23.0,108.0,93.0,34.0,87.0,107.0,110228930.0,156662698.0,166458146.0,120374476.0,182331313.0,91698091.0,130416036.0,137272985.0,113800818.0,101695162.0,Dota 2 Asia Championships 2017
78,2914766868,1484389036,2640025.0,13,726228.0,26,False,48.0,8.0,96.0,23.0,86.0,87.0,82.0,107.0,88.0,54.0,137193239.0,173880329.0,111291593.0,103940975.0,103039499.0,114239371.0,186977347.0,135384059.0,139937922.0,139280377.0,Dota 2 Asia Championships 2017
79,2914820980,1484390749,15.0,29,2414475.0,6,True,87.0,11.0,51.0,54.0,14.0,82.0,62.0,2.0,102.0,65.0,131237305.0,106863163.0,98878010.0,177416702.0,107081378.0,211284773.0,222189151.0,141065684.0,136187546.0,262367336.0,Dota 2 Asia Championships 2017
80,2914862113,1484392023,726228.0,22,2640025.0,20,False,86.0,11.0,65.0,51.0,54.0,48.0,104.0,20.0,16.0,55.0,114239371.0,186977347.0,135384059.0,139937922.0,139280377.0,137193239.0,173880329.0,111291593.0,103940975.0,103039499.0,Dota 2 Asia Championships 2017
81,2914925862,1484393878,3547682.0,29,2833354.0,8,True,96.0,54.0,75.0,11.0,28.0,16.0,8.0,39.0,61.0,50.0,91698091.0,130416036.0,113800818.0,137272985.0,101695162.0,110228930.0,166458146.0,120374476.0,156662698.0,182331313.0,Dota 2 Asia Championships 2017
