,dire_score,dire_team_id,match_id,radiant_score,radiant_team_id,radiant_win,start_time,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name
19,24,2586976.0,3764167820,19,36.0,False,1520174478,89.0,15.0,76.0,87.0,38.0,30.0,10.0,107.0,78.0,43.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,94155156.0,86725175.0,26771994.0,41231571.0,19672354.0,PGL BUCHAREST MAJOR 2018
20,17,2006913.0,3764298763,25,1375614.0,True,1520179319,45.0,49.0,68.0,108.0,16.0,86.0,41.0,65.0,66.0,72.0,117281554.0,149486894.0,82327674.0,87012746.0,139876032.0,91460772.0,113372833.0,234699894.0,111030315.0,116881520.0,PGL BUCHAREST MAJOR 2018
21,37,5258710.0,3764675159,18,5065748.0,False,1520197669,34.0,16.0,49.0,3.0,57.0,107.0,43.0,86.0,102.0,72.0,28070572.0,157989498.0,97975407.0,229210222.0,196417470.0,88153289.0,131706718.0,234237646.0,447842799.0,65674469.0,GESC: Thailand
22,30,5065748.0,3764739548,12,2527544.0,False,1520201768,76.0,29.0,30.0,16.0,54.0,19.0,60.0,33.0,87.0,95.0,131706718.0,447842799.0,234237646.0,88153289.0,65674469.0,28070572.0,157989498.0,97975407.0,229210222.0,196417470.0,GESC: Thailand
23,33,2527544.0,3764778600,28,5065748.0,True,1520205123,47.0,16.0,57.0,27.0,76.0,109.0,86.0,87.0,102.0,43.0,28070572.0,157989498.0,97975407.0,229210222.0,196417470.0,131706718.0,88153289.0,234237646.0,447842799.0,65674469.0,GESC: Thailand
24,29,3715574.0,3764826814,20,5065748.0,False,1520209371,43.0,16.0,38.0,66.0,80.0,30.0,49.0,103.0,45.0,15.0,28070572.0,157989498.0,97975407.0,229210222.0,196417470.0,85008179.0,86822085.0,105045291.0,85937380.0,87063175.0,GESC: Thailand
25,33,5065748.0,3764884555,52,3715574.0,True,1520214337,119.0,43.0,100.0,54.0,15.0,19.0,103.0,102.0,87.0,109.0,85008179.0,85937380.0,105045291.0,86822085.0,87063175.0,28070572.0,157989498.0,97975407.0,229210222.0,196417470.0,GESC: Thailand
26,45,3715574.0,3764949572,14,5065748.0,False,1520219326,49.0,16.0,78.0,68.0,12.0,13.0,111.0,43.0,103.0,8.0,28070572.0,157989498.0,97975407.0,229210222.0,185202677.0,87063175.0,85008179.0,85937380.0,105045291.0,86822085.0,GESC: Thailand
27,23,5026801.0,3765204718,45,2108395.0,True,1520236855,30.0,100.0,11.0,54.0,13.0,46.0,88.0,72.0,19.0,3.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,221666230.0,73562326.0,87285329.0,86698277.0,86727555.0,PGL BUCHAREST MAJOR 2018
28,13,543897.0,3765289061,23,3.0,True,1520242079,68.0,47.0,92.0,66.0,19.0,94.0,69.0,89.0,87.0,9.0,49317728.0,12231202.0,172424257.0,50828662.0,84429681.0,89871557.0,84772440.0,100471531.0,91443418.0,113457795.0,PGL BUCHAREST MAJOR 2018
29,49,2163.0,3765370823,44,39.0,True,1520246259,10.0,102.0,49.0,53.0,86.0,12.0,65.0,3.0,103.0,15.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,105248644.0,34505203.0,82262664.0,101356886.0,72312627.0,PGL BUCHAREST MAJOR 2018
30,5,1838315.0,3765492612,35,5027210.0,True,1520252084,72.0,78.0,87.0,77.0,103.0,68.0,88.0,8.0,99.0,74.0,137272985.0,139937922.0,114239371.0,108382060.0,182331313.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,PGL BUCHAREST MAJOR 2018
31,28,1375614.0,3765600224,11,2586976.0,False,1520256242,3.0,8.0,107.0,78.0,76.0,88.0,72.0,87.0,15.0,108.0,94155156.0,86725175.0,26771994.0,41231571.0,19672354.0,139876032.0,149486894.0,82327674.0,117281554.0,87012746.0,PGL BUCHAREST MAJOR 2018
32,36,3331948.0,3765708885,22,1883502.0,True,1520260434,30.0,109.0,43.0,78.0,7.0,68.0,107.0,25.0,81.0,57.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,98878010.0,119576842.0,90882159.0,148215639.0,93616251.0,PGL BUCHAREST MAJOR 2018
33,19,2006913.0,3765833999,25,36.0,True,1520265622,69.0,54.0,43.0,30.0,29.0,87.0,19.0,102.0,91.0,72.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,91460772.0,113372833.0,234699894.0,111030315.0,116881520.0,PGL BUCHAREST MAJOR 2018
34,11,726228.0,3765946065,29,67.0,True,1520270689,72.0,16.0,68.0,43.0,33.0,42.0,89.0,87.0,17.0,57.0,94004717.0,84853828.0,116525052.0,86700461.0,117956848.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,PGL BUCHAREST MAJOR 2018
35,19,36.0,3766681094,27,1883502.0,True,1520323325,68.0,8.0,11.0,16.0,51.0,28.0,54.0,25.0,87.0,43.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,PGL BUCHAREST MAJOR 2018
36,20,67.0,3766752458,27,1838315.0,True,1520327331,100.0,12.0,91.0,99.0,15.0,63.0,30.0,66.0,92.0,28.0,87278757.0,97590558.0,89117038.0,86799300.0,116585378.0,94004717.0,84853828.0,116525052.0,86700461.0,117956848.0,PGL BUCHAREST MAJOR 2018
37,37,726228.0,3766823904,22,3331948.0,False,1520331167,68.0,23.0,43.0,109.0,88.0,41.0,16.0,37.0,113.0,53.0,98878010.0,119576842.0,90882159.0,148215639.0,93616251.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,PGL BUCHAREST MAJOR 2018
38,27,2163.0,3766915400,43,3.0,True,1520335709,100.0,19.0,72.0,13.0,98.0,109.0,2.0,30.0,91.0,40.0,49317728.0,12231202.0,172424257.0,50828662.0,84429681.0,105248644.0,34505203.0,82262664.0,101356886.0,72312627.0,PGL BUCHAREST MAJOR 2018
39,36,543897.0,3767025456,26,2006913.0,False,1520340338,62.0,39.0,61.0,86.0,54.0,72.0,53.0,103.0,3.0,13.0,91460772.0,113372833.0,234699894.0,111030315.0,116881520.0,89871557.0,84772440.0,100471531.0,91443418.0,113457795.0,PGL BUCHAREST MAJOR 2018
40,21,2108395.0,3767136890,26,5027210.0,True,1520344966,72.0,108.0,64.0,43.0,60.0,30.0,89.0,13.0,8.0,16.0,137272985.0,139937922.0,114239371.0,108382060.0,182331313.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,PGL BUCHAREST MAJOR 2018
41,11,1375614.0,3767287818,14,39.0,True,1520350255,54.0,45.0,47.0,53.0,86.0,30.0,19.0,49.0,16.0,57.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,82327674.0,117281554.0,149486894.0,139876032.0,87012746.0,PGL BUCHAREST MAJOR 2018
42,10,2586976.0,3767358224,27,5026801.0,True,1520353501,12.0,119.0,72.0,16.0,3.0,86.0,10.0,103.0,19.0,92.0,221666230.0,73562326.0,87285329.0,86698277.0,86727555.0,94155156.0,86725175.0,26771994.0,41231571.0,19672354.0,PGL BUCHAREST MAJOR 2018
43,6,726228.0,3768183941,28,2163.0,True,1520409809,54.0,58.0,68.0,107.0,72.0,81.0,16.0,30.0,13.0,108.0,105248644.0,34505203.0,82262664.0,101356886.0,72312627.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,PGL BUCHAREST MAJOR 2018
44,24,1375614.0,3768245969,19,3.0,False,1520412927,68.0,13.0,77.0,16.0,57.0,88.0,43.0,72.0,111.0,29.0,49317728.0,12231202.0,172424257.0,50828662.0,84429681.0,139876032.0,149486894.0,117281554.0,82327674.0,87012746.0,PGL BUCHAREST MAJOR 2018
45,26,36.0,3768329633,25,67.0,False,1520417363,114.0,16.0,68.0,43.0,33.0,103.0,109.0,25.0,86.0,57.0,94004717.0,84853828.0,116525052.0,86700461.0,117956848.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,PGL BUCHAREST MAJOR 2018
46,33,2586976.0,3768435440,26,543897.0,False,1520422195,76.0,53.0,51.0,87.0,9.0,30.0,49.0,103.0,57.0,89.0,89871557.0,84772440.0,100471531.0,91443418.0,113457795.0,94155156.0,86725175.0,26771994.0,41231571.0,19672354.0,PGL BUCHAREST MAJOR 2018
47,22,2108395.0,3768548189,39,1883502.0,True,1520426928,87.0,54.0,43.0,16.0,23.0,58.0,107.0,72.0,98.0,88.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,PGL BUCHAREST MAJOR 2018
48,25,5026801.0,3768665017,28,1838315.0,True,1520431040,30.0,63.0,103.0,53.0,11.0,19.0,62.0,15.0,16.0,31.0,87278757.0,97590558.0,89117038.0,86799300.0,116585378.0,221666230.0,73562326.0,87285329.0,86698277.0,86727555.0,PGL BUCHAREST MAJOR 2018
49,28,2586976.0,3768860674,28,2163.0,True,1520438434,8.0,58.0,37.0,16.0,49.0,50.0,43.0,107.0,65.0,77.0,105248644.0,34505203.0,82262664.0,101356886.0,72312627.0,94155156.0,86725175.0,26771994.0,41231571.0,19672354.0,PGL BUCHAREST MAJOR 2018
50,24,5026801.0,3768972838,9,3.0,False,1520443080,86.0,11.0,72.0,66.0,96.0,43.0,103.0,10.0,16.0,30.0,49317728.0,12231202.0,172424257.0,50828662.0,84429681.0,221666230.0,73562326.0,87285329.0,86698277.0,86727555.0,PGL BUCHAREST MAJOR 2018
51,25,2108395.0,3769072510,20,36.0,False,1520447694,119.0,72.0,49.0,86.0,38.0,30.0,100.0,76.0,109.0,13.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,PGL BUCHAREST MAJOR 2018
52,44,46.0,3770230446,23,5197722.0,False,1520514015,29.0,30.0,47.0,69.0,109.0,45.0,57.0,107.0,41.0,87.0,86785083.0,93473848.0,81852496.0,182993582.0,113995822.0,11865327.0,92847434.0,112250781.0,5150808.0,113331514.0,EPICENTER XL
53,23,5197722.0,3770413282,13,46.0,False,1520519054,95.0,119.0,60.0,39.0,87.0,104.0,72.0,49.0,103.0,30.0,11865327.0,92847434.0,112250781.0,5150808.0,113331514.0,86785083.0,113995822.0,81852496.0,182993582.0,93473848.0,EPICENTER XL
54,31,46.0,3770504769,20,5197722.0,False,1520522569,33.0,109.0,47.0,107.0,30.0,95.0,57.0,7.0,11.0,87.0,86785083.0,113995822.0,81852496.0,182993582.0,93473848.0,11865327.0,92847434.0,112250781.0,5150808.0,113331514.0,EPICENTER XL
55,35,5229127.0,3770628434,48,46.0,True,1520527489,8.0,119.0,60.0,11.0,86.0,88.0,30.0,16.0,43.0,80.0,11865327.0,92847434.0,112250781.0,5150808.0,113331514.0,93552791.0,91064780.0,130801103.0,250114507.0,89269794.0,EPICENTER XL
56,18,5229127.0,3770751583,26,46.0,True,1520533116,39.0,65.0,60.0,109.0,87.0,103.0,111.0,43.0,16.0,93.0,11865327.0,92847434.0,112250781.0,5150808.0,113331514.0,93552791.0,91064780.0,250114507.0,130801103.0,89269794.0,EPICENTER XL
57,15,46.0,3770826200,28,5229127.0,True,1520536832,100.0,68.0,43.0,65.0,54.0,19.0,13.0,7.0,12.0,3.0,93552791.0,91064780.0,250114507.0,130801103.0,89269794.0,11865327.0,92847434.0,112250781.0,5150808.0,113331514.0,EPICENTER XL
58,32,5229127.0,3770890637,42,46.0,True,1520540803,19.0,104.0,86.0,74.0,27.0,103.0,37.0,34.0,16.0,54.0,11865327.0,92847434.0,112250781.0,5150808.0,113331514.0,93552791.0,91064780.0,250114507.0,130801103.0,89269794.0,EPICENTER XL
59,9,5027210.0,3771606255,40,2108395.0,True,1520586137,87.0,16.0,76.0,72.0,65.0,94.0,3.0,104.0,19.0,100.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,137272985.0,114239371.0,139937922.0,108382060.0,182331313.0,PGL BUCHAREST MAJOR 2018
60,31,5027210.0,3771700231,18,2108395.0,False,1520590279,76.0,16.0,87.0,9.0,65.0,11.0,86.0,29.0,63.0,100.0,132309493.0,155494381.0,184950344.0,164532005.0,187619311.0,137272985.0,114239371.0,139937922.0,108382060.0,182331313.0,PGL BUCHAREST MAJOR 2018
61,26,5027210.0,3771806416,6,2108395.0,False,1520594849,72.0,7.0,86.0,11.0,57.0,47.0,30.0,78.0,48.0,107.0,132309493.0,155494381.0,184950344.0,164532005.0,187619311.0,137272985.0,114239371.0,139937922.0,108382060.0,182331313.0,PGL BUCHAREST MAJOR 2018
62,25,1375614.0,3771946947,19,1838315.0,False,1520599964,87.0,7.0,72.0,110.0,19.0,48.0,47.0,30.0,89.0,108.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,117281554.0,149486894.0,82327674.0,139876032.0,87012746.0,PGL BUCHAREST MAJOR 2018
63,14,1838315.0,3772078989,26,1375614.0,True,1520604323,107.0,43.0,48.0,87.0,78.0,42.0,101.0,15.0,29.0,72.0,139876032.0,149486894.0,117281554.0,82327674.0,87012746.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,PGL BUCHAREST MAJOR 2018
64,8,39.0,3772237673,24,2163.0,True,1520609504,1.0,49.0,119.0,107.0,40.0,8.0,102.0,45.0,62.0,103.0,105248644.0,34505203.0,82262664.0,101356886.0,72312627.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,PGL BUCHAREST MAJOR 2018
65,0,2163.0,3772339381,27,39.0,True,1520613397,54.0,106.0,47.0,66.0,100.0,98.0,99.0,119.0,90.0,80.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,105248644.0,34505203.0,82262664.0,101356886.0,72312627.0,PGL BUCHAREST MAJOR 2018
66,13,39.0,3772435351,30,2163.0,True,1520616958,54.0,57.0,3.0,103.0,40.0,15.0,38.0,61.0,90.0,26.0,105248644.0,34505203.0,82262664.0,101356886.0,72312627.0,86745912.0,111620041.0,87177591.0,87382579.0,25907144.0,PGL BUCHAREST MAJOR 2018
67,14,5026801.0,3773436674,33,1883502.0,True,1520672567,87.0,109.0,72.0,57.0,103.0,43.0,91.0,95.0,104.0,3.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,221666230.0,73562326.0,87285329.0,86698277.0,86727555.0,PGL BUCHAREST MAJOR 2018
68,12,5026801.0,3773545008,32,1883502.0,True,1520676940,86.0,8.0,72.0,89.0,66.0,43.0,100.0,54.0,13.0,30.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,221666230.0,73562326.0,87285329.0,86698277.0,86727555.0,PGL BUCHAREST MAJOR 2018
69,25,5027210.0,3773664713,16,1375614.0,False,1520681252,66.0,15.0,46.0,86.0,57.0,11.0,87.0,62.0,78.0,48.0,82327674.0,117281554.0,149486894.0,139876032.0,87012746.0,137272985.0,114239371.0,182331313.0,139937922.0,108382060.0,PGL BUCHAREST MAJOR 2018
70,25,5027210.0,3773771562,24,1375614.0,False,1520685097,16.0,112.0,46.0,72.0,78.0,57.0,11.0,107.0,87.0,77.0,139876032.0,82327674.0,149486894.0,117281554.0,87012746.0,139937922.0,137272985.0,182331313.0,114239371.0,108382060.0,PGL BUCHAREST MAJOR 2018
71,16,2163.0,3773950827,25,1883502.0,True,1520690648,68.0,109.0,19.0,69.0,16.0,74.0,49.0,111.0,103.0,77.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,105248644.0,34505203.0,82262664.0,101356886.0,72312627.0,PGL BUCHAREST MAJOR 2018
72,22,1883502.0,3774083100,24,2163.0,True,1520694800,12.0,29.0,68.0,107.0,40.0,87.0,48.0,39.0,16.0,89.0,105248644.0,34505203.0,82262664.0,101356886.0,72312627.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,PGL BUCHAREST MAJOR 2018
73,39,1883502.0,3774178327,13,2163.0,False,1520697990,59.0,29.0,37.0,107.0,40.0,111.0,109.0,43.0,108.0,16.0,105248644.0,34505203.0,82262664.0,101356886.0,72312627.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,PGL BUCHAREST MAJOR 2018
74,10,5027210.0,3775730294,30,1883502.0,True,1520769605,87.0,8.0,72.0,19.0,100.0,12.0,3.0,78.0,48.0,103.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,137272985.0,114239371.0,139937922.0,108382060.0,182331313.0,PGL BUCHAREST MAJOR 2018
75,13,5027210.0,3775825168,26,1883502.0,True,1520772945,26.0,10.0,43.0,58.0,89.0,109.0,103.0,87.0,49.0,45.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,137272985.0,182331313.0,114239371.0,108382060.0,139937922.0,PGL BUCHAREST MAJOR 2018
76,18,5027210.0,3775933971,36,1883502.0,True,1520776577,68.0,61.0,19.0,96.0,107.0,43.0,100.0,87.0,48.0,65.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,137272985.0,182331313.0,114239371.0,108382060.0,139937922.0,PGL BUCHAREST MAJOR 2018
77,8,3785359.0,3777222389,33,350190.0,True,1520850211,44.0,15.0,16.0,30.0,79.0,58.0,109.0,88.0,34.0,37.0,43276219.0,154715080.0,102099826.0,6922000.0,87276347.0,237325411.0,156328257.0,131330953.0,389033587.0,152859296.0,SL i-League Invitational Season 4
78,36,5097066.0,3778236706,11,5269183.0,False,1520911198,41.0,3.0,72.0,107.0,102.0,103.0,74.0,87.0,54.0,16.0,123571052.0,38515149.0,92706637.0,29904110.0,96485318.0,39749294.0,94054712.0,151069590.0,104744109.0,8712306.0,World Electronic Sports Games International
79,32,5268328.0,3778241468,25,5242529.0,False,1520911538,57.0,16.0,68.0,76.0,19.0,30.0,51.0,72.0,113.0,69.0,135683571.0,360433808.0,179030308.0,101117815.0,89945143.0,203903869.0,63703276.0,188884494.0,96183976.0,178638015.0,World Electronic Sports Games International
80,38,4.0,3778249892,13,5074097.0,False,1520912148,3.0,62.0,15.0,76.0,119.0,109.0,43.0,78.0,89.0,87.0,91730177.0,211405949.0,19757254.0,42274654.0,20321748.0,108376607.0,255219872.0,118134220.0,135384059.0,111114687.0,World Electronic Sports Games International
81,45,5136509.0,3778302593,38,5177907.0,True,1520915773,104.0,68.0,107.0,43.0,81.0,18.0,30.0,15.0,78.0,16.0,228916210.0,86841653.0,95830501.0,136296149.0,97899164.0,101495620.0,41288955.0,152962063.0,56939869.0,54580962.0,World Electronic Sports Games International
82,36,5051765.0,3778307502,33,5138057.0,False,1520916119,66.0,93.0,39.0,87.0,16.0,62.0,30.0,29.0,15.0,92.0,113331514.0,175463659.0,56351509.0,182993582.0,47976221.0,86715129.0,7396553.0,86743641.0,122445696.0,110583422.0,World Electronic Sports Games International
83,38,4288603.0,3778317263,20,3262331.0,False,1520916795,103.0,108.0,68.0,49.0,72.0,77.0,13.0,8.0,89.0,87.0,151835528.0,179773256.0,145335241.0,151625242.0,199133117.0,101908305.0,92590479.0,136477860.0,110228930.0,116852311.0,World Electronic Sports Games International
84,23,5259419.0,3778370478,22,5074097.0,False,1520920282,3.0,60.0,54.0,39.0,33.0,84.0,100.0,46.0,72.0,58.0,91730177.0,211405949.0,19757254.0,42274654.0,20321748.0,203903869.0,63703276.0,96183976.0,188884494.0,178638015.0,World Electronic Sports Games International
85,35,5197302.0,3778379300,44,5109521.0,True,1520920845,62.0,87.0,34.0,49.0,104.0,8.0,89.0,47.0,60.0,30.0,43330518.0,85856645.0,89972122.0,116391559.0,89001276.0,102119379.0,29904110.0,92706637.0,96485318.0,38515149.0,World Electronic Sports Games International
86,81,5051765.0,3778426484,69,5177907.0,True,1520923645,16.0,68.0,19.0,34.0,42.0,3.0,11.0,72.0,100.0,65.0,228916210.0,86841653.0,95830501.0,136296149.0,97899164.0,86715129.0,110583422.0,122445696.0,7396553.0,86743641.0,World Electronic Sports Games International
87,40,4.0,3778429888,11,5242529.0,False,1520923839,104.0,72.0,30.0,34.0,69.0,54.0,13.0,58.0,16.0,27.0,135683571.0,89945143.0,179030308.0,101117815.0,360433808.0,108376607.0,255219872.0,118134220.0,135384059.0,111114687.0,World Electronic Sports Games International
88,19,5136509.0,3778454768,24,5138057.0,True,1520925274,27.0,72.0,39.0,16.0,38.0,28.0,87.0,8.0,57.0,15.0,113331514.0,175463659.0,56351509.0,182993582.0,47976221.0,54580962.0,41288955.0,152962063.0,101495620.0,56939869.0,World Electronic Sports Games International
89,29,5031582.0,3778477843,20,3262331.0,False,1520926568,16.0,57.0,68.0,72.0,43.0,86.0,63.0,100.0,13.0,19.0,151835528.0,179773256.0,145335241.0,151625242.0,199133117.0,101208242.0,100829013.0,58429537.0,104758571.0,81481903.0,World Electronic Sports Games International
90,41,4288603.0,3778509007,28,5266795.0,False,1520928246,17.0,38.0,68.0,16.0,72.0,109.0,57.0,47.0,62.0,87.0,250114507.0,91064780.0,298726580.0,66620961.0,116249155.0,101908305.0,92590479.0,136477860.0,110228930.0,116852311.0,World Electronic Sports Games International
91,12,5197302.0,3778568236,23,3725701.0,True,1520931311,20.0,100.0,30.0,57.0,11.0,109.0,39.0,68.0,69.0,16.0,100594231.0,345803031.0,86772934.0,121833213.0,256269737.0,102119379.0,92706637.0,29904110.0,96485318.0,38515149.0,World Electronic Sports Games International
92,33,5259419.0,3778570125,29,4.0,False,1520931406,19.0,76.0,13.0,66.0,86.0,64.0,107.0,11.0,72.0,16.0,108376607.0,255219872.0,118134220.0,135384059.0,111114687.0,203903869.0,63703276.0,96183976.0,188884494.0,178638015.0,World Electronic Sports Games International
93,30,5242529.0,3778600176,56,5074097.0,True,1520932896,68.0,16.0,19.0,47.0,86.0,43.0,11.0,87.0,89.0,54.0,91730177.0,211405949.0,19757254.0,42274654.0,20321748.0,135683571.0,101117815.0,179030308.0,360433808.0,89945143.0,World Electronic Sports Games International
