"match_id","start_time","radiant_team_id","radiant_score","dire_team_id","dire_score","radiant_win"
3075104805,1490371283,2621843,30,4103958,11,true
3075187805,1490373831,2775251,24,2537636,14,true
3075231172,1490375238,2006913,7,2621843,26,false
3075308419,1490377902,2621843,17,2006913,33,false
3075326507,1490378560,2533075,28,3929232,13,true
3075331121,1490378726,3332295,18,2552670,3,true
3075400171,1490381361,2621843,31,2006913,23,true
3075412758,1490381866,2533075,34,3929232,42,false
3075481847,1490384774,2006913,12,2621843,35,false
3075530909,1490387036,2533075,20,3929232,38,false
3075916489,1490411453,3584142,20,3619395,9,true
3075971741,1490414118,3584142,43,3619395,5,true
3075985475,1490414747,2626685,6,726228,30,false
3076043626,1490417308,2626685,18,726228,32,false
3076155283,1490421643,1836806,33,15,15,true
3076178597,1490422491,1953544,39,3728957,10,true
3076244318,1490424772,15,29,1836806,9,true
3076254443,1490425112,,45,,18,true
3076257722,1490425227,3357485,6,1894571,36,false
3076278165,1490425917,2644737,30,3725701,37,false
3076368258,1490428828,2626685,23,3331948,26,true
3076378746,1490429159,2644737,2,3725701,24,false
3076480843,1490432235,2626685,12,3331948,25,false
3076643917,1490437183,2640025,34,5,31,false
3076784452,1490441329,5,42,2640025,22,true
3076942141,1490445615,1520578,25,3547682,39,false
3077007196,1490447285,1105664,27,24,11,true
3077021855,1490447655,3339998,46,2391283,54,true
3077057178,1490448546,1520578,18,3547682,38,false
3077161142,1490451779,1105664,33,24,21,true
3077161547,1490451790,2679744,14,2710805,11,true
3077225775,1490453590,2391283,15,3339998,28,false
3077281985,1490455130,2710805,19,2679744,34,false
3077285647,1490455228,3332295,24,3331735,13,true
3077613082,1490464830,3704482,27,3929232,31,false
3077714954,1490468307,3704482,35,3929232,14,true
3077750395,1490469631,2414755,21,4002421,41,false
3077799702,1490471618,3704482,34,3929232,9,true
3077832420,1490473008,4002421,5,2414755,0,true
3078252371,1490497440,3626479,17,2738689,32,false
3078359528,1490502355,3626479,42,2738689,50,true
3078431146,1490505238,3626479,30,2738689,52,false
3078513169,1490508204,726228,19,2833354,9,true
3078608141,1490511343,2833354,18,726228,32,false
3078734458,1490515214,2626685,31,1520578,12,true
3078750907,1490515685,3966400,46,4011175,50,false
3078842318,1490518377,1520578,11,2626685,20,false
3078991011,1490522782,15,21,726228,25,true
3079113711,1490526470,15,29,726228,15,true
3079135966,1490527118,3262331,33,3659536,14,true
3079244039,1490530168,3262331,14,3659536,33,false
3079250397,1490530342,15,30,1520578,14,true
3079282155,1490531187,3851494,20,2780911,41,false
3079362370,1490533316,1520578,37,15,28,false
3079381004,1490533798,3707261,34,3672381,23,true
3079404479,1490534413,3262331,51,3659536,19,true
3079419936,1490534810,2780911,42,3851494,35,true
3079503174,1490536979,3851150,42,2621843,38,true
3079540374,1490537957,2581813,14,3586078,31,false
3079557861,1490538426,3672381,28,3707261,18,true
3079641087,1490540746,2581813,17,3586078,32,false
3079645261,1490540866,2533075,34,3729377,20,true
3079672751,1490541687,3851150,28,2621843,8,true
3079682256,1490541972,3812780,42,3885579,25,true
3079786641,1490545314,3885579,50,3812780,41,true
3079868895,1490548188,2246141,16,2621843,10,true
3079872947,1490548339,3968479,40,3744975,14,true
3079956982,1490551509,3968479,32,3744975,44,false
3079977207,1490552304,2621843,24,2246141,4,true
3080014338,1490553831,2621843,24,2246141,4,true
3080083244,1490556843,3744975,12,3968479,40,false
3080116406,1490558446,3704482,37,2621843,23,true
3080187916,1490562241,3704482,38,2621843,27,true
3080836639,1490602034,1105664,37,2581813,18,true
3080907697,1490604871,2581813,34,1105664,15,true
3080925928,1490605602,3444994,17,3706823,34,false
3080986135,1490607986,2581813,28,1105664,20,true
3081008635,1490608868,3444994,14,3706823,35,false
3081151254,1490614101,3659536,7,3725701,29,false
3081253997,1490617429,3659536,18,3725701,37,false
3082779370,1490688356,3262331,9,3586078,41,false
3082856245,1490691260,3262331,19,3586078,55,false
3082874797,1490691964,2277843,36,2061104,9,true
3082949953,1490694719,2277843,37,2061104,18,true
3083107298,1490700316,2581813,40,,26,true
3083193243,1490703112,4011175,32,4106372,21,true
3083258093,1490705155,3725701,32,2581813,10,true
3083290435,1490706086,1894571,29,2809913,10,true
3083356980,1490708060,2581813,12,3725701,22,false
3083437881,1490710381,3332295,27,2775251,6,true
3083533461,1490713242,3332295,30,2775251,19,true
3083791178,1490722339,3332295,41,2621843,43,true
3083918410,1490727823,3332295,47,2621843,28,true
3084185499,1490747571,3726767,44,2492055,22,true
3084212993,1490750032,4005477,12,616872,36,false
3084220675,1490750683,3848945,30,,30,true
3084289411,1490755830,3755651,35,1119296,6,true
3084338311,1490759059,3893315,40,1119296,16,true
3084361361,1490760490,4103239,21,2501615,34,false
3084438190,1490764753,4147823,40,2861723,7,true
3085059983,1490789368,3262331,28,3725701,11,true
3085161777,1490792292,3725701,22,3262331,28,true
3085319364,1490796599,3725701,29,3262331,33,true
3085553146,1490803725,3332295,27,3851150,30,false
3085655138,1490807496,3851150,18,3332295,25,false
3085743196,1490811093,3332295,25,3851150,13,true
3085810717,1490814093,3851150,12,3332295,33,false
3086103818,1490835640,4147823,41,1852933,19,true
3086159729,1490839745,1852933,56,2861723,42,true
3086162066,1490839895,3848945,36,4005477,16,true
3086220357,1490843494,3755651,33,3848945,33,false
3086239393,1490844625,4147841,16,4005477,2,true
3086275139,1490846664,4147841,23,3893315,4,true
3086723488,1490865778,3728957,1,2650787,23,false
3087644482,1490894485,645123,38,2414755,24,true
3087713986,1490897266,2414755,15,645123,24,false
3087719200,1490897476,3968479,35,4002421,25,true
3087799825,1490901003,4002421,44,3968479,18,true
3087852707,1490903568,3968479,35,4002421,22,true
3087930099,1490908578,3817295,56,3726767,71,true
3088062025,1490919446,4147823,29,2612780,44,false
3088071055,1490920220,2492055,1,,30,false
3088077493,1490920762,3726767,21,2501615,38,false
3088114924,1490923639,3726767,42,4103239,54,true
3088127117,1490924494,4147900,34,2501615,12,true
3088193854,1490928679,2492055,43,4103239,49,false
3088296695,1490934382,4103239,31,3817295,50,false
3088298603,1490934480,4147841,27,3755651,15,true
3088696763,1490950800,3725701,21,3586078,22,false
3088801934,1490954492,3725701,12,3586078,30,false
3089255335,1490967959,4011175,13,3785359,28,false
3089977837,1490992610,1852933,26,2612780,44,false
3090020765,1490994928,3817295,4,,31,false
3090182249,1491006265,3817295,21,2492055,33,false
3090257390,1491011293,2501615,33,3817295,32,true
3090269675,1491012023,3848945,52,1119296,70,true
3090333237,1491015631,3623669,12,2887699,32,false
3090473202,1491022702,3755651,37,3893315,19,true
3090496086,1491023698,3848945,6,4147841,35,false
3091361975,1491052834,2710805,18,2391283,27,false
3091478831,1491055793,3851494,20,3339998,31,false
3091488976,1491056052,2391283,22,2710805,8,true
3091601753,1491058988,3339998,33,3851494,46,false
3092591883,1491101493,4103239,44,1119296,2,true
3093217065,1491124317,3704046,26,3747558,43,false
3093331802,1491127804,3747558,33,,11,true
3093566913,1491134994,2679744,34,3672381,32,true
3093716152,1491139052,3885579,18,2780911,37,false
3093761194,1491140309,3672381,29,2679744,30,true
3093825691,1491142005,3516840,18,2085541,47,false
3093841919,1491142401,2780911,33,3885579,11,true
3094008881,1491146799,3812780,18,3707261,35,false
3094093565,1491149275,3707261,21,3812780,38,false
3094730130,1491182768,4103239,44,4104641,45,true
3095403222,1491213912,2277843,29,3706823,12,true
3095485847,1491216973,2277843,27,3706823,28,true
3096171067,1491237613,,33,,14,true
3096695308,1491268358,3755651,3,4147900,22,false
3096722583,1491270117,2501615,46,3726767,37,true
3096729309,1491270534,4182852,32,2377558,7,true
3096761948,1491272468,3817295,14,2835402,48,false
3096788110,1491273990,3848945,14,1852933,30,false
3096808618,1491275191,3323128,43,1119296,10,true
3096857628,1491277836,4103239,45,2612780,66,false
3097284723,1491296215,3725701,43,2659468,19,true
3097374718,1491299776,2659468,43,3725701,34,false
3097382042,1491300033,3444994,22,3747558,21,false
3097506189,1491304313,543897,43,3260216,19,true
3097506539,1491304324,3747558,22,3444994,30,false
3097634214,1491308273,3260216,23,543897,16,true
3097667408,1491309221,3747558,18,3444994,12,true
3097749593,1491311505,3586078,21,3931120,34,false
3097890949,1491315405,3931120,37,3586078,29,true
3098192162,1491325364,3971206,23,,6,true
3098261895,1491328187,,10,3971206,18,false
3098557335,1491345671,4185441,17,4147900,27,false
3098558861,1491345807,2501615,32,2612780,22,true
3098616340,1491351100,4103239,31,3726767,36,false
3098779726,1491362061,4147823,21,3755651,30,false
3098848643,1491365843,3817295,46,3848945,33,true
3098865725,1491366721,1119296,17,3893315,48,false
3099126685,1491378585,3725701,22,4146964,8,true
3099198398,1491381479,3725701,26,4146964,20,true
3099222749,1491382443,1105664,15,2659468,23,false
3099322284,1491386310,2659468,29,1105664,11,true
3099327671,1491386513,2650787,33,2061104,8,true
3099383774,1491388605,3586078,27,2644737,11,true
3099412592,1491389661,2650787,44,2061104,17,true
3099456915,1491391211,2644737,9,3586078,40,false
3099658458,1491397330,2581813,32,3260216,53,false
3099806588,1491401376,24,17,4146964,31,false
3099834384,1491402153,3260216,31,2581813,21,true
3099927939,1491404880,24,9,4146964,39,false
3099932819,1491405028,4186376,20,3759540,16,true
3100035693,1491408418,4186376,40,3759540,25,true
3100266137,1491417767,2775251,19,3763625,23,false
3100337796,1491421367,3763625,31,2775251,9,true
3100564886,1491438513,4147900,31,1852933,11,true
3100592558,1491441234,2612780,29,3755651,14,true
3100597363,1491441614,3726767,24,4185441,44,false
3100617121,1491443098,3323128,26,2501615,23,true
3100639627,1491444641,4138204,38,4106989,22,true
3100654084,1491445570,3817295,33,4104641,6,true
3100691905,1491447871,4185441,35,2835402,22,true
3100717440,1491449356,4106989,15,4138204,29,false
3100722089,1491449621,3817295,15,2612780,62,false
3100765591,1491452045,15,15,2640025,29,false
3100823212,1491455026,2640025,19,15,23,false
3100893600,1491458432,1951061,26,3349045,33,false
3100916958,1491459508,2833354,14,3331948,32,false
3100989581,1491462730,3349045,5,1951061,20,false
3101008162,1491463518,3331948,17,2833354,7,true
3101052273,1491465346,3718058,48,2644737,32,true
3101063964,1491465818,2414475,8,2860081,17,false
3101088124,1491466772,3547682,53,15,39,true
3101127737,1491468333,2414475,34,2860081,9,true
3101152949,1491469339,2644737,34,3718058,12,true
3101196298,1491471049,3547682,23,15,45,false
3101234151,1491472517,3586078,38,3659536,43,false
3101242396,1491472833,4,18,2208748,41,false
3101246978,1491473013,3704046,55,3728957,56,false
3101312409,1491475478,3725701,26,1105664,36,false
3101324957,1491475931,1520578,8,726228,24,false
3101342881,1491476573,2208748,16,4,43,false
3101345904,1491476679,3260216,29,3931120,48,false
3101389260,1491478171,3659536,36,3586078,38,false
3101394328,1491478344,3704046,46,4004376,27,true
3101395945,1491478397,1520578,16,726228,20,false
3101447057,1491480029,3258149,36,3336725,16,true
3101478000,1491480978,3931120,16,3260216,26,false
3101485111,1491481188,3725701,54,1105664,64,true
3101504259,1491481752,3728957,33,3704046,22,true
3101519863,1491482205,2626685,56,3547682,53,false
3101561300,1491483380,3258149,26,3336725,6,true
3101578591,1491483863,3586078,21,3659536,26,false
3101725581,1491487871,2659468,13,543897,38,false
3101726473,1491487894,1105664,5,3725701,15,false
3101729346,1491487970,2626685,37,3547682,35,true
3101729553,1491487975,2581813,45,3018001,47,true
3101739179,1491488238,3704482,24,2552670,32,false
3101804175,1491490068,3725701,19,1105664,5,true
3101867489,1491491965,2552670,21,3704482,8,true
3101868251,1491491990,543897,16,2659468,27,false
3101881334,1491492400,3018001,30,2581813,26,true
3101974408,1491495520,2521184,9,645123,20,false
3101982828,1491495812,543897,9,2659468,22,false
3102035560,1491497766,645123,35,2521184,9,true
3102175882,1491503596,3653540,13,,35,false
3102251271,1491507226,4187859,28,3653540,33,false
3102320374,1491511145,3653540,54,4187859,29,true
3102475632,1491523704,2612780,39,1852933,43,false
3102528046,1491527826,3323128,9,4147900,32,false
3102566746,1491530412,2501615,36,4185441,50,false
3102569836,1491530601,4147900,29,3323128,7,true
3102630774,1491534202,4185441,38,1852933,36,true
3102703459,1491538225,1852933,20,4185441,40,false
3102838959,1491544848,1836806,31,1520578,20,true
3102839092,1491544853,3346336,36,2822317,12,true
3102908612,1491547878,2822317,38,3346336,28,true
3102913143,1491548075,1520578,28,1836806,32,true
3103014126,1491552138,3335660,6,3547682,24,false
3103015115,1491552174,1105664,14,4146964,40,false
3103021698,1491552427,1983234,25,4,58,false
3103082855,1491554772,3547682,37,3335660,17,true
3103115406,1491556029,1983234,34,4,22,true
3103117092,1491556091,3586078,27,543897,11,true
3103119663,1491556187,1105664,28,4146964,37,false
3103137605,1491556870,3626479,36,3619395,19,true
3103202346,1491559327,5,26,3331948,17,true
3103213124,1491559722,2414095,11,1951061,17,false
3103220159,1491559979,543897,19,3586078,34,false
3103236432,1491560572,3619395,43,3626479,28,true
3103247078,1491560960,3725701,26,3326875,11,true
3103296626,1491562722,3331948,20,5,36,false
3103298958,1491562803,2414095,13,1951061,24,false
3103320214,1491563523,3718058,13,3586078,31,false
3103334763,1491563997,3326875,8,3725701,27,false
3103350363,1491564503,3619395,34,3626479,55,false
3103409013,1491566333,3718058,44,3586078,58,false
3103413558,1491566471,2208748,26,2860081,10,true
3103421920,1491566721,5,23,1375614,8,true
3103510527,1491569216,2860081,37,2208748,41,true
3103515457,1491569349,350190,21,2108395,32,false
3103523157,1491569553,1375614,29,5,8,true
3103572892,1491570870,2581813,28,3586078,11,true
3103622383,1491572150,3659536,25,24,10,true
3103669471,1491573360,350190,14,2108395,40,false
3103697483,1491574072,3586078,18,2581813,6,true
3103726354,1491574805,24,17,3659536,23,false
3103843471,1491577838,,19,,26,false
3103943701,1491580635,,26,,14,true
3104225652,1491590211,2889313,11,3729306,30,false
3104321244,1491594352,3729306,38,2889313,5,true
3104653481,1491616043,3323128,24,4185441,45,false
3104732646,1491620126,4185441,30,3323128,18,true
3104998042,1491631222,3258149,23,1951061,10,true
3105001416,1491631344,3331948,15,1375614,28,false
3105100845,1491634738,1375614,26,3331948,26,true
3105104362,1491634856,3258149,28,1951061,41,false
3105230549,1491638869,5,20,3335660,7,true
3105246779,1491639374,3336725,18,3325252,24,false
3105319047,1491641607,3335660,12,5,24,false
3105329640,1491641938,3336725,24,3325252,32,false
3105448169,1491645619,3725701,21,3659536,28,false
3105453482,1491645785,4,41,2860081,16,true
3105456358,1491645876,3331948,27,15,22,false
3105563095,1491649138,3659536,39,3725701,29,true
3105566810,1491649237,4,16,2860081,8,true
3105590386,1491649899,3331948,33,15,31,false
3105691507,1491652739,1983234,27,3346336,9,true
3105711723,1491653233,2640025,46,1836806,23,true
3105836391,1491656424,1983234,11,3346336,27,false
3105842270,1491656570,1836806,27,2640025,43,false
3105842850,1491656583,2659468,13,2108395,37,false
3105865779,1491657144,3851494,30,2391283,16,true
3105980778,1491659921,2659468,37,2108395,30,true
3105998532,1491660354,2391283,34,3851494,23,true
3106061599,1491662141,1105664,29,24,29,true
3106109681,1491663326,2659468,22,2108395,31,false
3106127322,1491663802,3331735,20,1924891,31,false
3106217595,1491666141,1105664,24,24,20,true
3106256256,1491667184,1924891,24,3331735,32,false
3106354644,1491669972,1924891,27,3331735,63,false
3106568092,1491676829,,38,4149803,12,true
3106652819,1491680056,4149803,17,1964407,40,false
3106960198,1491697682,4008781,45,3621895,21,true
3107017822,1491701445,3621895,35,4008781,52,false
3107225318,1491711519,3325212,22,2738689,12,true
3107307370,1491714754,3325212,31,2738689,38,false
3107388022,1491717557,2822317,26,3325252,34,false
3107396330,1491717838,3547682,5,5,20,false
3107414331,1491718425,3325212,36,2738689,23,true
3107460306,1491719898,5,24,3547682,27,true
3107543460,1491722460,2822317,30,3325252,34,false
3107622917,1491724804,5,35,1836806,37,true
3107656440,1491725786,3725701,13,3659536,35,false
3107659813,1491725882,4,29,2776208,10,true
3107743611,1491728324,2776208,25,4,40,false
3107755330,1491728657,3725701,36,3659536,53,false
3107779938,1491729375,1836806,8,5,24,false
3107851814,1491731568,3931120,52,2581813,64,false
3107873643,1491732204,3349045,12,2414475,34,false
3107881131,1491732423,1375614,23,726228,18,true
3107901065,1491733010,3326875,21,3586078,39,false
3107926218,1491733767,3786655,4,3818972,10,false
3107930428,1491733893,3855373,16,2679744,35,false
3107937565,1491734107,2644737,35,2678752,39,false
3107958682,1491734736,4146964,30,24,32,true
3107978710,1491735331,3349045,27,2414475,4,true
3107992768,1491735743,726228,34,1375614,15,true
3108002974,1491736033,3586078,44,3326875,15,true
3108008182,1491736187,2581813,38,3931120,22,true
3108044312,1491737237,2679744,33,3855373,16,true
3108071481,1491738011,24,27,4146964,25,false
3108086360,1491738429,2678752,27,2644737,5,true
3108112722,1491739154,4188697,32,4006910,6,true
3108112956,1491739160,2414095,25,3336725,4,true
3108133533,1491739714,1836806,14,726228,28,false
3108148579,1491740124,3339998,35,3885579,28,true
3108218476,1491741986,3336725,33,2414095,29,true
3108244713,1491742679,350190,29,543897,46,false
3108260223,1491743078,3725701,26,24,18,true
3108280015,1491743595,726228,35,1836806,21,true
3108299238,1491744085,3885579,32,3339998,36,false
3108369009,1491745915,3725701,26,24,14,true
3108441706,1491747889,2679744,37,3812780,37,true
3108453320,1491748196,543897,12,350190,40,false
3108507459,1491749708,3586078,30,3018001,23,true
3108522337,1491750141,3707261,35,2780911,10,true
3108572660,1491751647,3812780,47,2679744,33,true
3108575859,1491751743,543897,31,350190,4,true
3108623689,1491753260,3018001,10,3586078,29,false
3108641477,1491753837,2780911,38,3707261,47,false
3108809167,1491759895,2889313,24,4185447,41,false
3108902886,1491763822,2775251,22,3759540,49,false
3109101518,1491776516,2674713,40,2967569,26,true
3109153775,1491781334,2967569,21,2674713,32,false
3109189826,1491784770,4185441,23,4147900,30,false
3109234995,1491788480,4147900,46,4185441,42,true
3109249451,1491789552,2666603,33,3750393,9,true
3109275624,1491791345,3750393,14,2666603,33,false
3109302390,1491793070,4147900,39,4185441,13,true
3109502095,1491804309,3346336,24,2414475,14,true
3109502471,1491804328,3659536,29,4146964,19,true
3109505364,1491804476,1983234,26,2860081,16,true
3109565466,1491807359,1983234,24,2860081,29,false
3109567493,1491807457,3346336,10,2414475,35,false
3109591307,1491808550,3659536,30,4146964,27,true
3109652524,1491811267,2822317,31,1951061,13,true
3109668328,1491811948,3336725,33,3349045,54,false
3109719263,1491814107,1951061,29,2822317,23,true
3109789449,1491817091,3336725,21,3349045,18,true
3109820624,1491818390,2414095,15,1983234,28,false
3109822515,1491818469,3262331,30,3818972,13,true
3109822574,1491818471,2659468,40,543897,31,true
3109824327,1491818546,1105664,24,4146964,12,true
3109824773,1491818565,2678752,27,350190,36,false
3109835388,1491818997,2679744,18,3931120,32,false
3109874555,1491820581,3325252,19,3258149,14,true
3109896362,1491821432,3262331,28,3818972,25,true
3109912860,1491822065,2678752,3,350190,25,false
3109915962,1491822183,2414095,40,1983234,50,false
3109916807,1491822219,2679744,18,3931120,45,false
3109923189,1491822458,543897,9,2659468,28,false
3109947264,1491823345,3258149,33,3325252,43,false
3110038294,1491826471,2822317,13,2414475,25,false
3110067317,1491827390,2776208,19,2208748,35,false
3110125765,1491829167,3586078,20,350190,13,true
3110137206,1491829502,3326875,24,1105664,17,true
3110137351,1491829505,3262331,44,2659468,34,true
3110138102,1491829526,2822317,37,2414475,25,true
3110148090,1491829817,3931120,35,543897,7,true
3110188282,1491830979,2208748,39,2776208,21,true
3110234942,1491832338,1105664,30,3326875,38,false
3110246148,1491832664,3586078,33,350190,16,true
3110260457,1491833075,4149803,31,1924891,16,true
3110263318,1491833157,543897,23,3931120,41,false
3110279472,1491833617,3262331,11,2659468,41,false
3110280602,1491833650,3725701,17,3659536,25,false
3110381510,1491836714,3659536,36,3725701,15,true
3110382717,1491836751,3262331,35,2659468,18,true
3110387266,1491836898,3332295,17,3331735,5,true
3110460467,1491839343,3331735,13,3332295,33,false
3110700573,1491849127,,24,3729306,24,true
3110788137,1491853487,,28,3729306,35,false
3110845300,1491856864,,22,3729306,43,false
3111350892,1491890611,2822317,15,2208748,8,true
3111354797,1491890804,3349045,19,4,34,false
3111404035,1491893136,2822317,34,2208748,30,false
3111424835,1491894090,3659536,31,1105664,31,true
3111441609,1491894847,4,38,3349045,29,true
3111504790,1491897630,3346336,16,2208748,31,false
3111517837,1491898181,15,11,726228,20,false
3111530432,1491898705,1105664,13,3659536,32,false
3111530993,1491898730,2822317,25,1983234,32,false
3111592442,1491901322,2208748,31,3346336,15,true
3111597989,1491901550,726228,42,15,22,true
3111612547,1491902147,2822317,31,1983234,45,false
3111672678,1491904627,543897,21,4146964,20,true
3111676291,1491904775,2650787,37,2277843,24,true
3111677702,1491904834,2414095,33,3325252,19,true
3111681506,1491904992,2679744,36,1105664,48,false
3111681507,1491904992,3818972,8,350190,25,false
3111686537,1491905193,2659468,34,2678752,11,true
3111687005,1491905211,3725701,47,3586078,40,true
3111715564,1491906335,3718058,20,3018001,29,false
3111718824,1491906465,2776208,6,2414475,27,false
3111740760,1491907328,3818972,30,350190,47,false
3111755523,1491907902,3325252,17,2414095,21,true
3111757721,1491907987,2678752,34,2659468,29,true
3111761470,1491908130,5,36,2626685,20,true
3111762947,1491908188,543897,47,4146964,23,true
3111763871,1491908225,2650787,47,2277843,44,true
3111790939,1491909251,2776208,13,2414475,20,false
3111799213,1491909557,3718058,8,3018001,34,false
3111803253,1491909701,1105664,31,2679744,8,true
3111818377,1491910247,3725701,33,3586078,22,true
3111838965,1491910976,2626685,27,5,41,false
3111859526,1491911667,2678752,12,2659468,32,false
3111877655,1491912273,3336725,17,2860081,24,false
3111895895,1491912864,1951061,30,2776208,8,true
3111960480,1491914871,3336725,12,2860081,27,false
3111979411,1491915440,3262331,34,3931120,48,false
3111985866,1491915629,2581813,36,2644737,18,true
3112014640,1491916460,3326875,39,3586078,53,false
3112099135,1491918860,2581813,26,2644737,9,true
3112156534,1491920495,3931120,44,3262331,41,false
3112184948,1491921315,3586078,21,3326875,37,false
3112290760,1491924628,3586078,3,2,29,false
3112328648,1491925927,3931120,22,3262331,33,false
3112568994,1491935596,3653540,22,2552670,31,false
3112632947,1491938889,2552670,38,3653540,14,true
3113178597,1491976760,3336725,3,1983234,18,false
3113186536,1491977146,2776208,29,3346336,11,true
3113246169,1491979993,3336725,27,1983234,7,true
3113250411,1491980194,3346336,21,2776208,26,false
3113329729,1491983735,3586078,25,2581813,7,true
3113335832,1491984005,2414095,18,2860081,4,true
3113338204,1491984106,2640025,29,3331948,7,true
3113340537,1491984206,4,43,3258149,20,true
3113385800,1491986142,2414095,21,2860081,34,false
3113396753,1491986609,3586078,25,2581813,42,false
3113412822,1491987288,3331948,30,2640025,12,true
3113427825,1491987923,3258149,14,4,38,false
3113512271,1491991482,2776208,7,2822317,25,false
3113512323,1491991484,1105664,23,350190,46,false
3113513704,1491991539,2659468,6,543897,32,false
3113514383,1491991566,3349045,7,1983234,19,false
3113523591,1491991936,2640025,25,3331948,7,true
3113547446,1491992906,2581813,28,3718058,11,true
3113582860,1491994329,1983234,34,3349045,18,true
3113590821,1491994638,3444994,8,3728957,2,true
3113593736,1491994748,2822317,47,2776208,33,true
3113604406,1491995165,2581813,41,3718058,26,true
3113604473,1491995169,1836806,17,1520578,36,false
3113609338,1491995350,1105664,34,350190,13,true
3113610845,1491995407,543897,32,2659468,20,true
3113711851,1491999036,1105664,25,350190,28,false
3113713578,1491999096,2208748,23,3325252,28,false
3113714611,1491999130,2860081,33,3258149,17,true
3113808513,1492002102,3018001,8,2644737,34,false
3113809516,1492002134,1520578,25,1836806,8,true
3113810768,1492002169,3586078,13,543897,27,false
3113816674,1492002348,3258149,9,2860081,26,false
3113831023,1492002766,2208748,13,3325252,28,false
3113874541,1492004023,3931120,3,350190,25,false
3113930276,1492005643,2644737,43,3018001,7,true
3113942762,1492006008,4149803,21,3331735,50,false
3113943898,1492006041,543897,54,3586078,63,false
3113944044,1492006047,2710805,6,3672381,20,false
3113953197,1492006314,3931120,15,350190,35,false
3114064488,1492009653,3672381,23,2710805,7,true
3114105296,1492010960,3653540,10,3704482,38,false
3114182011,1492013594,3586078,22,543897,35,false
3114272960,1492017046,,45,4185447,43,true
3114717086,1492042284,4223268,41,4105820,46,false
3114772997,1492047257,4105820,40,4223268,37,true
3114815676,1492050089,2796660,31,2794273,17,true
3114885329,1492054171,2794273,11,2796660,44,false
3115059536,1492063185,2833354,21,1836806,26,false
3115134394,1492066654,1836806,17,2833354,7,true
3115140837,1492066944,3725701,13,2659468,33,false
3115142627,1492067027,2626685,31,15,25,true
3115201436,1492069609,2659468,30,3725701,15,true
3115220977,1492070437,3331948,34,3547682,15,true
3115224809,1492070601,15,53,2626685,50,true
3115243159,1492071368,3659536,34,2644737,14,true
3115295331,1492073518,3331948,24,3547682,33,false
3115314565,1492074306,3659536,28,2644737,18,true
3115346019,1492075592,2626685,38,15,24,true
3115399220,1492077761,3262331,5,3326875,20,false
3115403780,1492077945,3704046,20,2061104,34,false
3115439923,1492079398,3331948,24,1836806,13,true
3115460951,1492080219,15,20,5,45,false
3115470596,1492080585,3262331,19,3326875,47,false
3115491257,1492081380,3704046,10,2061104,35,false
3115513870,1492082228,1836806,41,3331948,27,true
3115541349,1492083241,3018001,31,3725701,11,true
3115552275,1492083622,5,22,15,31,false
3115615718,1492085757,4002373,45,,28,true
3115620923,1492085926,1836806,8,3331948,25,false
3115640846,1492086558,3725701,34,3018001,18,true
3115657570,1492087070,2640025,25,1375614,32,false
3115701263,1492088391,543897,25,350190,9,true
3115720297,1492088945,5,7,726228,23,false
3115771061,1492090399,3018001,32,3725701,45,false
3115789845,1492090933,1375614,17,2640025,26,false
3115805447,1492091376,543897,40,350190,19,true
3115842248,1492092419,726228,27,5,21,true
3115904141,1492094175,15,38,1375614,30,true
3115963704,1492095947,4186376,14,3763625,33,false
3116056199,1492098800,4186376,33,3763625,17,true
3116114285,1492100719,,72,4002373,80,true
3116152227,1492102029,2668269,37,4186376,30,false
3116278459,1492106736,,55,4002373,31,true
3116365877,1492111165,3332295,24,3729306,33,false
3116432662,1492114658,3332295,13,3729306,46,false
3116715691,1492135650,4138413,13,4008781,45,false
3116768644,1492138840,4008781,44,4138413,13,true
3116909612,1492146383,2640025,17,1520578,24,false
3116981316,1492149795,1520578,22,2640025,35,false
3117077292,1492153947,2640025,29,1520578,37,true
3117136179,1492156346,1105664,33,3586078,18,true
3117150023,1492156905,15,38,2640025,19,true
3117159487,1492157284,3659536,40,2659468,42,true
3117186929,1492158371,2626685,27,1520578,42,false
3117202007,1492158983,1105664,30,3586078,24,true
3117237435,1492160377,2640025,22,15,12,true
3117244265,1492160649,2738689,27,3623669,18,true
3117284492,1492162244,1520578,33,2626685,53,false
3117288094,1492162382,2659468,9,3659536,20,false
3117312827,1492163357,2738689,37,3623669,20,true
3117324700,1492163818,15,35,2640025,24,true
3117328958,1492163984,543897,32,3262331,12,true
3117394869,1492166500,2626685,42,1520578,54,false
3117419178,1492167410,543897,28,3262331,11,true
3117431107,1492167851,3725701,26,2108395,32,false
3117463033,1492168980,3547682,16,1375614,34,false
3117466119,1492169086,3331948,15,5,31,false
3117482186,1492169637,2581813,34,4146964,22,true
3117560428,1492172161,5,31,3331948,26,false
3117566878,1492172358,3547682,14,1375614,29,false
3117580281,1492172759,3725701,27,2108395,24,true
3117602588,1492173414,2581813,30,4146964,62,false
3117652407,1492174879,3326875,28,543897,26,true
3117724659,1492176867,3331948,19,5,31,false
3117727808,1492176952,2108395,23,3725701,30,false
3117791692,1492178696,4186376,37,2552670,20,true
3117796245,1492178814,4146964,33,2581813,37,true
3117804510,1492179039,543897,21,3326875,10,true
3117926590,1492182395,2552670,33,4186376,25,true
3117946839,1492182967,543897,6,3326875,26,false
3118057711,1492186229,2889313,37,3852402,38,false
