,dire_score,dire_team_id,match_id,radiant_score,radiant_team_id,radiant_win,start_time,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name,radiant_name,dire_name,radiant_current_elo32,radiant_sevenDayAgo_elo32,radiant_sevenDayAvg_elo32,radiant_thirtyDayAgo_elo32,radiant_thirtyDayAvg_elo32,radiant_current_elo64,radiant_sevenDayAgo_elo64,radiant_sevenDayAvg_elo64,radiant_thirtyDayAgo_elo64,radiant_thirtyDayAvg_elo64,radiant_mu_glicko,radiant_rating_glicko,radiant_ratingSevenDaysAgo_glicko,radiant_sigma_glicko,radiant_mu_glicko2,radiant_phi_glicko2,radiant_rating_glicko2,radiant_ratingSevenDaysAgo_glicko2,dire_current_elo32,dire_sevenDayAgo_elo32,dire_sevenDayAvg_elo32,dire_thirtyDayAgo_elo32,dire_thirtyDayAvg_elo32,dire_current_elo64,dire_sevenDayAgo_elo64,dire_sevenDayAvg_elo64,dire_thirtyDayAgo_elo64,dire_thirtyDayAvg_elo64,dire_mu_glicko,dire_rating_glicko,dire_ratingSevenDaysAgo_glicko,dire_sigma_glicko,dire_mu_glicko2,dire_phi_glicko2,dire_rating_glicko2,dire_ratingSevenDaysAgo_glicko2
0,29,4993511.0,3822082340,19,5241980.0,False,1523163980,70.0,39.0,64.0,16.0,89.0,88.0,100.0,68.0,41.0,92.0,99573176.0,109469423.0,121629136.0,115399224.0,105338676.0,381798403.0,115106525.0,89335663.0,100781036.0,156068689.0,GESC: Thailand,Hashtag.ESports,NeXT E-sports,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402
0,39,4993511.0,3822153999,12,5241980.0,False,1523167433,49.0,25.0,87.0,102.0,53.0,13.0,119.0,95.0,89.0,47.0,99573176.0,109469423.0,121629136.0,115399224.0,105338676.0,381798403.0,89335663.0,100781036.0,115106525.0,156068689.0,GESC: Thailand,Hashtag.ESports,NeXT E-sports,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402
0,38,4993511.0,3822304009,29,5234564.0,True,1523174286,119.0,38.0,82.0,48.0,100.0,55.0,16.0,68.0,54.0,47.0,107578266.0,91048330.0,282359850.0,145888771.0,101460882.0,381798403.0,115106525.0,89335663.0,100781036.0,156068689.0,GESC: Thailand,SeTH Gaming,NeXT E-sports,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402
0,19,4993511.0,3822412089,28,5234564.0,True,1523178647,68.0,95.0,49.0,100.0,69.0,63.0,64.0,57.0,120.0,43.0,107578266.0,145888771.0,282359850.0,101460882.0,91048330.0,381798403.0,89335663.0,100781036.0,115106525.0,156068689.0,GESC: Thailand,SeTH Gaming,NeXT E-sports,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402
0,15,5158586.0,3822580779,32,5030979.0,True,1523185509,16.0,13.0,102.0,8.0,86.0,68.0,108.0,89.0,40.0,35.0,85485252.0,112552914.0,184138153.0,432131719.0,101240880.0,135584110.0,134112654.0,415143836.0,210697245.0,104121929.0,GESC: Thailand,ALPHA Blue,Sponsor.Neolution,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402
0,32,5030979.0,3822690978,11,5158586.0,False,1523189265,30.0,108.0,103.0,113.0,47.0,86.0,13.0,89.0,54.0,68.0,135584110.0,134112654.0,415143836.0,210697245.0,104121929.0,85485252.0,112552914.0,184138153.0,432131719.0,101240880.0,GESC: Thailand,Sponsor.Neolution,ALPHA Blue,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402
0,15,5138601.0,3822895336,25,5030979.0,True,1523195885,86.0,92.0,108.0,8.0,3.0,119.0,30.0,48.0,120.0,25.0,85485252.0,112552914.0,184138153.0,432131719.0,101240880.0,100560596.0,127204374.0,307138331.0,168089239.0,101239422.0,GESC: Thailand,ALPHA Blue,Improved,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402
0,37,5030979.0,3823008429,25,5138601.0,False,1523199257,89.0,26.0,8.0,120.0,17.0,86.0,49.0,2.0,114.0,51.0,100560596.0,127204374.0,307138331.0,168089239.0,101239422.0,85485252.0,112552914.0,184138153.0,432131719.0,101240880.0,GESC: Thailand,Improved,ALPHA Blue,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402,905.2049264511675,900.5273463429932,902.8822284178018,978.6747620315595,925.8380263923079,871.9433855649163,865.624543773068,868.8057030317136,987.7795731515243,905.1888352450482,1431.8398516508953,966.7235122838222,1011.9193721000328,186.04653574682925,1689.087092993499,61.36110986048791,1535.6843183422793,1537.9113790483402
0,31,5229127.0,3828770018,25,5027210.0,False,1523525597,76.0,26.0,69.0,19.0,119.0,83.0,86.0,25.0,102.0,72.0,137272985.0,114239371.0,139937922.0,108382060.0,182331313.0,93552791.0,91064780.0,250114507.0,130801103.0,89269794.0,StarLadder ImbaTV Invitational Season 5,VGJ Thunder,FlyToMoon,1041.3615458831866,1043.4024952387128,1042.3749991955083,1244.312420391708,1137.61065213689,1011.2654307506259,1011.8213135915418,1011.5414597980216,1357.275308891993,1159.4710677743083,2024.270165686392,1909.9343626195996,1896.654456512876,45.73432122671697,1934.529242103014,36.14508654647985,1844.1665257368143,1842.4505931353187,1135.6593821817687,1142.3533759076533,1138.9833500674931,1066.9303102437093,1112.9726323568166,1226.78353127997,1237.9739665532786,1232.3402510796795,1117.5568435267228,1188.7161935528923,1958.0346944854723,1735.8795405689646,1696.252582747812,88.86206156660306,1904.0857777953158,65.45349657506311,1740.452036357658,1740.9492467716998
0,12,5229127.0,3828974488,34,5027210.0,True,1523534283,19.0,109.0,26.0,29.0,53.0,16.0,102.0,22.0,86.0,42.0,137272985.0,108382060.0,114239371.0,139937922.0,182331313.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,StarLadder ImbaTV Invitational Season 5,VGJ Thunder,FlyToMoon,1041.3615458831866,1043.4024952387128,1042.3749991955083,1244.312420391708,1137.61065213689,1011.2654307506259,1011.8213135915418,1011.5414597980216,1357.275308891993,1159.4710677743083,2024.270165686392,1909.9343626195996,1896.654456512876,45.73432122671697,1934.529242103014,36.14508654647985,1844.1665257368143,1842.4505931353187,1135.6593821817687,1142.3533759076533,1138.9833500674931,1066.9303102437093,1112.9726323568166,1226.78353127997,1237.9739665532786,1232.3402510796795,1117.5568435267228,1188.7161935528923,1958.0346944854723,1735.8795405689646,1696.252582747812,88.86206156660306,1904.0857777953158,65.45349657506311,1740.452036357658,1740.9492467716998
