,dire_score,dire_team_id,match_id,radiant_score,radiant_team_id,radiant_win,start_time,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name,radiant_name,dire_name,radiant_current_elo32,radiant_sevenDayAgo_elo32,radiant_sevenDayAvg_elo32,radiant_thirtyDayAgo_elo32,radiant_thirtyDayAvg_elo32,radiant_current_elo64,radiant_sevenDayAgo_elo64,radiant_sevenDayAvg_elo64,radiant_thirtyDayAgo_elo64,radiant_thirtyDayAvg_elo64,radiant_mu_glicko,radiant_rating_glicko,radiant_ratingSevenDaysAgo_glicko,radiant_sigma_glicko,radiant_mu_glicko2,radiant_phi_glicko2,radiant_rating_glicko2,radiant_ratingSevenDaysAgo_glicko2,dire_current_elo32,dire_sevenDayAgo_elo32,dire_sevenDayAvg_elo32,dire_thirtyDayAgo_elo32,dire_thirtyDayAvg_elo32,dire_current_elo64,dire_sevenDayAgo_elo64,dire_sevenDayAvg_elo64,dire_thirtyDayAgo_elo64,dire_thirtyDayAvg_elo64,dire_mu_glicko,dire_rating_glicko,dire_ratingSevenDaysAgo_glicko,dire_sigma_glicko,dire_mu_glicko2,dire_phi_glicko2,dire_rating_glicko2,dire_ratingSevenDaysAgo_glicko2
0,45,5,3888582250,26,2586976,False,1526263511,68.0,38.0,107.0,52.0,41.0,3.0,23.0,104.0,91.0,72.0,94155156.0,88271237.0,26771994.0,41231571.0,19672354.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,MDL Changsha,OG,Invictus Gaming,1108.7035072014753,1114.0673868203085,1111.366993951836,1115.7819819040758,1141.2203177192994,1126.415653830442,1132.6535238545052,1129.5131290424565,1131.4260099584474,1189.121887977657,2065.8738542579385,1795.8307311166204,1884.426097711,108.01724925652722,1943.1338366850994,42.63539330098532,1836.5453534326361,1839.7920655904102,1003.8551753598394,1004.0454056207763,1003.9496360516388,1083.0204527536648,1026.617261866209,984.109466490214,983.3253619933134,983.7201117531949,1126.9182445320396,1024.1596704200629,1921.3483460322213,1568.986396690238,1631.2467373774566,140.94477973679327,1866.031716831335,48.7787173010634,1744.0849235786764,1746.978110847348
0,21,543897,3888583323,10,2640025,False,1526263450,8.0,100.0,57.0,27.0,76.0,51.0,88.0,48.0,3.0,43.0,91369376.0,103940975.0,111291593.0,103039499.0,202217968.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,MDL Changsha,iG.Vitality,Mineski.,1029.0405201785081,1030.4734992820902,1029.7520799313659,1034.012211700816,1031.1413264880077,1084.104603051315,1088.2546712300805,1086.1653598901569,1097.3971796986273,1090.8006732660965,2011.0674265646521,1545.0582667096742,1590.1582474431434,186.40366394199114,1804.9032219402416,58.209999264138794,1659.3782237798946,1661.76032635878,1158.2487876824919,1166.0574358927286,1162.12624812608,1261.2215775939555,1210.1688884193613,1200.4173329363844,1210.3067511812435,1205.3280200389574,1410.3860613553427,1304.6500407835986,2069.0916876972888,1784.7559631949937,1866.9857644089175,113.73428980091803,1963.8445897829038,42.20516330618351,1858.331681517445,1861.64572794931
0,14,2640025,3888633383,34,543897,True,1526266245,29.0,51.0,72.0,3.0,49.0,10.0,52.0,108.0,88.0,30.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,91369376.0,202217968.0,111291593.0,103940975.0,103039499.0,MDL Changsha,Mineski.,iG.Vitality,1158.2487876824919,1166.0574358927286,1162.12624812608,1261.2215775939555,1210.1688884193613,1200.4173329363844,1210.3067511812435,1205.3280200389574,1410.3860613553427,1304.6500407835986,2069.0916876972888,1784.7559631949937,1866.9857644089175,113.73428980091803,1963.8445897829038,42.20516330618351,1858.331681517445,1861.64572794931,1029.0405201785081,1030.4734992820902,1029.7520799313659,1034.012211700816,1031.1413264880077,1084.104603051315,1088.2546712300805,1086.1653598901569,1097.3971796986273,1090.8006732660965,2011.0674265646521,1545.0582667096742,1590.1582474431434,186.40366394199114,1804.9032219402416,58.209999264138794,1659.3782237798946,1661.76032635878
0,39,5,3888666303,22,2586976,False,1526268147,30.0,102.0,91.0,52.0,93.0,37.0,72.0,38.0,101.0,106.0,94155156.0,88271237.0,26771994.0,41231571.0,19672354.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,MDL Changsha,OG,Invictus Gaming,1108.7035072014753,1114.0673868203085,1111.366993951836,1115.7819819040758,1141.2203177192994,1126.415653830442,1132.6535238545052,1129.5131290424565,1131.4260099584474,1189.121887977657,2065.8738542579385,1795.8307311166204,1884.426097711,108.01724925652722,1943.1338366850994,42.63539330098532,1836.5453534326361,1839.7920655904102,1003.8551753598394,1004.0454056207763,1003.9496360516388,1083.0204527536648,1026.617261866209,984.109466490214,983.3253619933134,983.7201117531949,1126.9182445320396,1024.1596704200629,1921.3483460322213,1568.986396690238,1631.2467373774566,140.94477973679327,1866.031716831335,48.7787173010634,1744.0849235786764,1746.978110847348
0,30,15,3888710999,11,2006913,False,1526270232,64.0,47.0,55.0,107.0,48.0,72.0,17.0,111.0,100.0,69.0,91460772.0,113372833.0,234699894.0,111030315.0,116881520.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,MDL Changsha,Vega Squadron,PSG.LGD,1111.1591479594724,1116.644199026699,1113.8828035745828,1177.388272743405,1126.0981377820801,1175.6442116401,1184.3112218519802,1179.9479001090829,1309.4829006025789,1201.126239402207,1939.0759696146258,1489.7174117690795,1536.6792580114752,179.7434231382185,1824.8985965094466,45.818338480789855,1710.352750307472,1713.368493779893,1298.0412991026712,1312.747886691096,1305.3439986351623,1253.938554606696,1259.3113020949995,1448.0469502509116,1470.1554356770262,1459.0251343615782,1398.8132389504738,1379.0327663919466,2227.172021624666,1979.597764693442,2081.2507665072303,99.02970277248954,2038.7298646317768,37.010294144406444,1946.2041292707606,1950.04839987778
0,26,2108395,3888711624,26,1375614,False,1526270540,69.0,25.0,87.0,15.0,100.0,64.0,60.0,39.0,54.0,40.0,87012746.0,149486894.0,82327674.0,117281554.0,139876032.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,MDL Changsha,Newbee,TNC Predator,1113.9645674359713,1119.5880494769508,1116.7569623015183,1108.9162125508446,1114.956497565815,1207.5425738153924,1217.7835808480847,1212.6278457603773,1123.620225799797,1180.5042217554198,2071.7574083771897,1819.0021849679492,1917.2090244948113,101.10208936369614,1967.2020535138513,40.10960753370498,1866.9280346795888,1870.505758272298,1225.044682646961,1236.1493159532222,1230.558796642919,1193.3501203360154,1229.0830546830095,1338.9593504743184,1355.6850035689552,1347.2646366802733,1339.206153910141,1356.0693449586345,2083.6657754650205,1754.669187228843,1822.4402884407928,131.598635294471,1932.0857262233621,39.94165907622085,1832.23157853281,1835.6914835076686
0,35,726228,3888767050,14,5228654,False,1526272935,52.0,17.0,38.0,43.0,111.0,93.0,51.0,37.0,23.0,78.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,MDL Changsha,VGJ Storm,Vici Gaming,1257.9134780055947,1225.5908332043746,1224.5552918899907,1172.7527551391654,1210.551431543252,1392.7244009281394,1357.603824653359,1334.9031481889456,1304.8983363714888,1336.0296959660786,2153.398140420379,1943.8355191874075,1870.5957657922509,83.82504849318865,2040.614235766709,56.231469625412636,1900.0355617031773,1888.0094553481572,1214.1832545160312,1224.7519401377806,1219.431238460977,1148.1459526024416,1208.4588942134776,1364.6549474456876,1382.6485273297799,1373.5898350678049,1264.4563115642804,1358.2268730768478,2178.1848841044057,1783.651350803645,1838.101498890158,157.81341332030428,1989.6750098269479,42.15824823631196,1884.2793892361678,1887.6233291904136
0,18,2006913,3888781364,31,15,True,1526273421,93.0,45.0,75.0,101.0,2.0,111.0,32.0,52.0,38.0,42.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,91460772.0,111030315.0,113372833.0,234699894.0,116881520.0,MDL Changsha,PSG.LGD,Vega Squadron,1298.0412991026712,1312.747886691096,1305.3439986351623,1253.938554606696,1259.3113020949995,1448.0469502509116,1470.1554356770262,1459.0251343615782,1398.8132389504738,1379.0327663919466,2227.172021624666,1979.597764693442,2081.2507665072303,99.02970277248954,2038.7298646317768,37.010294144406444,1946.2041292707606,1950.04839987778,1111.1591479594724,1116.644199026699,1113.8828035745828,1177.388272743405,1126.0981377820801,1175.6442116401,1184.3112218519802,1179.9479001090829,1309.4829006025789,1201.126239402207,1939.0759696146258,1489.7174117690795,1536.6792580114752,179.7434231382185,1824.8985965094466,45.818338480789855,1710.352750307472,1713.368493779893
0,37,1375614,3888816314,18,2108395,False,1526274957,21.0,64.0,39.0,12.0,88.0,72.0,27.0,23.0,91.0,16.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,117281554.0,82327674.0,149486894.0,139876032.0,87012746.0,MDL Changsha,TNC Predator,Newbee,1225.044682646961,1236.1493159532222,1230.558796642919,1193.3501203360154,1229.0830546830095,1338.9593504743184,1355.6850035689552,1347.2646366802733,1339.206153910141,1356.0693449586345,2083.6657754650205,1754.669187228843,1822.4402884407928,131.598635294471,1932.0857262233621,39.94165907622085,1832.23157853281,1835.6914835076686,1113.9645674359713,1119.5880494769508,1116.7569623015183,1108.9162125508446,1114.956497565815,1207.5425738153924,1217.7835808480847,1212.6278457603773,1123.620225799797,1180.5042217554198,2071.7574083771897,1819.0021849679492,1917.2090244948113,101.10208936369614,1967.2020535138513,40.10960753370498,1866.9280346795888,1870.505758272298
0,47,726228,3888855626,40,5228654,False,1526276988,52.0,95.0,38.0,15.0,87.0,43.0,51.0,3.0,23.0,77.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,MDL Changsha,VGJ Storm,Vici Gaming,1257.9134780055947,1225.5908332043746,1224.5552918899907,1172.7527551391654,1210.551431543252,1392.7244009281394,1357.603824653359,1334.9031481889456,1304.8983363714888,1336.0296959660786,2153.398140420379,1943.8355191874075,1870.5957657922509,83.82504849318865,2040.614235766709,56.231469625412636,1900.0355617031773,1888.0094553481572,1214.1832545160312,1224.7519401377806,1219.431238460977,1148.1459526024416,1208.4588942134776,1364.6549474456876,1382.6485273297799,1373.5898350678049,1264.4563115642804,1358.2268730768478,2178.1848841044057,1783.651350803645,1838.101498890158,157.81341332030428,1989.6750098269479,42.15824823631196,1884.2793892361678,1887.6233291904136
