,radiant_mu_glicko,radiant_rating_glicko,radiant_ratingSevenDaysAgo_glicko,radiant_sigma_glicko,radiant_mu_glicko2,radiant_phi_glicko2,radiant_rating_glicko2,radiant_ratingSevenDaysAgo_glicko2,dire_mu_glicko,dire_rating_glicko,dire_ratingSevenDaysAgo_glicko,dire_sigma_glicko,dire_mu_glicko2,dire_phi_glicko2,dire_rating_glicko2,dire_ratingSevenDaysAgo_glicko2,match_id
3647,1862.9284667693519,1640.866745930114,1488.3119559200545,88.82468833569516,1754.3166806173642,43.19230013217205,1646.3359302869342,1639.6801254226275,2059.196033526578,1903.8060929452492,1851.3153349672818,62.1559762325315,1929.1398150735201,39.65656351520204,1829.998406285515,1811.3758174987954,3720275115
3648,1731.8049637213887,1440.5107565990177,1189.5874590011986,116.5176828489484,1678.8316305396277,72.41943589669405,1497.7830407978925,1478.280458506174,1912.9574592360411,1719.9671682016317,1685.640932755023,77.19611641376379,1858.2267095909253,39.32881438998656,1759.904673615959,1766.7399771612731,3720311686
3649,1336.310218205536,844.7984556641635,0.0,196.60470501654905,1323.7835383602542,186.52703323030295,857.4659552844968,0.0,1663.8890072126892,1442.079330051101,1458.0391820781956,88.7238708646353,1754.377422909709,46.356201697191004,1638.4869186667313,1683.8467320646212,3720348650
3650,2160.963709775301,1874.2653832095773,1697.5409924132316,114.67933062628954,1955.630308746446,44.77718306953586,1843.6873510726064,1828.743236676306,1534.5670833227996,1146.4647120267277,996.3492108439189,155.24094851842878,1487.3001260655826,111.0361800075796,1209.7096760466336,1164.6120222900581,3720349476
3651,2059.196033526578,1903.8060929452492,1851.3153349672818,62.1559762325315,1929.1398150735201,39.65656351520204,1829.998406285515,1811.3758174987954,1862.9284667693519,1640.866745930114,1488.3119559200545,88.82468833569516,1754.3166806173642,43.19230013217205,1646.3359302869342,1639.6801254226275,3720407710
3652,1534.5670833227996,1146.4647120267277,996.3492108439189,155.24094851842878,1487.3001260655826,111.0361800075796,1209.7096760466336,1164.6120222900581,2160.963709775301,1874.2653832095773,1697.5409924132316,114.67933062628954,1955.630308746446,44.77718306953586,1843.6873510726064,1828.743236676306,3720438448
3653,1336.310218205536,844.7984556641635,0.0,196.60470501654905,1323.7835383602542,186.52703323030295,857.4659552844968,0.0,1663.8890072126892,1442.079330051101,1458.0391820781956,88.7238708646353,1754.377422909709,46.356201697191004,1638.4869186667313,1683.8467320646212,3720454569
3654,1747.0311429118003,1488.2641237679004,1352.544493447215,103.50680765756,1654.6696872493794,83.78948870940998,1445.1959654758546,1336.9451768384579,1760.321994723206,1435.7535106877426,783.853917688022,129.8273936141853,1739.1169061281355,64.32325232516456,1578.308775315224,1577.1247646941943,3720626997
3655,1842.0426124526966,1620.0947335914532,1268.9311419215076,88.77915154449737,1739.9944017699934,73.4679860599453,1556.3244366201302,1243.2348703388343,1817.9770257442142,1591.836164092965,1333.9519722749778,90.45634466049967,1630.2713592981324,52.44534435462655,1499.157998411566,1457.3222819509006,3720629676
3656,1760.321994723206,1435.7535106877426,783.853917688022,129.8273936141853,1739.1169061281355,64.32325232516456,1578.308775315224,1577.1247646941943,1747.0311429118003,1488.2641237679004,1352.544493447215,103.50680765756,1654.6696872493794,83.78948870940998,1445.1959654758546,1336.9451768384579,3720693563
3657,1817.9770257442142,1591.836164092965,1333.9519722749778,90.45634466049967,1630.2713592981324,52.44534435462655,1499.157998411566,1457.3222819509006,1842.0426124526966,1620.0947335914532,1268.9311419215076,88.77915154449737,1739.9944017699934,73.4679860599453,1556.3244366201302,1243.2348703388343,3720721599
3658,1747.0311429118003,1488.2641237679004,1352.544493447215,103.50680765756,1654.6696872493794,83.78948870940998,1445.1959654758546,1336.9451768384579,1760.321994723206,1435.7535106877426,783.853917688022,129.8273936141853,1739.1169061281355,64.32325232516456,1578.308775315224,1577.1247646941943,3720752480
3659,1817.9770257442142,1591.836164092965,1333.9519722749778,90.45634466049967,1630.2713592981324,52.44534435462655,1499.157998411566,1457.3222819509006,1842.0426124526966,1620.0947335914532,1268.9311419215076,88.77915154449737,1739.9944017699934,73.4679860599453,1556.3244366201302,1243.2348703388343,3720786831
3660,1760.321994723206,1435.7535106877426,783.853917688022,129.8273936141853,1739.1169061281355,64.32325232516456,1578.308775315224,1577.1247646941943,1663.8890072126892,1442.079330051101,1458.0391820781956,88.7238708646353,1754.377422909709,46.356201697191004,1638.4869186667313,1683.8467320646212,3720857596
3661,1444.6797622581398,1020.0474585978455,1060.4284646625488,169.8529214641177,1452.930910708339,121.02118877730304,1150.3779387650816,1169.6035530065392,1800.865332171568,1593.5603393477843,1476.753641182519,82.92199712951354,1710.0667198190426,44.10500415955622,1599.8042094201521,1604.2268904566813,3720861253
3662,1684.8553768527738,1500.7394938988627,1543.6207428836908,73.64635318156448,1669.506718957533,47.21461122288645,1551.4701909003168,1582.9203724875556,1751.2878994340556,1379.7121302902988,0.0,148.63030765750267,1637.9350710109597,130.22227511304814,1312.3793832283395,0.0,3720863064
3663,2160.963709775301,1874.2653832095773,1697.5409924132316,114.67933062628954,1955.630308746446,44.77718306953586,1843.6873510726064,1828.743236676306,1842.0426124526966,1620.0947335914532,1268.9311419215076,88.77915154449737,1739.9944017699934,73.4679860599453,1556.3244366201302,1243.2348703388343,3720880088
